 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,H24,H24
1N1S,N1,0.0,0.02407054753131166,0.0013783656847687897,7.893927356228403e-08,0.0003361455947510361,0.00012962655687975833,0.002746270788924976,8.384907438196976e-05,0.00030347318535239864,8.941580519332415e-05,6.073234682019146e-06,0.00011884968482531177,2.454103634474958e-07,2.0127914774403788e-05,0.008319456992654128,0.001448772237707785,0.008324147113986102,0.001345751175485188,0.0012431779968831158,0.002191989239254788,0.0037761989931752726,0.006098795022175363,0.00053779793000297,0.0005714437758645996,0.0003772233302672401,0.00048486379041201566,1.7292580725358775e-05,9.834578292083895e-05,0.0006729127275293678,2.303062867034522e-05,0.00016132995759846058,3.777719628528242e-05,0.00023113922132877995,1.336709225907562e-05,3.808337849775523e-05,0.00017008800573692362,0.00011687868922583,7.606471910293067e-05,0.0001064767028609026,2.4574406380928338e-06,4.882612333667602e-05,6.842687688135562e-05,0.00014059261464360873,3.381957830450588e-08,1.2495941079798678e-05,4.6385704584817056e-05,9.04977587312672e-09,7.615498116966823e-05,0.00015884765719231808,7.105712205890402e-05,6.873427007558774e-07,8.188376958706556e-07,1.1411898798358022e-05,3.752561218028916e-05,1.9404757356511482e-08,7.817781837271554e-05,2.8097865877763084e-05,1.0181117492069625e-05,1.7874304700571386e-05,2.5288988512173205e-06,4.139734401942263e-06,2.4471985549112674e-10,7.800928807477625e-06,1.597062637692659e-08,2.1325646663572506e-06,1.4209282878652196e-06,1.1163137411673851e-07,6.278463235975806e-07,2.0666671365354716e-06,2.1374337213497796e-05,2.3345273603148087e-06,1.5075949599818728e-06,6.574730051500666e-07,5.4844191268443865e-06,1.1156667509837348e-06,2.661787770336099e-07,6.018135361024468e-07,8.631551290383399e-08,4.8293004623056746e-08,2.132292146711512e-06,1.9661908320922628e-07,9.455011447112582e-07,5.2131480510198e-06,5.434597050824053e-06,1.0189384768377607e-05,5.648300938077e-08,3.436904757014858e-06,8.446875110479368e-08,1.1743338073078036e-06,2.960842229865479e-07,3.348483958165449e-07,1.0305753771200354e-07,2.9284719687827643e-06,1.5005659714795172e-08,4.9641176724790625e-08,1.0841660746940818e-07,4.924441159293025e-07,2.1256103280853367e-06,1.5876660025559985e-07,1.0717305696017476e-05,1.867442510428141e-05,5.476959199945952e-06,2.6642448913705152e-08,1.9697743418145564e-05,0.00012770607481560337,7.293503663774459e-05,8.691744890265696e-06,1.7973208667476648e-06,2.2842192910155212e-05,4.3514952534629e-06,3.905963468220364e-06,3.929805142022236e-06,1.142155766339914e-06,4.682559414215248e-06,3.375794526716547e-05,9.636927611467172e-08,8.042180493772477e-06,5.271154258412736e-06,2.5901888676127527e-06,3.255475617969239e-07,3.133344526728976e-06,1.0661051103033614e-07,3.674106938134081e-08,6.768766103171231e-12,7.320273880118133e-08,1.9208538773463069e-07,1.2822829270620062e-06,1.1721563100808297e-05,3.014399115386368e-05,1.6119087775656737e-07,1.0127552190652978e-05,8.69321281626867e-10,1.6595967954335933e-05,2.452418330634032e-07,5.521608256842114e-06,2.0941380851624558e-08,3.355882011168987e-08,1.0983761611349507e-07,6.10594165229017e-08,4.341848350297717e-08,2.716818351200523e-05,1.988819683051979e-05,7.642566340892998e-08,2.3369955872709625e-06,4.43607054556594e-06,1.223416923323839e-10,1.6858653475448904e-06,9.39827684565131e-08,5.026965288479346e-08,1.886991902733115e-07,4.6654512253496705e-08,1.3707997120748772e-07,3.017933471183287e-08,1.2053002793055434e-07,3.704443600482943e-08,6.879249395130849e-08,6.97900737200996e-09,1.5749379222995685e-07,9.534235623220866e-10,1.1272825772845607e-07,3.829443409597566e-08,6.007443897892983e-08,4.069584624843969e-08,1.1253660914256614e-07,5.463636654212678e-09,3.698665484996866e-09,2.346526861707332e-09,3.432822814897207e-08,1.4093151423644201e-08,1.6626729437696497e-09,3.756978855795623e-08,8.50737936208823e-08,8.580660904033977e-09,2.7153195414353348e-08,2.6649873974271543e-10,2.853269509550671e-08,1.2525114279071659e-10,2.9576563420619095e-11,1.2216316847002417e-10,4.198544956146577e-08,4.071772676805807e-07,4.086703220274046e-08,2.507460123979399e-07,1.8640428089966576e-10,1.8425624775941785e-08,2.7117215903316172e-08,5.870263150575816e-09,8.806344292677792e-09,1.7369478411133343e-08,4.428580879789479e-08,2.345810634629686e-08,1.687295592134319e-08,2.8750810177058383e-08,3.6699172589749196e-09,9.43556344168428e-12,1.4173884288481986e-09,5.118860890718224e-11,3.428413941630737e-10,5.063123947879333e-09,6.503121346979057e-09,2.9051959449244436e-10,9.985000298806668e-09,2.5141470461065296e-08,3.5578643475808747e-08
2N1S,N1,0.0,0.0,0.02509574139689752,0.0003699522742306449,0.009245468530891365,0.26813463717474395,0.04222550297601302,3.856770730337189e-05,0.010182767565542594,0.002709217742331349,8.055270845686024e-06,0.005322696554069362,9.461275712796535e-05,0.0005425402312748684,0.11342447677441925,0.1629010101131576,0.11312315097006964,0.1601251821746259,0.0035216079845130643,0.005719255385288946,0.037108101274158756,0.06749496653533793,0.005261134652360333,0.03988872634774854,0.10205006800357896,0.14017466043437787,0.01003656091499483,0.005181002101950494,0.03808804688421774,0.001176949050518017,0.009130999222385139,0.00278130320573311,0.007533053032982018,6.68562094698899e-05,0.0002497887976000701,0.002567733617278023,0.004572155010448942,0.0040129274514524305,0.0026149335212184432,6.790720860783139e-05,6.405986852087153e-12,1.6590888590961583e-05,0.0020884684006166054,4.4063810449301855e-06,7.830276838616257e-05,0.0005294556185961863,9.06410504124544e-05,0.0014302519411202308,0.004494326020974881,1.501288603167339e-05,1.8982151206436981e-06,2.365020720151989e-06,7.131893758449692e-05,0.000907704840063861,2.5831679613119718e-05,0.002382059792631175,0.000944080031193284,0.00042785148560398056,0.00019891176106101582,9.997936204841906e-05,1.222847420079276e-05,1.6014355053162177e-05,0.000381539329506575,4.029953466710978e-06,6.348481006890339e-05,0.00018660572280526644,2.0051894522588043e-07,3.3688696512435e-06,2.851322891261887e-05,0.0004935545099367111,9.232816580562186e-05,3.7268974302673286e-05,9.445602780822071e-06,0.0001915872438309485,2.698292236757993e-06,1.1305680278184127e-05,3.284272277670475e-05,1.3425830398761107e-05,3.0256221661417726e-07,0.00012534188085933096,5.350478615717691e-08,5.485160999407768e-05,0.00014811451677010368,0.00022588921899302505,0.00031745324665477526,3.4528974510728005e-06,0.00019913471957222484,5.714855972005495e-06,0.0001777379637237786,2.696834044169094e-05,3.3129481836091657e-05,2.2985975478562182e-07,0.00016153798074181047,5.127619350897561e-06,4.475546441451428e-06,9.650446712861083e-05,2.3054645084563674e-05,8.955065020055386e-05,3.6505004519682416e-05,3.8562577419298805e-05,0.0003894001282604975,0.00028014508781559755,3.944383722842559e-05,0.00022781240260982827,0.0007415032142383815,8.423009029590034e-05,0.000659484275073563,0.00011869437657852089,7.942761599188941e-05,0.0002644764086958684,6.761733228577427e-05,6.15790561586671e-06,1.5091884870699346e-06,1.602822717039487e-05,0.0014420672007764423,5.668021097804399e-06,0.00033756045415422875,3.0925505772216866e-05,0.0010585708919306214,2.145857322055633e-06,0.0003492030821456993,4.282530966293052e-06,4.98182624084631e-05,1.0601339282212408e-05,3.638294014507437e-06,1.792145385937083e-05,1.613182869819596e-05,2.4011123280764934e-06,0.0005663343555757372,1.454936521927408e-06,9.07514013808175e-05,2.4757307506284576e-06,0.0004152804006483102,5.410654200943554e-05,1.801832116665736e-05,3.1985559112213124e-05,4.217463289957202e-05,6.086905714131063e-06,1.376398932295686e-05,1.5865941669357397e-06,0.0006863790272175763,0.0004704275118792012,4.931105429539784e-06,5.719981035046118e-06,0.00016840313079447,1.7760815040901434e-10,5.306487220035905e-05,2.0455243632255815e-07,2.702644219176875e-05,7.417096167916526e-06,1.0894428434937709e-06,1.7592575709768354e-05,1.989223946452512e-06,2.776933023351802e-05,5.598129789508022e-06,4.357329390858311e-06,2.076141251361463e-06,2.352369986358127e-06,9.058588043675542e-06,8.51525999756575e-06,2.6259463981048725e-07,7.290185150665707e-06,9.924244448455966e-08,7.059597592284916e-06,2.2791483198503215e-06,3.198015443572899e-06,3.956456641862616e-06,1.6420280828377543e-06,3.643396344621408e-07,1.8712568337075908e-06,1.1347114639015388e-06,7.206817562277479e-06,1.361937825183901e-06,2.37545865200417e-08,1.6876181097025267e-07,9.827434799269952e-07,2.178543448305703e-06,1.695923081967976e-07,2.0891817547052938e-06,2.013017934565653e-07,2.506270408986211e-07,4.609263770660732e-08,6.168720392274452e-07,8.637947246370459e-09,6.26945695358927e-09,1.797167874517669e-07,2.3289992157060624e-09,4.1904953285154534e-08,2.1606872246948683e-07,4.34244401059658e-06,8.30546411645372e-07,1.5060165656777258e-06,2.184896656043378e-06,2.0306751635779108e-06,6.479124481373333e-08,8.101215800415673e-07,2.0282232382484722e-07,2.8582746836036677e-08,4.431736795318386e-07,6.820813522878666e-07,2.1276131079162042e-08,1.049738945990697e-06,1.568911944360707e-06,1.7082856724748297e-06
3N1P+1,N1,0.0,0.0,0.0,0.0038343940476504024,0.029422540758325955,0.025153893203456512,0.1690684198012118,0.005101133920643264,0.03435134716341315,0.004255373313486244,0.0004187470935101967,0.0015493185083848005,0.013958857254475987,6.870169718808938e-05,0.039522316739209806,0.030859875018954597,0.07653874458080345,0.026661751916891685,0.0075733882221435955,0.03930157858614258,0.05316267878655756,0.12501690013469302,0.016519763243320718,0.011431782397882007,0.0006218838394196347,0.05440717106408677,0.010877853603690646,0.036495151430620654,7.214204105565614e-05,0.007096453325250218,0.016956612001345128,0.013645353136807481,0.002136286962787004,0.0007283600918874811,1.1984320263280779e-05,2.6612029682571148e-05,0.000828117227233971,0.00018732382973762896,0.0008258135947181167,2.718919117494778e-05,0.00021531476073066713,0.00025037630722568593,4.715072212668758e-06,0.0005190093448381727,2.2191885280076207e-05,0.001117719922398841,7.998670429509858e-05,0.0019754541942920145,0.0006922873764740878,0.006294550074458893,0.00036261971678586136,3.15336291003554e-05,3.4279233948497634e-05,0.00039758361215369575,4.407539197037735e-05,0.0008213320361680765,0.0005249794475377101,0.0003817001855468405,0.00016484651922210602,5.3841043195834715e-05,8.383837264425154e-06,5.048677875763019e-07,2.9258816063304494e-06,0.0001234219522265878,4.2350525212953016e-05,4.361484224890688e-05,3.180651482193042e-07,7.484226539844485e-06,9.497194338514703e-06,0.00014160938708274173,0.00017713770826022213,1.2161928045539838e-05,3.8681972742260484e-05,3.969604089482104e-05,5.0375654030432315e-06,7.558991808487292e-06,5.679839245820162e-06,2.4039185568813792e-06,5.427500251453665e-07,4.542429581122498e-05,8.936115467594874e-07,6.0937808349148526e-05,5.688629100220055e-06,7.945459938873967e-07,3.755592770104954e-08,3.467746969576524e-07,7.13423563558635e-06,1.9918244763328374e-05,4.450921775145389e-06,3.006188777909813e-07,2.5253342451181382e-05,2.826137759370795e-07,1.0837523371165503e-05,1.1467922762520288e-06,7.375499289707932e-05,0.00010142179596606127,4.82100370868821e-06,5.285586963754696e-05,0.0007704572927387243,0.014920129810114702,0.01864461799978523,0.0016616470827965912,0.008863273110463865,0.005704954575729726,0.0042661287463503506,0.006205011874275357,0.001436068505648258,0.0009073705703523949,0.004173582517212893,9.666831709109758e-06,0.0017865121846292187,3.246977029847109e-05,3.0018483022864473e-05,0.001097727863041964,0.005720907009378884,0.000864975375201027,0.004042857239729525,2.1987934410994114e-06,0.00022731931644592862,6.0862933396244046e-05,0.0012110361167003703,0.0007391835186523199,0.0006047804435289628,0.0002857596578531574,1.9577863518360772e-05,0.0008194955419280614,0.00012193936152682383,0.002987581180549981,0.005359648561036767,0.003122489954178409,0.00017101113386885913,0.0017782705557105594,0.0001927075363847841,1.9985628104901565e-05,0.00020391219086945966,0.0008883399451942164,0.0009532842617747672,8.243943437702406e-05,4.0444089871360944e-05,0.000634078036932717,0.0005248618082207557,0.015117362815779689,1.0782949264376285e-05,0.0004217048035717319,0.0005857589706281807,2.2498468839060592e-05,0.0003247633862253352,6.318090218560002e-06,2.6787262186189764e-08,1.0402235711470809e-05,6.706557768243471e-06,7.620367942928752e-05,0.00033149134429777405,2.0222103943368097e-05,2.5205387523374867e-05,0.00014088398615630382,4.994210800646215e-05,0.00023050590654083436,5.8224880061352735e-05,0.00016025609780312422,3.0735142897420076e-07,4.012901290195714e-05,2.1366552274137973e-06,1.5832957331873843e-05,6.139559588724808e-06,2.823044607858094e-06,9.688954635134195e-05,1.0448721092792823e-06,4.418346045964583e-05,5.392626623024199e-06,2.4523717745417173e-07,8.252063621760897e-06,1.2325051150785526e-06,2.2801702281860514e-07,2.748833372034909e-07,2.28519712930364e-07,9.091718245812785e-06,3.869220854824107e-08,5.65655502349216e-06,2.1318213909715666e-06,1.0284245039127171e-05,1.8590462724787926e-05,2.233613324387207e-05,1.9496322081202777e-06,1.1363170091538422e-06,7.372314492215537e-07,1.3417792787961957e-07,2.336756802279183e-06,8.834226683518409e-10,2.0859196414590997e-07,8.14113927116722e-06,2.0504034110579994e-06,1.9105650128636853e-07,4.40162482773232e-06,1.9993506965576557e-06,3.1305020176120024e-07,9.29390122639262e-07,5.331204924186039e-07,1.1169896003693225e-06,2.10822906576702e-06,4.980979178004219e-07,1.4923652691400946e-07,4.405259050876964e-07,7.580951946195569e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0007067655043528909,4.595568523546589e-05,0.006943193490046795,0.28543085406929647,0.0002716088545167139,0.00635152276433093,0.04853582492697761,6.339698091806234e-05,0.003600594947690494,0.0065271509200015565,0.00016066249046886583,0.0008665689110878283,0.2889281395850589,0.1957858665503669,0.00823993882265528,0.05449139395255642,0.11070355484912575,0.15138288091415575,0.016585466117672087,0.024060404891740994,0.05799974976922151,0.033973695563191963,0.009621253958982834,0.011299796125767037,0.022841798081074227,0.004567778991862559,2.058558160600299e-06,0.0031308883212011196,0.009406045477270197,0.00039118409509608654,4.075264323666339e-05,0.0002295146417394811,0.0010795180684706196,7.773786947495864e-08,0.001349867374467184,4.560549519494472e-05,8.115530512942115e-06,2.839415426869607e-05,0.00038816045674261446,5.492504907045337e-05,5.259208412033978e-05,0.0019913711070731477,1.9623203970420278e-05,0.004128474679290894,0.0014730530973090517,0.0005059156107658502,0.00032896057179820914,3.048258300530904e-05,2.6266793621276818e-05,0.000642500901410159,4.840055254362596e-07,0.000775737483991179,0.0005098936689869049,0.00013514746419351908,0.0001584529483049657,0.00011054686240852263,0.0003104274572751642,1.4475673193459215e-07,0.00018756426468735654,9.53672010139961e-06,0.00013109318665360803,1.0956897322778048e-07,1.2881464850345026e-07,9.565557310242667e-06,6.878205348703759e-05,0.00017052602879097378,4.935734084199339e-05,4.81303651733711e-06,4.567574270142316e-05,5.5474469809801974e-05,1.0738610839222673e-05,1.32413762470307e-05,1.6312352068226232e-05,3.3918609989580517e-06,3.157174246037897e-06,5.3518768290850005e-05,1.6623584619956944e-06,3.275321671525333e-05,0.0002556677143652486,3.4879436472401437e-06,0.0003754351460796279,1.5856988012874496e-05,3.9264798041838134e-05,2.5915744141791208e-05,9.79330074013518e-06,1.6756489464864188e-06,2.1847145270648127e-07,3.56370299907649e-05,6.870214424870014e-05,2.3955628978722388e-05,9.157460010689178e-05,2.2402960047518405e-05,2.5110069965972315e-05,1.4742792320276976e-08,6.757496683018616e-05,0.00022055384141994594,0.0015353085734695071,3.987456610232698e-06,3.544009846523366e-05,4.342856740890966e-08,0.000824337375613382,0.0024424653865668944,6.216104101675057e-06,4.716253851544394e-05,0.0031250705172389814,0.0008259728518900111,0.00106270706502265,0.0003126289302473051,1.4164585848686073e-05,0.0003800702510114995,0.002656234340153052,0.00014360336817453856,0.0005144183960625881,7.132347526539462e-05,0.0003399209364411959,8.55364841179096e-08,0.0002574077142032394,0.00014562938961426575,1.8691760603761765e-05,2.6662813611855185e-05,1.6124311783549672e-06,2.1300927206535647e-06,4.817230180309551e-06,0.00014666597635804024,4.770231891360055e-05,0.0018719852912063573,2.5719875296648098e-05,8.591485787423636e-05,1.2612959630065035e-05,0.0003352716742419659,2.6285325605002186e-06,2.4947745716819014e-05,7.203077048822948e-06,5.838355752763036e-05,6.756769648452732e-06,2.5497424747333852e-05,7.396560298866817e-05,0.004462590103798902,1.609423705417612e-11,4.4869792721335955e-06,2.697522879602232e-05,2.717574384414334e-05,9.744259884314488e-06,7.963339738736863e-07,1.932141051597114e-06,1.5307215919690975e-05,5.890436790334519e-06,9.778473462729309e-06,0.00010902455409222966,6.937311454624506e-06,4.723975350895415e-06,0.0001092716521498005,8.709202367551683e-05,2.732572657127008e-05,1.9371137836010632e-06,4.2305231628958495e-07,1.4158833947508498e-06,3.6944724013832086e-05,4.4123568399001556e-07,3.158370310485381e-05,2.2155227473952266e-05,5.9578882529720545e-06,1.6883869629058523e-05,2.906448912654014e-07,2.3720868274068607e-06,6.891657290841735e-06,4.301473230938768e-07,1.322198393793883e-05,4.0884963192766577e-07,1.2480879207910078e-06,2.2135419297519832e-07,2.0236909228366073e-06,9.64008755044432e-06,6.277509803975789e-06,1.9841119315966438e-05,1.3831718290724382e-06,1.0045403874059389e-05,6.8416914751345814e-06,2.0246114354360856e-05,2.9152631420004127e-09,1.3488256065397053e-06,4.5877875054500805e-07,7.640616386250798e-07,1.4900729317091077e-08,5.704869288081227e-08,2.091954514948924e-06,6.7114334107998275e-06,3.26006674100654e-07,5.102454949224011e-06,6.878635017137924e-07,6.917347250556816e-07,2.4567749612458556e-08,8.883191822128822e-07,2.6394069374546802e-08,1.965663645409066e-06,1.5744150940744106e-06,9.84529820335922e-07,1.0460964223746316e-06,3.558178143237001e-07,2.027617388655756e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.0058371787083491,0.03751855454382236,0.00018725927539131604,0.2496851976669041,0.005962949348811586,9.15696620840123e-06,0.0001403199360876517,0.04268055413654315,0.0027143678826686557,0.3027968188283512,0.19709387559029823,0.04770604715853377,0.02305727287888759,0.0006729761829593617,0.0041546269303558425,0.011554526469165882,0.013066566977533611,1.1347379131443347e-05,0.003183271851925795,0.011033568313017383,0.009084583349401765,0.017974649525185793,0.011657090803937509,0.008809507350185486,0.01274843139342341,0.007697905212380007,0.014252382651085638,0.00033477018834426886,9.32095422845336e-06,0.00022483457113153804,0.008435974093628396,0.0035829813767298546,0.0011695552650397012,0.0040558254471796396,0.0009657284281363587,0.000312796797634185,0.0013680981646033707,0.0011132323145481848,1.1692661818551997e-05,0.00029494794118400947,0.0014267326130055213,4.90490155846679e-06,0.0017382408470085764,0.003424969805838174,0.001163849199884659,1.2402980269055064e-05,9.069901725666796e-06,2.3948301387965998e-05,0.0007464617995651679,4.666698544442127e-05,0.0013460456172103008,0.00027094579093533966,9.4078337789405e-05,0.0005332105343662796,4.1303595965658246e-07,0.000273281888418353,2.36511579030374e-05,0.0004288899352633546,2.2326961609309137e-05,9.988539611005542e-05,1.387569155797408e-06,3.9374666260805213e-07,1.233041971904214e-05,0.00012116486166657836,0.0001762655276666969,7.154122261709972e-06,1.6875279875705473e-06,6.380817423012886e-05,2.83374509093548e-05,3.5345830705857395e-05,1.0771052643576695e-05,4.3043977030254865e-05,1.0457370014371747e-07,2.8686812152400876e-06,0.00011611785550647014,2.1477754907905933e-08,5.773652196339185e-07,6.742073928078796e-05,4.623883646104332e-05,0.00018784706914320992,1.2193284604222754e-06,3.1353932659072825e-05,1.2216086808347626e-05,2.115390488333091e-05,5.81416887812658e-06,2.5365103868413286e-06,8.180133947988111e-08,0.00014249704457891532,9.603385558998312e-06,2.8252246386806235e-06,8.744486131639917e-06,1.4218525086207023e-06,1.1586411590602808e-05,8.009262249686344e-05,0.0035779712619148363,0.004713326832201048,1.9096565846865587e-05,0.0002272495540389663,0.001442324411773388,0.0001742010258043436,0.0007617607943841698,0.0001305809680256509,6.97162873763979e-05,7.557505428135158e-07,0.00029980525951112114,2.232981239225218e-05,4.118277082820754e-05,1.687817900997146e-07,4.7452910252765435e-05,0.00020190018582644242,4.075354667065767e-07,2.1116152956857093e-05,1.937544500485444e-05,2.081396423081472e-05,4.6029250721169035e-05,4.753507140353719e-06,0.0002696135120805465,0.00013746938116221408,6.546200270740599e-08,2.2352148458137933e-05,9.047113844928845e-05,5.190669891574906e-05,0.0014629257692369002,0.004710407315108522,0.0008878961171334687,0.0008244316716630173,0.000818140137912593,2.3799403829904975e-06,1.1557856441690717e-05,0.00044761708359741803,0.0005726514735600041,0.0002505098134479855,9.65189712154313e-06,1.2321250548508189e-05,0.00012554289664956642,0.0003560737509755718,0.010475915709379446,2.6766837284419864e-06,0.00014526647244794688,0.0003089028371685565,1.3923447279573509e-06,7.189759586578859e-05,2.496295734566445e-07,6.330101367524321e-07,7.780440254290255e-06,2.7308878930210057e-05,0.00029891636892775963,0.00010361023278360193,4.632065783005679e-05,3.1619196591003984e-05,5.344772937077025e-05,4.442467216314583e-07,8.737292407356989e-06,0.0002129666546126785,0.0001946209487186934,1.0029716506210207e-06,4.784328210050148e-05,2.6506518442381832e-06,3.448464088018355e-05,1.0733138220864191e-05,5.472276582985103e-07,4.8326213041960386e-05,2.1241488514789353e-06,2.8994374848601012e-05,1.2354991065111065e-05,8.729236700144583e-07,7.995346748002063e-06,2.915438256367864e-06,1.4717895790994362e-09,3.0947543194770333e-07,1.203077237388328e-06,1.8435494294255506e-05,6.51062391332502e-06,7.288753752554555e-06,2.0225633434733936e-06,1.871686539356432e-05,2.0344098612401496e-05,1.570867688327482e-05,3.3858258108310224e-07,1.9432593563184497e-06,3.2801675597937674e-08,2.645304975068541e-08,6.084393460170645e-07,1.9544369234125725e-08,1.3239415275201338e-06,1.3860971856516358e-05,1.2854735009781848e-07,1.609609552311042e-07,2.560075553770247e-06,2.027996753639627e-06,3.669655548321771e-07,7.078847481523098e-07,2.832214665016153e-07,3.3509286692101625e-06,2.2891640210076503e-06,1.6303121208594007e-07,3.314946983579148e-07,1.4006840132196885e-09,1.2026843254631103e-07
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.03393422495299925,1.4999169501095366e-05,0.008221712936800518,0.003148943449251762,3.924801187360494e-05,0.005673226594152814,0.00014940194812496088,0.0003806335020128948,0.10666510223310421,0.15720271006480813,0.10524953628853329,0.15400062423931393,0.00032413120074825663,0.02452684742844946,0.02306470706709174,0.035510353055284494,0.002886212751510353,0.06862505636786276,0.08188193562603541,0.10360915438319873,0.007140035466320249,0.004196650052441964,0.029782201828928878,0.0006725799490188145,0.006949789179532484,0.0015719586888867099,0.0003840211126941995,0.005265118870255492,8.309531391859082e-07,0.0004159737767168714,0.0008181259575565925,0.0012015334196266991,4.195296241826796e-05,0.0007608556915283948,0.0009604659026658524,8.7097420228055e-05,0.008600510386807425,5.080723065398196e-05,0.00012834611805478957,0.0004003686027158615,0.00010459422378406025,0.0004584949052017784,0.0010455664467015069,0.0012902018538500926,1.5428447911691734e-05,2.0781747916309712e-05,8.217153322886972e-06,0.0002883741784072136,6.481427585747213e-07,0.000694664781869303,0.0001959772053106157,0.0002473886618172827,0.00011457265382475157,0.00012451341711239294,3.082515480290482e-05,1.785971854362245e-05,0.00012083787456140804,1.717940746326363e-06,2.809592980268505e-06,3.7695862353359644e-05,5.809347056739966e-07,1.0236663097629162e-05,3.3946117801164633e-06,5.631988203802507e-05,5.2762598399702654e-05,6.87566431620823e-05,7.185602946435665e-06,9.498906520466477e-06,1.3767698199274037e-06,1.55623835551566e-06,1.403641934749622e-05,1.1776686523745639e-06,1.9369258397183842e-07,4.588831680774064e-05,3.168412499032769e-07,1.0089069394147998e-05,7.472775477168625e-05,5.461434393438935e-05,0.00012462303995608437,6.386546445469321e-06,0.00011080508332605987,2.5678306140086704e-05,9.611291276545586e-05,1.5718133353104236e-05,8.777373871726724e-06,6.09187877920192e-09,5.346921583737618e-05,1.0739284848071406e-06,1.423881847983921e-07,0.00010236294743704022,2.7763281607029455e-06,2.219775112299871e-05,3.923896640323221e-05,0.0007523697348066349,0.0005321853106727836,5.337786513637255e-05,0.0006788623689910622,0.0026533641260666485,0.004776548381108192,2.922325959842098e-05,0.0023405172576906885,1.2637811528382059e-05,3.80570137137326e-05,6.261206606517078e-07,3.929918600764637e-06,4.099532738521816e-05,5.92238728946981e-06,9.326115660845957e-05,3.961029391996718e-05,6.086177572139917e-06,8.123160803119589e-06,0.00029559556181535385,0.0001934197927089265,9.28281544076981e-06,4.596842268256296e-05,5.029639152409615e-05,3.9416862008367914e-05,3.7674469068216254e-05,2.4892667460640894e-06,5.6634075154660124e-05,2.0785102750053852e-08,6.077831691264635e-07,1.8962773309816328e-05,0.00010872519712323836,9.427670512396347e-05,5.4337886566724336e-05,2.761668564055242e-06,2.991561341936233e-05,1.6451530235883638e-06,1.9608177691310402e-05,4.609040310254997e-05,1.9810739915193665e-07,1.1349377668556926e-05,1.2227358302974167e-05,7.609120227680677e-05,1.9631979878642625e-05,1.2170282561729806e-06,1.0501488438396933e-05,1.9030221709126494e-05,8.9065341857264e-07,1.0765779342225557e-05,1.4075959291481865e-05,5.938639263458612e-06,2.1076613001547173e-06,4.38694592341804e-06,1.671485286758312e-05,1.2005707370921215e-05,1.7359013433360104e-06,1.177227342274989e-07,1.0340980537648647e-05,3.2768756268453103e-06,1.765425906175011e-05,4.430262535048968e-06,1.604773399943582e-05,9.600860417791068e-08,4.617088328107144e-06,1.1518153097966888e-08,9.855349708320915e-06,2.8940510623520765e-06,2.6793545160330723e-10,3.1423739019764696e-06,5.210676334854725e-11,2.151358384772095e-06,3.6464242736400365e-09,2.6432067978809926e-07,1.186152552623554e-06,4.861581803794479e-09,1.2321636371215305e-06,1.4163645811748893e-09,1.8140992663617794e-07,4.045584846235073e-06,1.0220150783446513e-06,3.0111402575805357e-06,1.1298573854290339e-07,4.085548664267691e-06,4.770470862780485e-08,1.511174819945893e-06,1.5376265372069042e-08,9.250399557458877e-09,5.405069725128442e-10,1.5894248139858291e-09,1.7632204585282807e-09,9.812121115615469e-09,5.208541518086918e-07,3.0379605941988075e-07,5.088601273683935e-07,3.412527522783648e-07,6.592682209038969e-07,4.593612557002302e-08,2.493771620315499e-07,1.0026747121472113e-07,9.518007271225315e-08,7.899975265068804e-07,2.689360953933573e-07,2.2274381006326394e-08,7.129503252212288e-07,6.600630864106449e-07,8.412307050953416e-08
