 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,H32,H32,H33,H33,H34,H34,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,H38,H38
1N1S,N1,0.0,0.023476433742417813,6.285402009975627e-05,0.0014302353721229455,0.0005939580483886875,5.2420422010035495e-05,0.0003866500610116841,0.002965550915541959,0.0007958021366714085,3.6823420332426915e-05,4.8949620503196956e-05,2.451024697494586e-06,1.9561535703260802e-05,8.011576222723138e-05,0.007920278965263483,0.0013586006367128922,0.007865177236372034,0.0013221872486621766,0.0011593994372141592,0.0020300116854918837,0.003876090068483995,0.00466617561955629,0.0010650201371109613,0.0006101914790559437,0.000275584968441267,0.0005314824343138902,4.011950002169584e-05,2.0307145496278878e-06,0.0007426734569747351,2.8642182298616037e-05,0.0002373520328132761,5.325018998675324e-05,0.00018212887733759509,1.691225562860943e-05,4.207751317925057e-05,0.00020737765536926744,0.00025796904775376994,1.0093520975917869e-05,1.596029239259167e-05,1.0197622388741223e-06,0.00025451552445154846,5.210769438313001e-05,7.129762713287136e-05,5.672509988452479e-05,4.588924260842675e-05,4.350547962328477e-05,8.175872453358712e-07,5.259244065525248e-06,9.896073308679476e-05,5.843611323941289e-05,5.6550810454414346e-05,1.5935258823596143e-07,1.0781391766440107e-05,5.30638510953807e-05,9.355501048369241e-05,4.541615622177808e-05,3.0063117718581722e-05,1.5071553930434689e-05,5.217781730681992e-06,4.537380059232987e-06,1.0346349370804475e-05,2.7792887261901544e-06,6.791282397555776e-09,1.5314461143667302e-08,5.0257091599448245e-08,2.3110557209604643e-07,8.72365555348864e-08,1.4769726841556974e-07,1.0718510470852927e-07,2.039482818183558e-06,3.184131243338939e-06,4.574726648609584e-07,1.7875881219708845e-07,5.214650973250912e-07,1.0005398227708184e-06,4.1493675784209927e-07,9.777235487895553e-08,9.647785906563566e-07,3.102189274906131e-08,3.296450378359461e-07,3.979060257675027e-08,1.0672887062468384e-06,2.838077970412911e-07,2.0258216615332003e-07,5.626438062122929e-07,3.355674828231514e-06,8.811282281584454e-08,7.044810734768703e-07,4.7538484188036634e-07,1.967384802403771e-06,6.207999739826775e-06,1.5607115835258867e-06,2.845710385113165e-07,5.657334332109798e-07,8.547497418742722e-07,1.1437628688604207e-06,1.0920203052933175e-07,2.9312637001843722e-06,5.974461833313516e-07,1.241553980846355e-06,3.863619952582109e-07,2.4381803520601153e-09,5.813235954832408e-07,4.1961108365740074e-08,4.514413188383415e-06,2.8987208293695943e-06,5.990445266501609e-07,3.9700394971475816e-08,9.204563462261728e-07,2.9321761507716815e-06,9.736789621239694e-06,9.483172684010555e-06,2.411946375957541e-07,4.123590350801898e-05,3.456838322013489e-05,0.00016562517578666558,1.195004969067881e-05,8.878350326868567e-07,1.6036872820895942e-05,2.512168762319744e-06,1.4753453779214887e-05,1.0997297807957551e-06,1.9139307233378977e-06,2.891048199282764e-06,1.9874362175986704e-05,5.4492634957270525e-05,1.787069627257054e-05,3.471711875757677e-07,3.3223443061114466e-06,2.475223423070716e-05,1.3578908730771388e-07,6.36889352367831e-08,2.1463306608404675e-07,8.234386533745308e-07,1.341945429222946e-07,7.585027707313063e-07,4.292615428391766e-08,3.458194950844984e-06,2.06001452984772e-06,4.229830881330443e-06,4.955711577547817e-06,8.591878373209738e-07,1.2332477827614596e-05,4.727314095731572e-09,8.667327722200469e-08,7.268177962260758e-09,1.7182047997721384e-06,4.2541446740318456e-08,2.3811846161514438e-08,4.1530090130748043e-07,1.352852117220138e-06,4.994875801855869e-07,1.142769484596684e-08,4.0177642568473004e-07,1.1771840857655036e-07,1.1693093389109066e-06,1.1200832261692995e-08,3.0440220877281376e-07,4.966822098051438e-07,1.3145708015471769e-06,7.332497031775631e-08,1.989476325348072e-08,6.585418313442837e-08,8.588397576447804e-09,1.726463416673596e-11,5.431106731013102e-09,2.0275476408926352e-08,9.72497446127818e-07,2.8625577269680846e-08,7.903965260069867e-09,1.0412552065020009e-07,1.6287195681030653e-07,4.96970178343048e-08,6.688463782822396e-09,1.291011741955117e-11,6.991799206268468e-08,7.363462173337609e-08,7.079392433384513e-09,1.2567117624318058e-09,1.2435070945171489e-08,1.4629224220907844e-10,1.0522711035854115e-09,1.3291177491936423e-08,1.0058709420945888e-09,1.000593219391277e-10,1.3908874052503961e-12,2.4637523576842568e-08,1.3479155569484647e-09,1.430275742286824e-08,1.8126239176297076e-08,2.604547910678434e-09,7.441633753657584e-09,3.237600698646759e-08,2.381847205579213e-09,1.15459214411473e-09,1.777808511516099e-09,1.2584368269674684e-10,1.7073287228441814e-12,5.087874566100936e-10,6.889048065339409e-07,1.541048422204483e-08,6.828015797211151e-08,2.9811015878067337e-09,2.2406986266432227e-08,2.2408694344555613e-10,1.6397711188886888e-08,9.13096798171864e-09,7.446655958531778e-09,6.352613324267509e-09,2.0494737018594833e-09,7.610245766898061e-10,1.7215137093629096e-08,7.017560976763093e-09,4.465225689198604e-10,5.1960546143536845e-09,1.3232026585541234e-11,6.762327087184161e-10,1.5769482941685453e-10,1.9331205525219275e-09,1.7765788840051755e-12,1.0769998004533932e-08,1.5525758456647054e-08,2.536429288824138e-09,7.80411535394876e-09,1.4454480168346606e-08,2.4239261708913773e-09,3.812057780550049e-09,1.4198704878509716e-08,5.506834543922423e-09,4.7678063719303054e-09,3.7105964190153884e-08,2.6439961331448103e-12,1.6934019519965204e-08,1.673804037038984e-08,1.184418424449163e-09,5.2675086514852865e-11,3.074469068220509e-09,1.2318687347967483e-08,2.375617758065829e-11,4.747603865595806e-09,5.2514953052806845e-08,2.1235431191257703e-09,2.2643886765649768e-11,1.0917711179558864e-11,2.1888797663294213e-08,5.031451344450488e-08,6.972618482592452e-09,1.650401343367136e-09,9.515397497716904e-11,4.192432512262201e-11,1.6281785919503022e-09,5.412706394203326e-11,2.1071701328256864e-09,5.262970725894434e-09,4.5567993822714925e-12,4.7896109300893386e-09,1.646289771173315e-10,6.691118770163484e-10,9.080958207619005e-12,3.337669696179546e-09,2.682705169121391e-10,4.780384421643191e-12,5.629914034965822e-10,4.314021362361586e-12,1.5155003640909825e-10,1.3527984288330686e-10,1.5690317933803044e-09,3.73227737604509e-09
2N1S,N1,0.0,0.0,0.000427364712288103,0.025756070406754095,0.01523060661274922,0.2633663145080134,0.002905001331142021,0.046724895268026145,0.020704138477082967,0.0014415701012513438,0.0005425997128625237,2.7496017010797402e-05,0.0002866270691654904,0.0036996119016374784,0.103868685212678,0.15657321592373297,0.10498736487947191,0.15737917266869506,0.0033392235374183343,0.005160843715504626,0.03643966478833516,0.04688221443468832,0.012520493691176693,0.04021750818105341,0.0943182072821056,0.13297393159519277,0.02260181471734901,0.00010591511244495422,0.03769887548207351,0.002099392896320662,0.013923585585017939,0.0026655488399338623,0.005796329475654005,6.623739986544308e-05,0.00024529452523203155,0.003160877739992518,0.00791337214716581,0.0013188446508736185,0.000776568421136048,0.00010205031591370428,0.0019116603496920348,2.336435351146804e-05,0.00047223875444846186,0.0004986562902191682,0.0011337590421280908,0.0008067465093932746,9.574706489212659e-06,0.00015621582169433879,0.002157856649742662,0.0001080902264782857,0.001185118499724691,0.0003483889046442812,6.909519003683862e-05,0.0010671835420636988,0.00294595419965038,0.0012826210443765973,0.0009261855815658748,0.0004752040552364889,0.000746861549252742,0.00012165467903013649,0.0004345785549277892,4.1937680267833954e-05,1.2783221868373218e-05,2.299371489122848e-05,2.053552199843267e-06,2.807148595351805e-05,2.139521341781858e-05,5.114949960027815e-06,1.2517430540981422e-06,1.4868291617453622e-05,8.071187678027059e-05,2.7953285989479326e-05,3.7053115686802585e-08,1.3624109226118009e-05,4.2726934590398e-06,1.2977122078705605e-05,4.274393242020835e-06,3.8472000132960815e-05,5.935602385154226e-07,4.8057872974904825e-05,2.334591903796479e-06,5.80692679024164e-05,1.7237722203411465e-05,1.1047582884948781e-05,1.861403181946386e-05,2.889119321114464e-06,1.1335947951440772e-05,1.9350537602047524e-05,3.3962146299693075e-06,3.7872676057038035e-05,0.00022706973931896357,4.2294829997846506e-05,1.2744730360836343e-05,5.263831504009886e-06,4.459866853601113e-07,3.27348768607294e-05,3.5642989004713854e-08,0.00012421249194249917,4.9176198021916306e-05,6.194971686035444e-05,2.4437095638596418e-05,2.419845424039835e-07,9.934912831965903e-06,2.8731317724961514e-07,0.00015443379550728054,9.937977009899512e-05,8.932298394270788e-06,6.331410729032427e-07,3.804364521364789e-05,1.8178562344317584e-05,0.0010095124525006938,0.0005244822550323214,6.867101746221849e-05,0.00016656874630038843,0.00014134443710789313,0.0006063999486740634,0.0010427635220109366,6.304245883526072e-05,7.855619320373819e-06,1.602524260357896e-05,2.8088983516916244e-07,1.813326007016336e-05,9.529712146072455e-06,7.37905351888557e-06,0.0007925026474393526,0.0018866261592531686,0.00031394808986906497,4.856760973526164e-05,0.0009523413799219504,0.0025865222029226587,0.0001492957478261836,1.365799421559899e-06,9.908313329587415e-06,0.00014371355420839116,1.4557946972360014e-06,7.991241578264585e-05,2.161483195317615e-06,1.3729640460535819e-05,4.163626606557003e-05,0.00017392864070941982,0.00020573635449006034,2.708770066650601e-05,0.000167553338817239,0.00012637331570664045,7.635703958985829e-05,4.1116380091743565e-05,7.717422065778301e-05,1.6326046252679305e-06,3.199665242403782e-05,1.060572781730329e-05,5.8410777202144715e-05,1.9580616899883552e-05,2.1426959184722705e-06,8.710884121132523e-06,4.351866276675054e-06,0.00010178353829992659,1.9420312460383116e-06,3.107150678971493e-07,1.2754507867640541e-05,1.925220347587242e-07,1.6354809950769322e-08,2.3523196657215806e-07,8.777975883278444e-06,4.171937995067765e-06,1.769293090925217e-06,5.3213716473266e-06,1.4222877582348303e-06,1.5780189541292344e-05,3.086058273371606e-07,1.3726272527492256e-06,5.781416415384655e-06,1.796880868543127e-05,5.061866538369486e-06,1.2526799686440881e-07,2.5657841540294157e-07,4.609606406358324e-06,2.7893719884986012e-06,7.935218007126821e-07,4.3089166790188926e-07,2.035229209607081e-06,2.665445486549345e-08,7.20715283009099e-08,3.8249317158012275e-06,1.51176641605133e-06,1.1141777056522528e-08,8.128164807885696e-12,3.2079473921697854e-07,4.438117109373252e-07,8.416520071996558e-07,5.666872384679777e-07,2.7230460952765156e-07,1.027040208434471e-07,1.2267067828197753e-06,4.936060196136793e-07,3.1195636052139264e-07,4.5236051215979955e-07,3.024595818246212e-08,2.019455935808878e-09,1.596550882609904e-07,2.0049346381334487e-05,9.640828877444108e-07,2.0239561382418003e-06,3.864042725787442e-07,1.0109762089705043e-06,8.017473795973729e-09,4.914748519269097e-07,7.181343542050911e-07,4.182763286841862e-07,2.3719915676068126e-07,3.349467592173028e-08,1.8427437797896573e-08,2.2328660920223342e-07,2.6160119004359217e-07,1.3312812852106504e-07,8.413582217592364e-07,7.124225120946903e-08,3.793079030867119e-07,2.546229893596319e-11,9.417484614360205e-08,1.533798998920588e-08,1.0628176960736369e-06,1.2183660480502567e-06,2.1991917442676368e-07,5.619350469387996e-07,5.253826929063621e-09,7.823132897044616e-08,3.357568330031313e-07,7.812782421012798e-09,6.209669667356366e-09,1.524973760602677e-07,1.2948082810382289e-06,2.3581440578013257e-07,2.9022936010036915e-07,2.299713264930503e-06,4.0048181215723844e-08,3.3397272525270694e-07,1.2161725337911378e-07,1.83704156331288e-07,1.4651743152072072e-08,2.0607958894913736e-08,3.6352449406251708e-06,1.0671400652029206e-08,1.0909632841560324e-07,5.98717266875326e-08,1.4002007531210836e-06,6.867093107487676e-07,7.035571987223932e-07,1.0336563671664578e-07,2.0547535450887722e-08,3.78078783835889e-08,1.4851244922731155e-07,2.945613775118261e-08,4.6163650679886814e-10,8.502309967184374e-11,3.96191079055086e-07,5.3283917722524166e-08,7.392108347659132e-08,2.061534809527643e-08,4.19473352053501e-07,1.4335104792095876e-07,1.7444940603184023e-08,4.837007683278216e-09,1.8982899696595723e-09,9.476197604385561e-12,6.152943710091563e-09,8.07646705069942e-09,1.1244285502698403e-09,1.4110605128792031e-08
3N1P+1,N1,0.0,0.0,0.0,2.59726533835547e-06,0.0010829202353175305,0.0017694197323048222,0.2817223870450283,0.00012352506134050145,0.0014497359995639947,0.018756296075963963,0.043752619217493516,0.00891690560876568,0.0003593757359023897,0.011387411113223722,0.293870877555078,0.2060021495266846,0.07017737932814327,0.02377717452039363,0.00678043303425957,0.04418859044883883,0.07800960643943045,0.10440744726425288,0.028659355339311965,0.01777250547045739,0.004594218697630215,0.05136481835264872,0.015905640947296185,0.01013322116198001,0.007572785628370271,0.001102428550191048,0.0043482179270804,0.01406488998556421,6.352332426562413e-05,5.574513062089892e-05,0.0001898464913094866,0.004691266795076476,0.005557561051457327,8.74249921301029e-06,0.0019217344688686744,0.0004866884053047471,0.002489663227106753,0.0007553378394073995,0.00028976129275370965,0.0033369426100540167,0.0018333720094556583,0.0028300807266541383,0.0004563187255217649,0.0005951513552571175,0.0019700465717020776,0.0005462048123670016,0.0019023819100851824,4.0971554611246574e-05,5.977791954325795e-05,0.0018157772647109383,0.0025594725279254327,0.0009955519348272546,0.0012398411410257104,0.0002175775058681495,3.60758827255836e-08,0.00024296943046886454,1.0977814077772763e-05,0.0002444264693628462,5.78089171006102e-05,9.700883355279188e-05,4.3024417119896796e-05,1.2077149829092804e-06,0.00012201048067117526,7.715187923640343e-06,5.876217845646181e-08,1.95035449612746e-06,6.631196559103714e-05,9.777359639695504e-06,9.096369915084779e-07,5.802211354488662e-06,9.230380279223738e-06,6.4617408153111455e-06,7.793530265587378e-10,7.642640124405631e-05,7.3086588401327646e-06,5.4076560837001963e-05,6.461226066845072e-06,5.279982463934907e-05,2.0816745978535778e-05,1.7403568644880352e-05,2.151850608811401e-06,7.737009757313729e-06,4.119283741221835e-06,2.467782208359637e-06,3.498619364883382e-06,0.00013225804572680744,0.00026298283942782774,0.00010495241555252832,2.7004852398704315e-06,3.24176729638026e-06,1.4307557920645309e-06,6.9086065540791e-05,1.038252502150172e-05,0.00018766045602136572,3.57526933876251e-05,0.00013421768591981298,1.7876015175222193e-05,3.121596491073575e-06,2.1770575266533143e-05,1.0640973600040127e-06,0.00012099970435208718,8.722322192555865e-05,6.291853291706673e-06,1.9005553930639962e-07,8.145508595869266e-05,0.0011370605573035597,0.0003569165807810748,0.0024002467187225207,0.0013841419867581806,0.00012854155884589602,0.0006473349092348535,0.001574401346368326,0.0002752962868024511,5.266412546434118e-05,0.0016495885163545498,0.0009748196622245686,0.002201808655998949,2.6114592558190708e-05,1.2891570143835906e-05,0.00017442881453044734,0.0011050279367821325,0.0012447814421312486,0.00026439357561214294,5.912234093186086e-05,0.0004451012757633599,0.00025324987324149006,5.764151007303653e-05,2.9368583523536884e-05,2.6658865970974333e-05,2.067911171654835e-05,0.0002954064126758915,6.075048405462802e-05,1.5230070975480459e-05,0.0004473098666770703,0.0003301914528184291,0.0011391122979822477,4.632597235287861e-05,8.920867164308177e-05,0.00024850644545226785,1.8552172381447463e-05,3.570046282153072e-06,2.5596600059518693e-05,5.562316815144186e-06,5.374801404833818e-06,0.00020734828161983465,0.00030053312317002145,0.00019676044712424456,7.507185884048084e-06,4.604900404991952e-06,0.00011950080885281267,1.196182914764421e-05,0.0002753649456792573,6.1034577068852514e-05,1.964709412938248e-06,9.15709558801936e-06,1.276093955482338e-05,3.0725585888902174e-06,1.568334903478963e-05,1.3695046267692135e-05,4.0402645469450604e-05,6.307641590863611e-05,3.308186769412913e-06,2.9841520071460792e-05,1.143900280853316e-05,6.076563860979434e-07,2.3372132306853644e-05,3.345319377467959e-05,2.7362781438888817e-05,1.712025995148636e-05,3.800667354614262e-06,1.4589645131124485e-05,3.843875826525789e-07,1.92898937179109e-06,1.583476425603969e-05,1.4627267170830294e-06,7.19172492891218e-07,1.6498511652418557e-06,8.830530916270618e-06,9.335413169164752e-06,9.50424537426997e-06,1.3552792799131907e-07,6.475382417825415e-06,1.4551010827368316e-06,4.440921457238289e-06,9.531487655145554e-06,7.102478077669616e-06,4.285104367340864e-06,1.2567961467091493e-06,4.659851340793608e-06,1.3524242334916892e-06,3.453755059723562e-10,1.7565081078529943e-07,7.958398557939006e-07,2.28703993521151e-08,4.16210377718329e-06,4.160943676856377e-05,8.264775530619772e-10,1.1066387850533488e-07,4.5958926353506513e-07,6.80663827523631e-08,6.075838498986741e-09,4.078982884792026e-07,7.094644858263166e-07,1.4266306718191402e-06,6.15401950732064e-07,2.855078804486766e-07,1.1971635101026834e-06,6.74290219215834e-08,7.498534104755095e-08,2.4460231775602637e-06,9.697431027078096e-07,1.3411849097977324e-07,7.137033186666031e-07,5.532101583494153e-07,3.614081336422714e-07,3.156437378137866e-08,4.668938387020205e-07,6.836389143671795e-08,1.450895821264453e-07,2.381399520690053e-06,1.3555216304972362e-07,2.062367605581983e-06,8.714944874643749e-06,9.81186844217774e-07,1.3139393226779816e-06,8.520341729933989e-07,8.244260265577452e-07,3.68558315244627e-06,2.9177372518063294e-07,1.6372116717899843e-06,7.484705241367351e-06,5.106174069791081e-06,2.758281760550929e-06,3.373074708434842e-08,1.5483262671978082e-08,2.574308721747798e-07,2.0831793801079357e-06,7.78752773378244e-08,4.544289793351197e-07,5.782361256478907e-10,1.0592761308103604e-06,5.14338211132781e-07,5.200156252271881e-07,2.0790060784037223e-09,4.964763045123277e-09,2.207818030619535e-07,2.459335264326512e-07,5.948773695862997e-09,7.04475517920855e-08,1.825041802128169e-06,4.843087392458756e-06,4.556570543101657e-08,8.504077877447003e-07,2.574565671764617e-07,2.521369220076508e-07,2.1264080807270602e-07,1.0055954469123662e-07,1.252990106781482e-06,1.5502379724363635e-06,9.605760187270107e-09,1.729671295080948e-08,1.155167517197242e-09,9.409124919201872e-07,1.6069378725447336e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.03321025391530252,0.030472889986919327,2.8335418544855884e-06,0.22842328871317674,0.03711046100578974,0.004007783927875597,0.003127430513581997,0.010630636728264697,0.015697449450297496,0.003439261963747553,0.0991746773193718,0.034111213797971995,0.06679018507601286,0.05403078153284824,0.00853703186191268,0.04849524402721883,0.10830922984771041,0.11557855325580402,0.037469910498634906,0.01374979434061041,0.05145392654115888,0.004667690559803983,0.02868897010640481,0.020320374140161412,0.0014411857260723249,0.024023538245796505,0.005762223688562607,0.010170932923793119,0.0023383659065099316,0.00014734791653703283,1.8546752137416078e-05,0.003289019259527848,0.001053366025699276,1.1630325338352066e-06,0.0001435225314736499,0.0008796914564812575,1.8935239659789715e-05,0.0008836883439831134,0.0003104096909765097,0.0007273263470386482,0.0003625719667670335,0.00034762838118274075,0.001360041174756521,6.796281625676137e-05,2.8133083418424576e-07,0.003857041296789987,1.9156537843123544e-05,0.00019537331028374183,1.600707914750643e-05,0.00014980720328239272,0.00042470290157092805,1.3640132978665065e-06,0.0002010199308895011,2.2603118957853496e-05,1.083373175614355e-06,0.0001132736520599309,1.7349838885571955e-06,1.295316510074862e-05,0.0001682440292285481,1.4929798473062306e-06,1.6508975744899956e-05,1.3002009247031765e-08,0.000120518261466529,9.51850999770798e-05,7.111062567677351e-07,1.2774160293993475e-06,0.00011588144193330763,3.075265992347198e-05,6.143078370435262e-07,8.750968103488077e-06,2.5592812253005803e-05,4.9625464964009325e-06,9.532984490689955e-08,3.777288582584859e-06,2.9580595164446777e-06,9.207921913834127e-08,1.3589153280424426e-06,5.266978705620318e-06,1.2721276254623604e-06,2.56128279030321e-06,2.7490451071088273e-05,4.1052005270714176e-05,7.983200376315835e-07,5.195182679607058e-07,5.521618511306059e-07,1.0803649740154242e-05,9.119234211318883e-05,3.1992464233798756e-05,3.1595950771290404e-06,5.261665766642665e-06,2.70957553372142e-05,2.1919081558685605e-06,5.943172478595216e-07,7.544473992204814e-07,8.742373165393502e-07,4.0438443769108545e-06,1.4896593509838851e-06,2.5308680260405225e-06,3.398486358996422e-07,6.244408211841801e-06,3.2254974566825467e-06,2.2553897509602905e-06,1.2630227056664722e-05,1.4539605701635594e-06,0.0004963727450639777,0.010668043393584625,0.0002058622048055625,0.010026648510748526,0.01002433454065299,0.0005421498501956279,0.006605744713109818,0.005904116303979912,0.0032121814372141344,1.5243900333583582e-05,0.003748834964182546,0.0014871301304257845,0.007890484597335101,6.118462152460147e-05,1.0779025512164253e-05,0.00020789865544923458,0.007343242915938575,3.1681267720351514e-06,8.306811350644594e-05,0.0002660432360013232,0.003537377123104868,0.0001337112370083382,0.00012708057416288554,8.330815203239084e-06,0.00014434360812143332,7.648685524053178e-06,0.0007172025677713023,0.0004125336896432241,5.8146378770773666e-05,0.002324819988508864,0.0023397606619104394,0.003570782173492937,3.985022699781737e-05,0.00016085464338821964,0.0023708062601364155,0.00018741539573063903,0.00015655769153966048,0.00045898281806167063,0.0003273908652317026,3.03908000376385e-05,0.0015726063646677169,0.0014411517973869081,0.0007046329258186823,0.0001029332079509615,1.4188447798657577e-05,0.0004900219848171794,3.986007752265763e-05,0.0009328437740259155,0.0004692062745901282,4.717493554284857e-05,0.00013043754458097467,1.9076505828330426e-06,2.902972807516946e-05,8.482527394315653e-05,3.45814215370055e-05,0.00011785399388175577,0.0003084203846590583,0.00011654442061481696,0.00013549356964670523,2.191461509148951e-06,3.588066028292758e-06,0.00012984176452901508,0.0001362874110188983,0.00017603525934051234,8.656145999497156e-05,2.1740745158815855e-05,7.376058544705799e-05,6.666984039949142e-06,6.826420921868248e-06,7.267870166738355e-05,1.3379063565910343e-06,1.018536874175524e-06,1.1406200728147908e-05,5.981207030436586e-05,9.115062596087853e-05,6.877728964482799e-05,1.563018126038429e-07,1.377103996924589e-05,5.205798919494242e-06,6.106880081624411e-07,8.835700171516692e-09,8.410826568550078e-07,2.65494908324726e-06,1.5380225052208374e-05,3.337212966858516e-06,3.4998120139739797e-06,4.861411739831567e-08,2.2280718823264323e-06,1.2394332301823852e-05,2.827487928236394e-07,2.6660575520587315e-06,2.073950833292315e-08,1.1881566703841884e-06,1.3093914250639216e-06,4.959505255364149e-07,1.0550673850584502e-05,9.223840269356742e-08,7.343427478101461e-06,9.057127576816981e-07,8.275904974208714e-06,2.648914736447239e-07,5.867538983572729e-07,5.797750076474983e-06,8.566893106021212e-08,4.7240154010808055e-09,8.269054209142368e-06,3.209338865106659e-06,4.669379003452434e-07,5.4728478808829806e-06,4.257689568021306e-06,5.706470869171199e-07,1.7047314448959128e-07,2.351607677031353e-06,5.486840759516554e-09,1.5526182872704908e-07,1.0668024850613023e-05,1.7612421854273919e-07,1.7298992269765279e-06,1.4343392478632921e-05,2.7408863232825098e-05,2.0748407938420144e-06,4.417338939077808e-09,1.7001900731727915e-07,2.3552386831049432e-05,8.543364562463296e-07,1.7239021099513252e-07,4.866154222171737e-05,2.102538199610926e-05,2.407590553388239e-05,2.5257315194870955e-07,3.736821607702723e-08,8.003777725029693e-07,7.104750827657824e-07,9.802672966685577e-07,5.546440934978136e-06,1.2406240035289784e-08,7.65120133916497e-07,4.66636965246181e-06,2.4718755442521e-07,1.0191671373505073e-07,1.404153320283541e-07,7.105182397992849e-08,3.4242792037453285e-06,1.0107301706696603e-06,3.252792670771498e-07,9.31970137552085e-06,1.670165177936056e-05,3.3685632061519755e-10,4.882355539415073e-06,1.5955072822926297e-06,2.6856909496331127e-07,1.2375714075751887e-06,1.429801831598354e-06,4.75536958299827e-06,9.49788112847294e-06,1.688283493006537e-07,3.0661659877750935e-09,4.166511580194765e-11,3.554076728917721e-06,7.380565065329137e-06
