atom_numbers,value
N1,10.54480258324202
H2,1.9344163917657835
H3,1.9405377497652523
C4,9.605150851679271
H5,2.0816781679393
C6,9.633411817662413
H7,2.073153469329752
H8,2.0866525574396713
C9,9.641497557723401
H10,2.0740366500628236
H11,2.082727207677147
C12,9.712005154773673
O13,10.940564695796832
N14,10.435336670127404
H15,1.8837887089902448
H16,1.9189467057426688
C17,9.713430921501471
O18,10.948798902039742
N19,10.390876651423582
H20,1.8753436981288951
C21,9.594108377064329
H22,2.0720509859717877
C23,9.651069102526447
H24,2.080056174003426
H25,2.080563350338815
C26,9.9115318912571
O27,10.951188270040102
O28,10.980416841866173
C29,9.721145745596804
O30,10.917638382245636
O31,10.932585623260822
H32,1.7861207107917705
