atom_numbers,value
N1,10.546495051277642
H2,1.9310329786801206
H3,1.9225457450248111
C4,9.617933969415036
H5,2.0626844200008083
C6,9.572770370132352
H7,2.066061061161075
C8,9.64225295119114
H9,2.1119693931692693
H10,2.0851975938499017
C11,9.728262038648287
H12,2.0833668904245215
H13,2.0913627820233485
H14,2.1050767911118804
C15,9.724385663289697
H16,2.094748074159256
H17,2.0881532750570675
H18,2.085233936679553
C19,9.716257848492056
O20,10.943217031066089
N21,10.34107559587861
H22,1.8704573077483497
C23,9.600912257566106
H24,2.043098763549083
C25,9.707083977309958
H26,2.084543895138838
H27,2.0737858690692588
H28,2.058013978112917
C29,9.730049456436964
O30,10.91165222960272
O31,10.916724096617177
H32,1.7582970563901903
