atom_numbers,value
N1,10.581517574429276
H2,1.9201398375433838
H3,1.9509505706175903
C4,9.61167797830142
H5,2.0784770944717215
C6,9.616277056599497
H7,2.082455060758603
H8,2.075069297759539
C9,9.405888109053148
C10,9.503702541348572
H11,2.0898825996759567
C12,9.482904253227774
H13,2.055728513213074
C14,9.51015980635273
H15,2.095572130819842
C16,9.507095905527418
H17,2.091640183697819
C18,9.523262733559065
H19,2.0972256669272933
C20,9.734468508097068
O21,10.951823003023037
N22,10.396078496136136
H23,1.8771022329806117
C24,9.614274102949262
H25,2.0524293824291133
C26,9.664938380469664
H27,2.082605721820938
H28,2.0876573523996846
C29,9.977670760215101
O30,10.994874632993694
O31,10.960743491114624
C32,9.722670506656387
O33,10.904708118704816
O34,10.90638438224424
H35,1.7860488327266315
