atom_numbers,value
N1,10.544760230396879
H2,1.9231303159198738
H3,1.9172276652756397
C4,9.715402223574817
H5,2.076494631621811
H6,2.0633691720943035
C7,9.750527434171774
O8,10.938305383309237
N9,10.407642237657141
H10,1.8764338640404477
C11,9.588847364541394
H12,2.0298377021172636
C13,9.624295770903947
H14,2.0589227577796025
H15,2.048257900286096
C16,9.649640146742568
H17,2.105452333335296
H18,2.076478140476929
C19,9.641416144113368
H20,2.0301225663771336
H21,2.0639572198179876
C22,9.579417554781255
H23,2.030577712366601
H24,2.0262440369070593
N25,10.367948334301525
H26,1.8059772896974775
H27,1.7934749094421507
H28,1.7963790826500965
C29,9.756459605747327
O30,10.898754796166452
O31,10.89078929096497
H32,1.7382409749916692
