atom_numbers,value
N1,10.542766253668809
H2,1.9120948339373633
H3,1.9212130561538234
C4,9.628673892478465
H5,2.066115629806781
C6,9.62253742894032
H7,2.042610064858341
H8,2.084597801594595
C9,9.625108017963573
H10,2.0745790633137178
H11,2.0486590792919075
C12,9.634440048445764
H13,2.0692149102791637
H14,2.071289000625871
N15,10.350477234145789
H16,1.85804470455167
C17,9.613777091965504
N18,10.396831531693156
H19,1.8441016224800055
H20,1.8428165624988844
N21,10.398534039563332
H22,1.8383104202255889
H23,1.8493996549273675
C24,9.707245939444903
O25,10.93735612317718
N26,10.34840641406427
H27,1.8589884895137794
C28,9.594573590331882
H29,2.0341191607327707
C30,9.755406257141514
H31,2.038963778184407
H32,2.0412455156852936
S33,11.0174074069673
H34,2.115556068804036
C35,9.771268668520541
O36,10.883171402069506
O37,10.8686617608243
H38,1.7323589529422494
