 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,H34,H34,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,H36,H36,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,H39,H39,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,H43,H43
1N1S,N1,0.0,0.02350735514371305,0.0016422528677280113,0.0004258000864216793,4.63528537530955e-06,5.5759329182336614e-05,0.0026955625163249675,0.001320844205280114,7.625446325665308e-05,5.841677735438089e-05,9.220566971732125e-05,1.3251295280514164e-07,4.040979608793682e-06,3.0719023426162284e-05,0.007950465326174383,0.0013709216377714162,0.007852374992050493,0.0013085055550461355,0.001141524353904827,0.0020271815653216674,0.00035048341350263357,0.005012158561833013,0.00411983192848675,0.0006141550892253544,9.712009133422406e-05,0.00041313123593345047,0.0003412440562169383,0.0001473861498396678,0.00022641311618748494,0.00010186166916142936,4.694359157242367e-05,0.0005902707632361448,0.00019217535342463954,1.5238396947836463e-05,2.8209086686770135e-05,0.00017381133434812845,4.813843952433672e-05,0.0002061468085525764,2.8477970535512043e-05,4.856570081646083e-07,2.9104693264336845e-06,0.0001798205550391785,6.0239926428229396e-05,1.726931282697297e-05,6.357480066582211e-06,8.7377362581742e-06,2.441509240708184e-05,5.59491031528192e-05,7.15552654642071e-05,7.023944892381451e-07,1.2073171024612472e-05,7.630589977014601e-05,2.7110932143248334e-05,0.0001194673884274966,6.385638284878148e-05,6.916480139507186e-06,4.780002927895488e-05,7.490690145939283e-07,4.68780213913611e-06,2.7541975625711146e-06,1.3202719330307477e-06,1.1780961303720083e-08,5.902915899969052e-07,3.9373523816332856e-07,1.3745810516496704e-06,6.978475575181164e-10,3.8558347699169104e-05,0.0003225438010252546,9.819310597264375e-06,3.7685321879754596e-05,9.077612639352139e-07,7.839994617753199e-05,2.7614345004867147e-05,1.4719272396712668e-05,1.7796689233406937e-06,1.1623903560575854e-05,7.923047863123145e-06,1.1566893390047017e-06,2.7253826261341985e-06,4.106285722560443e-07,1.7463772625792018e-06,1.5424761420912425e-07,3.98635276788184e-07,1.3646663354904831e-08,1.0598987526311276e-05,8.016211934247508e-07,1.1648901729888195e-06,2.1152945099967013e-06,1.783969434121513e-07,3.3657571600897995e-06,4.089531312034822e-06,3.1048617203932594e-06,1.770512778609401e-07,4.5304765938780633e-08,2.923457258496853e-07,3.3208398830808505e-06,4.666479245019062e-06,3.8882332306644507e-07,9.186896080815021e-07,1.404472930247036e-06,1.7503068007185263e-06,6.263825921559718e-07,1.0654159450229628e-06,1.724978679895628e-07,4.508906841449445e-06,1.930907924885261e-06,5.801285634099429e-07,1.1291761259357713e-07,1.0020764459606202e-06,3.5645646059290215e-06,1.0959526908216333e-06,1.7524845403071865e-05,5.7512813382842864e-06,4.962538846164932e-05,0.0001228941301051334,8.934698828966248e-05,1.738167658826839e-05,6.434785090880801e-08,1.9997443837127538e-05,8.646214278373865e-06,9.857313300332127e-06,4.085562108568919e-06,1.6883746352114315e-06,1.8001773651743491e-06,3.77975696832511e-05,4.165307938541751e-05,1.3728757162212446e-06,3.8837175675432434e-07,1.3344516245128446e-05,1.14481643676001e-05,1.173658714437309e-05,1.3659372212482257e-07,2.0353180690824146e-07,1.4417710306191545e-07,1.1647205971909713e-06,1.6345244445992169e-06,1.4630101546897478e-08,3.028122925297083e-06,6.143438316730254e-06,1.1175423393350314e-06,1.3487894301444925e-06,5.085704957163983e-07,1.4761555755526956e-08,1.915321955148208e-05,9.905499909201865e-08,4.5814350368988954e-09,2.635935622330443e-06,7.207606794734644e-08,7.017086464666811e-08,8.937134100134303e-07,9.712728628041845e-07,1.432620717500832e-06,1.4357953409538382e-08,4.4402696719458845e-07,7.74254842017541e-07,2.397614955462757e-07,1.6012025727540902e-07,2.5699384753608e-07,9.68185290384227e-07,5.024705236333915e-07,1.2708452956644578e-07,1.3434046097771102e-09,3.4171329599264055e-08,1.235647695274622e-11,1.2295826176678126e-08,1.914846625705735e-08,9.051366545165251e-09,9.822690598682016e-07,3.290452849080694e-08,9.028748193529168e-09,2.593085521862548e-07,8.776518822806167e-08,2.920869546230165e-09,1.131452265212829e-09,1.891649581420296e-07,1.964244766838874e-09,2.0059792049664793e-08,7.847966443375043e-10,5.342414066689116e-09,2.0670350986407016e-09,1.4815315363403414e-09,2.8511967509192715e-09,3.1202960659726386e-08,1.804907334701511e-10,8.762994996303064e-09,3.4676376214903826e-09,1.045331876614597e-09,9.507976628242432e-10,9.636936360024606e-09,7.840901705691294e-09,5.157718696580105e-11,2.545741395465484e-11,1.086693179885856e-09,4.318052804208605e-08,2.9437892123951315e-09,9.885289337097092e-09,1.7094861637367842e-10,8.460914746599713e-10,2.165672918774675e-09,2.4494573036548672e-12,3.442817403387366e-08,1.5809091813423493e-07,2.1662264582111845e-07,5.300949501574337e-08,2.9141355994966034e-11,2.2875649530185171e-07,3.5856222388996883e-06,2.460031460760348e-07,1.1214755746280503e-07,6.420290965536424e-09,8.635867576600731e-10,6.594981435958935e-09,2.2012480449529193e-09,3.222467293007014e-10,3.441397589121209e-08,1.7897889836859804e-07,5.776215616926095e-11,1.057154364048074e-12,1.7070372471117423e-07,1.1253077136785805e-08,7.165715576462617e-09,4.126798902603923e-10,4.823648347418441e-08,1.2483713396349572e-08,2.481899574746649e-09,4.945531484334964e-11,3.128754200165673e-10,7.046152550316265e-11,1.1076695116685187e-12,1.3587742042631135e-10,2.2472668170792076e-10,1.4224290634246017e-09,4.8612237513179224e-08,1.1256947729521016e-07,3.357803932679815e-07,6.004721608832142e-09,1.7560096488011823e-08,1.7852627420822387e-07,2.6786984321791607e-06,4.5143188365237563e-07,1.1223431073403844e-09,5.071290609670598e-12,4.597523126093073e-09,1.0600270661242917e-11,5.165913835591951e-09,1.7272655528088876e-11,7.239409294257371e-09,1.1823574319613783e-07,4.9869358642595785e-11,7.883254049545485e-10,3.64114274287175e-08,1.041785813171714e-08,2.220446049250313e-16,2.6780009321214493e-09,2.7798221502450815e-09,8.12363531998983e-09,7.056208950473319e-10,2.232575152527616e-09,3.2161330543178934e-09,2.979637273026192e-09,2.890968298085994e-10,2.6151025789289406e-12,6.325073798052472e-11,6.650768824556508e-11,8.779088567223425e-14,9.003067180657354e-09,1.9084638314126323e-08,6.105864036598518e-09,1.7312489886123217e-08,1.7605805924247875e-08,1.250035230881963e-07,7.629857190494249e-09,9.176715831671345e-09,2.2648348751985736e-09,1.3733403303461955e-11,3.395327297095463e-09,5.109347944731724e-10,3.341771304121721e-14,1.97314817262928e-10,1.1178102887754449e-10,6.520092421524737e-08,1.1179035475095134e-08,1.4302612427741224e-09,2.0692780822173518e-11,4.6586981827800855e-08,5.05603803269139e-09,1.8252066524837574e-12,9.81733166982579e-11,2.792129583095715e-10,2.2470691973808243e-11,4.967550815138111e-10,1.4312384610803974e-11,2.230371443090462e-11,2.4804525100563524e-10,2.0585346538481986e-08,6.312388389773105e-09,1.478494193740687e-08,5.2994963972707865e-09,4.350888760384919e-08,3.982252638756734e-09,2.3999102705118958e-09,1.3619454675151133e-08,4.534412623158346e-09,1.2051626363529522e-10,1.2803420545992594e-09,1.1827848145351538e-08,1.9193587386112654e-08,9.797842537295764e-10,7.246214739353718e-11,3.0480662438492345e-10,1.632460833178584e-10,1.6312872608281737e-08,3.644791135570813e-10,2.9240254661999643e-10,1.4741245779603673e-08,1.467821331146979e-08,4.117529428526723e-09,4.611112880414936e-11,9.775016351909471e-10,7.292603465547387e-10,9.466168682248366e-10,2.5166686790090154e-10,2.2055522824748763e-09,5.540642389334494e-09,1.0287291907218332e-08,4.842313217068295e-10,1.2763174961349932e-09,2.807203358656807e-10,3.032043727202449e-09,1.892930256985892e-11,2.7247499811977605e-09,2.3821361549991593e-11,3.048175045705648e-10,6.56330240156322e-10,7.821007730335339e-12,4.626096172799521e-10,2.595597292653906e-09,3.2188540721733716e-09
2N1S,N1,0.0,0.0,0.0326038076017765,0.006526487756618682,3.915629118500519e-05,0.263351871280729,0.050554940960535255,0.016734926813574358,0.00013850131224080187,0.00302209474011339,0.00234397147320764,6.244026306134742e-05,5.227267751006792e-05,0.0002686947247465543,0.10508771978117437,0.15779114677374384,0.10491261349426795,0.15761459706560066,0.003317986576390375,0.005049510036152505,0.0033400343789042886,0.047151614706696154,0.043947507398413244,0.040084664383649216,0.01699450072514308,0.12709422028068618,0.10388928713317336,0.00683078748967092,0.01086924044972637,0.005793287155694493,0.0025355012472882965,0.03068523644664012,0.006015232495456768,6.035469706322516e-05,0.00018477053339305272,0.0022361926129597087,0.0006614638863826627,0.005983688254815878,0.0018653921999569612,4.888788591639326e-05,0.0002467175798352983,0.0009559065713280468,1.7055125063336618e-06,0.00013395939864135897,1.8154736536324378e-07,5.154003389717943e-05,0.00026056328675894136,0.0012231704664518173,0.0015937141570625535,0.0003462085627750078,5.752454655172379e-05,0.0008840267653145162,0.00048502027214825105,0.0022914232009902946,0.0011784275148438716,0.0002888755429917289,9.820123477144449e-05,0.0001823713936714988,2.8618411544556466e-05,9.689618556896207e-05,2.9141477635885593e-05,2.8432777881670646e-05,5.78136295770193e-06,3.310566731862252e-08,5.273233586189363e-05,6.378139700835561e-07,0.0008555048070428839,0.0029526753109152537,5.9904207435623746e-05,0.0007944308820877488,2.2541127959740948e-06,0.0026318909240741206,0.0008297423287402239,0.0005028529712092222,1.3448668505944283e-05,0.0011919204689809781,0.00026772899892035795,1.2411677190460324e-05,9.09333933785117e-05,1.8038062661096532e-05,2.0075970841304525e-05,5.633072613475676e-06,1.9122532690651894e-06,1.6066855282659276e-05,0.0003704783346174523,8.591068040786354e-05,1.2302018293830486e-05,6.786160810445807e-05,3.729173667421648e-06,4.308557404764102e-05,0.00014961864409235304,0.0001013694940539267,5.015701205479672e-07,5.145597445910255e-07,3.412465385999042e-05,7.549095281778051e-06,1.8771737618994422e-05,2.2337827947582767e-05,1.625435382002216e-05,5.8416615998480026e-05,7.240450606094129e-05,3.156569746209925e-05,2.6894522033416024e-05,9.199794357428459e-06,0.0001448995222443905,9.814627110982244e-05,9.718275109094066e-07,5.791006558730771e-07,4.730660908491835e-05,1.0950345687987806e-06,4.9087037578665615e-05,0.0016642463434979327,0.0005228621304569359,0.00016259394499451574,0.0019089722336751436,1.8449928123054349e-06,0.00020862929947407238,2.613300874587665e-06,1.5012045527562634e-05,9.165411229972165e-07,7.771473683826358e-05,1.1881606809538425e-10,7.1933934766565955e-06,3.0605565051189387e-06,0.0009897027982597173,0.001492963706721362,0.00017872034010490978,3.993631457799296e-05,0.0012366571739876875,0.0018305671011935587,0.00045573176521163106,3.946238103846866e-06,0.00011861978270055751,4.330310885425348e-07,0.0001323243778568184,8.637713467951613e-05,1.352768849383068e-06,2.536720320645003e-05,0.00027553504399246975,2.0353394459160512e-05,3.8409085147517175e-05,1.8129482320272672e-05,0.00012493135097724206,0.0002634217550205875,2.2577023664371865e-05,1.740503399472182e-05,9.171261573182043e-05,2.4710802363436812e-05,1.7589508956250555e-05,4.5575773845563106e-05,4.480866682898821e-05,5.030117051774141e-07,1.2160932594262874e-06,9.50944646582741e-06,6.67967396021929e-05,7.825761963786704e-06,9.161846309169164e-06,2.002411445545249e-07,3.11220382798183e-09,1.3559883655034355e-05,1.64370970612282e-07,2.1171049979784584e-06,9.463617226312948e-06,1.5406390629912892e-07,7.76823949610872e-07,2.499474900385934e-07,7.342767047724408e-07,1.809300909139111e-05,2.8014500963458033e-07,1.2607115933427337e-06,2.394258058346921e-05,5.4258118882266615e-06,3.210354684313188e-07,7.360467035866236e-08,1.0253843401475393e-05,7.263519878897284e-07,2.4059469083681506e-08,9.105291853828135e-09,1.2011979888537638e-06,2.2496266871563364e-07,2.3315904851273217e-07,4.701625171410484e-07,1.6319448197243958e-06,2.7742951047571296e-07,2.912949120137398e-06,1.016515860374767e-06,6.191458434834374e-08,4.8704303257096626e-08,3.487636446308784e-08,1.8139093116431582e-07,1.9685396246416076e-07,5.51999335129949e-10,5.542864327523489e-07,1.0204073421782311e-06,2.3918598657246548e-08,2.0096102868460974e-06,8.330546097390368e-07,4.927710062219148e-08,5.089293464433098e-07,8.619128744058457e-09,2.588846668150069e-07,2.3729278959550015e-06,2.8322747934073078e-05,4.313943325229275e-06,1.6038789940608922e-07,9.01513198314774e-06,0.00020011254613061524,1.38250399683848e-05,5.379414011130734e-06,8.37226515448819e-07,3.113726232406577e-08,9.82204340527204e-07,3.412379732115056e-07,1.5936943764671696e-08,2.3244653313270192e-07,8.77757976258664e-06,2.7954749626246667e-11,4.9225797216223555e-08,8.305459691992922e-06,7.518603752920683e-07,6.406568706651683e-07,3.162849759874575e-08,5.070203540125107e-06,1.5455530695263064e-06,2.3402031512631538e-07,7.16897852193199e-09,1.970725449496058e-08,8.32365496528098e-08,5.624051224728532e-09,1.1561309243290907e-08,2.1165291297364774e-08,4.07239344468735e-08,4.240775186570289e-07,1.5732697580261856e-06,3.581877482794482e-05,2.308660091543402e-06,1.1138779991703984e-06,9.053990857488259e-06,0.00016905158763336203,2.909928751337887e-05,3.750513952738288e-07,8.413270080609436e-13,8.58673238290919e-07,1.539926759441812e-07,4.3605456201412096e-07,8.035552223617515e-10,5.275245573699294e-09,5.9047718345972555e-06,7.924128020420085e-11,1.98440610610362e-08,3.08231358392419e-06,8.85713878240324e-07,3.103820711558569e-08,6.579376377047197e-08,6.967788515055418e-07,5.95486507659615e-07,1.483476976815723e-07,2.350784411575546e-07,3.5681768872919406e-07,1.905605431229418e-07,6.096081017759047e-08,2.6154649557241783e-09,1.3541887611268066e-09,4.642872752924632e-09,2.292602330200566e-09,1.525930106716089e-07,1.9317549098119002e-06,5.197299537407218e-07,5.512080951675102e-07,6.622245969367668e-07,9.291218918239252e-06,1.0227504185778002e-06,1.314338127222925e-07,5.777010838592389e-07,2.3093376100291607e-09,1.44929583711928e-06,6.914623340570358e-08,1.2326281240149228e-07,3.3983682534710624e-10,5.014637594058513e-10,3.233412773084865e-06,6.14423991684987e-07,5.505419808926604e-08,3.0770097581012124e-10,2.4567450953583148e-06,3.693588426223471e-07,8.942417029089711e-09,8.173421717216911e-09,2.7979017769297343e-08,1.3303023571609174e-08,4.376700601937955e-08,8.08242361927114e-11,2.841793467212028e-10,2.5657727054095858e-08,3.3543381405820583e-09,9.773881259889095e-09,2.3707365848224526e-07,9.870781969567588e-09,3.4869797138625813e-07,9.833232805789294e-08,4.3563051521644525e-07,4.2482076212380093e-07,2.7479614139735986e-09,6.902157645427565e-08,1.6733480601160977e-07,4.7060020813560755e-07,1.285043317977852e-06,2.958805445096857e-08,1.017211248566241e-08,6.233714433534487e-08,9.728292393873517e-09,1.3813123929118376e-06,9.615029661347307e-09,1.4533818148976252e-08,2.27431841803849e-07,7.906971184468148e-07,2.5968784456154026e-08,2.1646735959279795e-08,2.7939609070770643e-08,3.8814437219869546e-08,2.4022517308708302e-09,6.612427050356473e-09,1.188677600794108e-09,4.025110555971878e-08,2.476782712257375e-07,1.1686855394543727e-07,1.3825880529338974e-07,2.525940789865899e-09,2.0147797430425385e-07,2.0592556904119874e-07,1.2792474368694684e-07,6.688680276312198e-09,5.520842449868724e-09,1.265948679218809e-08,3.685199478908885e-09,2.3117326497512636e-08,5.377256995231505e-08,6.324607726426734e-08
3N1P+1,N1,0.0,0.0,0.0,0.014125277471224607,0.0019669953022125597,0.03307232792649728,0.12061936738887358,0.018280806495809987,0.0011406684396497724,0.007186505334716209,0.005604477565530175,1.017709327411076e-05,0.0018027983385260349,5.250332514683542e-05,0.20877150563618452,0.09730543126375357,0.012445797136052317,0.000851073648343359,0.0006697134816862071,0.002140310818552482,0.00018947357172471868,0.01082275108130526,0.010556387701329939,8.533623154782788e-07,0.03608628351671417,0.0013651392374529614,0.0027933267543018836,0.00953578020140089,0.04390624468092463,0.015504356591719004,0.00045725291346454533,0.003330710486677768,0.0001360856754777373,1.628162754530038e-05,9.822134294235063e-05,0.005917063767572728,0.0018207882979632828,0.0047139282694836915,0.0001637192488690431,0.001054273228805247,0.00015647344147762254,0.0003144302002815458,0.001710736666288959,3.297912383226631e-05,0.00022285215977957407,7.89924405264486e-06,8.10488738980375e-05,0.00022135316096094648,4.198284326406565e-05,1.2814946072747802e-05,0.00011867782025043461,0.0030060199834420764,0.00017366653746675453,0.006233285973133107,0.002280893893913394,0.0007013059922593712,0.0012157276193414113,8.954030104391109e-05,1.5198541912120334e-05,0.00024673193758339984,0.00041106793600853564,8.812158231252809e-05,2.96587443493479e-09,1.8983782772430402e-06,0.0001251517938953839,6.930892066980832e-05,0.001375614047423479,0.012353969043214619,1.8335903906319118e-09,1.3357486722931355e-05,5.391699842105524e-05,1.746368808364096e-05,2.6958543520638756e-05,4.489661505147069e-05,1.0165895429015137e-05,1.712900673167539e-05,6.0503682934864855e-06,0.0001974807559941283,1.6539314593444487e-05,4.185424643754487e-05,0.00020237343858142687,4.1006307299085165e-05,7.042782389277136e-06,2.977146857485735e-06,2.758036474226344e-05,5.0092341576934984e-06,3.5256763286639625e-08,1.9354820187000854e-05,1.6531127964292125e-06,5.1128437660530324e-05,8.710292715852219e-05,0.0001262156760950539,2.836469601330549e-05,5.789400514544241e-09,2.1644199482029336e-05,9.323668912131211e-05,0.00014407530055793316,0.00012690200316689548,0.0001478898506741544,9.634014362736032e-05,0.0002552866308735968,4.4904663798917e-05,1.4906289794058836e-05,3.898360362297737e-05,0.0003366419815193922,0.00017330460520303959,9.579543561066828e-05,1.557463659684899e-05,0.000388166279241986,0.011924150490418839,0.015465234077998602,0.002026923069327058,0.0009139596799188077,0.0005166817901725018,4.9673827961171924e-05,0.008522009141629372,0.008310642920263511,3.4634032721081454e-05,0.002238307234407655,0.002353730571602597,0.0012145954243727441,0.0001461691803430476,2.505932659224719e-05,0.0004316626619100816,9.090275144441051e-05,0.00914334737528888,0.0006434940018080759,0.00046667692277369,0.00019305227795607394,0.003848288706515657,1.991684894342427e-06,0.0001085459544198919,3.361885747565907e-08,0.001082332016225207,5.3840960256845705e-06,0.00024965295877499294,8.742908496506274e-06,0.0005665827952481273,0.0009804769968817517,0.002468520637914917,9.832865032421978e-05,5.034241934431805e-07,0.00014409265421644335,0.002041926248249837,7.409274254799314e-05,0.0017103974015530987,0.0003498202998373223,0.0003905083431408052,5.5737135446376485e-05,0.00017012601174504205,0.0002890993323179103,8.93646602584397e-06,5.737059195487504e-06,0.00023007589161272435,0.0005648826062105705,9.112165616720347e-06,1.6955948289876233e-06,3.1469073319190244e-05,1.8674742996438454e-07,0.0001299627449591334,4.867646153261518e-06,0.0003130557571251469,7.035273111211104e-05,3.8197999517208814e-05,3.6022521054945855e-07,1.4567330302028836e-05,0.00010651031991182336,5.062323494620102e-06,2.725555450222572e-06,0.00010393521658880189,0.00018968011577369381,9.079094674957489e-05,4.200499104101141e-08,1.5440670845023874e-05,7.382857430737744e-06,6.432109025045207e-05,2.3540558968804248e-07,8.124883730364907e-05,8.950654479811249e-07,2.120571918062808e-08,4.3567965852808754e-06,4.048879813423056e-06,1.3362953477091821e-06,2.5731221477975907e-06,6.122526468566036e-05,5.7328000917067357e-05,1.1892510975997084e-08,4.324689302226403e-06,2.9717736527157257e-05,1.606402832976528e-08,7.82689749989629e-06,4.9182435901684585e-11,4.2426664000672076e-05,1.0766133810236056e-05,4.6185726532144145e-06,2.2602243778591102e-05,1.448163286377202e-05,1.5325142421751536e-07,3.2372630873744868e-06,9.919034793526293e-08,5.533268541135783e-07,3.2085706188400565e-05,0.0003826060547815757,2.221116506273546e-05,7.597531105130173e-06,6.763524948105726e-06,9.13385922451937e-08,8.287206626711452e-06,2.9370009642093464e-06,4.979244463632071e-06,5.0883004987234415e-06,5.839096770543506e-06,2.163544552402641e-06,2.4607187953940013e-07,1.3592834508191487e-05,1.9042509555866616e-06,1.5180090517930012e-09,3.7844349609628125e-07,1.1940464943016593e-05,6.664720438198657e-06,1.3422016293951344e-06,7.156329573376752e-08,2.6698050792361983e-06,2.6918112183693665e-09,1.104947715102611e-06,1.1587131318879784e-06,2.2771460250758935e-07,3.310611801810026e-06,5.572162107281287e-07,3.615970689541115e-07,5.814014669702772e-07,6.78363219819289e-07,6.021420086987916e-07,3.8882287711761165e-05,0.0003870635723624005,5.058891353915129e-05,9.642624396732913e-07,6.935528018559012e-06,3.5162366600616224e-06,9.66472064156676e-07,4.887604919012745e-06,1.4873225155476177e-05,3.3869541482545173e-07,2.0983920949735335e-06,8.590509070760532e-07,3.2634522950658607e-07,1.4151604594392353e-05,2.793673013812281e-06,1.5524743712802547e-09,1.6934881452712602e-07,2.1989504501718216e-05,6.501423627902625e-06,1.1434436499868639e-06,4.7233226219134394e-09,1.9852223166250127e-05,3.80564229063296e-06,3.8425302939515404e-07,1.8378342738767373e-06,1.778034870891787e-06,4.7675783321210474e-09,8.551818209134865e-07,1.0131108862942995e-07,1.143047478890935e-08,3.556845484808946e-09,2.4903885620375377e-09,8.379350968645838e-07,4.400833259099457e-05,8.050784886304285e-06,2.3675157656555257e-07,7.777689940979826e-07,9.868723345629604e-06,2.5527610985065508e-06,1.4317673211472481e-06,3.580362090138678e-06,1.0929516736091216e-06,2.031627282872428e-05,1.610704347676517e-08,2.8241077987267715e-06,1.0369238800933545e-10,1.7421442066734016e-09,9.46555929148829e-06,1.5360230047889445e-06,1.8332260642850429e-07,9.221456487296109e-09,3.3142921438411577e-06,5.176314932242576e-07,2.296251997435661e-07,7.305388605161056e-08,4.1941317485694185e-07,1.1497278846750447e-06,1.6714990125343832e-07,4.669064046503024e-08,8.205125467952712e-11,9.519722787842966e-10,2.420390377011472e-08,5.586213469577217e-07,3.05658710360035e-05,1.3596049148745237e-06,8.61296621224028e-06,3.4913477207076937e-06,1.6148030402174385e-05,4.0945167700812135e-07,5.682495130887588e-06,1.886619138691259e-07,2.6237938663298266e-05,1.4405971958231234e-05,4.507307624912471e-07,1.0926441285086241e-07,2.367261497937534e-08,2.3805958493383628e-07,5.034330787800911e-07,2.55131718374102e-06,2.5633599429752962e-06,4.2183402637618883e-07,1.8314519607542934e-06,1.6817290875437152e-06,5.213999965114624e-07,3.770769196220769e-06,3.565961237406157e-08,1.0325589561155368e-07,8.500252552945398e-07,1.753243994428999e-08,6.844758315693866e-08,2.0630873871496647e-06,3.2117214621152357e-07,7.72502551837917e-06,3.5894082963672247e-06,7.98479885322223e-07,9.089424324315587e-08,5.799840718800908e-07,1.341099663321188e-06,1.2162055409437045e-06,1.274193608180596e-06,4.0014509528063513e-07,1.5411132958664808e-06,1.4170480366892946e-07,2.967315184676522e-07,1.1136287780821874e-06
