atom_numbers,value
N1,10.548348531928486
H2,1.9150594896656492
H3,1.9465139863310297
C4,9.633381918098598
H5,2.07133429777885
C6,9.742844921004826
H7,2.063921413208242
H8,2.071416305910896
S9,11.16000041093052
H10,2.102351368428506
C11,9.763714015023524
O12,10.962299077453945
N13,10.408722711170483
H14,1.877602606880286
C15,9.603349899915852
H16,2.0705005055114283
C17,9.65284823383215
H18,2.086547966588162
H19,2.0829588700718276
C20,9.938848078894019
O21,10.973438084124842
O22,10.972698537170771
C23,9.763006645973439
O24,10.922937652673415
O25,10.942641016306677
H26,1.7890510099082797
