 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.023743816442513666,0.0003463992921539649,0.0006071320940719271,0.0008960430141427,7.862291822124945e-05,0.0002983538226115634,0.0012566660353412473,0.0021354732770042517,1.2840295376959077e-07,1.2821178556249313e-05,2.400680886344153e-05,7.2826078219845325e-06,0.00014689920555052693,0.008126447727547781,0.00139474545058349,0.007903978060423977,0.0013683968208866304,0.0011841344763323658,0.002128811478861792,0.0026723432570243677,0.0026502033259994118,0.004385487429502399,0.0006173647089688927,0.00010029178309634013,0.00029095580076332617,0.00040198606252217495,0.00011001895030346431,0.0001967145719733443,0.0002182915148196407,6.967836277829709e-05,0.00044535139909462895,0.00011287136105164741,2.956902393824734e-05,4.1896421224069114e-05,0.00025086936043283714,0.00030034272054213496,7.140393547544477e-07,5.03201433199596e-05,2.4554613642369105e-06,0.00010719222142929752,5.4087120260337684e-06,0.00014228146235817363,2.6267544879887694e-05,8.448252637793807e-06,7.976066260487191e-05,3.176392759421387e-05,2.9200236066478924e-06,0.00014862319543884617,3.1883926925546646e-05,0.00014123583633685044,0.00010160241647150237,2.065298857295561e-06,6.974876450183132e-06,2.578392067631441e-05,1.6312231785331477e-06,8.336061745994883e-06,7.540435869035633e-07,2.247628456686357e-07,7.559673240731257e-07,1.2632659984745942e-07,8.031112359835335e-06,1.962897538954067e-09,7.277206487688037e-07,3.4749108758225233e-06,2.1086205516385181e-07,2.7249717904354043e-07,2.7983861894398387e-09,3.785042461679211e-07,5.060557057845472e-07,2.181142292612126e-07,7.228008375159689e-06,2.1989457812621183e-05,3.285113858719768e-06,9.509070222346594e-07,4.493965364771313e-05,0.0002692152292120831,1.3602331155215808e-05,9.396871961886433e-06,7.0666214307402164e-06,3.213610225261121e-06,8.548883809522678e-06,5.160139054938284e-08,5.441961091201541e-07,2.65745443836507e-06,6.5533378525994834e-06,6.271424429460382e-05,1.1714860367550983e-05,1.4392722126554958e-05,4.880146893260218e-07,2.2508191111603182e-05,1.5272911535468836e-07,2.0837722902733447e-06,2.2817810580860742e-06,1.1234548230598662e-07,4.680017096081457e-09,2.1577748865464486e-08,7.527591910916342e-09,5.948112375697701e-07,7.247679940647345e-06,5.850772398319215e-05,4.574450724881274e-07,1.3054261235767584e-05,3.236537571282838e-08,7.078960151396529e-07,6.630543629704277e-07,3.4511185020846824e-09,3.144675109895134e-07,7.822407990659697e-07,4.9303562524305455e-08,3.413778007499424e-08,1.4876629705895539e-08,2.3269698288252982e-06,1.034474313355016e-05,2.1274076564825606e-06,6.567056535566884e-06,7.205089572193124e-08,9.879127922385322e-06,6.138880515038636e-09,4.632230786505431e-06,1.8252616528435794e-05,3.275584453277247e-05,9.071216185985165e-07,3.394369985076917e-05,0.00019525410723952863,1.4446244857524437e-05,1.6964430803456665e-06,1.094904007070685e-06,1.4749692480442445e-05,7.97086722387208e-06,5.149660789585675e-06,9.605349577945788e-06,6.093672204610101e-06,6.924987424827833e-06,0.00016013411780457787,8.249834775320153e-07,1.6914794234157426e-06,1.166857689249845e-05,1.7022687557988192e-05,1.9814965690478914e-07,1.065683264134254e-07,3.120577837661953e-07,2.980069353786252e-08,1.2984132198023968e-06,4.2305130246167444e-08,2.829978481333484e-06,2.0704658647563434e-06,1.45818171071177e-06,5.864905619379357e-06,1.1333759764031726e-06,1.2745989681484104e-06,2.557967586858112e-06,3.6798801272830417e-07,9.242882004212305e-08,3.02845061528334e-08,5.365789451650116e-09,8.821047387530534e-07,2.8815099389900567e-08,1.1423906571828013e-06,1.8618188269980962e-06,2.0882709450553705e-10,4.3351275968994685e-07,6.278002984139164e-08,6.458559924649165e-07,6.950855706566728e-07,5.752312861595499e-07,2.5730609420904216e-08,5.55535506263638e-07,2.960000675455987e-06,3.1722893756302994e-10,1.0331612926295364e-08,2.4302965917488706e-08,7.596788048624958e-08,1.0829194230232986e-07,1.2670875926268366e-07,8.364084808087924e-07,7.332977142171515e-09,3.315972274542389e-08,2.035196744465395e-07,3.526585978796959e-08,3.048445829101354e-08,1.0782742254633604e-08,3.0281680230004326e-07,1.569214824748144e-08,1.1977751257497005e-07,8.424859421207742e-10,8.392703476634011e-10,3.2158361112921696e-09,1.1005168998323711e-11,1.1300915897516361e-09,6.243827677110403e-11,1.3246081564943779e-08,2.6690740506651878e-08,2.7099673094443943e-07,2.0466385530770737e-10,4.95326044069877e-10,2.309553912005491e-08,1.243676550632955e-10,1.1338820438133723e-09,2.4611566118437622e-09,5.811080772133437e-08,4.399749453654067e-10,3.5864349268166507e-09,1.742371136259635e-09,1.2625805956290037e-08,3.403558990200395e-09,1.1749712314212957e-11,6.563997956288148e-11,6.5698740336905814e-09,3.0700304798347844e-10,7.879294716683916e-10,1.705191821077534e-09,8.74356365088147e-10,8.560335551521803e-09,3.5148874644175265e-09,3.935609527161432e-08,5.780993861392858e-08,3.540479021069132e-11,3.887761179655058e-08,7.827341019783773e-08,7.041564187293403e-08,6.994405055138486e-15,1.7977445088135369e-09,7.629324505487034e-09,4.1981240705979417e-10,2.230529644320356e-08,4.147630572326477e-10,2.086169792470116e-09,9.816829765751933e-09,3.93717791702386e-09,1.6688783244234173e-08,1.292257256757523e-08,1.7528154305779253e-07,1.3870675719118708e-09,9.643637000067429e-10,1.8048793570812904e-09,2.4917781127342664e-07,4.2619298090684765e-09,2.2299370683320774e-10,6.657235873674949e-11,2.8288051068248166e-10,7.68341223977842e-11,6.562974746993078e-10,2.3983681707306914e-09,1.637291635603333e-09,7.640844179590545e-09,3.67135504220073e-08,1.1791447818154666e-09,2.7468716190526266e-10,6.773946736871039e-09,5.198996788635668e-11,1.0235923220136556e-11,3.907507650779962e-11,1.175474939607568e-09,1.0977791731203723e-09,1.1194517535173532e-12,4.757367833008175e-10,1.2255535475347301e-09
2N1S,N1,0.0,0.0,0.010577107330836277,0.011805247463340773,0.0157420815517626,0.26501712727789206,0.012627152150944898,0.02190225720585781,0.03208286422593698,4.930035354311357e-05,0.0008655015617302642,0.0014592292263260198,9.48332994699097e-05,0.0033914861216164383,0.10941513765210686,0.15962027723357242,0.10703937181437428,0.1591425234579522,0.0035324657008191096,0.0056929533336496085,0.0276518576896998,0.027948936527000257,0.04110401715056078,0.04117266283024268,0.0567267720198843,0.07697427937685886,0.1188823582850973,0.005033003611401243,0.011427539692645983,0.012152363424256851,0.003960009507036455,0.026583854441664778,0.003664259411249482,0.0002589385343330086,0.00022270927447332056,0.0036867099080737376,0.00864305376379182,0.0005137029603705656,0.0022809978481079796,7.3229525896501e-06,0.0005881183586677885,0.00031442346543952837,0.0005936060827389511,0.00015822114003860577,0.00017359200993527502,0.0009599342272230693,0.0011029010216403456,0.0002786178721041477,0.0037848879693251902,1.3352215627371322e-05,0.004182491561566248,0.00320152386679462,4.3688118867013515e-06,3.11989421111214e-05,0.0001601413927070361,6.078361994621417e-06,0.0002054942477158761,4.225157583404027e-05,0.00011099803709502254,1.154908506606489e-06,7.731271978128618e-05,0.00033649327884921476,2.1313892073493435e-06,1.7902655306656357e-05,0.00013803438204962326,3.2243128706976876e-06,1.1186545789243496e-05,4.693684637846474e-06,3.244173152339158e-08,6.264390878474302e-06,8.466635286863422e-06,5.448852595790754e-05,0.0005528073280558488,7.006378392970802e-05,1.7944284742998917e-05,0.0003708296553588397,0.0015386349294455037,0.00016627446601891194,9.242505397022427e-06,9.006862718163866e-05,0.00011428168649585402,0.00023700328821085748,1.5431029385393202e-06,3.0140011591406335e-05,4.27606714925588e-06,4.6721709085595364e-05,0.001380760510382384,0.00016776362103954057,0.00023529530572163893,1.1731361442723909e-05,0.0009615922550594291,3.337259587254948e-05,0.00013982436860482395,6.493244897765038e-05,1.0159209896443144e-05,2.5439442945529578e-06,6.713088880339058e-07,1.0035532149732518e-06,8.331980696496544e-07,6.586273082342942e-05,0.0007003335854798287,1.1846022462513872e-05,0.00017143333183922138,3.056687489788601e-07,5.2399739256081546e-05,2.1352829149279273e-07,6.335330901663383e-06,6.220458932171269e-06,2.2877070419591305e-05,1.7618381960016194e-06,6.667151564165863e-07,2.0442734038894628e-07,1.913859185131983e-05,0.00015821907983282202,2.1226452013412e-05,9.327343079990058e-05,4.3730044218648345e-05,3.876723908113888e-06,0.00010014159678206624,0.00023771151575946448,0.0008702125448332154,0.00010758569552438146,0.0005917353303295236,1.4641046673702363e-05,0.0008338789508344213,1.9211606424596184e-05,5.839721349865101e-05,1.2101681120979535e-05,6.327406092965226e-05,1.9280478409378077e-05,2.4077408751432827e-05,8.638641868863317e-05,5.324723410415899e-05,0.0003609849632519868,0.004504162069600692,0.0001489629482889221,4.4232595497462057e-07,0.0005995660055591046,0.004187809280302268,1.451214080550045e-05,2.9140078143807813e-06,5.5496730940518546e-05,6.568165449238883e-05,2.3676729428601107e-05,2.655594199429956e-06,2.395237983954246e-06,8.605788714621809e-05,2.3013566791796336e-05,0.000255565236475519,3.3131422206178485e-05,0.0001285780256039537,7.923327538961189e-05,0.0002042469223604293,2.25237006246104e-06,9.77004395252834e-06,1.1431909232584303e-06,1.9808815573618688e-05,5.937524956167728e-05,4.806239027699277e-05,0.000235863906863365,3.4122961891647208e-06,1.0028596269862078e-05,6.1141154974464484e-06,3.953686321800376e-05,7.038501760003868e-05,2.1765095739034734e-06,4.6011578489491e-06,1.5549331067177263e-07,7.884950341541241e-06,3.778737792226039e-06,1.2178403014928563e-06,7.189656843209491e-06,1.947363553389536e-05,1.5616230257808894e-06,2.634941952628367e-06,1.4174051761628448e-05,4.8126807428161555e-08,9.914523824150479e-08,1.3472269317027497e-05,4.644003053222434e-07,4.128938169145613e-08,6.515594241918166e-08,8.910741114309673e-06,5.005386443102111e-07,2.285651814037948e-06,3.468580400678434e-07,3.460406383659631e-08,2.828616856298538e-07,1.1945632305554454e-07,2.0947797052528472e-08,1.1528824241935354e-06,1.7263173424098e-07,2.480723897413384e-07,1.1148601067212383e-05,1.6339818387223204e-11,6.348690462232298e-10,1.1433068225485954e-07,2.20116895821576e-08,1.897030821318424e-08,2.1050317045023803e-08,1.907140489532111e-06,2.252690416426617e-07,1.9780170434913202e-07,2.3903942825143076e-08,7.252288978243371e-07,2.5174402651373384e-07,5.069085462494627e-08,2.650425856565164e-08,9.718829385718664e-07,5.04061719031057e-08,1.8715997640583737e-09,1.1548978218201e-08,3.7591636470324374e-09,7.817228464546133e-08,2.346292016230933e-07,2.612466362794663e-06,4.805515740891053e-06,7.054912298798399e-07,4.55102966290255e-06,3.223047583489347e-06,2.028648086405127e-06,2.7202240460155735e-09,4.079513926669165e-07,1.1886125210747167e-06,8.207746704513852e-09,3.54171225125377e-06,2.91020890053062e-07,6.282846687355459e-09,7.747515229361568e-08,7.443720053679215e-07,8.700417040152786e-07,2.163816508193861e-07,7.337354476888436e-06,2.5126162661592844e-07,1.9701644315972544e-08,7.008484459447573e-09,7.153963729411572e-06,3.6422353377751904e-07,1.5335859160359178e-07,1.3832000922420207e-07,6.971182076043192e-08,1.0379755721601214e-08,3.6020489480037554e-08,6.216360817212774e-07,1.4474762455307655e-07,9.777415632683528e-08,3.3509244024010343e-06,4.6613698234665435e-08,1.72542357734784e-07,8.007573981672067e-08,3.8305778327085704e-07,2.2173244351719745e-08,9.690159785691321e-11,2.140665773531225e-07,1.1941418343042187e-07,5.224377552792703e-08,3.1323678140182665e-07,4.747071158384131e-07
3N1P+1,N1,0.0,0.0,0.0,0.013293124853999583,0.025824403464090206,0.007571137803096928,0.24717772168620833,0.018080384865580612,0.0332978000757147,0.005999296797076559,0.0053311703505913854,0.008323719924958173,0.002154677375272973,0.023965973439137755,0.16693548444410178,0.0907443647729913,0.17797768136373415,0.08322307145712537,0.004276065963602749,0.02723197255872911,0.02635957476677664,0.03849161430557135,0.07725831391663407,0.015317052811359755,0.00025305946580322924,0.02822793585423522,0.05217479346522946,0.03201133237579623,0.0005672147957074269,0.0012371874504659708,0.006368105800689028,0.024144457459033486,0.0009175563171575085,1.543194941078241e-05,0.00030502589816405745,0.01163767299211349,0.011791738649769012,0.00046293678127851123,0.001939398186361796,0.000540108967504338,0.0007645051970004424,0.0008071222086529772,0.00289492137270031,0.001518202176961081,0.00032452364565460634,0.005703504170810003,0.002450477468663559,0.0001296126568322009,0.00394641158754494,8.364771041158292e-06,0.0055275052940988445,0.004437033737074714,3.4605146180810564e-05,0.0004347348465043588,0.001394065388951482,0.00010963200913183258,0.00017518413760653218,0.0001963427623139502,0.00044497629718787124,2.381587189237422e-06,6.80057982194171e-06,0.0004292798385845398,1.4354437534169762e-05,0.0003129812583413383,0.00011767780471227951,2.1165954359858574e-05,1.2443864284339412e-05,9.069083115598175e-07,8.712042457181823e-05,2.146834293181854e-05,7.379417569230995e-06,0.00018552455301801274,0.000154235046745832,2.3632197204914718e-05,3.737170986006788e-07,0.0012983313353278625,0.005693470703166614,0.0001984787047080161,0.000160436933945185,0.0005669263430905236,0.0002022821713070222,0.0007606722491162454,8.771959010722696e-06,3.0571190239747636e-05,4.685272263715845e-06,0.0001119414138126551,0.0011995577849335248,0.00033584129357810966,0.0004932404513473543,1.754717606328171e-06,0.0004754556234747298,3.1341415266616934e-05,0.00010131543034042068,7.663401534507841e-05,9.87546040942533e-07,1.736190871626242e-05,3.586141908096252e-06,2.1780665901971474e-06,2.4021793116890677e-06,0.00018496539476187124,0.001646684816843269,1.3305875961933111e-05,0.000440068769477886,8.890852845944153e-06,8.381343093066818e-05,8.387990074076868e-06,7.379088258652189e-06,2.8995970656975345e-05,1.2294525814082746e-05,2.864502128741009e-05,8.707561027776478e-08,1.9968452669161252e-07,6.722829379235407e-05,0.00040133711703971287,5.676679284372099e-05,0.00024757381453843763,2.1239341253975752e-05,0.0024396767832182142,5.53008526060772e-05,7.515501978039296e-05,0.003401984733386154,0.0004175501287124739,0.0010726211005658293,0.00039334661229117884,1.239524147322868e-06,0.00020101134854710878,2.044638337528326e-06,0.000495865845263177,0.00015009519492759082,0.00021090619014807466,4.416585343802737e-05,0.0009217595724719807,0.000401590243118477,0.0008052913768534786,0.003241377356530517,0.0004032138193359458,1.183297573303932e-05,6.223746904643335e-05,0.00011881309394956574,0.00011296843869179618,2.6486908157874467e-06,0.0002172519826535435,0.00018570313313448494,0.0003059988396614255,5.860740438734524e-06,3.9400569547431985e-05,4.9028878771117945e-05,6.108036279561802e-05,0.00010465104672618963,8.247907550673617e-05,1.4526896890743046e-05,7.015029162449338e-05,0.00017578726864231342,3.83212581256398e-05,9.139425038218185e-05,1.1323653991812677e-05,0.00018644667438305618,5.874178661602336e-05,1.5586421659996574e-05,1.4886609470021739e-05,2.147675881580824e-07,2.5273562650696135e-05,1.0742160938548295e-08,9.18045866660222e-06,1.487327088156576e-07,5.6040601292828285e-06,3.273587319041482e-05,8.458363489172172e-06,4.125828227063977e-06,1.0039696885844052e-05,1.021220143915258e-05,2.3625746383704183e-06,5.6945881437009405e-06,1.0654667998766243e-05,6.599766996462364e-06,1.3607013089611542e-05,2.1340856992679846e-07,8.272152429711355e-06,2.155843527251733e-06,4.402310402440435e-06,5.806898843552233e-06,2.7383820073723086e-06,3.081602493182345e-07,3.5654097452209044e-09,8.223537717455542e-08,2.6738820690930254e-07,1.1578544190093965e-07,3.0755696656115106e-08,7.053385142619106e-08,7.867646538706197e-07,9.453256835101342e-07,2.620183758850203e-08,1.058756216476553e-06,3.8521206353614446e-06,1.4020473670939282e-10,3.1305853465113387e-09,3.5233718165272876e-08,2.2101831254062176e-08,2.7224084986343655e-08,3.846293861187178e-08,5.077705962364121e-07,3.161659019035312e-07,4.5419697780602064e-07,6.721138756660139e-09,1.3034648915777325e-09,3.4477619426098727e-07,2.0178520099278785e-07,7.861631456940188e-08,7.390104594939828e-08,1.3818679089894204e-08,4.142907563675635e-07,2.565862793346696e-07,1.7910382066332886e-08,6.196694308790995e-07,1.2497916190845615e-07,6.0707947677762775e-06,4.702706397630152e-06,3.018841349344825e-06,7.953970238006036e-07,1.5712560799130415e-06,1.6403702738365666e-06,2.950656917022343e-06,2.7178342714151427e-06,2.1391361177958146e-06,7.59907180958308e-07,2.0821213619903745e-07,7.590798898338136e-07,9.77559278858564e-07,2.8416113906359897e-10,7.060469098263411e-09,2.1789612865141805e-06,1.1675195605853617e-06,1.0349110990404142e-06,2.7359568699480974e-07,7.455006345580273e-08,5.67577232768457e-07,1.6370002864363187e-07,1.3739863025108434e-08,9.660111932596749e-08,3.4403655346793016e-07,6.32091867736051e-09,1.983332809096794e-08,4.825471622282862e-08,1.6622773602037455e-06,7.463185625056212e-10,7.099120669096237e-08,8.481663367199133e-07,2.8397282791914336e-07,2.3233956092383323e-08,3.5330467573757574e-07,1.6516938927679803e-09,4.261181156817173e-07,2.743333560317751e-09,5.32465141089844e-07,8.647432001573918e-07,9.2589745448457e-07,6.10968451830729e-07,2.448921926578862e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.007005150807761762,0.014368120405364948,0.01658074734791004,0.25864740916859397,0.008606421342790327,0.0005099967158606056,0.023594175301868248,0.028689703539665823,3.5362269893202125e-05,0.00823005242799213,0.1941839658461899,0.0912074296924743,0.20093909738743854,0.12409000275469184,0.004253500660293508,0.02651794114885231,0.04653272736705283,0.03491186839665916,0.07449222626360497,0.007356070181381735,0.031993655609872995,0.00011553674312247963,0.027789994257106265,0.009773885773092905,0.0005312526807319529,0.022312209305535013,0.01127713862646007,0.000710632193770433,0.009682632101186694,0.0010313639962800103,3.6367376340384894e-05,0.0035519274918769383,0.0016283150611053898,1.1454164342783457e-05,3.6872788582442695e-06,0.0008298565609328179,6.490571522865807e-05,6.525907447940682e-05,0.0009302247077163095,0.0001957747875152016,0.0003328267476379043,0.00013418443908386202,0.00043246425992959914,0.0003128126037525991,7.993565178665563e-07,0.0026524349941312586,0.00023713182403461985,1.7023462885568108e-05,2.39956149394871e-07,7.868746777672797e-05,6.142744136461431e-06,1.7458086288169028e-05,3.133377183095476e-05,4.2672050144076934e-05,7.388076169512203e-06,6.702874699726635e-09,1.9622214511905156e-05,1.7303852373196094e-05,3.0598542017923336e-06,4.059208487139365e-05,3.40395447495645e-06,3.7298882027414493e-07,6.578460531869723e-08,2.9774608001353897e-06,3.4502855887907913e-06,9.092962855472564e-05,8.383502303477286e-07,7.359647504401323e-05,1.8026231779710855e-05,4.7260824520556355e-06,8.569888705345363e-06,0.00042092405440508074,0.0014684086301302024,0.00019791197306950892,1.804548431483255e-05,0.00012199587383698862,2.859308042557629e-06,0.00016289240356215373,1.0864429113022211e-05,8.896343619113622e-06,1.2894662959617165e-07,3.669390324922972e-06,5.202659046688041e-06,3.617643441433671e-05,3.949492412225197e-06,3.876898015953145e-07,1.9433528835044456e-06,2.694713930750936e-05,7.461274631470616e-06,1.8139077793133396e-06,2.0319281950342827e-06,5.476881330901406e-06,2.06765522836605e-06,5.72364955431226e-09,9.412413439768841e-07,0.00010845671951553726,0.0008953112293479393,1.1173649532292274e-05,0.00030320180893195214,1.2764881178739529e-06,3.790312643170424e-05,1.5201233006578718e-05,7.55946030217558e-07,1.4496834127353253e-05,3.0089590936643873e-06,2.467447052545424e-05,4.915839263652799e-06,1.0470350708668974e-06,9.452744172699923e-05,0.000516930134416782,2.2716920177856537e-05,0.00016441378353171388,0.0001209571448073099,0.0015905927580561752,0.0005605311109659894,5.28842332854218e-05,0.0032051471186793634,1.477394904991769e-05,0.0009768443363440404,0.0010734398597707084,0.0008026296272953815,0.0019256493711823364,4.012836118838514e-05,0.0018392459930416383,0.00015553926164835197,0.002643585674689808,7.337568536547323e-06,8.456503346065958e-05,3.937454389646433e-05,0.0027992000535665973,0.00045545407290648043,2.8788288606307333e-06,9.89339919765797e-07,0.0010417346418920559,3.36658488353514e-05,9.783679318031702e-06,1.2548836997527957e-05,0.00013789594539415084,2.1440316073650934e-05,4.2343373407582874e-07,5.6990407769852425e-05,0.0018959673195393378,7.858592779586004e-05,0.0009564103119008571,0.0009368922018802017,0.000281814596358565,1.690318376157407e-05,0.00012316335228534925,0.000517051302979521,0.0003260510675724415,1.1925687182223754e-05,0.0001043173745811643,0.0007809450016327268,0.000275672044072639,0.00021244489507221687,0.0003667078542251012,7.051399744772979e-06,0.00021063455891390248,0.00012948420552394424,2.235478010259584e-06,0.0007575121613951907,2.4023213377244446e-05,1.2384756149508291e-06,2.022746898866501e-07,6.907336350536752e-05,4.685285537320283e-07,7.4064521518035775e-06,6.20566578568571e-07,3.54420072263828e-05,7.194026799806075e-05,1.2278523116915352e-05,4.6238578881308e-06,8.39776671313075e-07,2.1146240178904208e-05,2.4808131464215677e-05,1.0544490000707896e-05,1.220997370099397e-05,3.2671499492487044e-06,3.0553510734776523e-06,3.1164191671706476e-08,7.227877407700589e-09,5.129260367553456e-07,1.3044356905744792e-07,5.553750097941901e-05,1.870489319877322e-06,4.412866217995415e-06,3.1571971076171934e-05,1.5784336259372367e-05,9.292068316568702e-06,4.40981719096456e-06,3.4609786148109833e-09,4.8276081798803716e-08,5.565589322742426e-08,1.3991225067400137e-08,5.2875795075735255e-08,8.674476483783167e-07,7.49079714701395e-07,2.917266463953183e-07,9.394657380923377e-07,1.0758145041478429e-08,4.325580027497722e-08,1.5346808268645873e-08,9.936167901791748e-07,1.5253404539450344e-08,1.0196069100132377e-08,1.3019894680166288e-06,1.1312280225883597e-06,7.918922499960956e-07,1.2514548775044432e-07,4.089675347263011e-06,8.344846698093988e-07,1.4134312682489991e-05,1.8629672535741548e-05,4.112021775082297e-06,2.3374802586850763e-06,6.293474350549388e-07,4.440204249611668e-06,4.077763904319909e-08,2.392805481399307e-05,2.3792339725714484e-05,1.991420011782097e-06,1.5791380123530985e-06,2.693682617160853e-05,1.0182490641108544e-05,7.860794015712713e-09,2.7957844661585796e-07,2.600559541932057e-06,2.365380193936062e-07,9.097172322114488e-07,5.786468260104982e-07,4.2094966401506895e-07,9.282285651224242e-08,1.1535741424317791e-06,2.186093239764375e-08,1.2966981377537934e-07,9.959612512489002e-08,9.826576841120982e-07,1.1526021248542406e-08,4.269189770589321e-07,1.275666782829532e-05,3.6071947562277273e-07,7.959928085554679e-07,1.4063144265108463e-05,2.4787803587500434e-06,1.9383819038765182e-07,3.246399296052971e-07,1.0986145326796759e-10,2.25656191576995e-06,1.3824382834037863e-06,4.226327125822493e-06,3.707877153757977e-06,5.445903564993415e-06,7.563490957984698e-06,8.931063173456266e-06
