 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,H6,H6,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,O17,O17,O17,O17,O17,O17,O17,O17,O17,O17,O17,O17,O17,O17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,H22,H22
1N1S,N1,0.0,0.023711711067442076,0.0003652550086958861,0.00036215546422213585,0.0012969128821638254,3.421067515296805e-05,0.0009006857229900689,0.00047196680472638697,0.002696807662850409,2.8012308000938124e-05,1.4160788644246303e-05,0.00010737081850517582,1.1609632019862759e-05,1.8905300827931626e-05,0.007993903992477014,0.0015540776250551058,0.007805026588852293,0.0013621789597354494,0.001149743208535059,0.002064667312513979,0.001128353781902458,0.002773278692300929,0.00569859335044165,0.0006796122378565084,0.00014548711995665542,0.00019146625401122996,0.0007238450950444175,9.695655371087797e-05,5.3888450794764564e-05,0.0003447657838947238,0.00027010517830045044,0.00027872426854924637,0.0002262023408592384,1.0651323978816407e-05,0.00021047127913487174,1.6049472526313835e-05,4.1222105748306426e-07,1.7931144931093712e-06,2.188882406439774e-06,1.1345482863189815e-05,1.3319773392694856e-05,4.401253620822665e-05,3.222635539190666e-05,3.7936380140601855e-06,0.0001780659282175634,4.403988468348885e-08,2.3697208786366275e-06,8.890480475753915e-06,2.734275572721656e-05,2.4418052118058142e-06,2.4197196107911267e-08,1.2960891184743417e-06,5.126542497180253e-06,1.5616141223029345e-05,2.117187038574997e-06,1.6732734007263161e-06,1.7264121030313717e-05,9.910893277620403e-06,1.1013643228530157e-05,4.534337838951741e-07,9.903411858080968e-07,2.2971543442440456e-07,1.948965036691064e-06,5.220219784496383e-07,1.9248682550654372e-07,8.58737808417942e-07,2.4453540035329624e-05,3.074915523537669e-06,1.4644749342984653e-05,5.439764549919346e-08,5.137610192829101e-07,2.815554330570791e-06,4.233621566429591e-06,7.791269391599354e-07,3.574976178977174e-07,7.2984311337565e-07,2.956836608336566e-07,5.082577058529436e-07,8.322734887711292e-06,1.0085065511589164e-06,3.8276078478949316e-07,4.1068646194908354e-07,5.52771260764473e-07,1.6958058890459426e-07,1.0146582547498895e-06,1.2235496393842027e-07,2.642986984824347e-08,3.742579186560846e-07,6.106294090368891e-07,1.3015212615985483e-07,1.44596204565417e-07,4.209997473136884e-07,4.900511741401381e-07,4.276226678312511e-09,8.021331814322963e-07,8.284762320620587e-09,1.9373159149127517e-07,3.497689025078188e-07,3.4891949329818317e-09,6.942573183010836e-10,9.431950094285213e-07,6.865145474321821e-08,1.7775063643199474e-09,1.1731358040556472e-07,5.7293269217773e-07,1.349183764709494e-09,4.8627035509341e-08,8.191542943958297e-09,1.7773474553228752e-08,6.337001356993e-08,6.964217558191876e-08,1.341149413747189e-13,2.0629539076999492e-07,3.106676560449273e-07,9.57551339220153e-07,4.7329545704855036e-07,1.6989572593217872e-07,3.2819770512393376e-06,2.196383000363511e-06,8.740658075101493e-07,2.8064887580558917e-06,6.002952154249286e-07,1.9957493546662874e-08,2.935164944428692e-07,7.268786404446281e-07,7.552755526551991e-08,4.7044785667083033e-07,3.772866303264344e-07,1.6252793000326449e-09,2.278557564849848e-09,2.4364240926999514e-06,7.944515874047653e-07,2.90561143145851e-06,2.566347134802527e-10,1.6983638095879883e-06,2.7574927163875884e-07,1.2104571116555718e-06,1.9575036036556526e-12,7.738525098499593e-11,3.0657936050948464e-09,5.3397304911051435e-08,5.63788654095454e-08,7.661978773124134e-06,5.555835767001582e-06,4.713641797371437e-05,6.155660462026091e-06,7.174036678048168e-07,9.875380335699901e-06,3.7149837338157354e-05,4.532847097671322e-06,1.096565055869192e-06,9.144824031359633e-08,2.3775558395666696e-07,2.2841427972652983e-07,1.315469871226993e-07,2.180771103976742e-07,1.586119255658769e-07,5.965234484150983e-07,2.7106248734476424e-07,1.9815279195256608e-08,1.106525138183656e-06,1.1076979400392872e-07,7.506956067881987e-08,4.99520449448454e-08,1.5225802618701323e-08,8.528086570258608e-11,3.3038077829061763e-10,2.4111518337477378e-09,1.082952261199921e-08,5.743565284488383e-08,1.6032711269708955e-10,2.7338153962830347e-09,2.1338059541520238e-08,6.000913788106743e-08,3.897688882759098e-08,4.0889847063851903e-10,6.773268612647598e-09,2.2274053712578734e-09,1.4328306541244729e-08,5.832266752880955e-10,6.536596486306223e-09,8.038208862415352e-09,6.7368552958413375e-09,2.671134030629574e-08,1.5221485391569978e-08,5.361046118146362e-08,1.07588515874113e-09,5.8940841096699614e-08,8.792393701995138e-08,8.422373909411363e-10,3.84762666172378e-09,1.9392123462580457e-09,3.333893605628191e-09,7.48364731295581e-09,9.838413694840398e-09,5.557588556026616e-09,2.2571800512016793e-08,1.4546662846504077e-08,1.948899530646031e-08,3.7593593238405276e-08
2N1S,N1,0.0,0.0,0.006458830306972363,0.01024787314611153,0.023299993697430743,0.2627916058017381,0.014019305884146682,0.013819487243734052,0.041921470292541674,0.000784525928283708,0.0005938884202192352,0.0027513657231852395,0.00012092764774340736,0.0015025578586811417,0.11025924735037318,0.1637142358422925,0.10250201390938685,0.156823538302028,0.0030928893331458873,0.0046181090618504506,0.010271075765065252,0.02935882913668575,0.05436458474557071,0.03878652149533002,0.032130146284687466,0.06334764483867472,0.153379869220164,0.00617579720342043,0.002672490028090335,0.018062026661647135,0.014056710892829116,0.01452223026655397,0.006409106395906861,6.408039152594469e-05,0.005492395247395976,0.00011032599485849559,4.002143576498085e-05,4.539412396553644e-05,0.00021858250172446247,0.0010934466023484468,0.0007047291665340794,0.00029528202019157845,2.853054844376146e-06,0.0018631522028882408,0.00040663766640269827,1.3976850824271025e-05,3.830163086071536e-05,1.9595135292149735e-07,0.00010867895178301445,7.178456642131792e-05,3.646285648972736e-07,2.0880591537153492e-05,0.00012854983491905614,0.0006229545557729921,3.209334420617438e-05,3.837708463327871e-05,0.0002503842406200718,0.0006233514330835632,8.535256464403673e-05,2.963278154632931e-06,6.280153703741576e-05,2.284139041863753e-05,5.784232750172258e-05,0.00012145007140218489,5.577543122914363e-07,4.271242308107048e-05,0.0005601832836106269,0.00019805215373214224,0.00031678909873988914,1.3961538567475174e-05,0.0006372219445589522,0.0002105494422619536,0.0006895685778176563,3.8689970808691854e-05,4.158364421646965e-05,5.650164271120417e-05,8.00145073620584e-05,1.3234941183437599e-05,0.0001657473272991261,0.0004150482444771342,3.3590609378464364e-06,1.655952131285332e-05,3.912772249670127e-05,8.105717697048931e-07,5.094922816217817e-05,4.558943445864827e-06,3.339294969428863e-07,3.963295835074376e-06,1.306502614095706e-06,5.325987997073511e-06,7.362334386140645e-06,2.462297026939453e-05,4.4659993948537036e-05,5.027842230109769e-06,5.328436405571679e-05,6.799997397166635e-06,6.985672160730871e-07,2.465657488848194e-05,4.226477905433512e-07,5.24931613732349e-08,5.454274358163147e-05,4.6634198240802505e-06,1.168991721200996e-06,9.343709508335962e-06,2.6843506168106046e-05,2.292456751096239e-07,3.776100186536624e-06,8.356268439424497e-07,1.4078181060916961e-06,7.612065095585763e-06,3.101746461009469e-06,7.391243039833739e-08,7.503285958776473e-06,1.2398785350420383e-05,6.794506879126416e-06,2.5149615407560333e-05,5.3132695518876005e-06,0.0001700393479273643,0.00010869351584830156,4.940263069119766e-05,0.0002330030443751241,4.885989939129587e-05,1.119894498469165e-06,3.6024850158078436e-05,6.564535806985461e-05,8.878189600380892e-06,4.803909433781506e-05,3.7311972362230605e-05,1.4340362231024528e-09,9.66966684501358e-09,0.00010901048229161603,4.280914964471805e-05,0.00011839785483447329,1.1780733988331349e-07,9.000752266929979e-05,2.2440332341666647e-05,6.563324478614518e-05,3.4874641618998226e-08,2.45405473719984e-10,4.888652074264144e-07,4.071239082081846e-06,6.539690336593296e-06,3.157848682078246e-05,0.00022830263495610126,0.0019723044478232588,0.00024872573804435305,2.780596759244247e-05,0.0005510807970479092,0.0028064624727281995,0.0004033324199257393,1.651095364785249e-05,2.258757764450614e-05,3.18017866018927e-06,2.7793815414733913e-05,6.5406248193067285e-06,1.3889588980742218e-05,2.3475322459276526e-06,2.894415673360129e-05,2.3469094477146513e-05,8.586847659586283e-07,6.458445682921976e-05,1.3777739887199658e-05,8.080704110291492e-07,5.982090867107104e-08,2.166716426277304e-06,9.75938441172275e-10,7.568178048700247e-07,1.440539909580707e-09,1.4764881652862272e-06,3.030355910427218e-06,7.003815305495209e-10,2.4863171965705533e-08,6.543640540535023e-07,4.9870963141351865e-06,1.2096982326958994e-06,2.0215195029038568e-07,2.0791147807841526e-06,2.0114383669778135e-07,8.331836287567285e-08,2.9374124577152827e-07,3.4224975697938476e-07,1.6004637755084872e-06,9.715027105006158e-07,2.742107689801543e-06,4.8942925934269965e-08,1.1580014223078194e-06,1.4270470449773143e-07,2.843763417192946e-06,3.844451285317518e-06,1.2247184599800676e-08,1.466341830180795e-07,1.3394669373667512e-08,4.323951605655907e-07,4.6289806054922167e-07,1.063795737721307e-06,6.141263995118607e-07,2.5292983329983088e-06,1.341794618747727e-06,2.0263121514041416e-06,3.470395027349582e-06
3N1P+1,N1,0.0,0.0,0.0,0.016681086987325955,0.006860377815681495,0.007984832916909657,0.2543606975420132,0.015944303212802158,0.008650664655917684,0.0019578674117102235,0.039161838365877166,0.0008518041302942869,0.0026985266409229602,0.01807529541450692,0.25335640270524706,0.11106683345106694,0.19885900866577044,0.12791634578039446,0.0021504764286273126,0.011563515088310439,0.0034627244133029755,0.02178413367545362,0.037383170452705006,0.0031814217678620693,0.009734827388898637,0.014467511804980848,0.011380968122114421,0.010746702188058732,0.0035356915933482114,0.015175807667545227,3.5949572499749394e-05,0.01793417118551055,0.002299116003231294,0.0003360747317771029,0.005307809363831684,0.0015975794212037542,0.00018775994089903492,0.004471755002616984,0.00011466516824398809,0.004537400931009294,0.003618015333528568,0.0007260554755457171,0.0002751013191866214,0.0020969146762608304,0.0025991978664512416,0.000253561991594875,3.867847071425956e-05,0.000318915729486946,0.002433016885890149,0.0001591845083861454,2.296585405181517e-06,7.801858086908808e-05,1.4124468728837769e-05,0.00222195403668346,9.206050502585938e-05,3.516972941319807e-06,6.527184259752516e-08,0.0013366736141753321,0.00014850789782405727,0.00024351052424664843,3.5266335233208324e-05,2.6445592135937446e-05,1.7384795504726824e-05,0.00014767200140797243,1.0471986939819544e-06,5.584953557846717e-06,0.001447741208453035,0.0009636650074882347,0.004161897239646883,1.0266722280327656e-05,0.00038139031083295194,0.00018531251575915064,0.0006553124617010297,1.99594739007658e-05,0.00044178930923921556,1.2969926446171343e-05,0.000225498553999115,3.488525026629219e-07,0.0008377109072363886,0.0018738439363432668,6.457583758834318e-07,2.351984207393798e-08,3.454804133884437e-06,5.211219224765529e-05,9.920108653638238e-06,2.4884365861232993e-06,6.419255086820286e-05,1.2422292017255643e-05,7.580272231466623e-05,1.0098153323978565e-05,2.905916145490295e-07,0.00014346568040179974,0.00047451913238005794,1.85273726696078e-05,5.7488007876749236e-05,5.985862116197893e-06,3.76337098595414e-07,3.6228761253198627e-06,2.516453531775653e-05,1.188669754847993e-05,0.00015256464616841825,1.7304410162122252e-05,9.90921295684899e-07,1.0191670271275655e-05,3.0478749060147692e-05,9.963925678979635e-06,3.0892589752973265e-06,8.808072100352504e-06,3.2321028829329634e-05,1.1375380708278371e-05,9.597014151818684e-06,1.1422890966450439e-06,1.5460357896124322e-06,6.363704985190566e-08,1.7712161291649764e-05,0.00022417124688489665,0.00023872383989020918,0.0006271396910806359,0.0003529649468183571,1.4122681542882987e-05,0.00025470823707740564,1.1522525866780597e-07,8.443836359850465e-05,3.211489752774632e-05,0.0003167287752778858,2.7617687791137158e-05,1.6347512059144975e-05,0.0001325064223165473,9.91313706677488e-08,2.0635515802780446e-06,0.00028925013386515985,0.0001863753275519464,0.0002487592581785769,2.92113577771147e-09,0.00019655067725343756,4.434809881725954e-05,0.00014366189792403006,8.896829915006066e-07,8.727890519200088e-06,4.431495259638041e-08,3.135853377722597e-05,1.660611095677389e-05,0.00011843882200168743,0.0018007411602929402,0.004656378601250566,0.0013011869376597929,1.5039659775339942e-06,0.0006861185036899364,0.00041351219495000535,6.702897213317627e-05,3.603356994563711e-06,0.00019907149924036638,0.0005921642478310396,1.0713908745074718e-05,0.00015219577146208252,2.4196775217699695e-05,5.8278361203534246e-06,0.0001338260255470125,0.00012027965189664869,6.373380934121542e-08,0.00015318295992061692,3.655259530077615e-05,6.409202199630926e-06,4.137406395843257e-05,2.7113141203294333e-06,1.6363139928143866e-05,4.62664031530835e-07,4.7681812964661674e-07,2.1417671400847382e-06,3.7123494049939865e-06,2.730546899698538e-10,2.8624045933511866e-07,1.5359242091506076e-06,4.664001770571247e-06,2.473285487525345e-08,2.641447300000266e-06,1.522934920838992e-06,2.932107262321182e-06,4.919637501821228e-07,2.2401301111862892e-06,3.18382626485203e-06,1.457113496083906e-06,1.1308371112850324e-06,1.0324439573494715e-05,1.976388253055461e-07,6.5253924317332235e-06,3.930498529758353e-06,1.3478011369638665e-05,5.540865663622441e-06,1.8165966877425888e-06,4.670602207212937e-07,1.7728162315933105e-07,7.487639410719282e-07,3.672872777027436e-07,6.974017990213355e-06,3.4651052112089076e-06,3.2413857666835355e-06,9.209379291830189e-06,3.3320106442857877e-06,5.179136072896995e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.02361231654597651,0.007908431347026568,0.018610042475437183,0.2482136417513261,0.0340439240157826,0.002591295434952512,0.00015794772593924478,0.016565423219522923,0.015520855386803145,0.016824031261019057,0.12539597286966098,0.04998533742700273,0.22057617648246897,0.12577535043585497,0.004055282963824514,0.030851300913132373,0.018046029974153832,0.03248117427312813,0.08881667385040526,0.016173822374166313,0.015662384293946285,0.0003864937583899497,0.07535762594309636,0.0003823341874331643,0.00034715830162168615,0.021841324789434458,0.035987978742724414,0.0010269323019069798,0.008605411923283235,0.0011708171237145848,0.006419765972202729,0.0008710482881961745,5.084671213140268e-05,0.0038662891059728643,0.0007081074452797154,0.0010073168769633156,0.0021978369622934757,0.00041845198832879404,0.00010888971529654512,0.0019374502726940968,0.00019379049159917727,1.6805538513242624e-05,2.885226204218938e-05,4.1111030135709825e-09,0.0004282388791592151,1.7028183552092457e-07,1.135479914315951e-06,6.752221723083096e-06,6.111728356605894e-05,3.971239164624052e-06,3.399174721696596e-05,0.0001236725911937242,1.0486255641595221e-07,1.136798333689626e-06,0.00023426748538390996,0.00016228564938769452,1.7138133264760214e-05,7.952885940687437e-06,5.136396178739844e-05,0.000159228695852498,6.196044346484797e-07,3.1927359762651264e-05,0.00010778872063799128,4.5045567803381203e-05,0.0005509790760340749,4.720250304712792e-05,3.461858257880479e-05,1.6497622423727876e-07,4.4823899516543975e-06,3.8762057382291104e-05,0.00031557628109468716,1.3109414220835447e-08,7.594465884319668e-05,2.027920153802043e-06,9.991801098641062e-05,0.0007753724828010178,2.706164330401606e-07,9.074104238226965e-06,5.9248278007295596e-05,1.6396452769740222e-05,5.368157918184124e-09,5.736328960725956e-06,5.8017934394527515e-06,7.517349950969532e-06,1.3036614898709331e-06,1.2488792500153778e-06,1.3945657706404546e-05,7.023511584325348e-06,5.817971869936933e-05,8.71030104065973e-06,1.029021035892086e-05,6.963803177661987e-06,3.465518148004776e-07,1.7332721671259321e-06,7.785187178033226e-06,1.605161451312398e-06,7.978094918614786e-05,1.2377553983089484e-05,3.0248774440799764e-06,1.030647531052864e-05,1.113650660977683e-05,1.1296962359574891e-05,9.587142013600669e-08,2.025322471510549e-06,2.1383907597316565e-05,2.6252628069212136e-06,1.3935497851669254e-05,9.61040318436801e-08,1.1466383398328617e-12,3.712464811123084e-07,5.6926988374339516e-06,6.022956922269174e-05,0.0002455754093499962,0.00022428979662247883,0.00017940309470665383,2.9659751260791012e-05,5.6457750420069175e-05,1.6280022953285567e-05,5.7808238239864806e-05,1.6507942770749295e-05,0.000201082727966595,2.0237098137254605e-05,4.970660109071545e-06,6.85106763418375e-05,5.6527756475688307e-08,8.669550402018444e-07,0.00017080373861100284,9.101833416291782e-05,0.0001375838844763777,2.0039288894935225e-08,9.645350210574222e-05,2.508237836496008e-05,7.906451711958695e-05,4.7162123317789906e-07,9.112134816469109e-06,5.338952693278998e-07,1.5627973141363327e-05,8.362357993840774e-06,5.368077752487821e-05,0.0008539917385488316,0.0027490268024950026,0.00041093030350758397,4.255552675047625e-05,0.00028804805568505287,0.000277838625343918,2.1526664411020136e-05,6.826167212370393e-06,0.0001238783240493646,0.00023044197551058687,3.6176724482750444e-07,3.857426814657394e-05,1.8205028091689002e-06,3.329402207263854e-07,8.258069277733426e-06,1.891414484722631e-05,1.5553605479112775e-06,3.0458073827510646e-06,4.613011554965851e-07,4.256007418490526e-06,3.3827643850514733e-06,2.88270627324394e-06,6.556908134447426e-06,9.769567621553676e-08,4.4492277173624473e-07,1.3049913460960738e-07,5.372126354874496e-07,2.5723134733368624e-10,6.824526410653675e-08,1.9503391319730667e-06,1.727153531305703e-09,2.5161236627546657e-06,2.04256509928058e-07,2.3672014495268456e-06,8.819887375999258e-07,7.091453602114939e-07,6.917373158721318e-07,3.808457038623203e-07,4.023799604624401e-08,1.0109537651459277e-08,2.801645919703333e-07,5.553719928386158e-09,2.492404238552126e-07,3.238908884206637e-06,1.3181926266092603e-06,6.024155752015758e-08,1.8645182064958021e-07,4.38471161157139e-07,1.0211628209688683e-07,7.166633997357508e-08,9.852410109978393e-08,6.898018314327459e-07,9.56447398170468e-07,7.237312971142273e-10,7.001382571480974e-07,1.5808893838453741e-07,3.848947560669558e-08
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.027723940149157578,0.008791373031410199,0.02836600571918302,0.2545101729510377,0.009774853729481059,0.01720362787169294,0.012349730639589662,0.003111116076836895,6.651323673501075e-05,0.10241123744271441,0.06938349660156984,0.06774134201908133,0.020231115830427804,0.010410930636515436,0.05800576479207331,0.03589006867913902,0.10072374561764041,0.16657592552738754,0.019064805005974073,0.012453549989309476,0.06900612646387838,0.02190232883330756,0.0006922092595698093,0.015423519668065211,5.6713799846619395e-05,0.01123645057820477,0.02328327879914216,0.0008934031826042244,0.0006767753086358574,0.0018671351815218173,2.3567322020578985e-05,0.0005436663380939954,0.010697354548681925,0.0020874343721390964,0.011065853506844636,0.007919972613271486,0.000892501170086657,0.0013953115405751504,0.006671979273565221,0.0079653010962355,0.0002653144408617525,9.146938283022266e-05,0.0009068377054350929,0.010130359603848227,0.0008872167195552727,5.748205616828983e-06,0.0002962965322383937,0.0011572428894783826,0.012325050069180499,0.00021690137459806635,2.9389806913027172e-05,0.0008252730573534706,0.005395909468962401,0.0022195510248099737,0.0010360575901757763,9.539140788383804e-08,0.00010228973967341126,9.164655668092436e-05,0.0007261052158111791,5.976232549054217e-06,7.531201360055917e-05,0.00173297991567134,0.0025452018302294377,0.002530530798097619,9.263134542969453e-06,0.0016674587307874411,0.0009575663156975445,0.0005913488302895509,0.00014799125689068937,0.0007571568352005009,0.0001107158014055365,0.0005628085841054009,2.6421649823360482e-05,3.249487795597972e-05,0.0005522176486865149,1.6136251981269112e-06,4.0670160920797116e-05,1.1358889739909728e-07,0.0004041257953852906,5.539292637024573e-05,2.0017511963565937e-06,4.3062477715238856e-05,5.671551412422815e-05,2.362365691466195e-05,3.8934283227876065e-05,1.4391016883497088e-05,0.00011023254890463186,0.0003076909285775198,2.2666682038652297e-05,0.00015161305244237866,1.5799953643202969e-06,1.0669366434790106e-06,2.7962525729119392e-05,3.585871349587322e-05,7.239172360673507e-06,6.0538739390381124e-06,7.790096523407897e-08,9.685270876857999e-06,1.79256407877304e-05,2.9034543778116984e-06,9.035582536398579e-06,3.2133105221987535e-05,7.372143820294497e-06,1.75399037409818e-05,9.376579623854298e-08,1.054456549010041e-05,1.1041005250955749e-05,5.1075044800619196e-05,3.670196681149207e-05,1.8095535274653685e-06,1.7838795526969875e-05,1.2250526097101755e-05,8.115743580905388e-05,7.709230434826964e-05,9.5508151471968e-06,8.32071973690951e-05,4.327016934535521e-06,7.290350190203299e-08,1.674312105492959e-05,4.2507403359870466e-05,4.952813886349716e-06,1.9085201897084403e-05,1.483963572757041e-05,2.1965986807259696e-09,8.287944464058228e-08,7.031020755032813e-05,1.421228680742459e-05,5.153909260480205e-05,5.9868869861645635e-09,4.7282105597901136e-05,5.600072078948415e-06,3.2712769581610956e-05,3.658620451041372e-08,4.375553044333458e-07,7.877638541486931e-10,2.250926088631644e-06,3.6934186518067236e-06,2.0659133821210318e-05,0.00023584403267884468,0.0009535229317170213,0.00015167762498968784,1.0518379786272902e-05,0.00015272672478605642,0.000371626607377884,4.124001564065338e-05,1.6019933846145307e-06,7.795654024311816e-06,5.754015340220242e-05,1.188468049329039e-05,3.923470103472937e-06,8.690374949216206e-06,2.7294210036554745e-06,6.402061237142931e-05,6.287943518268335e-05,2.0180048521112326e-06,7.858530525473029e-05,8.889479977458592e-06,4.925733967375834e-07,5.274796813692362e-05,2.014551486073657e-06,1.6719946043242118e-06,2.677689805663519e-06,1.6701129776919288e-06,5.0901759693910975e-06,2.1802188143738022e-07,6.139559083351287e-09,8.726911038259288e-07,8.06969789213241e-07,1.4617150912776822e-05,1.0070953848639874e-08,1.9340842078996445e-06,1.7043088895718483e-07,9.21784568674866e-08,4.980551082667262e-07,7.358495708320589e-07,3.5749336624313344e-06,2.8440852428701646e-07,5.45907784088584e-07,5.66352233488665e-06,1.4693108285612766e-08,1.0431934360788375e-06,7.293091361937343e-07,2.9207499721017882e-06,1.68222490914971e-06,8.949407268588061e-07,5.241920320031568e-08,1.7816730313313656e-09,1.3504073019809937e-06,1.103113156375457e-10,4.169498891704038e-06,3.5991280911140677e-07,1.8201425366903834e-07,2.5212449894507216e-06,2.876260682960208e-07,8.214279034746141e-08
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.013033717016039947,0.014357637266722456,0.0366783856898838,0.0006233823845316344,0.0006932373533508063,0.0024679599857577728,0.00010540883489573716,0.0019301473361703625,0.09995396584687422,0.156120146647988,0.0932443627821713,0.14917108712406746,0.00031650361452340015,0.023901777644876,0.005570880841725412,0.014874058039998861,0.02877311207881572,0.06964513999055777,0.023983613238785395,0.04214024299953234,0.1183000247124264,0.00475688580986855,0.0018714312636658459,0.015073854496165495,0.011980851175780405,0.01053294628162238,0.000425859127689332,0.004802462688748843,0.00017686278440409708,0.005229976986463214,7.405292665763064e-05,0.0012224923697488066,0.00010275161409234457,0.002403584261686742,0.00019340332185802112,0.003027464025644022,0.0010306592452815622,0.0046170538768097735,0.003072913191388249,0.000135741838083403,8.239793785724814e-06,0.00019206455750797602,2.2196115387895787e-06,0.00012848930927988889,2.90485146381414e-07,3.0211838752070008e-05,0.00038336344697187386,2.0313974278707292e-05,0.0001870456847821167,0.000190253823104225,0.0005681476910885941,7.6223386393792225e-06,2.8501759896659706e-05,2.2981619438366963e-05,3.1046711497895174e-05,3.442911169493357e-07,1.6517336815402572e-05,0.00015942143798564068,5.51394658576676e-06,2.869342468203584e-05,0.00010377624297897015,6.322302315853179e-05,3.548098515038234e-05,1.2044351471729442e-07,2.2706932334415342e-07,5.295996097665068e-06,0.0002408915424512159,6.388817634928046e-07,0.00014408542939814417,9.089526597838571e-06,0.00013096472785534274,4.0423561431524035e-07,0.00011619650266014858,0.00022372373149970315,3.3180926555242962e-06,2.595825011564301e-05,2.7624183958518955e-05,7.65813610659194e-05,5.574424376764142e-05,9.279951808771614e-06,1.7779433900244612e-05,3.726677372783982e-05,1.842500432669425e-06,1.3348359306775137e-08,2.2262979237908098e-08,2.6740791252422014e-06,1.4043314515710392e-06,5.045785447022055e-06,1.6412223469153275e-06,3.941287344488842e-06,9.032175301015855e-07,2.4458642020608323e-05,1.0254172566614983e-05,2.4273249987771806e-07,5.047629481103044e-05,2.4816117512038716e-06,1.2956497656979593e-06,1.4427131345584598e-05,3.2621070258809226e-05,4.76902018320402e-07,1.0295842325813709e-05,1.5794837793237093e-07,7.891883484489881e-06,5.158835640228787e-06,1.964708689072836e-06,7.2335128997735865e-09,1.9990697685656755e-05,1.9534409972710165e-05,3.1214688225311704e-06,6.267537240756127e-06,3.9005046303941526e-08,9.677193245716254e-05,7.09738998190268e-05,5.7274899595505246e-05,0.00013149039471782586,3.2505522592707337e-05,7.682673770492698e-06,2.0451852575931184e-05,2.961502674225791e-05,1.1616068377184874e-05,4.88012580046604e-05,8.898068944107607e-06,3.9704306509236176e-10,1.5540571940420023e-08,5.37993119311686e-05,1.4333668772792407e-05,5.582282661098503e-05,3.9785443961548594e-07,4.500438765120407e-05,1.1235409618670644e-05,2.880760139589711e-05,2.119819224599695e-07,9.874647743934872e-08,5.333027925935596e-07,2.177599043751144e-06,5.623288379386082e-06,2.2537679435608027e-05,0.00017852478728830334,0.0010710092966466078,0.00010541556826471066,0.0001234032827963638,0.0004256061316518789,0.0016959476870881396,0.0002219800348770562,9.569921546637161e-05,2.51339520116467e-05,5.099948321429792e-07,1.757657855239181e-05,2.1284865001636177e-06,9.501636726083618e-06,1.6766345711793917e-07,6.437857392960211e-06,2.985974260294455e-06,9.265678060366156e-07,1.4739962256982153e-05,4.531980208888342e-07,1.736698158172345e-06,1.649050052066059e-08,1.0004023072163193e-06,2.628486042155487e-07,2.5744546405803703e-07,6.345475456193128e-08,6.326511381438138e-08,4.025505481397573e-06,3.536082537891616e-11,2.0449388848930994e-08,9.632110224977453e-07,2.4251518615514556e-07,1.0691890452996233e-06,5.978538553108592e-09,1.6153523310080686e-06,2.2339560423745297e-08,1.2413450800607961e-07,1.3098129025834737e-08,1.574470864795785e-08,6.499748363975044e-07,3.404966495423878e-07,5.070303557008771e-07,2.347507321864839e-08,6.989574479199234e-07,1.3321072467320505e-07,8.661656938357964e-07,1.9345252755265108e-06,2.2821362133385037e-08,2.62044438592568e-07,1.5463417213368302e-09,5.765628197096362e-08,3.691250420878589e-07,1.2814591765497596e-07,4.937122985992914e-07,1.4008322444247767e-06,4.042481007715537e-07,7.812143540952832e-07,1.6026603046892518e-06
