 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.023351265576861735,2.2512872823732266e-06,0.002246116698052747,5.933343432573679e-06,3.120222822783347e-05,9.93270975568894e-05,0.004400831146304629,0.00010862090078167519,6.230233962231657e-05,3.530993462036447e-06,2.0759977020057274e-05,7.84492595444497e-05,6.612752775941866e-06,0.0077063674112662905,0.0013078861490332105,0.007780602748673537,0.0013477657697725798,0.0011237775862624755,0.0020075866393294284,0.0020957276836877092,0.0021362298771032684,0.005247530703177183,0.0006321574882011127,0.00012348846844756345,0.00032583714896827765,0.00041344329581605166,7.330926326656884e-05,0.00028985220595106886,0.0002603483661991757,2.617460510917491e-06,0.0004923373045642998,0.00018164812510002015,1.849294251532463e-05,3.6617125643040316e-05,0.0002282732747476146,0.00021885526579179526,1.7579668456502162e-06,6.986907118622376e-05,3.962723196027085e-06,0.00012243121584187833,1.3881661921288924e-05,0.00013033074747115236,1.3936325080315948e-05,1.5445437578892607e-05,0.00010331727030496451,8.894641000983805e-06,5.030591833432574e-06,6.779398682232873e-05,3.507951829750944e-05,7.49396903481081e-05,1.0117726554348394e-06,0.00016309597632169215,0.00011582146214084155,8.452354574861598e-07,3.4461989615319766e-06,4.21877949063898e-06,5.948986632198228e-06,5.346071759726456e-06,4.0205773765844555e-05,1.5597915756226932e-05,0.0001650787155365041,2.026922336706427e-05,6.260648083289411e-09,1.1708105556479387e-05,7.638200498760739e-07,8.913613615935123e-06,1.0068448958011622e-05,2.5043107801936415e-06,3.962046419392351e-06,1.5400651835584256e-05,0.00011340274900439873,1.1508392645520615e-06,5.469268091751189e-07,8.610546060605628e-07,2.1575135950469004e-05,1.2295654936211875e-05,1.7628653439794029e-07,2.0101793146709568e-09,3.5241747969871895e-07,2.792982954080703e-07,5.773734758907079e-07,1.8943320273523412e-08,2.7956930741535047e-06,1.1461697808634597e-06,7.657411687178595e-06,1.002617509238135e-06,8.716317352330805e-07,1.0599815306377991e-05,1.2248039693574242e-08,6.778308980770476e-08,8.096314674244098e-09,9.69601965022937e-07,2.829769593648557e-07,2.4698921899379833e-07,2.5813610998737246e-08,1.415289949457943e-06,6.021398335498418e-08,3.0375690546202705e-08,1.8457083039713496e-07,1.1178923298160726e-07,8.398719506530483e-07,1.3182690272728337e-08,7.952646166042854e-07,1.314945250463495e-07,1.7177727155148759e-06,6.202614859507349e-07,9.136250256336353e-09,1.987941602998866e-08,8.686620867059958e-11,7.392626669155966e-08,1.943071537002794e-09,7.135614077391494e-08,4.6512461893133406e-07,4.231163475143518e-10,5.2748507783917375e-09,3.931466263651373e-10,1.439963903671071e-08,3.630068556859101e-08,4.5185382990808876e-08,8.810598917108337e-10,8.410205865061471e-11,6.995543211374411e-08,2.2923933862273316e-09,1.65411065400356e-09,3.453895502936177e-11,3.669725356925113e-10,9.673652989761194e-10,2.5999291608513886e-10,5.243097067619829e-10,4.992726232444511e-10,8.588771915896132e-10,4.997613156643155e-10,2.41540343282054e-10,1.8753976149810114e-10,2.5723490004736504e-10,6.220487680508313e-09,4.899636252275741e-12,1.609687050319053e-09,1.992364717651185e-09,3.873923404285051e-11,1.4903633882568101e-12,1.8964829706646924e-11,9.58292750707912e-11,1.4594545016954896e-10,7.5056505455251e-10,2.2000801180865892e-09,6.542009156618178e-10,3.5046676671868227e-10,4.634586492358039e-09,1.2400025450887142e-11,1.553646100660444e-12,3.212159427334882e-09,1.6420198534206065e-11,1.5962586807916068e-10,2.0705859249403602e-10,6.52722320637622e-12,6.259055496116162e-10,8.779736937469806e-10,8.238126847359695e-11,8.190465528024049e-10,1.3209155991233956e-11,3.6198266606390916e-12,2.2699092605549254e-10,9.554539798228845e-10,1.8769696907838807e-10,5.822696325097354e-09,1.0187266363814729e-08,8.057672973293961e-09,1.9488035629677825e-09,8.310690136070775e-09,1.3223162342868022e-08,7.719046291043696e-09,2.599956916427004e-10,1.027493090610676e-10,8.99565144596437e-12,3.8635469823411484e-11,4.045558332776977e-11,2.8841873334073398e-11,2.0869084238483993e-11,8.63006688334167e-09,1.4604473186352607e-10,6.364124782720637e-10,9.478906548565647e-11,4.097295391858324e-09,4.831712807629174e-11,4.922962038023115e-10,1.3367085216486885e-13,9.176745474626102e-11,3.422047367696024e-12,2.268241150460426e-12,2.2273849431542203e-13,5.973857658547743e-09,3.142733207006643e-08,8.24493397999504e-08,4.511221907144147e-08,5.6068483189619656e-12,1.7294131171574634e-07,4.232807448989462e-08,3.429363528706375e-07,1.5733175362520058e-07,5.1723236804690487e-11,2.4451654034862713e-09,2.8112156436055358e-08,1.209355393605449e-09,4.004042541971842e-08,1.4338106466005307e-08,8.008429408512541e-08,2.641983209983323e-08,3.850083580836383e-07,6.031714439025393e-08,4.511564899445375e-09,4.897388050650875e-09,1.068918731306212e-09,1.0534505712200826e-08,9.185437827019527e-09,5.084368592811472e-09,1.654215570079387e-09,1.5499078687142287e-08,9.144782153747144e-11,1.24806037726799e-09,2.7213638009726537e-09,5.629394728146053e-10,4.3741621658099916e-08,1.2258049464364262e-08,6.842799660233823e-10,1.4140799642348156e-10,1.2642684676933413e-08,1.889517786679562e-08,1.0614373269213218e-10,5.61741597682186e-10,2.2262663240679714e-09,6.296658749960216e-10,6.64537314065683e-11,6.074296621250141e-11,7.336176666150607e-09
2N1S,N1,0.0,0.0,4.9197207175222246e-05,0.03970576587922636,5.0251623943342594e-05,0.26184268972036895,0.00021149688961941138,0.06789840802518743,0.00021980592121551012,0.0017894808469447465,3.856914787547794e-12,0.00026020302317997235,0.003171322447998337,7.445724226062822e-07,0.10185176400898,0.15555852370378087,0.10080451944859758,0.15532823025488796,0.003262612825221556,0.004906541642021978,0.01902188716910924,0.01900917775777744,0.05594336487587981,0.04029083337597861,0.04891359540446105,0.07372184763199074,0.12904089323153922,0.004088498323311596,0.014960030437080718,0.014468702407332668,0.00013310145538314444,0.026691006384397475,0.0057100617943914855,7.738861346817671e-05,0.0002310286731077582,0.0033059299389952557,0.0060046360887526795,0.00043347772613167024,0.003819214622808431,1.3018850875567978e-05,0.0009414529443247943,0.0001049945209881109,8.986308186731407e-05,1.3632063210478051e-05,0.000412139453555449,0.0018140441654574957,8.098255340915905e-05,0.0004316391059544511,0.0012288222754315292,8.693388671332514e-05,0.0016512107948924992,0.0002911535086269623,0.005255783093979005,0.003998748142402864,3.787716880343517e-05,8.36747145749328e-06,0.0005404337921337543,0.0002672660511997549,0.0004636786707088447,0.00014330222377756385,0.00014032895277260593,0.0011969959769788652,0.0003178850719218751,6.131843813661497e-05,3.419962616413308e-05,1.3848670854521572e-07,4.2753452885069265e-05,2.1194259340662214e-05,1.4291900025886761e-05,2.133067191678606e-05,0.0005917675089928132,0.0033280937075756967,0.000211924722650636,9.04156315328919e-05,0.0005995615431819701,0.003560740738126622,0.0005778769426627584,4.1403314354759857e-07,8.474174613759544e-05,3.244859744078177e-05,9.767315559128242e-05,5.804022150002197e-06,2.01757202189512e-06,2.917335221841455e-06,2.368788046469561e-05,0.00035023218097363085,4.2803453445650064e-05,2.6209994004045e-05,0.0001540298541811147,0.0002893617366757084,1.1823785050157909e-05,2.9246239705127408e-05,5.254325563530671e-05,2.830332702541405e-05,7.326921149797272e-07,2.148039457172679e-05,6.772978618085901e-05,7.119648476416884e-05,1.820860650258993e-06,3.376504307261996e-06,4.301246654847546e-06,9.191304660527422e-05,8.379347495868217e-07,4.393233616006853e-06,3.369573654321556e-06,1.9770603110202956e-07,8.886588098278025e-06,6.327352497503824e-07,4.8161229018184315e-06,1.523109094403452e-07,2.382838954329003e-05,7.087355342605406e-07,1.1330354263705544e-05,1.8944721155822464e-05,1.3376231233763747e-08,2.7829465398809816e-07,2.1465215382932e-08,2.9586208185605756e-06,5.8800442945816656e-06,1.2810706344623668e-06,1.409836132282294e-07,1.3674455168199984e-06,4.590394437897771e-06,2.5555059979254224e-07,4.7003160252856446e-08,2.742707017056034e-08,1.422787414551152e-07,2.475804468105025e-07,7.205830598877583e-08,2.1223572677087077e-08,5.589963691932098e-08,3.6104198297692847e-08,1.7805590113439962e-08,1.091737327207909e-07,1.9507643500560334e-08,8.562965709835169e-07,8.027570292945541e-07,2.512452823566491e-08,1.1803660271425542e-08,1.4888821331382474e-07,3.555017342726785e-07,8.166876064308326e-10,5.421754156742509e-10,1.0007594752892146e-10,9.084002683401593e-08,2.287965565894723e-07,7.200713163513228e-07,2.3903718737727786e-07,1.172030041907135e-07,6.972764587942493e-10,1.3517986729993936e-10,4.4932946252629336e-12,1.5982359435895432e-07,1.481410549786233e-10,1.539793670346512e-08,1.6472477604168034e-08,1.6128552715599653e-08,8.206185109216335e-08,3.6597935348936517e-08,4.0361451514314695e-08,1.2188887543729265e-07,8.970234333105509e-09,1.8642072330266046e-08,4.411816423299797e-08,4.695352329164848e-09,2.8961575360142433e-08,4.0653391142342343e-07,6.208593306133992e-07,4.365399655092972e-07,4.3007255534632804e-08,3.497136247254673e-07,4.128439319295296e-07,2.9812040658327987e-07,2.2148890499451568e-08,1.2144729666374587e-10,2.360334150353083e-13,4.207678649947866e-11,1.1002097233259178e-08,4.48521886298181e-10,9.32263022335178e-09,3.6479058529437225e-07,2.4522354813427683e-08,1.1500777974404741e-07,7.510985167158424e-09,2.465776813842524e-07,4.526599539644849e-09,8.347445978884593e-08,1.1461476212559774e-10,4.61242910532178e-09,2.6017810128564633e-09,1.4044247986788605e-09,9.425127345252804e-11,7.507712518339815e-08,3.3461114989918883e-07,2.681930153514145e-06,9.495146593430093e-07,3.500432574909951e-07,2.3317279880252784e-06,2.1772101765904495e-07,6.522368760641939e-07,4.835179893802888e-06,1.4290245542447622e-07,1.2278200678395024e-10,2.328076988966643e-06,9.505717100122268e-07,2.193274054596017e-06,6.265926000281752e-08,1.0828114316296933e-06,4.120842014287973e-07,1.5236114673022882e-05,3.3900279245990816e-06,7.183915240460692e-09,1.1419876333462753e-07,2.816181845499699e-06,2.1129274396791686e-06,5.154177578070573e-07,4.023815280973508e-09,3.136715553964109e-09,4.960450310509401e-07,4.5359982436821156e-10,2.639333307463687e-08,6.320556247274567e-07,6.642789429633922e-08,1.5656752512249739e-06,1.190993970112686e-10,2.2235274332871313e-07,2.013686994928321e-10,1.449475375281395e-07,5.5043454239012135e-09,9.61921498010554e-09,8.595009148848476e-10,1.5628202265638436e-07,2.4907322870859616e-09,1.3893118433472296e-08,9.405370260395784e-09,1.930224144963688e-07
3N1P+1,N1,0.0,0.0,0.0,0.00017122185913232002,0.0003659301445271268,0.00011674774332082194,0.27596286676992676,0.0006618919085341624,0.0009767682269563593,0.03423506947486832,0.039468364211063145,0.0019289975331062692,0.008966374426094381,0.000500933733456943,0.11610251648675263,0.04843796570517611,0.30144270418640096,0.21622721550395507,0.003744869579833221,0.024514686912215033,0.02032129141832595,0.025385365292702744,0.06947907971940381,0.010582953969720421,0.0012978622421666586,0.013166499957291133,0.03472370089724608,0.01919756766657943,0.00032170735572378817,0.0004978885445281467,0.005080306373712595,0.013236883255451914,0.0005893411875779186,0.00016932248345868928,0.00016784811365910812,0.00598682784153981,0.004859050289441225,0.0003199410190690699,0.002411618807006022,0.0005799683037239767,0.000536345756552592,0.0004863436309632263,0.0004913866190423555,0.000778422761007036,0.0003430976690674825,0.003872551032799043,0.0009485624172445029,6.982238905051119e-05,0.0010738424895380128,8.99914295069415e-05,0.0019502239003470478,5.072194682487208e-06,0.003458985620615973,0.0018943251844865117,3.043065412011714e-05,0.0003802977476698999,0.0004360861404486549,0.001609507813049138,9.799969253876384e-07,5.31159635608347e-05,6.121320022156596e-05,0.0003413242111545145,0.0005350778820898405,0.00013020057534718354,0.0009216295685716691,1.3158953267922158e-05,0.0005367969480982726,0.0005440614065121974,1.646930300003291e-05,0.0002301750189621643,0.00011270847102462511,0.00237806749237901,0.00013540978042758667,5.421881701872522e-05,2.572934873734667e-05,0.000496635270414103,5.440601901174347e-05,4.351706962602009e-05,8.245982774379712e-06,1.666981861148109e-05,1.5504175513436635e-05,0.00023803227251839587,4.782093592226033e-06,0.00010978653931026372,0.00010077848401479628,0.0004098459876460403,4.630678634720553e-05,4.458419848951678e-05,4.1909645731141865e-05,1.3894053364271741e-05,2.9840789208535057e-06,9.315615376870312e-07,5.32295123467641e-06,2.9252533728651997e-10,0.00019035754463914145,1.3007862049274621e-05,8.299785238863322e-05,0.00010177787208975886,1.7122895612509126e-06,4.334164731956136e-05,1.0004292372300938e-06,0.00017395953472654213,3.911690428459735e-06,2.1919431736350248e-07,8.223248488814505e-06,1.2416335604115147e-07,2.1143015675573196e-05,7.058758448197366e-06,1.6385137414864914e-05,4.620575251301773e-07,2.780492585729988e-06,1.625990449460879e-05,1.015790578318132e-06,5.710000951619776e-06,1.7283475739482412e-07,5.782379814522898e-06,3.110734203559673e-08,9.107956283394003e-06,2.6347739823240346e-05,2.2295805588434803e-06,1.0446967513288996e-07,1.1283905765324675e-07,7.626197097820864e-06,3.680594378163704e-07,4.62008720170104e-09,2.3415487926392586e-07,3.5796146800048945e-06,1.6569802958610325e-06,7.864772304522205e-07,2.2668533716796446e-11,1.431386635886156e-07,1.6573979255696258e-07,4.8830113952291754e-08,1.7665849947334777e-06,4.6037241130392204e-08,5.388032790598629e-06,8.534878710442229e-07,4.136111542152321e-08,4.298536104840878e-08,2.8122835615818076e-07,2.386442616852946e-07,2.1691302976023508e-07,1.5023048582918364e-08,7.927787759598459e-09,8.182159483283158e-08,2.5689963842889796e-06,2.8026017866444874e-06,1.7342629603511739e-06,2.9433862502870056e-07,1.668698290657744e-08,1.0002174644085926e-09,7.890862097070794e-08,2.3586137709585842e-07,5.040404937872722e-08,8.987481869837666e-10,1.3632105222427526e-08,3.020030225897585e-08,2.3329116416448414e-10,7.358300635473825e-10,4.819567855918194e-09,7.08136815852356e-08,1.982227471053477e-08,2.6985194079287567e-08,2.3003243754260438e-10,7.166078841436274e-10,2.8481597524887547e-08,2.8375061411622937e-08,8.159268993779278e-08,1.2528206827511212e-07,1.0076761647326293e-09,1.096535262590237e-08,2.3894579648242598e-09,2.5689612215273883e-08,9.171059467405485e-10,5.55672490243353e-08,9.040353354805575e-09,1.234326796328844e-08,2.0741628414810975e-09,3.84075438120135e-10,7.951827196706063e-09,6.8811645270727695e-09,2.4416824118134173e-09,1.359916548260287e-07,2.3508928137516705e-10,1.1786319475959317e-08,2.6368018879452393e-10,3.2273071770561046e-08,3.54720697259836e-11,7.856819861373765e-09,9.228999564570017e-09,2.589093384131047e-10,6.201348323742195e-10,9.387353117062958e-09,4.88848245527862e-06,5.483213180834667e-06,1.2317240782877548e-06,2.086775685583575e-08,4.130643978861315e-06,9.432237972895052e-07,1.2430539952479336e-05,8.490882888789741e-06,4.3928449322550023e-07,4.183534527690824e-07,3.8356940645911664e-07,8.09145639379949e-10,2.25708964651794e-06,7.609296304167401e-09,5.804031038003643e-07,6.468174973406349e-08,1.0689609748482098e-06,8.936699074091337e-07,4.5890481636945424e-08,1.5233808925430026e-07,3.78711028314882e-07,8.875977903777255e-07,5.295569134311506e-07,1.4025776318149497e-07,1.4572481443764218e-08,2.7797286983322067e-07,1.3870293580353632e-08,7.0754249126281366e-09,1.3513733820857965e-07,1.2448161035294447e-07,5.432586851483734e-07,1.0505246539338486e-07,3.4837225548756123e-08,6.172006328242219e-08,3.8790530965115977e-07,1.6158700777424428e-07,8.699125420008613e-09,2.3657038838997835e-07,1.5040282907996527e-07,3.903542977745644e-08,3.1630827290740626e-08,6.0626597075952304e-09,9.923750798890296e-08
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0031698199772294267,0.044573856965968606,0.00015894610784439323,0.07776451760435643,0.0026527617052933827,0.00031955321273891,1.2085026614538918e-05,0.000758222845239187,0.000913248622661067,9.376883083778154e-06,0.05275036967230173,0.008140956452764136,0.06418526696368287,0.017170756098306317,0.004717193037655054,0.022322601595425873,0.028143960820503633,0.01784279261118593,0.07996413203546071,0.004023924844086757,0.010956365932194068,0.01313932698823539,0.031664255479088244,0.006177027025344506,0.005740268645724855,0.01615848999272207,0.043014306321138784,0.0022126232446488814,1.9838529103921587e-06,9.580317565927032e-07,4.840353146584597e-05,0.0044384711573983715,0.0027104985402295334,0.00022688714743823724,0.0002629597886349977,0.0005733022892218109,7.712585733621324e-06,0.00027432535477789344,0.0025394278164245776,1.0313770967274039e-05,4.024969675331391e-05,7.824701120107136e-05,0.0004928583423688959,0.0004513563647194907,0.0004339973711648959,0.0024587055474492026,4.458028173548456e-05,0.00011301751703474139,4.6810208840675216e-05,9.120875057888611e-05,0.0006203130976705218,0.014746437747126251,0.0006739786262115466,0.02668304267982613,0.00048086977378503093,0.0012235676267340345,0.003004385607328075,0.0011567395051010898,0.012486743830203206,0.0001603121144941877,0.002999115569187749,9.151232820414634e-07,0.001526497675025551,0.004601065466154353,7.508694895586032e-05,0.0012580283365890566,0.006790833613961489,0.0028731852752064135,0.0005517714550125064,0.0007922848756787282,0.002393407935530334,0.00022879238881756692,5.415097778183053e-06,1.097497058788477e-05,8.060474290427777e-05,9.445879114799993e-05,2.8510157790151425e-08,0.0020950825630665637,4.42232809958476e-05,0.0017761436859187185,0.0015105362680185586,0.0019388572758738398,0.0005243278301967358,0.0001055150008508754,0.0013508603055787383,0.0006970546602889094,3.60073356437951e-05,0.0003777004626392966,8.496864242557578e-05,0.00017616073734361137,0.002975462003866225,0.0006740822336273045,0.0006898869832232535,3.4221104587395246e-05,1.4859555171220507e-05,0.0005222258560917403,2.5605275988382914e-07,0.0017940091498451771,6.752264645193407e-07,3.111263659771879e-05,4.423890916793738e-05,9.06276863776867e-05,9.686897107474834e-05,0.00011357159971892017,7.207609729520392e-05,5.5008305048787065e-06,2.4810057722035594e-05,0.00013183834040852993,3.545265492688188e-05,1.023261508281692e-05,1.3930665483385951e-06,3.671246067327161e-05,2.1193011789932825e-09,4.575633403236523e-05,0.0001561736891977361,2.8513879839486833e-06,1.5844019607413884e-07,3.7671984993714602e-06,2.2147114002724066e-05,9.376601953769992e-06,7.428865127501183e-07,8.202177375071784e-07,5.888135755327539e-05,4.966368123771048e-05,1.1675718195824913e-05,3.0421053551776822e-06,5.610673521339038e-07,1.8931156371415625e-06,8.115653891138663e-07,2.618263458353809e-05,4.6102280659710004e-07,5.9543214270263434e-05,4.753123330036857e-06,1.5807708395598752e-06,2.2974940616649064e-08,4.502411969919962e-06,7.543488194095005e-06,2.886454682826667e-06,1.25805976747273e-08,1.9882038526652934e-07,3.3243133046312323e-07,2.389335348262911e-05,2.4168461330908997e-05,1.6022239774482472e-05,3.7445222260679145e-06,8.908447046707124e-08,6.464451196563914e-09,9.128776703448693e-07,2.650210586097046e-06,6.497065276889202e-07,1.2984910346958145e-07,4.278510878918951e-09,4.267036408656111e-07,1.1159178470165898e-08,5.4601310139901216e-09,2.299387247273188e-07,9.476068896230316e-07,1.4563015438007199e-07,5.718165485557591e-07,4.2806824751551176e-10,1.5597031444158915e-08,4.931391517359884e-07,1.6161728093599947e-06,2.231530789931213e-06,2.133318569796927e-06,3.003779847077226e-08,1.1452652159960053e-09,1.777912794764802e-08,3.3869850302181703e-07,6.356182247202469e-11,7.080700827888364e-07,2.0010248436008737e-07,1.389183685862605e-07,5.055801732822829e-08,8.45769920765349e-09,1.5392146757164937e-07,2.935444163298939e-07,9.74244427354165e-08,1.18010606176e-06,4.288120969420106e-10,3.0337854672879416e-07,1.4448153340396175e-08,1.2796354553756828e-07,3.368902712352906e-09,6.474362357344887e-08,1.0853068777016972e-07,1.1876672978416991e-09,3.229998357667796e-08,6.508373884273055e-07,5.009590422622168e-05,6.407318942525109e-05,4.6841676916375974e-05,1.5949663016989746e-06,1.0407153840485961e-05,5.77765002507391e-07,6.07310791020943e-05,2.5881846750230864e-05,5.873648357468397e-06,2.0573356580566582e-05,5.368085939094769e-06,4.315351760375563e-07,1.7819747791802953e-05,4.463007741151159e-11,4.503849830861384e-07,3.592287966203145e-06,1.3224435146952374e-06,1.3676230087966701e-05,9.274368695244561e-07,3.297140930946796e-06,1.1617592372559216e-06,2.3610894568371066e-06,5.35975693982671e-06,5.688408410975399e-07,1.5533717423465987e-08,1.595652870278741e-06,1.5411232092699123e-06,6.933883889281844e-08,1.1038881004843404e-06,4.139202078867754e-07,5.557468085726214e-08,3.997830710922301e-07,2.037070778726502e-07,7.080794262037671e-08,8.654349219483493e-07,3.8364051890837914e-07,1.3966607848026058e-07,1.4379659720731297e-06,5.33575925665275e-08,2.974361392071856e-06,2.074336258317544e-09,2.4426316747039323e-07,7.78875694162906e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.00018141936224802535,0.0012619711615378115,0.003929085405800059,0.28378286057076263,0.0003017611200213377,0.0005089798794084555,0.029462449376239652,0.004201208623141994,0.040351205374391075,0.2824641794439202,0.18266891081440928,0.001204694131065942,0.0021780136450830767,0.008244954339428956,0.05598682584183434,0.07156463945264235,0.08162293358349526,0.14709163135226344,0.024278652884650143,0.038650058095326845,0.040212768507214225,0.03390719917000373,0.0006146117847107835,0.014759534285196274,0.012062560958846058,0.003980608255801377,0.011244606459345219,0.00992488094056121,0.0009520927727453277,4.497466805108985e-05,0.0005723315244372529,0.0032416982159411134,0.0001940240881741495,5.790422375850923e-05,5.036706396044366e-05,7.068973073831586e-05,8.107410508584323e-05,0.0004587301760405893,0.0012028835106712155,0.00156347583220251,0.005430204122813809,0.0008508012467771664,1.940925918653136e-06,0.0016210536354139826,0.00017410114608651384,0.0002810919473019702,0.0004975228395993625,0.004367900966702365,0.0021718632122129655,3.411658074026214e-05,4.706528194731163e-06,7.342005310784216e-05,0.0002881965257732766,6.315141876811481e-05,8.808673472682216e-05,8.568587416268869e-05,0.0005964044937947222,0.0001312483425315314,8.845166648008274e-07,0.00047209721459329224,6.581616990963823e-06,2.017900669892825e-06,0.004877705034320723,2.449373787238862e-05,0.00045552415177674277,0.00013925655187652097,0.002616279635466512,0.0017136908818047303,0.00014053674428415874,0.00036598306464918906,0.0003395812599067405,0.00029947715874101277,4.008341065064869e-06,5.1119065985094636e-05,9.992890741106208e-06,9.096800577390596e-05,3.2222525144787184e-05,4.3248679606033846e-05,0.0012327707636465846,0.0007054637669616781,0.001606936248897295,3.7217838388947655e-05,0.0003099134181194785,0.0006865336956018986,2.902323800402229e-06,1.3366836029149454e-06,0.00016825646008911121,3.35610374284645e-05,3.957317459279963e-06,0.00023074804978673313,6.888327225285096e-06,0.00010567664091043483,0.0005061410220608131,1.777652957501985e-06,5.094069196642792e-05,4.0746809482072877e-08,0.0005490403780190611,2.8416924071184013e-05,1.358091539671591e-06,2.004829570800837e-06,5.035633162497888e-05,2.5442781770301792e-06,9.047616647439582e-06,4.995686534869925e-05,5.954895851090214e-06,9.325165993612217e-06,1.2585568409662073e-06,9.881093827912579e-05,1.3373975850772268e-05,9.989312022007368e-08,4.782734555064394e-07,3.150846003219243e-06,7.1648022315073945e-06,7.152754841754927e-07,3.0553608976191526e-08,2.1115848261032966e-06,5.637966093985369e-09,7.697883086521529e-08,1.2521384089581034e-06,2.2429805035528716e-07,1.0736975264435955e-07,2.139052738980851e-05,1.2749481246965289e-05,7.4140994619220635e-06,8.279146466172449e-07,1.6049289657260601e-06,2.643640216071219e-06,1.9216800839494397e-07,6.085108080977619e-06,2.888529415656649e-10,1.7441442466736845e-05,6.650833728194527e-07,1.2025113926839026e-07,6.265376395475641e-08,1.7634714457592793e-06,1.4664778134054757e-06,3.1524132482196876e-07,2.20352230240195e-07,1.3481233396284154e-07,2.695955840792408e-07,1.5245382143369568e-06,2.4069953772354324e-06,2.2185419101816706e-06,2.263863763118934e-09,4.330141045727487e-08,4.2895154095390353e-10,2.5442745288373203e-07,1.0503583158794072e-06,1.5452360679901744e-07,1.8974904447688345e-07,2.4163619549710802e-08,6.912374761469664e-08,4.333288705637983e-08,6.191676416023029e-08,4.498797889773698e-07,3.672272095300855e-07,8.364221537604521e-09,2.667834688718784e-07,2.8322147738180092e-08,1.6882071740553783e-08,4.040441723418553e-07,2.1387624831170626e-06,2.1439487150054504e-06,1.587327606689115e-06,7.895249742873034e-08,3.0410634188626773e-07,3.5911687534806447e-07,3.1540276390629174e-07,1.1472780059307297e-08,2.3769420276487097e-07,1.4531806646900236e-07,2.0911587350624927e-08,1.28801183496563e-07,2.860933934201171e-09,5.346143439055595e-08,1.972240712966311e-07,1.3304843360373297e-07,2.867194743849666e-07,2.0678925238826196e-10,1.1961122980963523e-07,2.6163879951468516e-08,4.564555489139366e-08,4.4428904999449514e-12,4.756821003759626e-08,2.5459745200961947e-08,1.3313630198297233e-09,1.8511350452499187e-08,9.30633656803792e-08,1.3974123747040323e-06,6.935264691865228e-06,6.428167298899723e-06,1.878739963601106e-07,5.4328556680083295e-06,1.8788408082670571e-06,5.037656920503508e-06,1.2050362724114194e-05,2.8514802778989434e-06,1.4766124529996816e-05,3.5577252988083785e-07,8.730091627384695e-08,6.546235442606019e-08,9.917100696199554e-09,4.634675478953909e-07,2.2428067145696673e-06,5.794839599282398e-07,6.095061191313533e-06,5.4383553660386497e-08,1.7626391857206158e-06,5.135010502588244e-06,2.4388862911450815e-06,7.234517807042096e-07,4.6548507692811825e-07,8.797222705858587e-08,9.924535886440822e-07,7.982496463831978e-08,2.5664232072841742e-08,5.708094534817576e-07,1.5665698871458744e-07,2.408789915531173e-06,4.703976143716204e-06,1.7349321979054366e-10,7.991757415837242e-07,1.1592388200476478e-06,7.119237568353753e-07,6.606642124484807e-07,2.40864512113248e-07,6.004220634014956e-07,3.129127266188192e-07,2.435669821387876e-07,6.041349593921552e-07,6.515916712857006e-07
