atom_numbers,value
N1,10.56879849852827
H2,1.951854516765473
H3,1.942565670319002
C4,9.626739761340898
H5,2.073676108998906
C6,9.623484513570274
H7,2.081862055152241
H8,2.1060966263331973
C9,9.680575987152046
H10,2.093331310359125
H11,2.08518393921181
C12,9.88297488528149
O13,10.971552301352471
O14,10.957988552853791
C15,9.764064977965198
O16,10.969066089041176
N17,10.41326085966769
H18,1.8770505396582733
C19,9.624528327202952
H20,2.0728931310978234
C21,9.633513311334948
H22,2.101349755107228
O23,10.969632096390036
H24,1.812024786188527
C25,9.731449164452412
H26,2.1074175308424135
H27,2.060671855048051
H28,2.0920952295613975
C29,9.661458343467098
O30,10.88217307310636
O31,10.900199034967041
H32,1.785509129632947
