atom_numbers,value
N1,10.567543004985536
H2,1.9183752648228016
H3,1.9163248869632912
C4,9.625929785587676
H5,2.087315650421745
C6,9.621566882265336
H7,2.0719904600258863
H8,2.0669123320977656
C9,9.639559363651253
H10,2.079229267612151
H11,2.057492485533639
C12,9.622930585916452
H13,2.066639753643866
H14,2.0630588243712156
N15,10.318279503450933
H16,1.8459386828727193
C17,9.60676030789914
N18,10.368483976588854
H19,1.8345169498882652
H20,1.8360761328127357
N21,10.391696938380656
H22,1.8381789886152031
H23,1.8370786452216001
C24,9.72697105714932
O25,10.926107102370434
N26,10.367238969477171
H27,1.881638538012
C28,9.598036714632979
H29,2.0162312790121875
C30,9.657991020026001
H31,2.0803149317616447
H32,2.0902272598143625
O33,10.942979726727964
H34,1.768508440547289
C35,9.75749357798039
O36,10.915619618664628
O37,10.916106245720883
H38,1.7503457601963577
