atom_numbers,value
N1,10.622542304181207
H2,1.963941357650613
H3,1.913885478710914
C4,9.617258911091094
H5,2.077968741611442
C6,9.642808451284665
H7,2.112875148556443
H8,2.092179133849405
C9,9.683171445225975
H10,2.111391742357732
H11,2.1111869804759418
C12,9.971950693094598
O13,10.984954927018203
O14,11.006673477964233
C15,9.747111814263866
O16,10.964799013770504
N17,10.402487801391937
H18,1.8794300937980908
C19,9.601527089914388
H20,2.0729301734497545
C21,9.622815114351955
H22,2.073691134311588
H23,2.0922137249727126
C24,9.689520739175064
H25,2.112222245888603
H26,2.1105450005859865
C27,10.015956005544478
O28,11.011077077915216
O29,10.99250531314389
C30,9.702148128991151
O31,10.921721219580535
O32,10.916964743572057
H33,1.7951386607785593
