 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.023537505349708443,0.0012396110023640272,2.3236670174675567e-06,0.0008199593749527168,5.674626399443383e-05,0.0030734860737366976,1.7224236859014752e-07,0.0010744458843974236,6.523771007693746e-05,1.3678377627779348e-06,6.73488134285416e-05,6.0866260141775874e-05,1.21498225369443e-09,0.007924642646006896,0.0013719810115665476,0.0077934304717550695,0.0013499373327306996,0.0011706705234240944,0.0021112784991383915,0.007965475038433034,4.407410372375686e-05,0.0009985591161663088,0.000617262474907454,0.0008068880492027031,9.42184287477943e-06,1.7322790145879452e-05,0.000873592835185677,1.0171182307783244e-06,7.00120887414113e-05,3.041430143846391e-07,8.770648923628332e-06,0.0001387849576497402,3.225115378258092e-05,5.785096729338246e-05,0.0002571452159678689,0.00016202937196352352,5.5771767407453154e-05,0.00011387824191122498,1.677888710194253e-07,0.00017869526643776723,2.8170051415976616e-06,0.0001571656516690112,1.0852728619364926e-05,1.3888729594180305e-05,0.00010943577599789589,1.1817570947064704e-05,7.626381681724581e-07,0.00013884902641936314,0.00011403808450860531,6.784947120141993e-06,1.8219683876052883e-06,1.3881823808931104e-05,4.776637777781367e-05,4.9849678460223146e-05,1.763204254756623e-05,5.5345184568178496e-05,1.3268446474645756e-05,4.242194710846192e-06,2.0619036948499314e-05,3.069239672415236e-07,2.51692864827735e-07,9.738072369314121e-07,8.219328204717158e-07,3.167682222804391e-06,7.963698232582583e-06,8.716381295903464e-08,8.89163782602509e-08,1.0821346219103134e-06,7.386829994127098e-06,7.351806101674185e-07,1.4289023300140258e-06,3.252165489797676e-06,3.8504576682640845e-07,6.083292045655497e-07,6.752792028608123e-07,1.0282805224248737e-06,2.2315167860775809e-07,3.7047353304564545e-07,1.972941593611499e-06,1.5221375014862204e-06,6.716320694932776e-06,5.232229649543285e-07,1.8177662930440874e-08,1.1497370025148612e-05,1.4379727675262188e-07,3.2235003837310927e-06,4.54970813024147e-07,8.715697807915035e-07,3.733950696138688e-07,3.0105304404948185e-07,3.3263228625401986e-06,2.8588878972918286e-06,1.8724071712550305e-07,8.139932627937441e-07,2.336450466433604e-08,3.5738745862712307e-06,4.254760537780733e-06,4.90024763655228e-07,5.94049112767614e-06,1.8193375210140417e-05,7.948542490865407e-09,1.3523909880852614e-07,3.5557945256448065e-05,0.00020072621947408997,9.072917325214647e-07,1.0296250939845208e-05,1.9342741843897393e-05,1.8768303142735476e-06,5.027370175159085e-06,7.651263259911278e-07,1.3491191724335216e-06,2.9871115223706335e-06,7.568855296957722e-06,9.442341428766987e-05,2.9632009999058795e-06,4.2373145084706465e-05,2.1257706661614861e-07,1.537422755459872e-05,2.8823918445386454e-06,2.7069348984554154e-09,1.196206819667478e-06,1.921180553532409e-08,1.6395427210325053e-08,7.252094480492133e-10,4.5138812132528017e-10,2.0456782227895598e-07,4.172149598247188e-06,4.9045122725299706e-06,1.42934717839438e-07,5.308437369011543e-06,2.029237127443295e-06,2.67757986893713e-08,1.4349802104351994e-06,3.9913340388331164e-07,2.7703937754974817e-09,3.858008656987266e-07,2.0160694877424667e-07,4.113825391449666e-10,3.713690435724892e-08,1.2418081911658163e-06,7.516377276139963e-08,2.015054789694659e-14,3.562931452094631e-07,1.13090844000574e-06,8.98587024789066e-08,1.22453120088295e-07,6.201427436014484e-07,2.8402789145065555e-06,3.2420001128130593e-08,2.3484624800396148e-07,1.8965234938050912e-10,2.958026443233841e-08,9.160777550420995e-08,9.884882634647596e-10,2.3577655106077344e-09,8.580421706483321e-09,1.3091181780833239e-06,1.1727377957626572e-08,9.652723065300961e-12,3.2527291971007344e-10,4.7195982899594924e-08,7.371242105591591e-08,3.14462891282119e-08,3.91073067262937e-08,7.568807447455583e-08,1.1653582143722474e-07,5.7300872380317e-10,5.428752447578233e-10,7.927736800361629e-10,5.505787076254265e-10,1.9150301344694753e-09,8.813294760656731e-09,5.6752457400222056e-08,1.2377392444307134e-09,5.792332169463066e-10,9.309402831947367e-10,3.773347814761685e-09,4.927525609765837e-10,9.111126408889447e-09,4.952025872695387e-09,1.2041741159762864e-08,1.1107503805618535e-09,2.72643614351864e-08,1.230929380646728e-08,5.356128651712311e-09,1.1650902465021318e-11,1.3019414657478023e-08,4.0657632816021305e-10,3.441451429386788e-10,1.2216225253602886e-10,6.943862984609694e-10,3.6144698345452753e-12,3.938072090647893e-12,5.149347614974431e-11,4.3650350001200877e-10,1.8956963776517455e-10,1.0852232446012522e-08,5.392217561350776e-08,6.440183941691657e-10,1.579384401040329e-09,5.0196565126725545e-08,3.3806740518116385e-08,1.9576740117877023e-08,3.409197368853256e-09,5.88551429814288e-12,6.315226508402105e-09,2.4026841627389217e-10,3.579793128594133e-10,4.724351243545755e-09,4.312330076361448e-10,6.285483244994339e-10,7.113326105923079e-08,7.734134443992957e-09,2.8124325091027913e-10,2.3520236869245537e-09,1.8693890213583586e-08,1.4065192788237368e-08,7.687984471260734e-09,2.167545101738888e-09,3.464088738081017e-10,1.2148015371415966e-09,2.016196515297608e-10,7.07178759995486e-12,1.2671502735983609e-11,7.629674669829e-12,3.103057588660363e-09,7.298606163885779e-13,1.5447152446057544e-09,2.31419772234176e-09,1.8176351535004187e-09,1.1468839211659088e-09,3.5736347214765374e-10,3.5658795360937745e-11,2.636383611420712e-10,3.9450832878262787e-10,1.5092946337169622e-10,4.250908375302842e-10,8.29780688604842e-13,4.931496322413409e-10
2N1S,N1,0.0,0.0,0.02083444057732997,6.834869229477292e-05,0.0198793778474875,0.2641425271596769,0.04354744500009655,6.607284493798105e-05,0.027307127368737305,0.0007665775638268091,5.293683437934682e-05,0.0034166724232835843,0.002642301878074349,6.04859698105642e-07,0.1047303349537061,0.15761293227182982,0.10401057647148448,0.15819469537171882,0.0034295360724707624,0.005571734519905114,0.08002507060757624,0.0009761990760877026,0.011207963175448032,0.04108518436377517,0.20086518757240812,0.0017744031050379583,0.019468322075286704,0.04544481731279637,0.00011416073671921545,0.004211868724529388,1.0717898646817048e-05,0.00036489293209962526,0.004486486233684861,0.0002592094405247103,0.0003031436062053139,0.004029981968548757,0.006652891005963113,0.0010134650239028709,0.0029699544237575815,0.0001419494174785818,0.00023250455537793258,0.00012032940850481566,0.0018642734650220483,0.00025999147941502265,3.7578688963479934e-05,0.00182506258262638,0.00016934112866362483,3.102866303028584e-05,0.003338031665416352,0.00042538987965468067,5.3461488821238135e-05,3.472014345362595e-06,7.909295543639949e-05,0.001146174828765556,0.0016413596428974664,0.000367152421862027,0.0016834041187054893,0.0005768014776976749,7.724414644805222e-06,0.00019631698075750492,0.00022794220179367386,1.2220812539265324e-05,3.760126571394906e-05,7.306229465875447e-08,6.311556921789752e-05,0.0002846864150702899,9.811768320044933e-07,1.0914411796569823e-06,2.3667152726503105e-05,0.00024333970688283912,8.721235853492715e-07,5.998453765920786e-05,0.0001800634695676706,4.0299295111623223e-05,1.502328488545146e-05,5.3598337103499816e-05,4.006788914279191e-05,5.0351111646307345e-05,6.074924319143804e-06,0.0001219516818589117,4.92249766237407e-06,0.00011336272683903914,4.119182748230088e-06,1.4788210656035972e-09,0.00030265135118412445,1.7681146999848352e-06,4.3466140574377476e-05,9.698287151582718e-06,5.581091420125972e-07,1.0864173356495144e-05,1.9051324271712744e-05,0.0001707219063258325,0.00012686470381528814,1.5887512069712173e-05,1.5011702590772558e-05,9.202372082128818e-07,0.0001241954016601987,0.00014606136798578362,3.4450414328368595e-05,4.9467666771718655e-06,0.0009688964864342786,9.721381779570493e-07,2.0258911505255384e-05,0.00013947953907900157,0.0003179287953982701,2.637707918351495e-05,0.000981454967837081,2.3862991287204594e-05,2.7327383447017795e-05,6.667882175914741e-05,1.0357264534910371e-07,1.726388246248156e-05,2.1870664270950968e-05,5.855100062923668e-05,0.0034506477285449755,7.92178815571809e-05,0.0009063336664754118,0.00013628698510581572,0.004130534272774877,3.057425229924249e-05,0.0004736723357310346,8.210181023926566e-08,3.7238889758484106e-05,9.741184203293507e-05,1.2276195602289874e-06,1.5371502422478756e-05,3.52501841871522e-06,7.987040026247172e-06,0.00018048384311875054,1.573749591710083e-05,0.00019569157383081404,4.335480795791824e-05,0.00021686993225022988,3.3950451294728623e-07,0.00015778367430785423,5.751958027877535e-05,3.52702048744824e-05,1.512729802755075e-06,1.887548167323061e-06,3.1299980074450673e-07,4.730491185478414e-05,9.805261712569902e-05,3.420061388093032e-06,9.7830444008018e-06,0.00010051404584210388,4.305089218892277e-06,9.921956480862804e-06,2.2045481693488966e-06,4.086429529870372e-06,3.044407660190984e-06,5.423280491356763e-09,2.543283141198671e-06,2.7034459442187853e-06,2.436018370555182e-05,1.2186006783654335e-06,1.6120566981303597e-06,2.4508799167932693e-07,2.6598081692252862e-05,7.43644925638165e-08,3.10176677231766e-07,7.636590702020385e-07,3.098875494877973e-06,5.7528956345365145e-06,1.8279880675819982e-07,1.1442918181892026e-06,2.283546637116274e-06,2.0363966810599266e-06,1.985671236326425e-07,2.420157829696734e-08,3.030108353119232e-07,1.5060611757711229e-07,4.685222416700441e-07,8.03968269735833e-09,2.9661912139822277e-06,7.975750415667449e-08,1.616680123106562e-10,9.666933920016163e-12,7.070881213877556e-09,3.402577442024324e-08,8.159929931750298e-08,1.8689846048580705e-07,1.2180178199372449e-08,3.7185383483517853e-07,1.2012552548235078e-06,2.474992088608019e-06,2.6739872538428244e-09,6.437694821670448e-09,6.746626626252805e-07,9.561161937732265e-07,1.1140552258481762e-08,2.3638143886728358e-08,1.9144188190267641e-07,1.1646286157684926e-09,9.696964786698459e-09,6.147729880723318e-09,1.122243808993062e-08,1.8976868232378763e-07,1.7603640714014546e-06,8.996347715672925e-06,3.683207037141756e-07,3.868290807673702e-07,2.710739920974703e-06,1.425911236641042e-06,1.0801127316995007e-06,5.266648450685807e-09,1.5897165783762546e-07,9.128219398135684e-07,8.011175367528267e-08,3.0030917663737e-07,1.1511379209849792e-06,1.4995760189151497e-08,2.1496642288454382e-07,2.4878264084371438e-06,1.0731597095414713e-06,1.36341011236496e-06,3.0736115874674397e-09,2.478100817882023e-07,1.1924146079422826e-06,6.738722602150915e-08,5.85203368430598e-07,2.6729748636711292e-08,3.369674621556129e-07,3.0456341892914907e-09,2.271482713034345e-08,7.855588624039456e-09,1.353396457126621e-07,7.873116292245186e-08,3.77668871731629e-07,2.18463767076571e-08,1.0198662359073296e-08,2.351672634404167e-09,1.3153212297112304e-08,1.1518168641089233e-07,7.797705703360691e-08,2.599487261001343e-07,1.0211822054628783e-08,2.8182189915071376e-10,7.683520486523321e-11,8.894942782333715e-08,2.8050466704954147e-07
3N1P+1,N1,0.0,0.0,0.0,1.2149061441313336e-06,0.034636544773964495,0.02797178494762198,0.27050215333506955,2.8028193854723327e-06,0.040613776505005195,0.03507621941963368,0.00036417032250546377,0.0005417139494900969,0.0017903964401355665,0.0001589759649494038,0.018471199230744695,0.021662495131978154,0.005316818773838605,0.0138412904544305,0.014694861717880814,0.09089206935164107,0.28495398055800303,0.002551984589736378,0.06428631642273386,0.03053527867045469,0.07815743422811039,0.0013801411724077006,0.04351634798750981,0.0037748556727696947,0.001090829532886639,0.04027086102747757,0.001619385913091076,0.00019977435779439112,0.002324919153029903,0.00010256067293257232,2.0079871241529546e-05,0.00016897856569686454,7.5982298009869e-05,5.195671080482356e-06,0.00085894764776695,0.00024307936593181978,0.00017239774606192526,0.00013519005061368716,0.00012877820286094632,2.7351416561849362e-05,0.0010460591994450041,0.006369312326782062,0.0004363254950348061,0.0001650250833848954,0.0013948776362537885,0.007261598308797801,2.699575240239227e-05,3.970040884082593e-05,5.198074189416424e-05,0.0009757635612439586,0.0013057546699175582,3.725401302645537e-05,0.0011127530234040783,0.00021600665427490284,0.00019535368280498844,0.0001712691467492533,9.745783019354803e-05,5.303428544967126e-05,1.3810913942702285e-05,7.710742346178634e-06,8.188412228871123e-05,2.2319897384104337e-05,2.6092224896245853e-06,4.391355743837977e-05,7.99252563843389e-05,5.7701691718037296e-06,0.0003505795379012966,6.597329415569675e-05,4.392025774180297e-06,1.208330444768535e-05,8.461513361535111e-05,3.8365589892341845e-05,2.6780712515384053e-05,5.66335255935968e-06,1.3616502126945207e-05,5.5986188386647484e-05,1.4182710770249685e-06,5.7498366872632545e-05,6.901606471654276e-06,2.4814706019782307e-05,0.00015693005848271824,6.582946276978419e-07,2.404991489957098e-06,4.80492118049014e-06,3.427430023794642e-06,6.377032421012174e-06,1.238186049645762e-05,0.00011519002702642389,6.509253198072606e-05,2.4190470981899637e-06,1.2604228992518784e-05,5.4937329498905285e-06,6.570126515814678e-05,3.582225322418253e-05,0.0005362164251929702,0.010124911925593949,0.010948013091819142,0.0010554704095393497,0.009789394249077432,0.0007338513734396201,0.012104321518907835,0.00022413765715167955,0.0030544441443143278,0.014341770455488678,0.00011002301942664161,0.0006663913950883948,0.00113203885936497,0.00027279537400137777,3.6907495409188584e-05,0.0007211957512618383,0.0012684533630418215,0.0020711747604451602,0.0007706565304186341,0.0003465941824365437,1.9990837233141434e-05,0.0008265834575222897,0.00016706803220900568,0.0014872501516685066,2.9436432000373713e-05,5.843996868404311e-05,8.806272656425307e-05,4.6376712902418404e-05,0.00012253517892268917,0.004012061727151295,0.004650859778395411,0.0004925303331839714,0.00032284565245443986,0.0006388771246070846,0.0003209544478197657,0.0005873581472375378,0.00010582186065644095,0.0018777760086217121,0.0002757009262117638,0.0023724536141154218,2.1110424824666296e-05,2.3700373469326408e-05,0.0009148583633580287,1.953549304989366e-06,2.8303399374873806e-05,0.0007819396948378632,0.0014538720021155527,5.68003750283097e-05,0.001008458972217685,3.6174288671197985e-05,2.3655032910241403e-07,3.513364428320287e-05,0.00010377573891684477,0.00033533200042978883,2.1598781374532194e-06,2.7591045956620874e-05,7.312687781979577e-07,8.735823502070694e-05,8.606281715284325e-05,5.689252675189493e-06,2.347407253910916e-06,4.21202822664668e-05,2.1962474106018703e-07,4.907795251085645e-05,4.0559744383994456e-05,6.347542698126318e-06,8.152943090866671e-06,1.3463456364881665e-05,2.23716493330528e-07,1.626577448954336e-06,2.6774511978189253e-05,9.004326670170038e-05,5.1175162637306926e-05,4.095905947743006e-08,1.1418416113961882e-05,7.679458727594124e-06,5.620132388362009e-06,1.0377819670281951e-07,6.6239808305113e-08,7.423552472740624e-07,2.4583818214463093e-06,4.5091307021571936e-07,9.982741983494137e-06,1.4695670570663566e-05,3.605141657203603e-05,6.381154544321532e-06,0.0001500342557840817,2.314093314748078e-06,5.0345024265041616e-06,1.1797321244344516e-06,3.853938777487187e-05,1.8075051437804746e-06,2.7183358306537286e-06,1.351586794706705e-06,5.696695440926547e-06,7.942320103149214e-06,4.3729306131723433e-07,1.387721759726901e-08,2.7319068671705082e-06,5.965866635948558e-05,1.1620644934318136e-05,2.419639622619485e-05,0.00015567891661394384,1.4681696089979823e-05,3.190246121631546e-05,1.0411809192589772e-09,4.6147755550229874e-05,8.424312851729177e-05,7.97025080401248e-06,7.511014963768048e-06,5.481683720343078e-05,2.0303351918160573e-05,2.1291603813367033e-08,3.167051123575959e-07,2.1305222951628622e-05,7.526386845313482e-06,6.047529283659259e-05,2.67827183098035e-07,1.6234259566427767e-05,8.548005402619907e-06,2.7926854821114233e-05,6.271586918682459e-07,6.806018570948424e-08,2.3581998194188714e-06,9.045214008240876e-06,7.769338803420567e-07,3.87971576421009e-07,9.846104142230416e-06,2.2577448004490464e-06,2.8128735856558507e-05,1.7180855937493078e-05,1.8390996210371213e-06,4.16311546791448e-06,3.1416779839865683e-06,8.80198165065238e-06,8.094164600791487e-07,1.0811536162558255e-05,2.285456929040919e-06,1.7726869192546957e-06,8.212443287636262e-06,5.501210905478615e-06,9.621206598531273e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,9.317681705933722e-05,4.884550286332612e-05,9.197498669788473e-06,0.26694551944941614,3.5484367857385735e-06,0.0002444235605627565,0.0009377277834208275,0.00045953917441443615,0.0008558506925273601,0.06467053020137059,0.26015708376727886,0.1559587329497707,0.2764142932826297,0.16178184588369238,6.380924081339501e-06,5.187412496177046e-05,0.0027230066755499216,0.0005131500258417354,5.350536436798947e-05,4.692165098241219e-06,0.0017060269970476938,0.02072097647953397,0.00041656027941172624,0.00035617310505964284,0.029370061001082526,4.1694048835694275e-07,0.0010939830934002526,0.007555072241135052,0.00673620549091325,0.0006612153539173882,3.8715551129220316e-05,0.0019256157461211565,0.00012641408498970108,2.2970179678782898e-05,0.0018002498544920087,0.00043111418994934425,0.0007892828820570408,1.3539869645029512e-05,2.6539843833717214e-07,1.6541502583233836e-06,0.00010466566079303519,0.00018257342913385877,2.0100882180962287e-07,7.3473305570948e-05,0.0001542752417917903,7.542297273399612e-06,0.0002812037423418623,5.519367050510482e-06,2.562320247090355e-06,4.580852613278452e-05,5.3408339716121134e-05,6.561859867026953e-05,4.245122681245661e-05,3.1874530458164685e-05,8.440119989128192e-06,3.959506308692795e-05,6.143860087348685e-09,3.343710330683258e-05,3.5730447534021437e-07,2.5574026230046343e-08,3.822232776573564e-05,1.976828772276562e-05,8.548573999789255e-07,2.8648166929379215e-05,5.878501225531352e-05,1.544965357824779e-05,0.0001043261855633304,5.067307240480545e-08,1.6060978342835597e-06,1.7934718021805907e-07,8.761103353904787e-07,2.99165149297842e-06,1.810915557287629e-06,2.6367976030394757e-05,8.50009431729859e-08,2.0060176764147286e-07,1.2616655085118111e-06,3.6054525229367584e-05,2.7160316484753366e-07,3.506472523007176e-06,1.723961715782707e-05,7.583871668437325e-07,6.955090370297512e-07,3.950931861229634e-06,8.48952097509681e-06,9.677252104101086e-07,1.8483188468643164e-07,1.3624419948454758e-05,2.3970177384757818e-05,7.217856778929388e-07,7.174190610470532e-07,1.387681484521508e-05,9.924789227344633e-06,2.3570045991849753e-05,3.513419956968633e-06,0.0003403505160819442,0.00033912859848994614,0.00047556457929509577,0.0006860333635922977,8.312140366983911e-05,0.00015202388691148983,6.772216183392743e-06,8.048438256613721e-05,6.215434356882099e-05,0.00013167299541994026,0.00033211629456797453,0.0001073848966108848,0.00013549703754822673,3.4227585541835026e-05,0.00057181906344006,0.004009711114297598,0.0005588157439326835,0.0006220145009292466,0.000162131069556537,0.0005363423546342894,0.00020217637611530392,6.840924545548077e-05,0.0003378321875255885,8.175111163644111e-05,9.083460147918387e-05,3.050494615997046e-05,1.5605232017712467e-07,2.150622392615986e-06,5.609474529100211e-05,3.726595176178904e-05,6.411607669853936e-05,1.987587310470218e-05,9.750542827369202e-06,2.7616358089233017e-08,3.695914337686901e-06,8.757266467540603e-09,8.235977531079186e-07,2.4494525050267058e-05,5.852936988004487e-05,1.41769629913302e-05,3.364250551185499e-05,5.966365507426019e-06,8.344405857574344e-05,2.483808254627462e-07,1.0511966803683492e-05,5.82286508876706e-06,5.768848056586506e-06,1.131736721182719e-05,1.5532952701846625e-10,3.530607777157968e-05,7.554103267359835e-07,6.146209070578834e-07,9.951416664044643e-07,1.1824555992134833e-05,1.2043877193335106e-06,3.5934554627470305e-06,8.342143713369055e-06,9.555488478696361e-06,1.8812590252714756e-05,1.4602870912483468e-08,1.3354400842935377e-06,1.8256120801751763e-06,2.1294757881484827e-06,1.219171973598776e-06,1.1427109480877107e-08,1.44712954819326e-06,2.933785400838218e-06,1.9272730389374715e-07,2.4457484548712216e-07,7.432403625884376e-08,1.7062474264584182e-06,5.956230255677042e-07,4.572464340490967e-08,1.690175244206671e-08,3.408084013667434e-06,9.537334433318279e-08,1.1994509296897604e-07,2.056887993262535e-10,2.3401853788129756e-09,6.190425949625933e-10,3.2917040204694104e-09,6.3474452360878786e-09,7.520926859072574e-08,1.5877715142664783e-08,6.275373998221312e-08,1.2072214827796302e-07,2.083064560842729e-07,2.0106075115933209e-07,2.1051196341659306e-09,1.254842914022447e-07,1.0894900537294916e-09,1.3081563832173515e-08,1.0774881920028179e-07,5.829748535024493e-07,7.241526267520726e-09,1.0669717998013084e-08,2.4522733177434475e-08,7.491933295966646e-09,9.949864887559556e-08,9.113762726720154e-07,2.204013727080678e-08,1.4502047562814369e-08,3.294898948791314e-06,5.609337616618859e-07,3.1535666251691907e-06,3.1614525757284184e-06,8.197902445772343e-07,5.733494603532563e-07,1.2974574941093664e-06,1.2939004734313642e-07,8.566496085826714e-07,1.2541995664250294e-08,4.412974803358338e-07,4.1922693148066514e-06,1.404529510473651e-07,8.426219721968664e-10,5.285455983994325e-08,7.426358807904876e-07,8.322470090860179e-08,1.9728949496311543e-07,1.245684229100874e-07,1.7579644406851003e-09,7.080911257340006e-08,3.903047218756228e-08,4.4016168487814866e-10,1.6766859012307123e-09,1.3111848318203556e-07,9.280699320157737e-09,3.0730467059925104e-09,4.815430520999087e-07,1.2377120217621496e-07,2.532060010551618e-07,7.027560755545892e-10,7.528250467458975e-09,4.760969396500059e-11,4.230584127462578e-08,2.2881683037212497e-07,1.3811362942206529e-08,2.1615191414525725e-08,1.2683387540235458e-07,1.5437761291536845e-08
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.017137006183410186,0.04725748476424663,6.320867748765835e-05,0.20484600151420862,0.024964230854138236,0.0003198502407821824,0.0022769499812589356,0.0001846983737152641,0.0002851061596174098,0.17994843851308762,0.08924356270003564,0.16048075628525105,0.06581735216449269,0.0015079484724354053,0.009413132791556311,0.055217475527920445,4.1757412959864126e-05,0.0005325942091496394,0.007297200216282107,0.047544550197733404,0.00012018918233991371,0.01573468618962348,0.03611576113001158,0.0001480696899507361,0.026573048120766662,0.003363176079123509,0.0015116970190189871,0.0014486408525598016,5.740141828525225e-08,0.0003528522838904813,0.011860261981608833,0.005415683081459566,0.004516822508611185,0.0032926636127954545,0.0011437166790670972,0.00197950527800117,6.825933095999659e-05,0.002108617903157306,0.0004158120533679366,0.0008309070598337964,0.004379754254285606,0.0003392656767366997,7.80946095311208e-05,0.0042274792203973455,0.002583951102586468,2.5042098172889382e-08,4.7164402682486894e-05,4.488669497915154e-05,0.001334013377196186,0.0008218534854331772,0.0007836388166038155,0.0013078758371616317,0.00017138417630402358,0.0003427509501405801,0.0010793710108849552,4.7670642401520524e-05,7.915105703282244e-05,9.215568422193954e-05,0.0002630434836630169,0.0003594748346602561,0.0004221734827669632,1.0251177122722055e-06,2.762950244417084e-05,0.00013924328528513996,0.00027065608666143604,6.416462916547516e-10,1.898742545769494e-05,0.00010420922508735941,5.9759189339647634e-05,2.6324645304054428e-05,1.8372438903790922e-05,3.270626143292432e-05,2.330033938013898e-06,7.205537639976001e-05,0.0001405002502725683,5.306841527774608e-06,0.00020725592680070903,6.583853948161078e-05,2.7157832728885722e-05,0.00030856600970530224,1.3241269852581894e-05,0.00017933764329081114,1.7928889744389664e-05,1.4347061316755116e-08,3.6388021176003704e-05,1.8956474707731985e-05,0.0001986154238104998,0.00025692713110214704,1.9718669148849344e-05,3.4964184883357063e-05,6.540779735608737e-07,0.00013312488792083244,0.0001384062957718868,0.00011350362102136025,0.0056798931389745455,0.004604162768484521,0.0011746404961185952,0.0031408682371263374,0.0009210013941558515,0.001792698588970243,8.750812397329e-05,0.002274242170913432,6.0999726363641926e-05,0.00025441333381603926,0.0004518363281662552,6.8033647572463e-05,0.0001531856456795655,8.381320166650497e-05,0.0015867078175539895,0.006546629911939661,0.0003673379473752014,8.681813824740203e-06,0.0006555268949095527,0.00020479979841203644,7.711862684445236e-05,4.054161744093676e-07,0.00142103231764934,2.1777760152552617e-05,2.026812230493391e-06,5.0963566912365366e-05,6.445757098871852e-05,1.6693308912962834e-07,2.425057959332122e-05,1.4050908885288038e-05,5.5770824699763466e-05,2.3046002246118746e-05,1.7040499025178235e-05,0.00030242574875716244,4.8200888409954956e-05,4.8020318491381886e-05,0.0004362373546433762,0.0001160479874851017,0.0004048091390360664,3.205998811539601e-06,9.715527419085213e-05,0.00010417749529434417,5.775493705728607e-05,3.0413666736173184e-06,0.00013098732074912078,0.0001130109681759528,7.798659756197424e-06,1.7926990651506713e-05,1.4027658173709767e-05,2.2800955441493187e-05,1.756646984318877e-06,1.8359785121990768e-05,0.00010052369231439151,1.3207026650086107e-07,2.5072645901680346e-06,6.923994253504873e-07,6.660278619063931e-06,4.5100970581746225e-05,2.828144487354578e-05,4.73527239641669e-08,8.018836195056167e-07,2.2885063799549243e-06,3.617260279753509e-06,1.406161165729003e-06,8.247419192031202e-09,3.2353334362689168e-06,1.177833770960035e-06,1.3272298815536487e-08,9.462642869273452e-08,4.955004688556031e-06,7.895806683144713e-06,3.6457327645678106e-07,8.425831721226018e-08,6.575729205593461e-07,4.674181473429684e-06,1.0625056390267673e-10,4.137935047943131e-07,5.279196857443935e-09,6.484646464244292e-08,3.4871399545721715e-08,1.7095129090094474e-08,4.800231743207206e-07,1.0649223396441698e-06,4.6719238477876956e-07,1.93453190799886e-07,6.9541564235997555e-06,4.2270822397938446e-09,2.4530769593411605e-07,7.127309897825285e-08,2.242797021878573e-06,2.0726006932925145e-07,1.0731271427033562e-07,2.1894883772688445e-07,1.235848687386465e-06,7.23628696741585e-07,2.714266145176225e-09,6.193858981262679e-08,4.505745119232074e-07,1.4267209631491085e-05,1.4364967402258344e-06,4.620192800341982e-06,3.73843476682012e-05,3.2502813667179e-06,1.7469855333462903e-05,4.012181380019797e-06,4.992923134050642e-06,1.0034919882828675e-05,3.9124273820689837e-08,7.220245734629316e-09,4.846863535634682e-06,5.497436082801954e-06,2.7293461712929457e-08,8.304864862473949e-07,5.063925234694011e-08,3.0214244777226895e-06,1.3105310503469525e-05,8.2433975201468e-09,1.7154069120728366e-06,2.0304253984804177e-06,4.756572947517412e-06,5.054461937881172e-08,2.7962322457497635e-08,7.480470911591652e-07,2.6071260494919812e-06,3.519094993187366e-08,3.306884588383241e-08,6.706620778729189e-07,1.9601336265218094e-06,3.4155586239315028e-06,1.6178267947530856e-06,4.553396815154542e-08,6.808687951220804e-07,4.3469873167722994e-07,1.4368510208306873e-06,4.2401030220240443e-07,1.13254049827205e-06,7.266869750388594e-08,7.307555422997325e-07,1.7050302343335488e-06,1.9385913407887756e-07,1.6437553620463063e-06
