atom_numbers,value
N1,10.56012439133088
H2,1.9268505189614404
H3,1.9253311472967698
C4,9.614094247688252
H5,2.0610221486635285
C6,9.63538883801721
H7,2.0468744472276814
H8,2.0557900142614374
C9,9.739128690956102
O10,10.930427712882796
N11,10.44311350460268
H12,1.8859513934000165
H13,1.8771669695603657
C14,9.742512693812268
O15,10.934620603015988
N16,10.359889023378557
H17,1.8727338328249796
C18,9.595332385296143
H19,2.0409489264302056
C20,9.752320087684138
H21,2.055436242950983
H22,2.044606310167499
S23,11.216667671513804
H24,2.1270768149760597
C25,9.782838861210465
O26,10.92442055009561
O27,10.926122422983934
H28,1.761006885134936
