atom_numbers,value
N1,10.582247493659795
H2,1.9230221198774944
H3,1.9370104494979756
C4,9.617331247734795
H5,2.0686130163144836
C6,9.61943372587555
H7,2.0530261292805405
H8,2.0827216101024724
C9,9.44751050686741
C10,9.503180501402968
H11,2.0773901927463614
C12,9.515682440003818
H13,2.0751129784204236
C14,9.501006526192345
H15,2.077148674930154
C16,9.492771360704259
H17,2.072165140861426
C18,9.504498665825146
H19,2.0778342569447026
C20,9.722991797721582
O21,10.93564909670281
N22,10.353369432806032
H23,1.879712515950055
C24,9.582805462646345
H25,2.0346157480227394
C26,9.611694762701196
H27,2.0598159327917385
H28,2.0742759606889547
C29,9.43492357439549
C30,9.497750737067406
H31,2.075794348361101
C32,9.5054325652096
H33,2.0807447557526886
C34,9.495680221397528
H35,2.0775442004404634
C36,9.504187602112424
H37,2.079388685356342
C38,9.506972126252126
H39,2.0793395285206566
C40,9.778892057507328
O41,10.928532015053497
O42,10.923039788801674
H43,1.7604542897458972
