atom_numbers,value
N1,10.538451720138331
H2,1.9118866376722978
H3,1.9285080891726358
C4,9.63269281770192
H5,2.067879808638499
C6,9.614365252465497
H7,2.085445599977314
H8,2.0437412900721106
C9,9.637996482918597
H10,2.056483674071627
H11,2.0979083259402604
C12,9.637528066636541
H13,2.0686320572049732
H14,2.0453359906997153
C15,9.60547826061829
H16,2.0418246055228915
H17,2.0465094415211547
N18,10.377258243938645
H19,1.8261804662586498
H20,1.8371838985280502
H21,1.8371512410869923
C22,9.626787587151199
O23,10.924226504446105
N24,10.308379073634086
H25,1.8710609538454817
C26,9.593059813678481
H27,2.045563317028925
C28,9.616182804430405
H29,2.0936009637843545
O30,10.9613048990662
H31,1.7701272069451846
C32,9.704878749363697
H33,2.062227745007829
H34,2.045396169654707
H35,2.0865831255276976
C36,9.730900313911304
O37,10.904718866213218
O38,10.87153867568687
H39,1.7408212883213598
