 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,H6,H6,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,H30,H30
1N1S,N1,0.0,0.023693077178639887,8.921542653528292e-07,0.0005707866420632257,0.001646205720869931,4.8265596884755624e-05,3.689835293974042e-06,0.0015339678978467663,0.0027329853939062065,0.00010756225040134404,1.0756890073126968e-08,6.462667001272404e-07,1.0386740662254867e-05,7.428750736093725e-05,0.007864379574640479,0.0014054945039140287,0.007873738938110053,0.0013882010064080186,0.0011841641727340646,0.0023405839274115436,1.3982163962200644e-06,0.008999328701091658,3.4487748046263533e-06,0.0006758411378433582,3.0394857297721956e-08,0.0010005988778847286,2.9097968334612645e-05,0.000218177566315092,5.1641988740858125e-09,2.7352744977338084e-07,0.0004567323069935847,0.00014319624061367997,0.0002316772444903581,1.0964095880083846e-05,0.0001905335714535994,1.763673907295704e-05,1.390735145406774e-06,5.378727434557362e-07,2.0284571999873435e-07,1.1851477850211012e-05,8.996825506812911e-11,4.428969382397341e-05,8.863926354019114e-07,0.00017262780857607574,5.155590767846885e-05,1.3030576334616129e-07,1.14280635549191e-06,1.3750730981643144e-07,9.260842325053975e-06,1.8569992771888533e-05,1.7615412058746838e-06,4.7244942804614e-06,3.384803599848496e-06,2.9469239066992614e-05,6.506555880547715e-05,4.055750113529655e-08,5.970137983979384e-08,1.2954312600843565e-05,7.250396742985998e-07,1.7602644517000776e-07,1.1552768547362646e-08,3.0915903170836145e-10,3.802469128177943e-07,1.1518557663237061e-08,6.939635354974438e-07,7.803387094051928e-06,5.706472407940311e-07,1.968425181297917e-06,1.4436214372803846e-05,3.34407919466706e-06,2.060670032388856e-06,1.3559467992863006e-08,3.1928217181231844e-08,6.555873580116334e-09,9.248262566874388e-08,9.181811311265164e-09,6.671164519411743e-07,5.6836250622582796e-08,1.798566917177169e-06,8.619441959067942e-07,2.8452798450651073e-10,4.017254542354465e-07,1.9022958097636433e-08,1.078914592111957e-06,5.790727295451603e-07,5.442455519588663e-07,2.2541530420028266e-08,1.5919743836523281e-06,1.0306859126174572e-06,6.409233421766913e-10,4.671807546374751e-08,7.514897593097203e-09,5.242093148449811e-10,1.403647807429742e-07,6.342560521233054e-08,1.7618018025578053e-06,5.2933547545208626e-09,2.1643243641733534e-08,5.804089653338451e-09,3.3436151625210186e-09,4.7011505799332554e-11,1.538804239586966e-08,1.4757447264202028e-08,7.944528368497572e-09,2.9042883875618486e-08,5.9747573000201726e-09,1.050458803275589e-09,9.029389735903948e-11,2.5187571472962134e-09,6.730113688568906e-11,7.30492755174339e-09,9.23253029583293e-10,4.5079051602670006e-11,2.0157586155811202e-08,7.179782324229222e-10,8.673183948815222e-09,3.1797702249036774e-09,3.331477205215094e-08,5.772348599109023e-09,8.265687689856804e-09,1.5491895322128357e-08,1.0354165969062024e-08,2.0592358929150123e-09,1.7793619355721546e-10,2.7749075259819733e-10,2.7518937129045185e-10,4.832421407474641e-10,6.162360066674921e-10,2.5274898840521587e-10,6.725064949364423e-12,8.329106293558652e-10,1.9932167028002823e-10,9.57574597393318e-09,2.3645785329762248e-09,2.2452906200953748e-10,6.422638865188901e-09,5.6208815379932275e-09,1.5250456453230754e-10,2.1767482261125792e-10,1.389550141617235e-10,1.502054175483991e-10,6.621373171977751e-10,1.4145478122173927e-09,9.745683815509665e-09,2.5711482942725183e-10,3.0910751736001885e-09,1.188310339017562e-08,6.879850245056218e-09,5.6548543625467573e-11,8.402734064105744e-10,3.3617013617259772e-09,3.7526204366145066e-11,2.6474367142981237e-09,9.455333738195293e-11,6.738853919330268e-11,1.5574402878471005e-10,1.900527929477036e-09,1.9241844229078708e-10,2.831015422088967e-09,1.0227096947090786e-09,6.355360682164246e-12,1.0893403956657721e-09,3.77318154498596e-09,5.253335766397527e-09,1.1266321209291164e-09,2.853652869561074e-10,3.4712344110232607e-10,9.67648183802794e-12,1.6166379346316262e-10,1.098863222637192e-10,1.2592890619167463e-10,1.1966050372791415e-10,1.3086370875825537e-10,1.6490697696269763e-12,1.655542369860541e-11,2.5427282501766513e-10,3.4577674057345575e-11,3.00519165108426e-10,4.523292851388305e-11,3.2450542253315007e-09,3.664946124359858e-10,3.719402563717722e-11,6.369302862907489e-10,3.006353610501833e-09,5.120111001843952e-10,1.484703471277271e-10,7.979134020175138e-11,1.9271917395258242e-11,5.5984161750899375e-11,1.0042050524461388e-11,3.127054171159216e-12,5.063727215315339e-12,3.4440394980350675e-11,5.978328943001543e-12,3.851923224829079e-10,9.690752644786471e-10,5.702622818404279e-10,4.523892371821603e-11,2.460254222569347e-13,6.711382560808943e-10,4.647993101514203e-11,6.914385730638628e-12,3.3890806827585607e-11,9.008052637149433e-11,7.611219987602169e-11,2.953162159258227e-10,2.9016566926998166e-11,2.473798943469774e-12,1.9902651027248197e-08,2.4712210278110547e-08,5.9219889214645605e-08,4.841593392868049e-08,3.4738203424922176e-09,8.797783368486023e-08,8.729560552200866e-08,1.9425047126375716e-08,2.0074439888162487e-09,8.415521224325317e-09,4.6696424504943934e-11,4.94063734368666e-10,1.3211431948434438e-10,2.167328538860147e-10,5.198513841619956e-11,2.255173825460588e-10,3.072558052430452e-08,1.3468706150376875e-09,6.501339466780109e-10,2.755811800980723e-09,2.1442876363408914e-09,5.824229987183571e-11,4.203436976268904e-08,2.0804815370478735e-09,1.884384953632079e-09,1.1416625977922479e-10,1.994739928790068e-10,6.061127294509916e-10,1.002647173620197e-09,2.0160582092643153e-09,7.911709953845047e-09,1.6114896972396764e-08,4.935861275257025e-09,2.271084875715701e-09,6.8833827526759706e-15,6.722900014466404e-10,1.864066678791687e-10,1.5923760920966146e-10,4.1119690985524926e-10,3.8031879034949867e-10,1.4488356347985842e-09,1.0994342936054835e-10,4.870005287926915e-09,3.3513376518357063e-09
2N1S,N1,0.0,0.0,1.689712344177252e-05,0.008999014325284271,0.03236915796464812,0.26470389969294406,5.4007931129529396e-05,0.020839479220328805,0.049037490097830094,0.0029520427785223458,6.36839959877733e-07,1.548064888945433e-05,0.001225991213563704,0.002140715286564676,0.10602655658509397,0.15987841986168538,0.10490983396368092,0.15839959757005317,0.003424101096505483,0.006454454528354692,3.065903501475731e-05,0.09275520648855595,4.070075819395669e-05,0.041933426345420965,4.42488238991956e-05,0.21803076168656021,0.0013965084285700868,0.01636302095668385,1.563973113238859e-07,2.523894222528078e-05,0.030625355346821648,0.006931583731461188,0.006344260150613401,6.759467008610187e-05,0.005288421876509908,0.00013120166820135282,2.458491574097721e-05,0.00013983491490598965,1.1577622887060102e-06,0.0006709887086131516,1.772534070676457e-05,0.00031594718316929615,1.364102717937854e-05,6.352771688922232e-05,0.001099439446674122,7.137325178052656e-05,2.8035393584202595e-05,3.77928055961263e-07,3.921757836922168e-06,2.6905608235150424e-05,1.2063074731782919e-05,1.2917847694637885e-05,6.614309034791432e-05,0.0014762060957957956,0.0016802775216624433,3.28582688027268e-05,2.559922506373269e-05,0.0024027593436288797,0.0012622360179928016,6.0756336437428615e-06,3.4157904704734676e-06,8.462526520869318e-06,1.8558766275766914e-05,7.597398220404727e-05,6.496382504606046e-06,3.006172767205939e-05,9.86734913066556e-06,5.6063695507369005e-05,0.000540434157235925,7.527281134223074e-05,2.1838066066148798e-05,0.00010178690314877059,0.00035175109983098807,3.187550520866722e-05,1.4341742038403993e-05,2.909266465511706e-07,8.161051436772482e-05,8.470875887400808e-06,6.683100861071267e-05,3.652222116912185e-05,3.931482051244828e-06,1.0557725250492922e-05,7.47181186699919e-07,8.6790588053276e-05,4.455592855556745e-05,2.821516319695405e-06,3.159995340951127e-07,3.675070248121415e-08,1.6644122422526664e-06,6.3224833115604895e-06,3.3267011945170566e-06,1.1482503972093383e-06,8.689952097906684e-07,3.171227703147039e-05,3.1376231244273356e-06,4.867586495160836e-05,8.949998964169481e-09,7.688995751209404e-08,4.682764398467043e-08,1.5946997593552226e-06,7.86219909620911e-07,1.3823337718932294e-07,4.0593534178512414e-07,9.018534861127137e-07,1.6615226265948024e-06,1.1869661349361849e-06,1.643377696147752e-07,1.097209192391091e-07,3.297264861146232e-08,9.280487711649243e-09,4.479804203150195e-07,2.735514970098052e-08,1.1837374143119916e-06,1.1891963591637023e-07,1.5047689760905314e-09,1.4092263356246804e-08,3.991695907146209e-08,1.841649099887377e-06,1.4667187242523028e-07,2.087075676726613e-07,1.487378984421639e-07,2.7035606642300536e-08,1.512459535391031e-08,9.026784053567383e-08,7.076744656941969e-08,5.259374713517673e-08,1.875265587258923e-08,2.3043002173039895e-08,4.2233416763792775e-10,5.334399588718952e-12,5.878764008926396e-08,5.951231285550307e-08,2.1873303435171465e-07,2.7384924550233336e-08,2.4596866765591585e-09,9.864536787418388e-08,8.274887441928058e-10,2.835594647976336e-09,4.242454276770502e-08,3.17420911777333e-09,2.1111716375088463e-08,8.071409318688438e-08,2.739709037413718e-08,3.187886044031529e-08,3.2946869676919732e-09,1.7429674992186506e-07,8.540208695784202e-07,6.21742313189344e-07,3.0827791874799004e-08,3.113106661345455e-08,5.527281254913419e-08,6.007720898537627e-08,2.6137203956722033e-08,4.2652898546435836e-08,5.675160785756361e-09,4.631759420448134e-10,1.5609983927689086e-07,6.82941969643025e-09,2.0618622720292024e-07,1.0604231270860964e-08,4.545646081766108e-10,1.6933724644729864e-08,2.090933772791459e-07,2.821235498551289e-07,2.082723948859666e-08,1.7896928383720478e-09,4.099601325080471e-08,9.080464957733625e-08,6.150413511818442e-11,1.2662632942195273e-08,1.3110224017509609e-08,4.826157917747764e-09,2.1328300903178388e-08,4.175884749102465e-09,6.7356822341935185e-09,2.090940309784628e-08,3.9809955332259506e-10,1.6706520167275585e-08,1.2667284998713058e-09,2.793182010130124e-07,2.9512324140057444e-08,2.470454507630393e-09,4.8600433011358746e-08,2.1791748361366103e-07,2.6489705096111038e-08,3.902892342644293e-08,2.2257014231641392e-08,6.612410619055709e-10,9.285387791990729e-09,1.7040413746727268e-08,3.7279512810073356e-10,2.5896436106620513e-09,6.648015471455437e-13,9.802336720099447e-11,5.1750905338820985e-08,1.4807665538185688e-07,4.2782867915036604e-08,7.465583706789403e-12,2.8635056992243335e-08,1.0890877444325042e-07,9.667727951523375e-09,1.0336560496426728e-09,4.825288835164088e-09,1.1495480567447203e-08,7.841366889138612e-09,4.0276100898850586e-08,1.599139931585114e-09,4.243072559972916e-10,2.7193881613207793e-07,2.9402876422501834e-06,6.777170284966161e-06,5.276733485715113e-06,8.755847926700255e-07,2.054837363818507e-06,1.959774035498185e-06,3.2310909769961427e-07,7.389644451905042e-12,2.3200457941463526e-06,2.351851113857606e-08,1.4834064399060765e-07,2.1074126421716244e-07,1.0793339244585809e-07,1.1790268317213304e-08,6.206998914848327e-08,2.3878926391773803e-06,1.5887507620604424e-07,5.895257872978732e-07,4.362546324188088e-09,2.887613566038283e-07,6.403974461832718e-08,2.037586114500556e-06,4.7928525814811e-07,3.775242249925981e-07,7.809656255020059e-09,7.894918430118025e-08,1.4709335083296082e-07,4.9202959928607015e-08,7.56302640958495e-07,8.452399384850651e-07,5.154812736662961e-07,1.2000764773034689e-06,1.135009153330202e-07,3.9207681812314377e-07,2.4034036982811813e-09,7.932989998238327e-08,4.901336669860257e-09,1.3443188251471838e-07,1.4809631099232945e-07,1.2443113517335291e-07,1.024203284405445e-07,5.414039181417252e-07,4.058412126362043e-07
3N1P+1,N1,0.0,0.0,0.0,7.89530369971203e-06,0.0003505700895254371,2.4677396964101206e-05,0.2669728786514374,1.6029557328600674e-05,0.00023148952632290332,0.0011713124126564445,0.01846890137470858,0.05607804798784577,1.2738636895770483e-05,0.00011161492294453623,0.2789043813120031,0.1678349299884161,0.2589324742623855,0.1565323414494535,2.588417389315367e-07,9.675131771302858e-07,0.0007009262174491049,0.00019198024058786345,7.058839748808055e-05,4.466091005017603e-06,0.020074146362959233,0.0002378160503617721,1.946507451888735e-05,0.0002627407847242136,0.03498723281354299,0.0007363634513115613,1.4652281301152925e-05,5.6737202174472756e-05,0.003840345681555668,0.0009634772205333597,0.005942447734716971,0.0011367863139590817,1.8915724655510502e-06,0.00012078541429660916,0.00117304124361306,1.9685747820741284e-05,0.00040304135067170677,4.164333863698744e-05,6.605950529525728e-05,0.00010803005729398407,2.7423651161484486e-05,3.1281358638723944e-05,1.1481276941616159e-05,4.648971774456889e-05,7.364053939951098e-05,4.469485878666468e-05,8.3371804600052e-06,0.0001379631700135775,0.0007369163074910645,0.0006498135859871468,0.0005099169190545538,3.94730967112622e-05,0.00018510398031024167,7.695773004900985e-05,6.629109846523207e-05,1.0799326255472863e-07,0.00013318758963709598,2.2959692194124415e-06,3.125959093863706e-05,9.649722318916254e-05,2.3086657519044707e-07,8.419163501027782e-06,0.00018905726351370333,9.322647168019671e-06,2.6360709730610665e-06,1.8550308089615442e-06,9.683943984484245e-07,9.029816583350225e-08,2.8317746814110478e-08,9.645991424944711e-06,7.796776186741461e-05,3.0371213224800186e-05,3.6238095502127976e-06,2.027363738621446e-05,3.937062280634507e-07,0.00013438847237967622,1.9653598748448076e-07,5.4715499482327346e-06,4.277805087937736e-07,1.3454283463332217e-05,3.5511098208651504e-06,1.8650370980921593e-07,1.129377800435094e-05,2.090292074985456e-06,4.160247018880625e-06,6.848490685662512e-08,1.7139796342435787e-05,1.9662605651671328e-05,6.003104635610157e-07,1.154471409581248e-07,2.0399504960799675e-06,1.6589898241381462e-05,5.348687137640695e-08,3.333680417494378e-06,1.4670049046650036e-06,9.067250164029872e-07,3.687971301680193e-07,4.20390765754064e-07,1.2435299856505821e-07,1.4860290820095656e-07,1.9358677683101178e-06,1.688886863693284e-07,1.3579125157647809e-08,7.007134581460406e-07,1.1585683723502882e-07,2.502586412322927e-06,1.8071843581601854e-06,2.7211418895944917e-08,1.1589618806873148e-06,1.4277559161612885e-06,4.829813882167855e-09,1.4490775246400744e-08,5.16748070999995e-08,3.6358354105203716e-08,5.0182080713057076e-14,7.481510699847149e-08,4.44920458253506e-07,2.2291788814854385e-07,1.1200170524361397e-07,1.9801697836996368e-07,1.8470979190610137e-08,7.630981690986971e-08,1.317579156889792e-09,1.926933170803835e-07,1.671447424911321e-10,4.8790433027079416e-08,8.150329344758234e-08,3.825147061320422e-07,2.891107344638044e-07,1.1757792073296969e-07,9.270477718814618e-10,7.454612962476403e-07,3.5200676817837007e-07,5.207144404550945e-08,1.716461417444748e-08,4.883493609497691e-10,1.3160876832785107e-09,6.851520462092253e-09,1.1254650233993857e-07,3.38786967368776e-07,1.3601564319287718e-11,2.9423232739134164e-09,2.7681412717583953e-10,2.0074780060497233e-08,6.559220278035127e-09,1.0068019307141185e-08,2.54866407978227e-08,4.647753293340884e-09,3.5451153124199664e-10,1.4054934993623647e-09,1.4711363238717468e-09,5.16646903037099e-09,5.324175766929784e-09,8.543350249468062e-09,2.1637700076126976e-08,9.010041601698049e-10,2.624407358098324e-10,7.699505033542664e-08,7.634350307483828e-08,3.1325164684403717e-09,1.2862939158253539e-08,1.2963528028819837e-09,8.748784852130598e-08,6.052934953260092e-08,5.814540404713853e-09,2.324063430592105e-08,8.27156387828154e-09,1.1583190628883244e-08,5.317336349008883e-09,7.505214227876422e-09,6.440279420871775e-10,2.2595463722296927e-08,3.738520604201767e-11,4.306602185977226e-09,1.6204495523197693e-09,7.320397177323912e-09,9.22240062095625e-10,6.48093134714145e-10,7.429425963323411e-10,1.217673961662058e-09,1.5226486738129097e-09,1.2904497470600518e-09,9.94111681862364e-10,9.565681580170349e-13,3.481659405224491e-13,5.897993204939667e-11,2.19788631738993e-10,8.731202427725293e-10,3.686606575570295e-12,3.6282088444750116e-13,2.8888966774331948e-09,1.612210409618342e-08,8.175247145914e-10,3.7760639060024914e-10,1.1138983069258757e-09,3.6052165697242344e-09,4.891704818987819e-10,1.4275733928315049e-09,3.732170128500911e-11,9.245364473997597e-10,9.512057808080954e-11,2.5145219240130245e-10,3.359823530502126e-10,9.625189534290257e-12,1.4151397209616334e-07,6.305818896379378e-06,6.71226337267683e-06,1.2988390838408748e-06,1.5781178852591893e-07,6.261142790897622e-07,3.315662704395095e-07,2.188687285187285e-06,3.4498583745268263e-06,1.4156758125771773e-06,1.3729163270692624e-06,1.6382941225856484e-08,4.545486786966535e-08,8.942114648746724e-07,2.7086548559651646e-09,1.6237127198337475e-09,8.770120172307827e-07,4.844287166960726e-07,1.230726316414632e-07,1.7589965040087918e-09,5.814584898011788e-07,4.845041257084404e-09,7.341026160290198e-07,4.0907844511828273e-07,1.7111330796737434e-08,1.2686442363296635e-07,4.252378227320719e-09,3.028513400060717e-07,1.6094246380049526e-08,6.801531631239754e-07,1.02474173591105e-07,1.9241670479175355e-09,7.211675017160246e-07,1.8091655817897845e-07,1.288601003679446e-08,1.4146188709318608e-07,6.953986275703983e-08,2.996778158959046e-09,7.950290292768614e-08,8.027115443454136e-07,3.451368968399038e-09,5.007169254778177e-07,1.8817317704034053e-07,4.959651223046535e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.01335947324673592,0.013311234162991514,1.5271993642596016e-05,0.2919137059984651,0.014647835569654877,0.025488841320047584,1.527110416921218e-05,3.893275074062785e-05,0.031357756989270236,0.01321746192182749,0.061616865270668786,0.047004100778973434,0.07165210578787606,0.05323120733635189,0.015624883811209633,0.10652271411743452,0.00012674463115214252,0.31320849623169655,1.1825143071853006e-05,0.039993503028467714,0.0001049334321847617,0.13755849892835537,0.0019051360724082755,0.006133953875919529,6.388408455038075e-05,9.877107187095113e-05,0.027931973702256307,0.0018163794206458306,0.0019899950251431875,1.5349758774707567e-05,0.002827433011368896,0.00011934316218997765,0.00036634576568395083,0.005070916484692489,0.00011552574706019669,0.002901062647449937,0.009558307829608648,0.00023331936614834348,3.2974658556561565e-05,0.009342773444167563,9.381012165299296e-05,0.0008768350831407368,1.669354653377475e-05,5.718759223660719e-05,0.006855627229583883,0.005789071103538879,7.319983896802995e-06,0.00014440485257294355,0.0005206036110783074,1.5289227000003791e-06,0.0010000617620997687,9.046609756602209e-05,0.0002719055532880432,1.95493012609127e-05,0.00027219787382914973,4.257897432613511e-05,1.8745119655605436e-05,1.1405790513840941e-05,0.0006881515677346073,1.3908510556603915e-05,0.00012860747071719025,0.004029393241896884,0.00022435581314628195,0.003489485058464137,0.001391990599152848,0.0008511872876915128,0.00021101804411483016,4.014734295321176e-05,0.00019815270494083492,0.0007168763199962846,4.4041219892765326e-05,2.5162337699669024e-05,1.5353819264873891e-06,0.0025897234904403987,0.0006986818272403106,0.00013900990629878152,2.2721918446100275e-05,0.0006101900923249914,1.2244622249468762e-07,0.0005435217206612997,0.0017466515436668217,1.9192463761363854e-05,7.174255526987139e-06,7.778897599841628e-06,8.051311815604478e-05,3.273858995012091e-07,1.9875227278198793e-05,2.814911766901851e-05,7.232795146028259e-05,0.00011338389139181615,1.5345277311951122e-05,1.418237070449635e-06,2.6240557127188424e-07,8.575638398067298e-06,2.185971671231357e-05,1.2159930641519878e-05,5.501412304376174e-06,8.114361715882978e-08,1.1922724497903658e-05,4.762017984383249e-07,1.3275175523297378e-06,2.5510535250239386e-05,9.752095778248204e-06,5.1277995965604006e-05,2.7720880679815707e-07,4.432733454828863e-05,8.022763525072918e-06,1.5481395201355497e-06,5.165918139171666e-05,2.7047730938534187e-05,6.58721630575343e-08,1.0889595767338278e-06,5.798994874517405e-06,1.6778922016236208e-06,5.513521355027251e-07,2.068683671918592e-06,4.129092483484698e-06,1.418699947297597e-06,3.6527404776443007e-06,5.954452229062213e-07,5.648125032120532e-07,1.4473665694847426e-06,8.094537107261601e-08,3.612108863126906e-07,3.0354869728910217e-09,3.453544685783072e-07,1.2141328435966159e-06,3.5894433825234273e-07,1.1506654136184125e-06,3.417093363822232e-08,5.440006898282945e-07,2.7096983794550056e-06,9.125231872353368e-07,3.1457212368302123e-07,4.413494087973646e-07,1.2260267290287175e-07,9.792916300099819e-08,1.4177742158061335e-07,7.151634839885901e-10,7.143907554407747e-08,3.28179705633147e-11,1.0143953232955027e-08,1.0581782476926094e-06,4.143151193680694e-06,5.732281294079655e-07,3.509275305901838e-07,3.7222698612282556e-07,8.315177781881289e-07,2.2779260255845202e-08,2.726052967805259e-07,3.805529225076043e-10,1.3608560345268472e-07,1.5943418296693324e-07,2.4313833169031795e-09,7.424890524632133e-08,1.8489333752924608e-07,4.906222761391632e-09,4.139177720574594e-07,1.097407550165741e-06,1.7820655751066283e-07,3.869729514605069e-08,1.3314255165042255e-07,7.032348303681601e-08,2.242716101719111e-08,4.802136066572871e-08,1.3977594948144656e-07,2.9355264663522007e-08,4.986878443524745e-08,1.6835039118312523e-07,7.144205871334464e-08,6.864108392790058e-08,1.061764476339988e-07,6.357829818171012e-10,1.0094325375575863e-10,9.200251804841741e-08,7.449738865794586e-07,7.353352282635228e-08,9.551030188958975e-09,4.0788667998725714e-08,6.174659592517173e-07,8.803187867556517e-08,3.0157262487229275e-07,1.525702337801249e-07,1.2569042917576212e-08,2.160989454047524e-08,2.1235642622130513e-07,1.3993001424239537e-08,1.9231278791664863e-09,2.2500268315184258e-10,9.484141916260569e-09,4.5085826538837637e-07,1.1810654116928276e-06,1.3511762597673282e-07,2.8328307699609923e-08,3.745624890250099e-07,9.48378029885788e-07,1.1946601796708478e-07,4.473250658776351e-10,1.7593555501349556e-08,4.9526821088718975e-08,3.395843606313065e-10,7.94846013452144e-08,2.7349975617596556e-09,1.5890218030278902e-09,3.3671486481257062e-06,6.316055539068444e-05,0.00012037651417795558,1.1804755805311373e-05,3.2296949559196264e-07,1.663436057164347e-05,9.667730021867271e-06,7.919788549859419e-06,3.630750795746707e-05,4.223208552023294e-05,1.539114408832809e-05,4.442831022521965e-05,5.5480890750470024e-06,4.026288849123816e-05,3.2738616262406595e-09,1.616682103744438e-07,3.664042846907023e-09,1.2047705352902227e-05,6.263387275495802e-08,1.2940478830714142e-06,1.218488465681844e-08,8.816632578234618e-06,3.8021382176012253e-07,2.091789369274011e-06,4.520201901669907e-08,2.523056026326742e-07,2.625968656078115e-06,5.8624489329695e-07,1.086272136685551e-06,3.140642674592797e-05,1.823991886595877e-05,2.5683859838920853e-06,2.9210350006803054e-05,4.078956915787302e-06,2.2196116056250048e-08,1.764655907177115e-06,4.439048346682739e-07,1.807224541350294e-06,1.3595197393856395e-05,2.208858018226678e-05,1.4079775811914885e-07,9.156453190550806e-06,2.0391729704805073e-05,2.4194932614296505e-05
