 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,H27,H27
1N1S,N1,0.0,0.023466168569879597,0.0005230682382582064,0.0005364080944425531,0.0010098820820361176,5.008098055503396e-05,0.001212435856317029,0.0005577833708103608,0.002395533379296433,4.411073816712463e-06,5.789996628091654e-06,0.00012434966900279343,1.2652682569308515e-06,4.277893535420407e-05,0.007891153309974808,0.0013598802056130621,0.007840844896785937,0.0013231913263370698,0.00114457763718806,0.002057453730931913,0.00432460012103375,0.0020474044304295003,0.00333889089146977,0.0006196227591583892,0.0004449443290415189,7.458506926893982e-05,0.0003374513629141873,3.069163024480015e-05,0.0001582348305370629,0.0006253915688074485,0.00013208131639094733,0.00010013466245858971,0.00018142407076693345,1.7670184986773307e-05,3.623705798802557e-05,0.00022803060194620528,4.430204785688119e-06,0.00015673946533212302,0.00011718729548659823,4.535053067522554e-06,4.782883051124287e-05,0.00012558713596688698,9.383458689704582e-05,2.6204030159862612e-05,2.6325084496126028e-05,2.5826590050043174e-05,3.747491842120976e-07,7.412230262041075e-05,7.712219935962494e-05,8.876881676389559e-07,0.00016664494415508102,0.00011218835263515636,6.988355616410757e-05,3.563892153546355e-05,9.846757424991637e-07,2.998452687474895e-06,5.187215730728667e-06,1.4692855241360547e-06,7.85853488105559e-06,4.171900049565469e-05,7.982989820032316e-05,3.5672087339566616e-06,0.00012323417297388506,4.816532173101962e-10,1.2730240970260098e-06,1.4354495525614741e-05,1.6591513186947626e-05,1.0474856715070313e-06,2.449554443270663e-06,4.487201107350458e-06,1.547665148526889e-05,8.972113967331552e-06,8.571218574382478e-05,4.1682573814760815e-07,1.5841065038602054e-05,5.479849063405595e-08,7.119806835431675e-06,1.8556904238242744e-07,2.6180295306654777e-07,5.67343419730082e-07,2.6604317762690677e-08,1.8698518418347465e-07,9.904996128851096e-10,1.933241553064846e-06,1.8255808047484834e-06,3.933470025918595e-06,1.634984152509844e-06,5.770945532557192e-07,1.116569984471738e-06,1.7280061108682077e-06,2.7107597453390753e-06,4.7164017427658855e-07,2.1237229902437704e-07,9.563617428542948e-08,1.6566822519381574e-07,2.2207677086161226e-09,2.4941035015046964e-08,1.1758361795344285e-07,4.910832298588019e-07,5.2538209116548273e-08,6.156048737437914e-08,5.625428423083889e-07,1.2675782028459537e-06,7.215698616391819e-08,1.2661500339294918e-06,1.3469050172409958e-07,2.3510501406809325e-08,2.5943588388699368e-09,8.361570824622078e-09,1.9079559654411327e-08,9.302003611821874e-11,5.000098262097907e-07,1.167015428737983e-08,2.674155497039976e-08,2.1358188795339572e-07,6.264923468890515e-09,1.516232739362522e-08,3.978186846609333e-08,1.3980353097409193e-07,6.0743796659323834e-09,3.5511416029976317e-10,1.2019776479688105e-08,5.674405195721377e-09,1.6514299927550269e-09,8.582926036559968e-11,1.0617751844410606e-08,2.680773003582715e-08,7.943847801783477e-09,5.6009157312075786e-09,7.822534620061106e-09,4.384983812166787e-08,4.315442139191106e-07,5.618716727440187e-07,7.533688783922798e-09,5.666090259204282e-07,3.3261282617047527e-09,1.4164588346687879e-07,5.674971581548505e-08,7.721471706467753e-08,3.257279057589102e-09,2.1017560233871357e-08,4.688857080381581e-10,1.7762835646806252e-10,4.962432409438833e-10,5.496738175736482e-09,6.059587343010264e-08,1.8053170069975977e-09,3.826045191779315e-08,2.5451955229516265e-07,3.9132016182996665e-07,4.350277273967862e-07,1.0714739651085381e-07,1.5269166957487812e-06,2.2129066690190768e-07,1.3200558779402627e-07,1.1878909389473336e-07,1.4512841077785055e-06,6.972281296757643e-08,2.999351403354389e-08,5.109345013187827e-07,2.6848122031131183e-07,3.1851131176985348e-09,2.057353676310214e-07,6.367816732799625e-07,1.1747601025291488e-06,5.878456705854518e-07,2.532811405053792e-09,2.845493396463894e-08,9.259526478899716e-11,6.9785586198634064e-09,1.178425201864286e-07,1.3685892685799672e-07,2.2041602254496695e-07,1.9338601831009328e-09,2.486939989498893e-07,3.925335473331515e-09,6.668324059599939e-09,2.073762259136025e-08,1.9725516775537244e-09,6.0523295819514544e-09,1.570672915340854e-08,7.709813099054941e-08,8.601231793470276e-08,1.0666006744486367e-08,2.1613685419197282e-07,1.6369550159822666e-09,6.024658549819151e-10,2.8760105408309755e-09,9.054473393277362e-09,1.998941720482428e-09,3.4003808102589517e-10,1.4206763626622987e-08,2.151113287496287e-09,7.2143554186165915e-09,2.6335114644560065e-10,9.7399821541444e-10,2.7352901943444863e-08,3.891023059310328e-10,3.964874206729974e-09,4.424570709815612e-09,2.6420633458812404e-08,4.686215859805998e-10,1.5437529032880093e-09,3.5564190481451874e-11,4.956636212583021e-10,8.269586404541229e-10,4.7853416368370816e-09,2.012657263072981e-10,1.2764920231944643e-09,1.0720344612025201e-09
2N1S,N1,0.0,0.0,0.00911135970676158,0.014892082412533814,0.017996915496201638,0.2632466454916509,0.018761946957443154,0.01825088164294053,0.03587289115001546,0.0002660500309485947,0.0005183755899942355,0.0024675381148597797,2.1448550513447628e-07,0.0021517464672413666,0.10325979145359332,0.15624327761951928,0.10476537173544154,0.1572012493336361,0.003362040045692849,0.0052613333037858645,0.0451057153109784,0.021836506695427804,0.030039330883143478,0.040742077678605604,0.11879119690558015,0.04210481687085821,0.09331932641790486,0.0017489988255094957,0.009162919276500592,0.03344486834971394,0.006581484902386636,0.005788872690828617,0.005847268949350504,7.732723794040552e-05,0.0002332709319226023,0.0033389809338246756,0.0010719418794846725,0.004787058583289205,0.004134372804040165,1.103969179405695e-05,7.506056101647118e-05,0.0009318332456280665,0.00023455685781481606,0.0001889721562311486,0.0005493012219714988,0.0010969099125004433,2.258385522369011e-06,0.0009566292128810883,0.0017269974029976431,0.0003104561926212668,0.005301630058486495,0.0038597555801351824,0.001283109033895169,8.657421081448291e-05,3.584320936989016e-05,2.2072594531685752e-05,0.0002910813977323734,0.00027184889360398756,0.0005203597292053885,0.00018866369631176383,9.523428667268519e-05,0.0012157175650227003,0.0003283885193274827,5.063041992725559e-05,3.561120092676617e-05,4.887694944555321e-06,3.691759731694333e-05,1.4133941628191593e-06,1.44419335139645e-05,2.3745760980631303e-05,0.0007917113666366937,0.00012513225032995123,0.002743969378045108,8.099424461649463e-05,0.0013668038939309568,3.335093327816452e-05,0.002802399752653617,1.752771467611325e-05,2.07972232126874e-05,5.581724771275276e-08,0.00010058719136596395,4.7532886648049555e-05,1.0821132894189844e-06,5.982600903564617e-08,4.510929895928939e-05,0.00011723187824230763,7.991547797869814e-05,1.2747223615328096e-05,0.00011782558943984611,0.0001516132964103356,2.0018297037793786e-05,7.495466489082503e-05,1.5169211143639671e-05,1.1898694324274928e-05,1.38899165658124e-06,8.223042070376607e-06,1.3703602292913786e-06,1.844955746843624e-06,4.4774746612130656e-05,4.727798262216254e-06,1.2726278143748715e-05,2.910017008694865e-06,3.0725221686900284e-06,2.701727530585174e-07,5.141549306753035e-06,1.3995079490847218e-05,7.238607917070539e-06,2.331601843597042e-06,2.7416946710712153e-06,8.958762694355471e-06,2.0511807630185785e-07,1.3893587155422438e-05,4.1834247666017177e-07,3.837468939060784e-06,2.5431468853032158e-05,2.238020425870957e-06,5.413000291554226e-06,3.291220568968356e-06,1.0380764505768525e-05,2.9602830293740112e-06,2.8883981881833165e-06,1.4880806322725704e-06,8.391217436454212e-07,3.923205027511756e-08,1.5985162060694336e-07,3.7303271516186953e-07,5.523163733478498e-06,9.528410322978687e-07,5.761085879463224e-07,5.420912208009554e-08,5.518410168825483e-07,3.7104313204139316e-06,2.1084874952670418e-05,2.1526260227666683e-06,2.179570029881006e-05,6.75589177046021e-07,5.725660164213053e-06,3.4970390716537736e-06,3.147317144680528e-07,5.213288378769221e-08,3.3268023433841165e-06,1.3901861106724311e-06,5.594782916951146e-07,3.971611928221819e-09,3.1787832632801383e-07,2.7109735802888224e-06,2.61158656034155e-06,4.62480606344684e-06,4.613330738978405e-06,5.027499121901258e-06,2.9345160555749317e-05,6.040716895583387e-07,4.993127910868367e-05,2.324863657188203e-05,0.00011388036794768297,1.260565136718128e-06,1.512983103690857e-06,5.46049993799258e-06,2.3106466118250069e-07,7.058327165188061e-06,6.878010262889589e-06,5.181186724101394e-08,1.6820189673527608e-05,0.00015765433839742826,1.7999515422140178e-05,1.9591958633213835e-07,5.8167212380055844e-08,2.3784979452656785e-07,1.219125467244453e-08,7.744419869837316e-07,2.6683217209111376e-06,2.106072301000239e-06,3.2261850373416223e-06,2.2693914303317797e-07,7.344717944945955e-07,5.190019982670435e-07,8.099808446182521e-07,6.80122558494034e-07,1.2925434722532714e-08,6.375411059078573e-07,4.95927587884637e-08,1.0067247222522724e-06,4.5214977606455875e-06,4.5886061217359497e-07,5.274938995825096e-06,1.4887838073462945e-08,1.2935560640414678e-06,1.8135419388443097e-08,5.745725566441706e-07,1.0939455119540753e-08,3.767493783612963e-08,3.971619868536891e-07,7.544620483912468e-10,3.4884215915909067e-07,2.316925540313264e-09,4.126712882523975e-08,2.7941213343041227e-07,1.9491044289665638e-07,1.9210265111979652e-07,3.9237552318382996e-08,9.086727814633377e-09,4.552417243175455e-08,3.688201699603155e-08,2.9657480027367455e-08,1.8961769487901847e-08,1.4406596937632798e-07,1.7177892464026456e-07,5.551494819400205e-10,7.872371554640267e-08,9.810676715460431e-10
3N1P+1,N1,0.0,0.0,0.0,0.009509591142638829,0.004836478680531275,0.012021137825210193,0.2748727876459771,0.01281673072991385,0.004941292945559006,0.00032289750877545487,0.010896475028818298,0.031501351442876135,0.0013459547615575218,0.024746831097127497,0.11355609339089456,0.04619377242062406,0.23229340253033914,0.15009977036037192,0.007164078107628757,0.046073745484040085,0.10280486110525677,0.05696074434625675,0.08953203102156326,0.015111362927269223,0.008285489686266967,0.03892959442266397,0.03489079789065608,0.01073962786819238,0.0038009649072059393,0.002266043713803123,0.00028462131639672705,0.024817540483416334,0.007102245067254209,0.0006213221088140486,6.280462524266284e-06,0.0017347183428833013,2.1611934054366344e-05,0.00013412777756993677,1.1345765774883887e-05,0.0006891271579516633,0.0005637161960190262,5.3910985191585326e-06,0.00024509700030028725,0.001490318308113192,0.0013128622617997188,2.0908729106317026e-05,1.644339450401766e-05,0.0008753372737368981,2.3773310560137872e-06,0.0005373437001878756,0.0011984976130716696,0.00030549769276655425,9.042209846032989e-05,0.0009851484447951364,0.00022069119789480673,0.0036033855578043728,0.00040108581294751033,0.0025275002726403706,0.004659629004883037,0.00011237623725346424,0.0029182848373170422,0.001554288955230465,0.0015635382000969145,0.001595400360869359,0.0001239072258218954,0.0038081107045067064,0.003757683312985982,0.001109486475812771,5.945907837201503e-07,3.841061760656572e-06,0.0025801995184306925,0.0005796692939052939,0.0004908673572381339,1.3701645361852144e-05,0.0011246526874106877,0.00025698037114496586,0.00047422457557511066,9.571717993939188e-05,3.20423161810357e-05,3.7200156218997193e-05,6.238971592686937e-07,0.0001634990551093729,5.315652656245895e-05,0.0019813524092748835,0.0025855276007713535,0.0006267057080000527,9.423621938298155e-05,0.0003163784052362395,3.3680105290034845e-05,8.510103166958771e-05,0.0008395747949605514,3.8232204702115524e-06,0.00021133939588069417,0.0010597280043331825,0.0002663582577036028,0.0002663699140745823,4.633261233566444e-06,0.0001686094133708238,0.0001169955435882386,0.000416763673197984,0.0004510775215846863,7.801607106561192e-06,2.8938316836146782e-06,3.344357145751431e-05,7.435981931713798e-05,2.7184954248138382e-05,4.7518446263161707e-05,0.0001306686679611868,6.8819133098863006e-06,1.2485835199527173e-05,2.004980666114875e-05,1.5763864880113942e-08,1.5430749629175011e-06,4.3164050641308904e-05,6.679562432498898e-05,4.246948896557967e-06,8.725930119801717e-06,3.042283487353359e-07,8.35710930413569e-06,6.870308284501192e-06,7.363837466023426e-06,3.640418281936064e-06,5.948171561964699e-05,8.225010482498796e-05,2.828889214279151e-05,2.1192097869882076e-06,7.415084252837545e-05,4.839951727797498e-05,1.8189272754653985e-08,6.327096579994418e-07,6.0425261239061e-08,7.896339405455421e-06,5.159918480712733e-05,5.1778700671079037e-05,0.00010185353130731656,1.1153962007792728e-05,2.191014942942715e-05,4.11810645672972e-06,1.047796826192382e-05,5.730908058554363e-06,2.218465698478056e-06,6.691473801723191e-07,2.7705136407263353e-08,1.975434351653149e-06,1.5476766668243158e-07,7.130421098011652e-08,1.319714151293283e-07,4.008533736055142e-07,6.033008038475174e-06,0.00021097825373317391,0.0001766142387773506,3.220906545520208e-05,0.00015379223337452785,7.50905171909011e-06,0.0002922532041251813,7.463786297012831e-06,0.00030391758391212775,4.293073049277396e-05,8.941958335340061e-06,0.0001589053388715289,7.588581365958191e-06,2.154287872913052e-05,8.78250071134623e-05,6.748758577668212e-05,0.00013387638425665926,5.543015352937886e-06,2.7788095979808247e-07,1.1475576088049166e-05,3.0225313225606953e-06,1.6369997233312006e-06,4.3665048319763144e-05,1.512337859388424e-07,3.538914716827435e-08,2.2472256246963696e-06,1.8854072481033768e-07,5.824677478338813e-06,8.6397002161398e-06,5.525516426629906e-07,1.2722071938142676e-05,5.050740123913044e-07,1.8878809626698967e-10,1.688013293588142e-07,2.3310511387819588e-07,3.3698360630829427e-06,2.0607394284333225e-06,3.850212610956305e-07,1.2621304481541529e-06,1.3484015104481273e-07,6.776706424460599e-06,1.482651650341893e-07,9.359942598763382e-09,2.2593788713276552e-06,5.067011124015863e-07,1.8753536015214678e-06,3.3872270099877255e-08,7.430329134194835e-07,4.718249620339066e-06,3.2872166766395594e-08,9.122552224738456e-08,6.843544841927951e-09,5.553856885498476e-08,2.5527825009419303e-07,8.222430643023415e-07,1.1574876190856287e-07,3.489197597517091e-09,3.0759752849274236e-06,2.94411466317257e-07,1.1358943141637212e-07,5.970803562682647e-07,7.372854464726686e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.028519331387484304,0.011161257190637208,0.014605775923422826,0.24060147192314973,0.0370732594591523,0.004220751598592587,0.012506949028678216,0.01955448916216218,0.01015795970607658,0.000459587446753007,0.2475627920590715,0.1431390077777821,0.08999124917535184,0.03929106523131232,0.0030360347803173315,0.020311552332598737,0.049478735083099856,0.012967153233076623,0.044521206373620004,0.012245638106576973,0.037567134940097,0.0029497765384109975,0.03256033715031226,0.0048008815426718865,0.0012605740518554231,0.027449374539632032,0.02637623239939546,0.004911577761766761,0.0022145144495913094,8.903000820659202e-05,0.00024237606522192756,0.009355408318887815,0.00025907806334979355,0.004631910114307747,0.005932180757319827,0.0005856106368868907,0.0020510721468376403,0.00129785391509607,0.00043593098354977045,0.0016039385256014782,0.0011289219598580313,0.0010994402722876995,4.985184689942912e-06,0.004105386356414886,0.0009518072235028541,7.57912915769765e-05,0.004600797481101093,0.003341375494792853,0.002959184420105565,0.0002639727140434367,5.427891390619166e-05,0.003707237134803254,0.00020190944458731153,0.0006440889961272234,0.004376087878143586,0.0005546775522629055,0.0007598066555485339,0.0019255046367216977,0.00010269295504095055,0.00014599589861918894,4.10153945495928e-06,3.1709055381412554e-09,1.6182284392485258e-06,0.00018001054494787283,2.91312329505633e-05,0.0006144663298779385,0.0007667819781511653,0.00040970812008112034,0.001959115873666928,0.0003639882146622142,2.7651108425175153e-07,4.276737077235637e-05,0.00014516613623749564,4.875439451090813e-05,4.5636977374918786e-07,0.0004001048083914771,0.00012329373004993371,0.0001884665941405128,1.0042533418186395e-06,3.860459479199108e-06,6.214026582185284e-08,2.6323187379162505e-05,1.5866439596834425e-05,3.151201818196725e-05,0.00010310484554798549,2.193086449064907e-05,0.00020176223822954142,2.0705057694581086e-05,0.00015234385238294124,0.00034175016125392865,8.071666494147145e-05,3.872518521186308e-06,6.703697592591595e-07,5.4209805614657824e-05,4.728573991030771e-06,1.3660531564596567e-05,1.3258078772615534e-05,6.100706360978592e-06,1.8197947170506268e-05,6.068390632663068e-06,6.909000883847938e-06,1.3311610638666593e-05,2.7064779717367315e-06,2.561164420766815e-05,8.024585619992308e-06,4.692219846003098e-06,1.0799931053018241e-05,2.738629990783892e-06,7.317703554221566e-09,2.016238057400699e-06,1.2506479393437075e-05,9.290057175537214e-06,1.4839520736664724e-06,5.250361883035737e-07,5.4896046672858745e-06,3.7041273821536436e-06,1.775977069851109e-06,5.772188534480804e-06,6.116399329236799e-07,4.7904306261781215e-06,7.077991548420925e-08,8.199637595573961e-07,5.681300674353906e-08,7.67319332517502e-08,9.463627215211545e-09,3.2778106673347907e-07,1.8193462114624026e-07,1.2497425578406052e-05,6.238800711599879e-06,8.06529968588876e-07,1.134668642066572e-05,2.5457663368477768e-06,3.395116205950899e-07,3.6950868143037496e-08,7.123883500881334e-07,1.1500736067926454e-06,3.9449015432069245e-07,1.98996596978418e-09,2.4969049050582726e-10,1.7007696204718314e-06,1.0894868562871807e-08,1.5819151109042195e-06,1.1354443976152595e-06,8.76310122244206e-08,2.1889205337188855e-07,2.3598511544875578e-07,1.6456403075348902e-05,3.889249404132045e-05,4.189104383334197e-05,3.9877190793902173e-07,2.0163951841567496e-05,4.941058380225627e-06,4.564696755204878e-05,3.3268038834854963e-07,1.4358457787189138e-06,2.9302200393432898e-05,4.718129262837323e-06,1.118866048699374e-07,2.6263074405896703e-05,5.317731226917033e-06,3.314975967283473e-05,8.489543912304498e-08,8.210509383488329e-09,2.853014720916036e-06,8.395620678669502e-07,1.400522453565145e-08,3.8048758446151965e-06,2.6665313361817766e-06,1.2192255747223157e-05,1.6203070742903947e-06,5.146371437003694e-06,1.3447156443913144e-06,1.2133358540111772e-08,6.951447989234083e-06,1.162424006828644e-06,9.197904216051711e-09,2.7700873150848793e-08,6.722526761926417e-07,4.042583959584789e-06,2.9531886642786276e-06,1.5384039415700101e-06,2.6306886891092063e-08,2.0179942712417187e-06,9.256360122833485e-10,2.0347487605931747e-07,5.882600622175715e-07,2.853303371352922e-09,5.652513994647279e-07,6.755800363578146e-10,8.400054207768903e-09,5.289540361275158e-09,1.3017557343175667e-07,1.9711650089959676e-08,9.840539494376799e-09,4.198910374952902e-08,1.52070327441578e-07,5.492454842048744e-07,1.0061862454335824e-10,2.8114874117690647e-07,1.4257009106621865e-07,1.7213220404599383e-07,2.085503474358319e-07,2.157214629150417e-09,4.873104142433249e-10,3.488910582660765e-08,3.006448867637346e-08
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.022652465849366532,0.0052340792594920416,0.03131829488477278,0.2423263163858631,0.002007331620920816,0.021552960155077683,0.002853322683753712,0.009531293845756794,0.011745598336648344,0.12376186013615609,0.08524258861151468,0.17452877429496727,0.06333557961838698,0.006801506139919811,0.03936528111820392,0.08700753110653281,0.05169798022210381,0.04943982650235501,0.011269882725757352,0.030980382128928508,0.02951802220976063,0.00017458808210957244,0.010426647433462666,0.02688321217042322,0.00038666200213444135,0.01591575556085023,0.0063806478194183835,0.000904442872843525,0.00014090168682212578,1.902277620025039e-05,4.785875359392122e-05,0.0005616718721701552,0.002066772021291907,0.0001887899419803496,1.0080465235873248e-06,0.00035709515364779065,4.264238648721275e-05,0.0002867769034291534,0.0007526343902160004,0.001497672636944447,7.561318409621265e-06,0.0003416888579739208,0.001367909762613806,0.001316826932829418,5.1776780377821296e-05,0.0017669011959742242,0.00036340646878540994,3.861752161160581e-05,0.0016482683554479571,0.0004317944163840792,0.010274116908668862,0.003115107280634355,0.00836610890185252,0.00919225572308413,0.0011313361250793186,0.006339359643651399,0.00435550358617931,0.0026308174529008355,0.00031241164171924574,0.0002435124375403941,0.0044302924636889784,0.005956359538309197,2.4927116359929613e-06,8.340984531174378e-05,0.0014056171530971717,0.0011392444615601072,3.31177858559073e-05,0.008497111501944765,0.0006646030828370009,3.266532826451396e-07,3.1058497048874756e-05,0.0016743595579535864,0.000717189614316327,1.4325956048111266e-06,0.0009057201235893597,0.0003774407514036682,0.00021429857288213228,3.432095720423689e-05,0.0014347238457315115,0.002605407998986564,0.0006321967998212941,7.6596825514752e-05,0.00016235625754390526,1.00109039307128e-05,1.9620230559347362e-05,0.0008231319564853123,3.888099313797966e-05,0.0009593533750089644,0.0013584899426002384,0.0002955853159121169,0.000273202475800538,1.1959566375674413e-05,0.00044961776847429746,0.0002383907307321742,0.00033149066344684286,0.0006411556470187207,6.846537024873811e-06,9.09537779398839e-05,2.0920010536773503e-05,7.77355976895322e-05,0.00016904910998949418,3.164128424426593e-05,0.00023084484181423726,7.186943691062098e-06,9.41747073190946e-06,1.4697255821261024e-06,8.23820754103366e-06,2.3545659486590154e-06,7.927484691894193e-05,0.00023377864161533424,6.488473869747935e-06,5.774689094018015e-06,9.845372652694806e-06,5.969461129096132e-05,1.874101279319973e-05,1.1338674801741888e-05,1.2518315735787766e-05,3.550485431902395e-05,9.751126654333753e-05,2.468556893719942e-05,4.7442836770272834e-08,7.089185136699427e-05,4.091492922997375e-05,3.029628166117959e-07,1.0833310719604583e-06,2.839113388830583e-10,3.7632459291003784e-06,1.175350381110718e-05,2.6426129611234472e-05,1.819627528254486e-05,5.856615885591054e-07,2.816520944470824e-06,6.214723295983049e-06,1.972338545819241e-06,2.4277737353806117e-07,1.7276248185371657e-06,5.451554085267318e-06,6.750794807608429e-07,7.224671425554163e-07,1.1242044717363342e-07,9.02638626065766e-08,6.9487832736747634e-06,1.4215573336251452e-06,4.774788014749731e-06,9.495984814922309e-05,0.000338784754336352,3.0449037479840513e-05,9.147135504594672e-06,2.5876848657624407e-05,9.770378182505368e-06,5.126814041744865e-06,6.241386811822736e-07,7.38624659051279e-05,7.048124588404647e-07,1.1942037807743944e-05,1.104087849834734e-05,2.1474821770173236e-05,1.2513001612646235e-07,1.6755654868028103e-06,1.6318786602464996e-05,1.8520349125417113e-05,3.164896025253938e-07,3.546763006623266e-05,4.967459035221111e-07,3.808016284967408e-06,6.94988743421554e-05,5.739107954649825e-06,3.8426732293039834e-05,1.2514135949714955e-08,2.253590572376396e-05,1.1478335592007838e-05,2.801671170615805e-06,1.1789353294489047e-05,1.0275828438821577e-05,2.709118618327011e-08,8.965801434612786e-10,1.571112893117288e-07,7.60495303175901e-06,9.572200809770948e-09,2.9269428467593173e-06,6.031322019595109e-07,6.575601201319614e-07,4.03762775658123e-07,5.31040910356495e-06,2.021996017287364e-07,5.028843519383486e-08,3.5690573720881247e-06,3.9556001896201565e-07,2.6113120932258482e-06,3.6087086208169694e-08,6.377951846658902e-07,3.14911430709941e-07,3.147322047425405e-08,1.5778407513877823e-07,1.2608033017613707e-07,1.0371866316916112e-06,2.2204439620310268e-08,2.3838582796642527e-07,4.78367662370971e-07,2.0489806296097868e-08,9.317727533986186e-07,1.3622925201239866e-06,2.960707750077063e-07,1.8802056445110793e-07,3.1770798258889954e-07
