 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.023323619490955183,0.0009419438730922103,0.00017910914830543412,0.000998216079101777,3.084096597150143e-05,0.0020174760262758884,0.0008813480180120958,0.001602182009667441,3.8846720842866667e-07,2.8041889683444454e-05,0.00012626355578911064,2.2200702015640061e-07,1.2312418568111161e-05,0.007706351215823526,0.0013132445278908333,0.007631614374413065,0.0012983084064416284,0.0011232799103747804,0.001983209019807086,0.0006266680408959502,0.008220471640454807,6.379683112767154e-05,0.0006304906006600053,9.987254196297535e-05,0.0007605304794144896,4.747087848411269e-05,7.20919026397926e-05,0.00037285389312949335,1.7526986422045088e-05,0.0005836171513130539,0.00010479129872201232,0.00016779573958780603,2.176997918579282e-05,4.365735545228122e-05,0.00022146801467526345,2.873488442722838e-05,0.00019531932290961507,8.246126253785846e-05,8.282921857283299e-07,2.143426814638083e-05,0.00033282936181167067,2.34180115521454e-05,1.737999850717764e-05,2.6352900831527748e-05,1.0703718741900126e-06,5.964168616101606e-05,4.3409828011209406e-05,8.179616159265102e-05,4.281801310423994e-05,8.113475570636908e-05,2.6656396427959805e-06,1.143534925532319e-05,5.662392033678465e-05,1.2265656819332449e-05,0.00016149270764720391,4.477879070208246e-06,1.6230818977058803e-05,2.1363708513355562e-07,3.169270905067911e-05,3.170717910450094e-08,3.1363512009718875e-08,5.503708587761835e-07,3.070354031020628e-07,2.310846056174931e-08,1.7854805134664975e-06,5.442979238212686e-06,3.3264058418858156e-07,3.313799434856435e-08,8.735052903219298e-09,3.6447356244195817e-10,4.6025732336474334e-08,6.40711373289804e-07,1.940715869341858e-06,2.6826926902145942e-08,1.2447791686298615e-09,5.959080333628464e-07,4.5572919304959214e-07,1.831882544545138e-07,1.0595390440015784e-06,8.652130197850383e-07,1.7240871191814833e-07,3.7518875600772716e-07,1.1177611169976842e-08,7.16642973574988e-08,2.0370786080192715e-07,1.8572920534865034e-08,2.617542870231304e-06,1.1179406289585359e-09,6.794564910705958e-14,1.950726047361684e-08,4.86425754564479e-07,1.3981414825892102e-07,8.857235750392434e-09,1.3430981372908324e-07,2.1634163446804244e-08,3.0723629723672374e-08,9.990949000060478e-08,6.319503212393052e-08,4.205814452262757e-08,3.2840368990871838e-06,1.8397536127867653e-06,6.797046836481968e-08,3.092929732328997e-07,1.4734675513050632e-06,9.616727123518132e-07,9.015876933915479e-11,6.36879574772431e-08,4.4894657436067575e-10,1.738525434724636e-09,1.7608775923494413e-08,5.402386038522167e-10,4.451590658594018e-07,5.071010943602516e-06,5.271122204275613e-06,1.0359425385075838e-05,1.2303899667998053e-06,3.452882568122373e-05,8.115803521091536e-05,9.127350580773186e-05,3.854305983708173e-05,4.937215249412041e-07,2.447196806482088e-05,1.292529553886812e-06,3.2818811374069057e-07,6.105210025142416e-06,2.6838284162139514e-06,5.59204287342574e-06,7.702841632206692e-05,1.814162996693902e-05,2.767168621842231e-05,3.600254188107499e-07,1.898049687865111e-06,1.6994144023341207e-05,5.639476923224862e-06,3.183772048359623e-07,1.5919714968504195e-07,1.3014921668164092e-08,5.412810167998439e-07,1.113872000330085e-07,1.9801681530595694e-07,4.443078493787667e-06,3.2630465465199876e-06,3.313918321978804e-07,6.668040416712984e-06,1.3766759527911177e-06,9.949209032189543e-07,9.693763436402492e-08,2.9652297623972146e-06,4.6945360271388736e-07,3.7900146651614897e-07,1.0367756816953566e-07,1.5029952005196634e-09,4.353210156238241e-08,2.105721842449171e-06,3.150117805494901e-07,3.8268851976219764e-10,3.449791867726759e-07,2.61226194231412e-07,2.946602133402365e-07,5.001723637487743e-07,8.875325463453265e-07,8.369321189416468e-07,1.5078445163574372e-06,6.204262252840209e-07,8.297202833129624e-08,1.3074367172238865e-08,2.5648282109269616e-09,4.920260407437205e-08,1.3890079780809472e-08,1.9868562350922048e-09,5.837861075663753e-07,2.763587858556349e-09,5.5806633980637343e-08,3.8812888458750194e-09,1.3458148973022332e-07,4.709182621631669e-08,8.427521080989209e-08,1.1177055947442227e-08,7.004700530721664e-08,1.1367663699246577e-08,3.2105429426110277e-10,1.0881902323678361e-10,7.163512283359097e-10,6.662687762615249e-10,5.329233720985371e-10,3.4791547420809366e-09,8.198988599161794e-09,9.53321643848426e-10,1.3630814255094492e-09,2.2886137429622977e-12,2.357031192445902e-08,9.748112983487545e-09,4.798721131571426e-08,2.8578537758505718e-08,6.142881758819385e-10,6.241620553737448e-10,1.7120215112242931e-07,2.878887744861558e-07,4.0484679375563104e-07,1.8204627694196063e-08,9.469090567204574e-09,1.953816980426737e-08,7.378990751760739e-09,1.3641833718214258e-08,1.987209841125548e-10,1.281352524085122e-10,1.4565091355223103e-09,7.94674104298565e-10,1.7324980872146512e-07,1.0602918543156648e-10,1.2023677609107608e-09,4.438671652451376e-13,6.92661328294264e-09,1.2937663163015145e-08,1.3723794323183824e-10,9.048040851278305e-09,1.3162884948680897e-09,8.819837915563511e-10,3.4150302030688806e-10,1.465736559902453e-10,3.7810865549658956e-11,9.025827640840589e-09,5.244465151044153e-08,8.780420834852976e-11,2.0632215935734166e-09,1.745339206493668e-09,4.293294586510399e-08,1.337823851699227e-09,1.2833455825811413e-09,3.5891316307878895e-10,4.229773198360931e-10,2.042749719377568e-10,3.9717856781251726e-10,4.2593817362046593e-10,5.550051529468192e-10
2N1S,N1,0.0,0.0,0.01839987540189858,0.0015761187686407219,0.0219026159528104,0.26163580724771673,0.03377645821890107,0.008082766269827957,0.03375581514456316,4.577246341286312e-06,0.0003225489670308779,0.004923101559167531,0.00018767820745102526,0.00023679746765004062,0.0987156082939471,0.15277299613437068,0.09973260275102502,0.15429660708796034,0.0031904744018937947,0.004778071717304488,0.004304670470371086,0.08648906380345389,0.0006997598286737627,0.03967914934820449,0.02196498915039591,0.19711204679622085,0.005598045801228579,0.004274436401942916,0.018919981872588032,0.0011919610735959818,0.028125272580784122,0.0051185498253287776,0.005403777295557521,8.559749489789326e-05,0.00025172242632565123,0.00330902463476912,0.0008799463257340712,0.008162845693020948,0.0013986229484705959,9.929297685795646e-05,7.838953532779414e-05,0.0011947310558393376,0.0007622283277384234,0.00038849504648297284,0.0006381560566852684,6.686076393425111e-06,0.0014118404511713756,0.00030163116100911935,0.001533956949850257,9.406580987514346e-05,0.0018055749876824123,0.0002575078143509657,6.923689447857484e-05,0.0010810244328305352,0.00034587901262161935,0.00491677375091637,0.0001682984434041579,0.00046110423475331785,5.808788289174416e-05,0.0015852156853073396,0.00015175349879514854,5.8357993040214495e-06,2.741336786904469e-06,6.4583087970859765e-06,3.207113493708391e-05,2.4815545966117014e-05,0.0001994994438048181,3.795266927308916e-05,1.669952727789692e-05,1.1481261705803547e-06,2.1818529716277624e-07,1.5312568724112907e-07,4.372847658640211e-05,2.965938162002857e-05,4.180531957942435e-06,1.2047963653394334e-06,1.0710778353129058e-06,0.00013031940256125196,2.7747678346123905e-06,8.065482187324946e-05,3.9964114225021774e-05,1.2946939954350256e-05,2.2088851719725966e-05,9.336827041517282e-06,7.103217083415103e-07,2.009105655176313e-06,1.3287749469625965e-06,0.00016713690427838657,2.1981186648645235e-07,1.717111903776214e-06,5.081050424848854e-08,0.00018200223768660706,1.7272067527329682e-06,2.1954700415438566e-06,8.428746071320603e-06,2.7177392498689557e-06,9.156768516760394e-07,3.7770782257418034e-06,2.0580263693226186e-07,5.95219934940161e-06,0.0001360630823197262,6.668712764579254e-05,3.5884071882819057e-06,7.312087972000114e-06,7.165718799440057e-05,5.914066817025443e-05,2.0849279991352887e-06,3.4102056534202063e-06,3.401971195859943e-07,5.331148811293929e-08,2.229132332054462e-07,6.23945339839338e-14,4.0777419048509955e-05,1.4339591163370358e-06,0.0002587497329367139,0.0008362588296768614,1.3857909268555346e-05,8.498028133230306e-05,0.0005919400120664164,2.598330297676199e-05,0.0006940652623486088,2.960553619546502e-05,2.5553660296218084e-05,4.772279429410275e-07,4.9880344169972446e-05,2.0209204072418885e-06,1.8893911720718748e-05,4.08812930738911e-05,0.0022859916355972842,0.0010796249757767384,0.0008323962773291171,0.000126025458652812,0.0021082553442761665,0.0018818544523520053,0.0008630603975743334,0.0001149548707242154,1.0489390581902569e-05,3.26568314006348e-05,1.6886558590778478e-05,6.097557285755784e-06,3.7721916916755305e-06,1.4777031392743112e-05,0.00017366469312563027,1.2494749256575233e-05,0.00020335737213184046,4.254399460856817e-05,9.102254424053768e-05,1.2355884131398653e-05,0.00025303985338798185,3.4627523073593736e-05,4.772416976939198e-06,4.976439456294557e-06,5.3315434143108575e-06,4.657685134157319e-05,9.162053490108235e-05,0.00013402451842470242,3.6644592529277986e-06,1.1748247581433446e-05,2.9920536185557012e-05,2.4586742093823943e-05,4.3073489792266884e-05,3.4411859255456534e-06,1.1287770429468935e-06,9.745604129474117e-06,6.856888745687684e-08,1.1046833764405406e-05,6.442852145127631e-06,8.006403759086567e-06,6.591594195803907e-06,4.8286196152602656e-08,1.2022144604273421e-06,1.6840160432796125e-05,1.273876357732462e-07,2.647677191713882e-06,6.593210124528071e-07,1.447893428352387e-05,5.361259558522846e-06,2.5876129354784894e-06,1.4849721452492304e-08,6.192935548821055e-06,2.3114131701973406e-06,7.149414305018809e-08,4.569018496880517e-10,7.981970640003055e-10,2.5340176779131696e-07,5.5169729007431556e-08,1.572908873370693e-06,2.836981596310295e-07,8.3193836264428e-08,9.08947228595025e-09,5.897997201742555e-09,1.0911250427625419e-06,3.863793951452976e-08,4.0550199109645746e-07,2.4949118859751707e-07,1.0730048005669346e-07,8.119482464152838e-08,2.533883045163776e-06,6.979612856561346e-07,9.041684868371647e-06,4.953015775299718e-09,1.6214748914666899e-06,7.166404378811109e-07,7.549727198963296e-08,1.3313755435895303e-06,5.7060193459079755e-08,2.2146506850617698e-11,3.284377214640699e-09,2.285011291291994e-09,7.967357737115321e-06,1.6916882206174932e-07,1.1177519354532706e-08,1.2671705418298984e-07,2.473100065625289e-06,5.978112684879022e-07,3.5723247471253217e-08,2.114129558083988e-07,5.97017701942093e-09,4.193753277981216e-08,2.3866488341184322e-08,1.006137173575894e-08,2.0901810993123604e-07,6.752450776303931e-07,7.649196014369863e-07,1.621031309184673e-08,1.3551784139309575e-07,1.1576706704374828e-07,1.1614536088444538e-07,7.640986066093092e-09,2.76796430220827e-09,1.362799724180519e-07,1.6309482653298346e-09,7.637859456011142e-09,1.4757599142711797e-08,2.084003369873244e-08,2.591753478498049e-10
3N1P+1,N1,0.0,0.0,0.0,0.0006450832719999688,0.029848106869746704,0.021461027377705832,0.21691173117705942,0.0011923487893792384,0.03090809941188999,0.018335346162043686,0.011420383729772388,0.0036381752677383528,0.008993255287320645,0.0037246142126241555,0.06014857321563927,0.044596138641354255,0.27720681482484455,0.13617328956500918,0.0015937765356368594,0.007975470232150172,6.178728526462507e-05,0.03776789463397101,4.422017414462687e-06,0.0012378672968118565,0.02186918711452357,0.0096764298495291,0.0006324511547979306,0.015786430154126396,0.026286768476337707,0.0044818060540561255,0.009998933516196296,0.0015378460998569654,0.002672569829750504,0.00014415747146578894,1.8451871586222524e-07,0.00030056057630734045,0.0023226374547493656,0.000147375620916268,1.0924264572054199e-05,8.07519641554677e-06,0.00032886660688991043,0.0007188078862179204,2.7432413052697058e-05,1.4078162191566435e-08,8.092917304858283e-05,3.315418809957116e-05,2.722610837380124e-05,0.00014308679762198295,0.00033054618712080597,0.001306208328859082,0.000447453348486615,7.569231481152627e-06,1.2167898901793706e-06,5.465627950229646e-09,4.109909903826647e-05,5.0165967537818545e-05,4.635437540922993e-06,1.0789267642419276e-05,4.05627514541429e-05,4.4679968424610195e-05,1.1680164798022474e-05,2.6519836238358963e-05,0.00019813155434844631,1.29792997238809e-07,6.7675893655749775e-06,7.95921106799824e-11,2.0673121515102366e-05,4.861356944552142e-06,0.00012576633415761762,4.2778401707632696e-05,2.4304083567905366e-07,2.307305101956203e-05,2.457387692400559e-05,3.943425913455201e-05,2.1562697661625663e-05,6.17176295669708e-06,1.614475461586551e-05,6.055445900665646e-05,2.496786661820849e-05,3.106435364053084e-06,6.318238789493336e-06,5.233428481687952e-07,1.6093892265534038e-06,1.12182820743989e-06,4.779729445569814e-07,1.7540092550838438e-05,6.51357560199628e-06,1.2299639840396281e-05,1.855156027508187e-05,1.5426060455681068e-06,5.136129024307934e-07,1.2546674190705431e-05,7.806074919791683e-07,5.9323790102538965e-08,4.494258374343474e-07,6.343118933660463e-06,5.947667501837728e-06,8.507134715340925e-06,9.3718233173945e-10,3.260079957101425e-07,1.5247743509583245e-05,3.468552773888689e-07,1.6030666099009494e-05,8.233446102678954e-08,4.787603028688636e-06,2.8475402364946945e-06,6.940116649367667e-06,1.5943189168865501e-07,4.852797495624728e-06,7.069582217411607e-07,3.2547333173038595e-06,3.0397647510227443e-08,0.00029016282799476656,0.008766195497218021,0.008465264971901032,0.0007210202783092257,0.007860673423867759,0.0008887481518398133,3.0223136470386436e-05,0.009038627970997304,5.5504166523778764e-05,0.000409278736360319,0.002180204334465863,0.0006635652104880485,7.922182433350855e-05,0.0010728342193038198,0.0001270496964551615,0.002186068946734565,0.005679471722611407,0.005076976432710101,0.0015941242114294596,0.0008489031064868868,0.0008128781167844323,0.00038176662591027366,0.0001069056866036533,0.00014297925619732865,0.0008704118894922175,1.3897550736885478e-06,0.00023744000980174818,0.0010039917246815744,1.2768020486442211e-05,0.0006078885487403873,1.1152464712615995e-05,0.000265974462674734,0.0008201793324049689,5.4852318502884856e-05,0.0003372079238324055,0.00012411242052934313,1.0043110254542853e-06,1.465840320791223e-05,0.0011548497458420126,0.0005745686528086935,0.0002567102632644591,0.00044661213547381173,0.0003894756780091768,6.712544818654465e-05,1.117313087473093e-05,0.00042211947751580325,0.0003718509320682628,7.412103469794928e-05,0.0002221613736215211,1.145074572761473e-05,7.84051278048814e-05,0.00012078236143953092,1.9164963864781726e-05,7.169373951176894e-05,2.6772740805869333e-05,4.722651173105774e-05,1.9541126807576248e-05,0.00011135575877330162,5.5209122109545206e-06,2.256224112917593e-05,1.3322477474542183e-06,5.1131665716575014e-05,7.727211714936288e-08,0.000143457690761295,1.2614068079841445e-05,1.1345158831943536e-05,7.81130148386211e-06,4.8359398719277635e-05,1.8579799712092893e-06,1.939787584781527e-06,4.00586994291352e-05,1.0279584087058424e-05,3.181515990657857e-07,2.56386389454466e-05,2.6515918828184937e-05,1.575154769639653e-05,4.391044165608093e-06,1.211393763078661e-07,1.0721950913783473e-06,2.315698036881031e-06,9.595025285413783e-08,2.7394356948651222e-05,3.9583271628895744e-05,4.510781607791614e-06,2.4400158857851295e-06,1.64941072400282e-05,1.24907610712377e-05,7.564678098725963e-05,8.546314063551108e-06,1.9375551250755407e-05,7.619269131620143e-06,8.733340137734302e-07,2.145440106460228e-06,3.014851116311945e-06,1.7302631105664545e-08,1.1613620229944388e-06,1.2461423981591224e-07,1.1087498488215886e-05,2.4634560715774967e-06,4.3831755291989793e-07,2.6522997460531883e-06,4.308473530834078e-06,7.148512892740655e-10,2.706778357008943e-09,3.612953984877265e-07,3.824571078725469e-06,3.9457800182773894e-07,3.6974209427498295e-07,6.048154177484832e-08,1.3833407526142594e-06,1.2925301273725154e-06,7.374585995201244e-07,2.5837616624002635e-07,3.3657222697769384e-07,5.725986444993225e-07,1.852091876308748e-06,6.745518659201366e-07,7.106396078260246e-07,2.5247832469155185e-07,1.591128655498153e-07,1.7396653895218606e-08,1.1935921495620505e-07,1.0916020354301281e-07,1.0854253211789455e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0018085504156153398,0.004945609945447238,0.0004668266120746445,0.2909822364371215,0.002399406781710134,0.01027204805227444,0.02992514538071478,0.00474972835114551,0.020577216403143916,0.007414646168802497,0.056102845663262624,0.0446550990855652,0.14465923653385016,0.09819565387523177,0.013399632169807996,0.08620703234235405,0.038257474270034564,0.2986051014430595,0.004166979879728583,0.03590412298469037,0.013489529176006876,0.12301296780390336,0.0007103132862993355,0.005482089485973729,0.014051987914277086,9.521071013818272e-07,0.023134352357504273,0.0001316077102917479,0.0066985716552854235,0.00023989786817679715,0.00010522554584424526,0.0010656100584882644,0.000545253311964089,0.002132247638071405,0.002110873236705224,1.794431270241148e-11,1.6876960820422227e-05,0.0013799022417204654,0.0003360304515043211,0.0006028413624195039,0.0009684447576638888,0.0003719148609471201,0.005432681838741793,0.005307495326338119,0.0019225093561572315,0.000977642951423885,0.0009701260768197884,0.0007056615149223511,7.859307556579154e-05,0.0020730174278003055,0.00040758077133151716,0.005078788857896477,0.0003228014284539782,0.0002955824581167832,2.309789609800106e-05,0.0007442447185224133,5.101469593782326e-05,4.153952332619504e-05,1.730431798097065e-05,1.0079666159734657e-05,4.4717106615799196e-05,0.00034599601949092396,0.00048113985681208504,0.00026041946663513116,1.9409737956443962e-05,7.901828092737873e-06,8.790094803146076e-07,3.866666515328632e-05,2.590181174433326e-05,0.0003130024587250091,2.172552666213079e-06,1.5219511055875046e-06,1.5840915099651909e-06,1.4860069583733093e-05,4.6773716131376375e-05,4.8447417022590145e-05,7.914871900260856e-05,5.603376412643968e-06,2.6116560187361415e-05,5.8745033326701446e-06,1.661506081163111e-06,3.6303178061025676e-05,4.821385998887706e-06,0.00048137901942890693,2.6559355248423344e-06,7.950734065342857e-06,5.347536844446665e-06,7.711961150391744e-05,1.6663865709531933e-07,7.806102128249393e-06,2.048370139751121e-05,6.041117282640229e-06,2.1600279043632042e-05,1.4253651409168455e-05,2.691178067060207e-07,5.158052072129493e-06,7.426105428853802e-05,9.074969314948333e-05,4.938174313906529e-10,2.257473917133268e-06,2.2775399016961018e-05,4.3424425839599934e-05,2.80443149014431e-06,1.0946803291611573e-05,4.6285737065332455e-07,1.4349868671104105e-07,6.415507123991304e-06,3.6270833925211576e-06,0.00018525744617936546,0.0019075566280624123,0.0032089838715303465,0.00015055626820092982,0.003120252454438255,3.7642730456699525e-05,0.00034248068600462034,0.004526999572104451,0.0001071018052507533,0.0003976356831574268,0.0061787205611465446,4.9843355408807355e-05,0.0012510741378206625,0.004511976900313908,7.184475758759135e-07,1.3296429643983032e-05,0.00043574156916825757,0.0010261626076686348,0.0008163008968504748,2.638584351011275e-07,0.00035010683600855685,0.00020994788865591474,0.00037096008632842015,8.630051883007361e-05,1.1949752605211472e-06,5.0150612287636065e-05,9.012969663113601e-05,5.357751682044665e-05,8.401341214270275e-05,0.0025730275158357685,0.0001483270375315371,0.001201772280296165,0.002581494841993326,0.0005195273760705277,0.0005430887290769348,2.5054102440691395e-05,0.00018231436907578669,0.00010960198979348412,0.0006991990048781371,0.000813084661547725,6.1881362398708e-05,0.0003890157966839336,0.0005157074295625286,2.572137530210128e-05,1.0789422571599872e-05,0.00030835074765844794,0.0008182379236489901,2.623551577851657e-05,0.0004823618374811822,1.2278995778824964e-05,7.859070879057128e-05,2.5280721516196536e-07,1.2234353673257203e-05,5.436070774700319e-05,4.520055008461199e-05,6.914556272419325e-05,3.102824403411475e-06,5.0895957904639744e-05,2.9700911113206274e-05,8.08468371626958e-06,1.0274135366916681e-06,3.0984833728986416e-05,1.6567746587980992e-06,6.382937897209118e-05,1.078786962560585e-05,1.9040178473872515e-06,4.799662360444046e-06,1.5192770343563922e-05,7.777493422622683e-07,4.225020711068339e-08,8.467966672731642e-05,2.330516766169133e-05,3.1231839641154835e-06,4.118144666342971e-05,6.160666344445787e-05,3.7645812733355655e-05,8.765079122508013e-06,2.938327066104307e-07,1.1719639522400627e-05,1.7130681038146633e-06,1.1538976485425678e-07,6.92894197085181e-06,2.1464177708541143e-05,1.3711417207407095e-05,3.0671519990477236e-08,1.2100219719535232e-06,3.844226448279642e-08,2.394193364452235e-06,1.1759312013026602e-07,2.5816769398945283e-05,4.967690252488666e-07,4.4648479313735834e-07,1.0235905845812354e-05,4.121640716281405e-06,6.82753920067114e-09,4.190709468332443e-08,4.857618277398501e-06,4.201911388168611e-06,1.322132425318756e-06,1.4879475829232547e-07,5.0914147746716765e-06,5.996093315197015e-06,2.105595386936443e-08,7.731803775001822e-08,1.547439167914888e-07,1.3469819979405884e-06,1.342143987059785e-07,1.0375325933953405e-06,6.97705158092532e-08,1.5618078212931152e-06,4.859555953196093e-07,5.263185495429923e-06,1.6438218772840685e-06,1.424168853958463e-07,4.751530742197474e-07,8.81429649268739e-07,5.305977657243943e-08,1.0319314847073713e-07,2.603152339686332e-06,1.7308714252983748e-06,6.90661450253316e-08,1.9181420896074997e-09,1.703845110334612e-06,9.99476491347906e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.021824501331116686,0.033881908719427756,0.0036265100858039467,0.2162807356274734,0.012583628168737704,0.003824894488569708,0.0003328242323892283,0.02168985639808274,0.009245991646718243,0.29237089044729947,0.17664051953257065,0.019997646311197936,0.01841787934480399,0.00011405138763498357,0.0003960097645441252,4.205465935624986e-05,0.005342244753336001,0.00035878027819791214,0.00014019462114811532,0.000921617028702304,0.00045548792660277115,0.030094121912854987,0.004219942740572025,0.0008180772822612425,0.00739063329940004,0.0004775368747296227,0.040797982087118045,0.0010507535313708516,0.00016112643781918123,0.00019269548544187387,0.009279022183954933,0.0008322988092364092,0.0029714827448819037,0.003087274224881309,0.0013815077101706486,0.00015572046871970002,0.004423674896505858,2.8297296398971383e-05,0.0005943732592212925,0.0005580054847220683,1.949188932193202e-05,0.0003807853506743175,0.00012885562282471952,0.00137487367432243,0.0010366344583725429,0.0006678252477709812,0.00021792452320124056,8.622257040125092e-06,0.0005541333929381942,8.497358389103482e-05,0.001095305064391372,7.311924399289182e-10,7.241498204191288e-05,8.484743174719256e-08,9.90651734560366e-05,8.279559068125053e-06,4.580464218140179e-06,8.625941287232486e-05,2.1617848847466092e-05,3.841508520929793e-05,0.00021254635412071288,2.2388730582800775e-05,1.426390015568657e-05,1.3421405018476662e-06,3.1935770637758765e-05,3.456286967740141e-08,2.2024351067351233e-06,4.847978836153288e-07,6.753531416769931e-06,2.8113887724501296e-06,2.9601998408068653e-07,2.3827351958161103e-07,3.372373614141111e-06,5.314539031076038e-06,8.517236651739424e-06,1.0854704339369192e-05,9.863518709130048e-06,9.90019465141323e-06,8.039124501646455e-06,2.4136488363524222e-09,7.770689069985792e-08,1.3874771119581908e-05,2.834141904983767e-05,5.131629556842654e-07,3.3367934548778067e-07,1.4766675744404267e-06,3.419442609953194e-06,1.5667357300408469e-06,2.4310636810298547e-06,6.141913229118501e-07,3.663536532805267e-06,5.705817229806343e-07,1.7073566085379355e-06,1.3046536961880406e-08,1.8959877046142992e-07,8.715512786583446e-06,6.220223913722123e-06,5.615351295062965e-08,1.1212819797101758e-06,2.8294685430196864e-06,1.1155354471270584e-06,4.669791620059982e-08,4.667479669429042e-07,1.6380662248849376e-07,4.2034597780293836e-07,1.5914201496602942e-06,3.907900913979745e-07,0.0001607799940317456,0.004878021180967362,0.00722456878988087,0.0005252085160400988,0.0011306426825816729,0.000329625771952724,1.5680007425800113e-07,0.005142007124468773,7.355004157405531e-05,3.8514921374410704e-06,0.001250185371359791,2.9019273346531094e-06,0.00016993715067514792,0.0006570015299036669,1.360794626825701e-05,0.0003179423453776309,0.0015589309954986419,0.00038613347770022344,0.0008329364832642128,0.0002221131849533542,0.0003673174396698897,7.51490901507168e-06,0.0004720842847016904,8.278711849540876e-05,0.0003685638287380666,2.333556616140875e-05,0.00017302983392664117,3.4097312169523164e-05,1.3638947510052901e-05,0.0006810371586634112,5.034887044619296e-06,0.0002665701786255248,0.0003446655816321531,3.70415249912881e-05,0.0005442284720440504,0.00017407700150595673,8.116940977132003e-07,3.813625445148183e-05,0.0009275070436498556,0.0004974823119681115,7.184466451981564e-06,0.00019339398711215594,0.00017734511899858418,2.113456520902446e-05,4.646054241996822e-06,0.00019683061756303744,0.00024180373280113798,5.874992292209669e-06,0.0002131227536206204,1.9121737842464626e-05,5.1746736935420756e-05,1.1557207271639669e-05,6.104323444056092e-06,5.0369517061721325e-06,3.84559511001914e-05,3.469382431586787e-05,1.208530272300834e-06,5.493903509279363e-05,1.7622981562936957e-07,1.663553468311818e-07,4.654381147162212e-07,1.5780242776930464e-05,2.128250331523418e-07,3.651159130102499e-05,5.079914939809527e-06,9.11216042176477e-07,4.48830569776959e-06,1.109302133395218e-05,7.443077709723411e-09,1.5875808818677228e-06,3.1640273225885807e-05,9.985227937381325e-06,7.586933050696132e-07,2.4546119604895722e-05,2.0956784851478005e-05,1.4135317137675685e-05,2.6018834682339786e-06,9.197368777691395e-07,3.9251523125116705e-06,1.5326913298530087e-06,2.644740781931887e-08,5.215526726942699e-06,1.8511223423001155e-05,1.1606277217968142e-05,1.8995896544637958e-07,4.699539927432994e-06,6.412013608958489e-07,7.700035927538096e-06,2.203483023155428e-06,1.9857360171071647e-05,2.9378801631452234e-06,1.8149762137653624e-08,2.1718618459232175e-08,2.5677326513928733e-06,1.3735932613556656e-08,6.125788178934499e-07,2.8268706042666736e-08,1.2551483847822453e-06,2.0772054174500454e-06,2.760939881163438e-07,1.4408919128960918e-06,1.2798246906697841e-09,9.126424060923455e-10,3.5213210791695815e-08,5.208374380671899e-07,1.804566835739152e-06,8.755572578067472e-08,1.06063380544974e-06,7.000461899053789e-08,1.8250052407076112e-06,6.230782996219375e-07,1.6165722316330289e-06,2.787432595852124e-08,2.0869501238252042e-07,4.6536392517282366e-09,3.0851241561435927e-09,4.432410491972405e-07,6.063119961652319e-08,2.228004806870132e-06,2.746995939606478e-07,7.315141226094113e-08,6.329895696488563e-08,4.6148034682502725e-07,1.9413604062101797e-06
