atom_numbers,value
N1,10.568156371747937
H2,1.9376964953660496
H3,1.926065353248509
C4,9.624235847510175
H5,2.087762959627437
C6,9.554495917722475
H7,2.079892074652865
C8,9.643097955601986
H9,2.087606825204009
H10,2.0960812817862275
C11,9.7172152423037
H12,2.0909841421386393
H13,2.0820920745999283
H14,2.085503357087087
C15,9.729125828815054
H16,2.1053448882329713
H17,2.090226424467978
H18,2.080096318196955
C19,9.72941256593008
O20,10.953349398101524
N21,10.391376123907438
H22,1.8822499919290965
C23,9.590875474811623
H24,2.0378340556461563
C25,9.620913980705247
H26,2.0668074285785307
H27,2.0535261000703637
C28,9.50924224911285
C29,9.583090985141164
H30,2.0760594137426507
C31,9.454125024295475
N32,10.366566588390715
H33,1.881559668237763
C34,9.489387617131946
C35,9.522882404692126
H36,2.0815809521427147
C37,9.54320765449283
H38,2.082905704054858
C39,9.544043384570028
H40,2.0844536207908204
C41,9.513166387912124
H42,2.0812447028944696
C43,9.767697174021864
O44,10.911493559530134
O45,10.911601087898696
H46,1.753811755201491
