 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,H33,H33
1N1S,N1,0.0,0.023923768199934026,0.0015133822847770428,1.642386530176232e-05,0.0001919653458970494,9.234414236458655e-05,0.0031201965615210714,1.0764634474025314e-05,0.00021878075304204714,0.0001243256713029106,3.2531743629493626e-07,3.8514108639295386e-05,2.066275272549767e-06,3.089536049670494e-05,0.008017922910664055,0.0013258910685018943,0.008179193234231219,0.0014403866559511425,0.0012017952048730962,0.0021769215101494765,0.005420811531031244,0.0028640296436541757,0.0015223334445590986,0.0005810826487047116,0.0005045874011040397,0.00015762737825752993,9.27011426496982e-05,0.0003251265390613878,0.0005240427323451036,0.00012193777350752444,8.692604104632018e-06,3.38673656671562e-05,0.00015753567164122906,2.1740094855116077e-05,2.3244237973285564e-07,6.407494888005516e-06,3.371299399090866e-05,1.2951561016771862e-05,3.515890165672886e-06,2.958658869300912e-05,0.00013553209550853929,6.374909734763179e-06,5.9166149559697345e-06,1.8815177555281393e-05,1.4183077479107409e-05,2.5852971542450476e-06,4.724363374203344e-06,4.759563957124069e-07,3.6715035909740124e-05,1.5380525425379155e-05,1.5251899323720508e-05,2.265790015609781e-07,4.250939115851837e-07,5.586706087926108e-06,3.861441440827784e-05,6.260155255261024e-06,1.1377721844285649e-05,6.306343917517054e-06,0.00010958679854211617,1.848943832261085e-05,3.357857708663481e-05,4.492111127518683e-09,8.065554769620675e-06,6.710010636012953e-08,1.944436067047306e-06,1.4023417871378285e-08,2.3022347112044983e-08,1.4863609247156573e-06,4.356653954262768e-08,8.129508923260254e-07,1.832384333155801e-08,1.3403154608404577e-07,3.7408471809802224e-05,0.0001799791551946317,3.728275492775879e-07,0.0002951577263010652,1.2624082082357546e-05,2.283607794750786e-06,6.643518042970253e-05,0.0002072943371265179,4.193013300490822e-05,1.964693881417734e-06,3.0982880093177734e-05,7.699966286800475e-08,1.3634279256380388e-05,2.801866528004404e-05,3.572284057729025e-06,1.3838175647595818e-05,5.821441304343367e-06,0.0001309438451733147,3.3924053490785866e-06,4.4927639084590965e-06,1.223031750474668e-05,8.984499165087811e-06,8.956217078637252e-06,4.071078880354961e-06,1.0633336389731518e-06,5.879746593495661e-07,2.49582406135207e-06,6.568099404358207e-07,2.5385282971329692e-05,0.00013865684904512676,3.376613833072639e-05,0.0002606083876544041,6.719040515168473e-05,1.8804517573745017e-05,4.8632393055747514e-05,7.506095876963492e-05,6.417399164071469e-06,1.2231003683804698e-05,1.1679378597584389e-07,8.978858261066147e-08,1.180873239471636e-05,8.527748290146353e-06,1.4518647022399023e-05,0.0007242419349192675,5.318610407922808e-07,1.6922658013340808e-05,6.55935540305741e-06,2.573245706960492e-05,3.920334695761696e-06,4.5908877654987634e-07,5.13292396564502e-06,1.155476456959903e-06,3.30414635429932e-07,2.5307357450071732e-06,3.569798942809621e-06,2.9654199540374293e-08,7.081638432326898e-07,1.33873359570158e-06,5.935571710802279e-06,3.533472193173459e-06,7.245009453482609e-08,8.586445312541713e-07,1.6343462072576642e-07,5.032671070992478e-07,6.143626263277469e-07,2.925065782921621e-07,8.980554966342424e-09,4.8950006936721024e-08,2.518282571362107e-07,1.1922728637703273e-09,1.51816636650981e-07,1.258750870203329e-08,3.854474792119866e-08,1.3612369201276842e-07,7.414713287801078e-10,8.429172877466584e-07,1.238338542819406e-09,5.944293723914029e-08,7.240131383312587e-09,3.1416420576135806e-08,5.615898968081012e-08,1.0774255709833369e-07,1.9647461435567948e-10,5.964496496702054e-08,7.176076399773024e-09,1.0407506800813593e-10,7.210451402617224e-10,1.1409070882484329e-08,1.709195332488811e-08,2.240616858717459e-10,6.936673457857978e-13,1.3107062344364095e-06,6.954240494572161e-08,7.056064443844434e-08,1.2894014717046431e-08,3.548036220379913e-08,6.365030302823982e-08,1.5441115053249632e-10,6.995794832320712e-09,2.8999207479785127e-09,6.688932807641379e-08,1.5588546009581705e-09,2.6612873904596768e-08,4.238022016656018e-09,1.1541859135100196e-10,8.91076740172636e-10,9.903274367228931e-09,4.451952695383454e-11,3.950704208222078e-09,5.132892555437252e-09,4.1149191387646056e-08,8.761557634962003e-08,5.336556085921984e-09,1.2560817719275974e-08,8.688298305803421e-08,2.2242924724302782e-07,4.87709737040376e-07,1.1164670232766127e-07,5.248819900938173e-07,7.085342246249127e-08,1.6982547612620635e-07,3.0482480761762076e-08,7.400836832260893e-09,6.2686573848447225e-09,2.9036378856872602e-09,1.1532669874636525e-08,5.564000649105338e-10,8.148239610816788e-09,1.4342364629271742e-07,9.0208200176356e-07,4.518216578652812e-08,2.4713362911654713e-08,4.5489714217694655e-09,1.4048830099255838e-08,5.035735717306977e-11,1.945260859059772e-07,3.0281990248681723e-09,1.3354510719487678e-07,1.0411204565130561e-07,9.993650573747459e-09,1.5110950823959968e-08,6.812290253011e-07,6.222138471123628e-09,6.059400214919464e-08,8.497916453853449e-08,2.916726571378092e-08,1.5967143579542764e-07,3.535328613191169e-08,7.63732885128432e-08,4.981818735316779e-09,1.0016026452674964e-07,2.58631737359849e-07,5.222038024221831e-08,1.6448013173686604e-07,7.926989411544128e-07,1.0059979298482347e-06,8.83634839743408e-07,6.373043245910814e-09,4.043652182539326e-08,3.762683049857163e-08,2.1775063308027143e-08,1.6370656510944492e-08,3.232878127701344e-08,8.049531352583017e-08,4.335952863421255e-08,1.0552557094811732e-07,3.997618169826467e-08,2.297276502361001e-08,5.519039913970403e-08,4.99826846578344e-11,1.3460726133729395e-07,3.7316735812531476e-10,3.0302792358716246e-09,4.398234484948027e-08,1.976387746516206e-08,7.658389145070998e-09,1.1508849206975924e-07,1.423292542712673e-07
2N1S,N1,0.0,0.0,0.02672067863179617,0.0012048031409346294,0.0057979864651458435,0.26580948069342725,0.04866035241366573,0.00048210687832384025,0.007476060193289058,0.003132718053597827,0.0001197255154965493,0.0020920938204809225,0.00012471147501535995,0.0008670702034117017,0.1088320919510859,0.15927356564826312,0.11100692752420871,0.16168611735048222,0.0035258545242669026,0.005627819179490512,0.054359567484696836,0.027686592512826458,0.01821814481982509,0.040431542324031344,0.14487880694112087,0.06731499706768274,0.033706548762365784,0.017934934354114418,0.028394320164909503,0.0070765390865139555,0.0007067127792002026,0.0029535542856635733,0.005533900602940456,0.0001647775133655216,4.7066541879470236e-05,9.768692865863571e-05,0.0010978571864455056,0.0008900995635268139,0.0005422490519491063,0.00039630188807304734,0.00012528418974877553,0.0004796375365323513,0.0012306842590228406,2.3039804688318455e-05,0.00013826279277306952,0.00010729903601869317,6.126440932296973e-05,7.312086042210453e-06,0.0015696282811363815,0.0010821191894687665,0.0001928248959264245,0.00025384656085725155,2.352206525113587e-07,4.676663114011603e-05,0.00016982950735222602,2.027075422428304e-05,3.3845781782115836e-05,2.3970002894113662e-05,0.002525626381960855,0.00036146349754728746,0.0005592043725544116,8.190552786846439e-05,0.0017042664046487133,0.00018688139391720426,1.7048441041556117e-05,9.693627339046884e-06,7.796003066440349e-06,7.342823442302304e-05,4.594148100389717e-06,4.831532226212687e-05,2.1531420939524537e-06,3.401727199925375e-06,0.0001941150879856135,0.0022767207560510094,4.785621839475951e-05,0.006722505641064025,0.0007291345971540686,0.0003597368037904225,0.00014693370055418598,0.0026836289202840646,0.00015145033305286049,9.658444114823972e-05,0.0003624228296359444,8.664838035743472e-06,1.5230978431146625e-05,0.00034921111974672847,4.926333185828469e-06,0.0001463146096036816,0.00012935175636563656,0.003449556492393757,6.0078400834662204e-05,2.7485002855875962e-05,0.0003437546464675201,0.001301216311157205,0.0001115325267830869,0.00016069661068929264,1.0733789306272001e-06,3.109964158265477e-05,1.2379759909419974e-05,2.3206779018680734e-05,8.630565205525187e-05,0.0014344574935889476,0.0007398627700490046,0.004721738569629874,0.0014010471757330833,0.000652541652731653,0.0004564174492838191,1.1480650785600233e-07,0.0001424204506905724,0.00034272753953934476,1.1805441963996799e-05,2.4580346846603263e-05,0.0001644295510241367,0.00011159547792605196,0.000748127535696419,0.010600610413216138,7.91018745638361e-06,0.00016333168843418733,0.00013294356504411908,0.0006194494632016934,0.00012480439193307546,2.4497632056252883e-07,4.894254685261501e-05,2.2538023092266712e-07,1.0873802835931201e-07,8.010322475238141e-05,0.0002244804169906356,1.5344016635054913e-06,6.1921896543637445e-06,4.3058595549982925e-05,0.0002114820060912237,0.000225939413269316,5.330930608060669e-08,1.142000950249411e-05,1.5203110859118851e-06,3.2185952871799373e-06,1.538533442646539e-05,1.5163165030251946e-06,6.498042015579131e-07,4.4382863046976695e-06,1.5924350704743517e-06,1.9501686399081564e-07,5.211469702226523e-06,1.1404537079151567e-06,2.3953106336183083e-06,2.948089970367107e-06,9.383516679228876e-07,1.9292999637432473e-05,2.16530571250928e-10,1.2046407591448371e-06,1.060454480228401e-06,8.865127529844585e-07,2.900484853185503e-06,1.5649095232994625e-06,2.0239668252486354e-07,1.3302573966811337e-06,1.896210256369102e-06,1.5212098247729955e-10,3.463959785676707e-09,8.020248496443116e-07,1.0857345258408202e-06,6.421983655968688e-08,4.659963659392474e-08,4.004239790855735e-05,1.860828104049972e-06,9.89948629737114e-07,9.962439051491856e-08,1.7965391312380063e-06,3.193287912317544e-06,4.689272481428475e-07,2.6127368357720115e-07,6.368997329531112e-09,2.4366813722309644e-07,4.232800776549084e-10,5.142284198456082e-08,1.0962850272022706e-07,2.3148568839559402e-08,1.6864042828856896e-08,6.903792493240246e-07,6.081473102881318e-10,9.789006494287378e-08,1.1159938351212872e-07,1.1751157411588053e-06,8.091234482421328e-07,3.307570373145552e-07,4.641332305155288e-07,2.512838825907693e-07,7.4137659877848705e-06,1.4511782877590917e-05,4.711956995695488e-06,1.7141374644591423e-05,3.0742846024445214e-06,5.571815988147932e-06,1.5899174155009632e-07,1.6564723113177138e-06,2.6349667558989154e-07,1.3957808508990865e-07,9.415702546533566e-07,1.042807618034658e-08,5.228928903200369e-07,7.967618195880988e-06,3.316717947088321e-05,1.7183452389879506e-06,8.310907317898852e-07,3.681438451863528e-07,6.026989605167898e-07,3.1552111212640455e-07,1.1482232853410324e-07,2.9910103900299134e-06,1.4759951421083883e-06,1.5659034420245632e-06,3.0266207646789667e-06,9.77562988335734e-07,3.607372496716721e-06,4.2364288113105886e-06,7.11588370894134e-07,3.2151339000030532e-06,2.8294938614337184e-08,2.1109034662458726e-06,5.837212768255995e-06,1.1809219380154445e-08,5.0995343947590754e-08,1.5585583765798106e-06,1.5165863374022592e-06,5.560393026016186e-07,1.4776331078714122e-06,9.767366908164377e-06,3.726248295254919e-06,2.226473293287512e-06,4.499822885417615e-07,3.747644439222597e-07,1.514407680591745e-06,8.906423485388615e-07,1.502009538967286e-08,3.244473194552455e-07,6.101268034353069e-06,9.270385503690193e-07,1.1999972739928921e-06,6.166769055848675e-06,1.6833111970981918e-07,4.6000466324969125e-07,6.179910982950787e-07,2.0262218036748436e-07,1.2197828747062545e-08,4.60203024577055e-08,3.631388903135857e-06,1.6630603096867702e-06,1.3977123414221637e-07,5.650152961944599e-06,7.2076578749857845e-06
3N1P+1,N1,0.0,0.0,0.0,0.007150527691612396,0.023366713286993246,0.032407968376324536,0.1912201084171543,0.007694839427565547,0.027176005422651528,0.008305727047875688,0.003665629641919743,0.0004754809824318862,0.003934134085507024,0.003264169237453096,0.007147500045878719,0.01186861523114624,0.02330267627887528,0.0036349291721653465,0.009962267004895775,0.05425539809543789,0.13434878697729635,0.10545051530175131,0.05606997213459097,0.01652295686724159,0.007736799588815568,0.05066667917610346,0.03439902874274381,0.01872004778294878,0.008996272798424743,0.017153178755701548,0.006477671096762672,0.01833015816456829,0.001124259301338526,5.9768072466326316e-05,0.0005928265398904564,0.016225630663137203,0.02389500544928813,0.0021894358477783094,0.0027891402859809844,0.0020969756006397056,0.0001660710121376141,0.0006381023691073295,0.001689055817500229,0.007066770845664205,0.0066378513493610125,0.000446563058686289,0.0007107000249368944,7.189777948779508e-06,0.010424698501656504,0.00620526623701112,0.003682352661271704,8.463433017080746e-06,2.4722935894061493e-06,2.5562624448083326e-05,1.2345005400593578e-05,1.4555035660723803e-05,4.146944868566038e-05,0.0006392678817399577,0.00020718200040681367,0.0003205478363916825,0.0008223975447525511,0.00020889951160718567,0.00012886095978403844,0.00025640777035995654,0.00021813418438432208,0.000641485924600671,1.1360574455165917e-05,0.0006627510821719529,0.00020718071696324003,0.00025033464190515886,1.2615711618924053e-05,4.0049276748721496e-05,4.717518833352585e-07,0.0008971790571572491,2.8874778124077238e-08,0.00037484179127877937,4.972899472832637e-05,0.0010129461760484126,0.00017519642376395694,0.0004264996330918258,7.505796238138629e-05,0.00027412727419018346,0.0034662002053518215,0.00012737704670828798,5.9074257533264785e-05,0.0003047242401517103,5.463295278618219e-06,8.496137661540004e-05,3.225615852509023e-05,0.0010172715032212842,0.00032771342987780727,4.682356759788675e-05,1.4011960289828096e-05,0.00034838162454420285,0.0002806133971997582,3.1938244653639813e-05,1.0072234550406733e-05,4.4342125571361635e-07,2.6608013681261866e-07,4.044474178011015e-06,8.15506757863016e-05,0.0026793270622444965,0.0037913763871095796,0.00607152117972154,1.6645525295899688e-06,0.0009031430711239352,0.001144149628771185,0.00013232716954458823,0.00046844990662675556,0.0007139480108926399,4.790413472788302e-06,2.114099117989099e-09,0.000688727996630556,0.0003609501216137456,4.737193267434492e-06,0.029153524513968687,1.8349557846519815e-06,0.0002312512483912954,4.419834923341526e-05,0.0005256958887067675,2.4055355861474226e-05,4.663013641881264e-07,9.204271395280017e-05,1.5849196509432062e-05,1.6168237642055772e-06,0.00034881758377136585,0.00015534100788228145,7.585142550436963e-05,0.00029638318312619205,6.332326597546789e-05,0.0003351139098404232,0.00022692619925157587,1.0136562700324703e-09,5.077273322662279e-06,2.990769032429341e-07,9.437535037903899e-07,2.6973104012562032e-06,3.1043931736363106e-07,4.699700836052756e-06,7.692714274476486e-07,4.488001272839881e-07,3.303430864409762e-07,7.980466457890856e-06,5.935846912663578e-06,2.123566210876504e-06,1.1415272814341293e-05,3.075500026206157e-06,2.6331339086471672e-05,2.3696645534698746e-08,2.9390355038572125e-07,1.0969219594869628e-06,3.814973343896355e-06,1.0468501221438942e-07,6.663752363245123e-07,1.936937690238949e-07,5.039494221925622e-07,2.20000614303828e-06,1.8571525206567685e-08,4.636331027985108e-07,4.166473310807106e-07,4.28020019427322e-09,1.1259860501766639e-06,2.4829247604607474e-06,2.7901972332600167e-07,9.938246208207602e-07,8.228367724960606e-07,1.097346298273294e-07,3.2701771783827382e-06,6.769066720924144e-06,4.79461037983242e-07,8.977016330291576e-08,6.904876670432714e-11,1.0063488757872108e-06,3.6374151779483554e-07,1.3701718795111617e-06,1.0310589826367789e-06,1.6929321811076647e-07,7.693074055570293e-07,1.319440570135555e-07,1.9264614370406719e-07,1.1128529608939175e-07,1.5697622934851552e-07,2.662042621892624e-06,4.069354794467017e-06,1.719159091972955e-06,1.5381706419681507e-06,7.468536900034906e-10,9.548019086480508e-08,4.1570250530753583e-07,8.627275813744006e-07,1.589165252724456e-07,1.2142116068147857e-07,6.770524940691303e-08,6.126788041349585e-07,4.313374775577472e-06,5.578444586262776e-07,1.155487350246176e-07,3.946733784232492e-08,2.6847970424626055e-07,7.108199273631044e-08,1.9026822783985153e-08,7.596280982014036e-07,2.6445607037572927e-07,5.120806645386722e-07,6.989449410355064e-07,1.0357073731981359e-07,1.9655471672486158e-06,7.55362585569408e-05,3.543327539823338e-05,1.3447885027773054e-08,7.535009936088244e-05,5.3697886426284924e-06,1.0818771838394525e-06,5.368772237446251e-05,7.119791494591965e-06,5.939457634607237e-06,2.8340453075426097e-06,7.51299263912486e-07,1.5736232654051108e-05,7.121227278306108e-06,3.579053824420697e-07,1.0834482822019709e-06,1.6946832190889438e-06,2.018957992788728e-06,2.8438914140505034e-05,1.0176638411962813e-06,9.08048815562168e-06,1.21325905304559e-05,3.981741436032138e-05,1.6779457090443373e-07,3.5794402619693244e-06,2.8693400988544226e-08,4.290003399187725e-07,3.1928729378183363e-06,2.8752822345268214e-10,1.5029605826555326e-07,1.306927206456976e-06,1.0879512978512196e-05,3.8444883956323395e-06,1.8245712811726378e-06,2.899506164055765e-07,2.9309112026254525e-08,7.59908045377955e-06,8.612729385237827e-07,2.4434884999813278e-06,8.176090382505663e-08,3.339247982570015e-07,3.154426035267832e-06,2.3628405276809872e-07,1.6199457686383312e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0007923390875883563,0.0003569310212045984,0.011158746746513959,0.2777153047033174,0.0006861573527738862,0.01194438929003705,0.027705552359143848,0.0032630989338360283,0.029523028842607157,0.0005870117222159799,0.02354912352958527,0.007997900771310018,0.3030199597850629,0.21437588886967784,0.005020697958752818,0.03153524465728541,0.09146515509297304,0.03975974762466805,0.024004978837425917,0.015160000988679645,0.051234497340620244,9.889080182334808e-05,0.012362041819181435,0.02255489496660701,0.00311652359411152,0.009496781954093425,0.008072212793714506,7.023312408804827e-05,2.2027160705651028e-05,4.472836090041454e-05,4.063073036242315e-06,2.0602015379456162e-05,0.0009430231857447957,0.0004518706614189405,2.9919995907512487e-05,0.0002012092766281448,8.472624286604002e-06,3.384816761542453e-05,0.00014824071604335742,0.0009422040227611284,0.0006243595113100131,0.00021696074369104146,0.00011624877495242103,0.0001818133005020428,0.0007496523294112656,0.000571564928285806,4.970042660268348e-05,0.0003259393926180465,4.378007065763967e-07,1.8909054984250773e-05,2.87670553615893e-05,1.155344929437696e-05,2.8068725900665115e-05,6.805289563605044e-05,0.0004271414651726424,0.00016637904051153285,0.00041973090324187723,1.0497941237197495e-05,2.809711584639274e-05,0.00011939620927448047,1.696094453329522e-06,5.166060012551377e-05,7.40717622682574e-06,6.000776715531231e-06,6.7129965357626276e-06,5.998479579716332e-08,6.999928077178197e-07,1.0659833886261794e-05,0.0002742267957402955,0.006885391317370537,7.425048873344053e-05,0.010817721518888046,0.0005642624339206037,0.0015931430035669436,0.0026868322724320493,0.0036862922496090356,0.0007938384128189924,6.711872230868998e-05,0.0022769419916821576,1.9324191353309317e-05,0.0007408063753437943,0.0011337001151017212,1.6172083904475443e-05,0.000615481494889103,4.436798594964486e-05,0.0037072737302130676,4.915386484238837e-05,1.1696100934432963e-05,0.00029808500306938157,0.00013609205970421812,0.00023255043760661565,0.0005588213251312979,3.962680988300882e-05,4.7348018328730035e-05,0.0004430940939799122,0.00010201329423953354,8.133255134712414e-05,0.0017828661112311295,0.00013440299345246487,0.0031605009726907163,0.001103545999007416,0.0008258728627974499,5.0873332261502924e-05,9.275547982978694e-05,1.8041394810985878e-05,0.0005743021545872029,0.0001292184422161391,2.910793480204177e-05,0.00028064051552756375,0.0002600634420257819,0.00029238812187504237,0.0044641755845966635,5.240682718676837e-06,0.00016884878509548784,0.00016460835632647886,0.0003204270418857291,5.04768478051254e-05,2.4054980229948342e-11,3.545538325067099e-05,2.1953655621853585e-05,1.4349147655412509e-05,6.316951939022708e-05,0.00014024326587414038,2.8463664758504592e-09,3.3220852830861958e-06,3.913861158344467e-05,8.80079256457833e-05,0.0001660694139817842,7.470048868363222e-08,1.0566271881007339e-05,1.4496354121540378e-06,3.6889191568079127e-06,8.21363021508148e-06,1.4812002446795702e-06,2.1437932895551626e-07,2.5677183308481233e-06,1.0659000304613642e-06,3.9530578144209017e-07,1.276137619798945e-06,2.0664581024121276e-07,7.165045210477672e-07,1.1409393299022241e-06,4.601829139971869e-09,5.959489930873474e-06,9.057921079858033e-10,4.910225110954514e-07,3.5067737158556156e-07,5.926814594658936e-11,6.502885327996921e-07,2.5306821926918133e-07,3.4315324537459446e-07,2.9572433892788297e-06,1.3430995804419865e-06,5.573159533867056e-08,2.498285514018761e-07,5.414733688091644e-07,1.056722257919418e-06,7.773721333315109e-08,3.620773463275384e-07,5.211216690170772e-06,1.063530171041549e-06,2.663213058973213e-07,1.9272196061237423e-08,3.744681262851657e-07,8.660721793063431e-07,4.4148329436666245e-10,3.973771991461206e-07,1.184601927661788e-08,7.210953150149635e-07,5.223257382169777e-08,3.922178981596858e-08,1.5974503497773185e-08,7.958457537426966e-08,3.957056904368983e-12,5.155780129495469e-07,1.220763490294985e-10,4.776779993775904e-08,6.497992943721442e-08,6.385346700277239e-07,7.374409012328442e-07,9.646389598216842e-08,2.456385130855665e-07,2.991205798608121e-07,1.1660583988604145e-05,1.4372224618863783e-05,5.362083419502284e-06,1.6913920766636892e-05,5.833678390132491e-06,5.829153028713563e-06,6.178844103033043e-10,1.931549821865275e-06,4.576510481690832e-07,2.8657258988040724e-07,2.8536769547393703e-07,1.1446490422173383e-09,5.140872982867251e-07,4.592922773660746e-06,7.777239012085602e-05,9.332539914197469e-07,3.6099256961463766e-07,4.6911699991269984e-07,9.347974141427073e-07,2.5027090444496025e-07,9.437765990938374e-08,1.6892279681712807e-06,1.774513962882196e-06,1.444673084716186e-06,2.006742066296141e-06,2.0950268186936682e-09,2.1958007931921486e-06,3.530859119305063e-06,1.2535111542089084e-06,1.427028166522959e-06,1.3590969683008325e-08,7.15004176754519e-07,2.692740039833552e-06,2.6214050929951327e-09,2.181876892493051e-07,5.489962924265512e-07,1.2967447799994147e-06,1.1878973142920302e-06,7.994248445442054e-07,6.195476921266874e-06,2.4842096864041707e-06,1.130724913700476e-06,1.5434998368313302e-07,2.2883833827869182e-07,1.7677642680791195e-06,6.242242824860966e-07,3.1490813734436074e-08,1.3165715984087e-07,2.961114974553425e-06,1.9826145791768113e-07,7.233286591912247e-07,2.5666852594419254e-06,2.182579583731581e-08,8.198088972122264e-07,2.267100271957645e-07,5.702617493774653e-07,3.6599032693374056e-09,1.4622869137781436e-08,2.0152381405846853e-06,1.0817244584515606e-06,6.152525799940634e-08,2.7465741458954085e-06,4.8006909829645394e-06
