atom_numbers,value
N1,10.591456050608262
H2,1.9290422535023148
H3,1.9274975734044828
C4,9.633910675509522
H5,2.0767016408770553
C6,9.613683176844706
H7,2.057327527517743
H8,2.0728486505312187
C9,9.46076150854776
C10,9.473866972778408
H11,2.0755786432217724
C12,9.491424490499435
H13,2.0567142510940553
C14,9.502917760304538
H15,2.065606474806409
C16,9.545923801338713
H17,2.0847859812692295
C18,9.504184562975679
O19,10.888359684395168
H20,1.7687043577610142
C21,9.696833116625305
O22,10.91806081040476
N23,10.411603436348383
H24,1.8834580228185724
C25,9.673334198090823
H26,2.0249321504833167
H27,2.0475322107332063
C28,9.728636957320008
O29,10.907950887202107
O30,10.92714630075972
H31,1.759454398488374
