atom_numbers,value
N1,10.551880899322972
H2,1.9047685525479912
H3,1.912159411084067
C4,9.615882685932363
H5,2.0771840491155027
C6,9.619746993556017
H7,2.04320183262021
H8,2.0485568153769043
C9,9.671603343400664
O10,10.918889104990427
N11,10.40827620267662
H12,1.8608130234323723
H13,1.8580801363366943
C14,9.719267995738484
O15,10.948080870362244
N16,10.391920193410542
H17,1.8678477910253148
C18,9.583506200914902
H19,2.035002071249461
C20,9.626011319516664
H21,2.0726274039830894
H22,2.0507678236595543
C23,9.63789518575368
H24,2.0617978517390974
H25,2.0850112922704587
C26,9.631279978206324
H27,2.0702404970272745
H28,2.0447370432983982
C29,9.595589407457522
H30,2.047570501810253
H31,2.0424897048068726
N32,10.38899652265324
H33,1.8278763604657073
H34,1.8388679485783817
H35,1.8391170921916138
C36,9.757402806733568
O37,10.887531527271555
O38,10.888307101493368
H39,1.7354967629316222
