atom_numbers,value
N1,10.554884146352746
H2,1.9307988781176353
H3,1.9256202317857738
C4,9.626321754697639
H5,2.0544593080700433
C6,9.610169578587248
H7,2.058990925376066
H8,2.068674269882568
C9,9.42834649026752
C10,9.507795615375633
H11,2.0743027396357783
C12,9.498450048474414
H13,2.0695786111328265
C14,9.494943842558671
H15,2.0783271170054967
C16,9.502095739647267
H17,2.077517134790338
C18,9.504849910717672
H19,2.0786463456998656
C20,9.711360778954665
O21,10.953027202574146
N22,10.364045444860933
H23,1.9000498238460222
C24,9.606183101252713
H25,2.0364058963954967
C26,9.617489253472467
H27,2.0731570262508776
O28,10.936423246563727
H29,1.795827421604225
C30,9.725721592016022
H31,2.0770275550648183
H32,2.072403571621703
H33,2.079784714224825
C34,9.749069620270305
O35,10.919944927607636
O36,10.90593314688454
H37,1.752450296179962
