 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.023511415331512575,0.0019564286068267656,3.0989738305953196e-05,0.00014545221904649352,5.181736388903957e-05,0.0035370645011185697,0.00032884903278151967,0.00033246402847564305,0.00010672872460522342,1.612164979658548e-05,5.1485798335235144e-05,1.9164087098955118e-05,4.67774866896864e-08,0.007953788893884095,0.001367823631006071,0.007868073903422923,0.0013289326602273777,0.001159137656381759,0.0020065106820894574,0.0017006856899877132,0.0075394919408871,2.3463680527413544e-06,0.0006199031496669782,0.00025311659046778345,0.0005664063390189433,3.002320230205413e-07,5.232113751391099e-06,0.0006730403840673471,2.1718105623680373e-05,0.0003665406035996688,1.4831586980734723e-05,0.00017902127885149888,2.060197831688093e-05,4.6711279904770864e-05,0.00021812340619731252,3.4909184247755576e-06,0.00022895663296429447,4.226436436938208e-05,1.5762207146163831e-06,7.838933058001984e-06,0.0003699442065463465,9.632379963209203e-06,3.321058722824399e-05,1.768260974782665e-06,1.9688665086337043e-06,9.348257301036722e-05,2.672770896960941e-05,7.483438304878298e-05,4.642272229582467e-05,8.3822782694698e-05,9.131431681907998e-07,1.9809024400185837e-05,5.656218820981884e-05,1.1347933865479831e-05,0.0001384473422514354,1.7060337891283694e-06,2.698175194004726e-05,8.258118278092752e-08,2.282491256888619e-06,3.4626132932036313e-06,3.654689604726258e-06,8.867841361226425e-08,2.90172950973e-07,1.2489733691722904e-09,2.3354813996068202e-06,8.273876155040494e-08,1.6675417957578986e-07,3.0100711450042894e-06,1.629465984365197e-08,4.917647460356278e-07,2.3781705071890258e-07,8.377376856660845e-07,1.0273701631646759e-06,2.3789099297122362e-06,4.75770889352134e-09,2.355721005486977e-07,2.556913479556666e-08,1.804117296638763e-06,7.979882083730683e-07,1.2268858220754186e-06,5.141970005784202e-06,8.839082147549249e-06,4.489018563536007e-07,3.520152137559407e-06,2.920114754445535e-07,6.714589824152739e-07,5.966698683246285e-06,1.9955906971347304e-06,2.1286402746012456e-07,4.3905522997822466e-07,6.205878588794178e-10,2.7073534886179473e-06,5.37248220217057e-07,2.9520411137795577e-07,6.8013192855431726e-09,2.7936293897634634e-07,7.20951173871498e-07,4.061393528154156e-07,1.3889609484785126e-07,5.641897171670962e-09,2.2654755693629625e-07,2.833373526911487e-07,6.397285834403021e-08,2.409414040505098e-07,1.542760258432807e-08,3.423061807894534e-07,3.576703733187969e-08,1.247851096897179e-07,1.63719914236804e-07,1.7123927054107924e-07,1.0080808698909038e-07,5.40425446018955e-07,1.496064175210421e-06,3.3408346256091903e-06,4.1004127449006944e-07,2.63143545842226e-07,3.62281671995035e-07,4.2387698662160744e-07,4.9198282336959664e-08,6.684315232430293e-07,3.355820343831084e-10,9.062851410446271e-07,7.800210477526548e-10,3.9940679100181065e-07,1.7443269761940883e-07,7.448579408819711e-07,3.300219136859184e-07,8.442204630643158e-07,3.952851385768952e-06,4.43664062843574e-06,1.4725987087294001e-05,1.4169925330875799e-06,4.449998921862708e-05,0.00015251905131374865,4.2798111708153286e-05,1.4363358934676995e-05,2.365306120188926e-06,2.3112231150285156e-05,1.949752678864769e-06,7.798934823499692e-07,9.54154635590676e-06,2.168488018802761e-06,2.6530477161834654e-06,6.021489824870052e-05,1.8740562718333464e-05,1.9867126438866123e-05,6.265633853974606e-07,2.1680831265413758e-05,1.4413959157799638e-05,1.7378032346471173e-09,2.006354242467534e-08,2.97214916442079e-07,3.8852194575444976e-07,1.1755175568228804e-06,5.521297386790192e-07,2.0652832860568182e-08,1.6827795517038169e-06,4.231045228841879e-06,1.599094044513194e-06,2.0923187182830816e-08,3.003258364220329e-07,5.812519932035798e-08,6.2383827812428905e-06,4.050992520099328e-06,3.2776446556859185e-09,8.71037094757332e-07,8.004634390879062e-07,2.871732059095411e-07,8.323618738703686e-10,3.9195805934255645e-08,6.774868355208241e-08,3.2570923358399284e-07,5.533097047205615e-08,1.7103900917803116e-07,5.280633947890578e-07,2.0104444584667647e-06,2.563161898283539e-07,7.821689962383971e-10,1.7730553136807714e-10,1.8376628913019388e-08,1.0434001032622042e-07,1.930011706008372e-12,2.603650484100939e-08,1.7201539748157302e-08,2.7911636235611326e-07,1.3445445923299104e-08,4.129191744084437e-08,1.6289274173963975e-07,5.010543091543695e-10,2.2675814337347333e-08,2.1088741197772265e-08,6.101745331221764e-08,3.1520850374278098e-09,5.2637204372985025e-08,5.592319010649938e-09,2.0568496128525737e-08,1.3398663206709571e-08,4.419036442326885e-09,1.2583077080297045e-09,1.984802633359095e-08,6.899414373151558e-09,8.340833357323163e-09,2.3135884319458455e-09,5.0322717159989594e-08,5.269448564160228e-07,9.956591984217056e-07,2.0803280786907408e-07,1.2919669778455045e-09,2.2206500860377787e-08,1.281726278445916e-07,3.00796976215878e-08,1.3398968401467926e-07,2.963194689620252e-10,6.409872632673341e-13,9.886196944419723e-09,4.34923735914694e-10,1.1212860751008691e-08,9.434777403782846e-10,6.2392958577461854e-09,2.011566024862077e-09,1.757609791042114e-08,2.592492268360669e-07,1.1911530299890671e-06,2.228621235111916e-06,2.0827545976764839e-07,5.09046937935409e-08,1.4713878782046663e-07,1.4056508368387455e-06,7.349347705964959e-07,6.439361484034123e-07,2.883865447556033e-07,3.319951320523984e-07,1.1751458187103658e-07,2.6444331363562057e-08,1.0095449765046283e-07,5.977118944233695e-07,9.675528989117055e-08,9.634454114504365e-07,7.47681712320869e-07,1.4139459048045921e-10,4.285535348813596e-08,2.0303175807256935e-08,5.24352723463295e-08,8.955261265874981e-08,7.666827650520958e-08,3.9386869488122755e-07,9.14467648271966e-08,1.0695613283928651e-09,8.907068693719822e-09,3.4417498628869225e-08,3.1307900716370796e-10,1.316980741128404e-08,8.227470760235889e-09,5.9818212883033794e-09,3.7833425059474735e-08,2.6399703911828e-07,4.9891495823572996e-08,1.635228552565593e-08,5.453761442453242e-09,2.9702797998965025e-09,9.075589169071918e-10,1.9131556117102377e-08,1.4142888749013593e-08,7.314059358165537e-10,4.039708539904652e-09,1.4963486005825644e-10,1.607583996476869e-09,7.529045581433635e-10,2.3610580157651384e-09,3.300105788639485e-08,1.348770473086347e-08,1.563470597432115e-08,1.1176188863259995e-09,1.937228977233474e-08,5.2868818212203905e-09,7.884520814016582e-09,2.3388374570387782e-12,1.4789558466787867e-13,4.831514771597156e-10,6.3076975587161854e-09,8.325615474813475e-10,1.7599619539510059e-09,1.2761947054684697e-10
2N1S,N1,0.0,0.0,0.03632289850064918,5.249014682906505e-06,0.0032440269415645595,0.26327859480433347,0.05891177786122448,0.001379763748300622,0.006031346203217769,0.004477539779708772,5.0243046110676204e-05,0.0017264367410643189,0.00016437461145235588,1.5294472620164257e-05,0.10442105397642765,0.1567850976037164,0.10515877561538733,0.15745654066079462,0.003309269363067413,0.004974198988398459,0.01602609751824824,0.07809532636935712,3.807533556710041e-05,0.0401716889979733,0.059644682521354575,0.1752819260784788,7.522192124742588e-05,0.00019911246651393988,0.03355741657463707,0.0011527160517441626,0.020301420814763382,0.0008119371381645202,0.0057069600530699205,9.324867809379356e-05,0.0002568296329092945,0.00344684729013478,1.7157539986545345e-05,0.008635324941487887,0.0007641152599391354,0.00011143331280516477,0.00010446734170210803,0.002013903612501089,0.0002318627455419886,0.0002836598495854492,0.00031783166931842466,5.656581618218581e-05,0.0019385350222129727,0.000310796554320536,0.001425277991628171,0.00012308465776689204,0.0018575044818436304,0.00036214891376840086,0.00010346767050339878,0.0013282980574897962,0.00021873510889980352,0.004250318851275026,7.2468294790351e-05,0.0009412054103270506,3.0131083151196947e-05,0.000574674101506023,1.2363208856669416e-07,0.00010663283925826939,7.649183236591028e-06,1.6748639561692258e-05,3.437082133372904e-05,4.087145003395243e-05,1.4002125747758498e-07,1.1520118806451762e-05,9.768626380912693e-05,3.017795961124392e-06,2.2361480837229664e-05,6.411905206338275e-06,4.974958658898743e-05,6.990596464628851e-05,2.2877981505686762e-05,9.537864438247112e-07,1.0384721072176362e-05,3.1157958702010546e-07,0.00014124962732076085,2.3958568904802746e-05,7.5379138022579895e-06,0.00012159793414268094,0.00022328019746531425,3.218504216473406e-05,0.00011248433353783227,3.965427365137941e-06,2.844467749474333e-05,0.00010984239838229826,4.270767309000334e-05,9.767784047376438e-06,1.5554722032407042e-05,1.204364774132216e-06,0.00015666883905640638,1.2395180233992775e-05,3.968074468563287e-06,3.0112550364336244e-07,5.393521287366809e-07,3.092306618324159e-05,1.540968151747535e-05,8.746369398959786e-06,3.1610576378682254e-08,9.987216727402881e-06,1.0028880799151096e-05,2.7725953151147564e-06,3.776633687557762e-06,9.029661052206706e-07,2.2021931008087137e-05,2.4000449165839655e-06,1.0259350783359267e-05,8.168970485389337e-06,6.4153936389921284e-06,3.338769705596434e-06,1.687189360888297e-06,4.8184608486323555e-05,0.00010061763866620055,1.7626282432292584e-05,3.992443000644386e-06,1.1708814997124506e-05,2.611803060048601e-05,3.4600202925005874e-07,1.1976796168600146e-05,5.423846483054717e-09,5.009140111900123e-05,4.3914327507721396e-08,2.3797441942585706e-05,9.851033141883292e-06,2.6487297831945256e-05,1.4338382684275786e-05,4.358490048073094e-05,4.869498751336465e-06,0.00016934321228356808,0.0014904303952048004,7.639696254502226e-05,0.0001682753608358567,0.001417066932278388,0.00045033941599070815,0.00013526974020328097,1.6400145843586955e-06,1.401802774969596e-06,1.8739293282443725e-05,3.604189651840173e-06,0.00010088656515416794,9.751390791512549e-06,9.784727402095683e-06,0.0017487005813960899,0.0009898455459884659,0.0004774219255296863,5.788007653295679e-05,0.0021665402916393184,0.0014627371635915765,0.00032425292182391985,1.1248592007850888e-05,1.37490574592114e-05,5.900244912160346e-05,8.863332937969481e-05,7.980150833186705e-05,5.43105036054925e-07,1.1145707130566507e-06,0.00016219475303325126,3.25980714133145e-05,5.004240563266649e-06,1.0228776822440722e-05,0.00013487725953709173,0.00010971092273903693,2.080673061444216e-05,3.966344208317096e-05,1.3163507328828317e-05,4.703512585346736e-05,1.996636119705464e-05,4.107607425973825e-06,6.153411573617262e-07,8.551480497054342e-07,3.8690991078560444e-05,1.6591624585338138e-06,6.66818365813171e-06,3.4041159975295443e-06,6.66162535667425e-06,8.444211451408279e-06,7.531250911796405e-08,5.611088959689425e-06,9.292534162153032e-07,1.4398151878092236e-05,1.8569012261160367e-07,2.80908945904379e-06,2.422270573898544e-06,1.1026155105398061e-05,3.3029445911658684e-07,3.8718193047238e-06,2.243693350401088e-05,4.7555794857601086e-08,9.291906062358635e-07,2.5158058671870265e-06,1.0653093895474086e-05,1.8970566895148977e-08,3.25423953562165e-07,4.5470824971971524e-07,1.0347282684008974e-06,9.590682057414313e-07,2.4843363966020604e-07,9.0406619523975e-07,3.517670113861726e-06,4.969128974963155e-07,9.350022680543191e-07,8.974456733312763e-09,3.7165846999975827e-07,5.3274327069807725e-06,4.208757376211736e-05,2.9539794916821904e-06,5.685419202094977e-08,3.96749166853283e-09,9.766337126126956e-06,3.46380312876704e-07,8.722422886187076e-07,5.331477972436716e-07,2.628280109107095e-07,1.0134940531258962e-07,1.5171044887019036e-07,1.8412119695554452e-06,1.1981014136352997e-07,2.1376529169003788e-07,2.417545872823723e-06,3.5762061827426805e-06,3.888912998739613e-06,1.9244741271684518e-05,8.796005146294306e-05,3.697213883935291e-06,1.1311885605991279e-07,1.836698839285944e-05,1.908956808582829e-05,6.741855558711762e-06,2.2808420763187343e-05,1.9210671842184723e-06,1.1138046666969714e-05,7.696839589010906e-06,7.458918751535037e-07,2.6388881444461276e-06,3.350884022346179e-05,3.985989282773161e-05,9.77472908703092e-06,9.227600341610298e-06,2.3983326924437165e-07,1.0531885008546737e-06,7.303028204397322e-07,3.554920994908173e-06,2.612954572267512e-06,6.871839741684482e-07,2.035353753093716e-06,1.5028323461230286e-06,1.1351765327738406e-06,2.2329224691475247e-08,1.6182210431647803e-06,4.6094978278787835e-08,1.3207056133168749e-06,7.709967286828601e-07,1.8083987640693522e-08,3.014431304571019e-07,1.2023067757827022e-05,1.5030726410181217e-06,1.0488616974946297e-06,1.5924950247381275e-10,3.954278823936619e-06,9.229562176749084e-07,4.540696747490358e-07,6.328505495201142e-07,1.0418836682291044e-08,3.48082438428321e-08,4.0878411766698264e-13,1.8764682807592692e-07,7.631162368681998e-10,1.5870192715539133e-08,7.57626388292465e-07,9.592321514872992e-08,1.612559992203444e-07,7.529850254428538e-08,1.0274686879085948e-07,1.3647931673688163e-09,2.8160038745284055e-09,1.2045531017079725e-08,4.5925485636644225e-11,1.9156789488050663e-09,5.009092185481734e-07,4.957835697538826e-08,1.399052051986871e-07,9.280944190948048e-08
3N1P+1,N1,0.0,0.0,0.0,0.0011408872780491741,0.012916278542512316,0.038807332145381235,0.10715242049155194,0.000752555190695503,0.013696761440955108,0.0031720466942180003,0.0007733835031884517,0.0006009677116538548,0.0027483368235392547,0.0033191499843090444,0.14573839720744397,0.05992895991462355,0.0015471921096046337,0.0009350519509019328,0.0035304874743058434,0.017015656477586738,0.009662945005025403,0.087959105997097,6.0193162661370536e-05,0.0027249388687859977,0.016741756454706547,0.03862462963744839,0.00040642203737784044,0.03246190664615445,0.017796498296288155,0.0064728359948387215,0.01898164921969947,5.705983952730698e-05,0.00013039508514323117,7.967288488508473e-06,0.00010471493051200653,0.006766949450347948,0.00010402197201253571,0.0016290343984075584,0.0031946658245813886,0.0011269298703284747,0.000938072040966631,0.002723519844658906,0.0003170800298661902,0.00022708865077025742,0.00024932927882548306,0.000154677943593029,9.27412647331316e-05,0.00011276607689802987,0.0008094956764423955,0.0028048715115982503,1.1861428134807284e-05,0.00011586455763135106,4.524887575740877e-09,2.395948515987456e-05,0.00029075063718808636,7.41045798280382e-06,5.1283927442469235e-06,8.913504281293783e-05,8.858623112839581e-06,2.008190393532061e-06,7.970635621168398e-05,0.00011567671924095357,7.99984415325028e-05,6.497357388246527e-05,2.0508243850692054e-05,0.00018108825489404623,1.8403294022029115e-07,3.4818802951974703e-08,3.1758644291723925e-05,1.4759628643723488e-06,2.01660574123963e-05,1.633118311694659e-07,9.532023867997452e-06,1.2295972000142541e-05,3.395985346488217e-05,9.088961032244214e-06,9.950195134500461e-07,1.168173011434348e-05,2.9471597866592703e-06,2.883535632491885e-10,1.6344923168265524e-06,5.435955113286539e-05,9.856480942982415e-06,4.222201284109772e-05,4.407605857670305e-05,8.066485008839663e-07,8.757485520405339e-05,1.6859902030041951e-06,4.1759031033095084e-07,1.972085545087765e-06,2.814980886101104e-05,5.8512370921803836e-06,9.594903411791478e-06,1.698997866839136e-06,1.7649458903257198e-06,3.46406858753312e-07,1.2489235201584847e-07,1.0235343084197268e-06,1.4954646601061938e-06,4.969057929571363e-07,3.660498046897942e-07,2.0700635827708425e-07,2.8745202973468054e-07,6.6642220630797055e-09,1.0229090063873514e-07,5.941642048812312e-06,2.1949720663272387e-07,1.4773603329576446e-06,1.0962830643279631e-10,4.634666279645927e-07,5.3238986552628376e-09,7.282840108757682e-08,9.167120040842747e-08,3.2915391399157556e-06,1.7984818089011867e-05,1.749099143655286e-05,1.2373260220854831e-06,7.357099369720288e-07,2.1558597854465233e-05,1.7599202184470641e-07,3.088800045958351e-06,3.7823588197039015e-06,1.9484812019410214e-06,1.369744391910288e-06,1.4207635656404705e-05,2.963221146679018e-06,4.3501958599811985e-06,3.6474694669053065e-06,0.0005548161477335611,0.013758712861470013,0.018065392012187154,0.00022569378063597156,0.0048424436017384664,0.0008109100427002858,0.0008990537792996633,0.017404055999206136,0.00011190184224885158,0.001093460830277282,0.0072717913997186745,4.115291296180601e-06,8.612864683676946e-07,0.001991148148558608,2.81209700030427e-05,0.0004949267290017545,2.137056937412396e-05,0.0073291973724707304,0.0031913205068923034,0.0005108818209502708,9.006059975957825e-05,0.0022595674390166742,0.0021554031028938603,2.01898504554876e-05,0.0011535291726576524,0.0005297287229344416,0.00016878590420921213,4.832299951296193e-05,3.3377413560575775e-05,0.0015400761244928063,0.0021765367416843873,0.0009005234023118369,0.0014049993135207828,9.468984449467754e-05,0.0003469971405212213,0.0014216763482126638,0.0009185862995839678,0.0026367887932572387,0.0001506141538969441,0.0002454084214642549,9.234891867460071e-05,0.00011346553094004896,8.341081632501357e-06,0.00034727145693524974,0.0010581136228768884,6.550482975331562e-05,0.00011378903699865717,2.0808232695124218e-05,7.986808413518176e-05,2.242117727035975e-07,0.0001484728408582825,0.00036408367511397977,8.931649588150847e-06,3.4099350097349657e-05,3.055574662291782e-05,4.826392263956869e-05,3.885945916115574e-05,1.2043158648111785e-06,1.5446037464617035e-06,4.7917895134030886e-05,5.774339062414313e-05,2.2499694245059487e-05,4.6196865333580917e-05,6.032548127699044e-07,3.2644259242431417e-06,1.4764586977911165e-05,4.691189387173722e-05,0.00014239339527399864,2.3144724804025074e-05,4.109471519964103e-06,1.0665429786005376e-06,2.8342710047590813e-05,6.540653035003174e-05,4.3264074006454933e-05,8.493833547618124e-08,1.996581675989262e-06,9.64783808399261e-13,4.661077914747125e-07,9.938830924749453e-05,3.744944273353923e-06,3.5979427228660654e-06,2.608234579426494e-07,1.6318536470549816e-05,4.823232435668956e-08,9.668929967787676e-08,4.625045169071029e-07,2.763306072850469e-07,9.990794593850438e-07,6.349302485997299e-07,9.363421815677953e-09,2.1465486179650384e-06,1.9970390332524346e-06,5.438902989762795e-06,2.902056785991647e-07,3.1299228497871923e-06,0.00010947208794620522,0.00014855385436973734,3.85945401131238e-05,0.00011341189112901162,2.592935910872285e-06,5.400752674056264e-05,1.7296954419432353e-05,1.8733666675707639e-06,2.8188284681540665e-05,3.296641680528012e-06,6.689059935527375e-05,7.650800379188638e-05,2.075092461062411e-05,8.369874127112098e-09,7.920472679368018e-05,4.865780205376424e-05,4.8770144576160135e-05,1.5740570644684482e-06,7.106208628870903e-05,4.6305921753919677e-05,5.8901401503774764e-05,6.563655418867498e-05,1.3637472058292133e-06,7.544585292151851e-05,3.250342972549447e-07,1.4529921310568739e-07,1.0554736728840552e-05,3.004859300048679e-06,9.571314089962257e-06,8.620544833082278e-06,1.69647088066327e-06,1.1492593543493967e-09,6.958875640172835e-07,7.796516944491572e-06,3.664017063087499e-07,9.848269489243222e-06,2.231961859777698e-06,1.0567556221197094e-06,2.4195592063236404e-07,5.588662508770881e-06,8.126779955430763e-06,2.9789993938322823e-07,1.1998167526172665e-06,4.603318053408856e-07,2.28991621331609e-06,1.044473241229582e-08,9.923913690812469e-08,2.651556871402505e-06,1.559534323902767e-08,4.125971120316763e-09,5.03035901822102e-08,6.294830940944962e-07,5.341386799528891e-08,9.587925480225579e-07,1.7465648600722972e-06,9.373395211120794e-07,3.909542328095483e-06,2.4483110294681865e-07,1.6035303063155482e-07,5.745324216377412e-09,1.9354539659843795e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.00018057771819313118,0.0009247756884058767,0.0018946151674432699,0.28935176546591057,0.0003413352868704145,0.00014747773106038586,0.04555517657381669,0.004226224231869358,0.02097557631918545,2.390082744163635e-06,0.1826770818179435,0.1182740311649435,0.08864190615875778,0.05903418821289241,0.012161996677143572,0.08130237977817378,0.08103845981824476,0.2641466983839189,0.0001648833028062846,0.035237348182440176,0.03946763902366257,0.0959887130028898,7.788034346312145e-07,5.3331668778966446e-05,0.026829240674771437,0.0003266788816145283,0.01182818212881842,0.0001550160519725452,0.004088734564708929,0.00011204778453954845,0.00018921700752305703,0.003466910635337772,0.00032953811342517625,0.005698986887062496,0.0016496740770208795,8.613791014733252e-05,1.660602281017276e-06,0.003566377729200987,4.384088441211631e-05,0.0047978925000613515,3.900901601738838e-09,0.00039748520245463936,0.007175113962861301,0.0020450738113195754,0.0025017948398202705,0.0003364802524514765,0.0017886216335840643,0.0004569252103072685,0.00012226965752137886,0.0029153169790530065,0.0002655769467687641,0.005801614565601021,0.00010796816841462942,0.0005095289518135537,0.00012727240283982866,8.749493778381634e-07,0.00030358782704364984,0.00036536068754289275,0.0002369797174424093,9.48230213904111e-07,2.8207962456727742e-05,0.0003184527997233122,3.095433838140593e-07,3.6785333503708273e-06,0.0003178278868309903,9.050504450902608e-05,4.264630784245327e-05,2.2631718182619665e-05,0.00013832911448208307,4.904055570431609e-05,2.2718512729280604e-05,5.520355206289906e-07,2.0514514598168887e-05,1.5691032988485176e-06,0.0001703359122584569,8.647711837439509e-05,6.4589225923228355e-06,0.0001913535466213645,0.0009407444268614285,1.1656303979812321e-06,0.00010481215121860288,1.3639241069896002e-07,0.00038803082438976233,0.0003204852056555296,5.417163767695854e-05,5.0964944930509404e-05,2.281590382802179e-05,3.139775964777769e-06,0.0002681273376547999,4.660047799220912e-05,8.551738896134253e-06,1.3152213478306862e-06,3.5218823790650333e-07,1.5993349296916648e-05,3.0329316846877674e-05,1.2535409754654836e-06,5.156306648324005e-07,7.036821501937851e-06,6.493832584553161e-06,1.5357087970180316e-06,1.2077018213041413e-05,1.9539902624599037e-05,7.41385713121101e-05,1.3270503852469417e-05,6.357478971930064e-06,1.818654076912729e-05,4.103501569652224e-06,6.2503571487404486e-06,2.4184895766055092e-06,7.905505197092211e-05,0.00028359156213841885,2.5263479748183215e-06,1.2273569224952041e-05,1.3506015693387496e-05,6.807643844775058e-05,1.5010188008535152e-05,3.0239714980950794e-05,7.065078865720054e-06,0.00016830065214423762,2.245264814293435e-06,2.2752128115977044e-05,2.0673885435584793e-05,4.226330445877835e-05,3.787786332631882e-05,9.061437183244259e-05,0.0005957491354915412,0.0023897838061279764,0.0008004314871326024,5.050054899902179e-05,2.8431043617160867e-06,0.0010339127546674654,0.0013533302692438909,9.0689464942173e-06,0.0007848913203691854,0.006949041800672129,0.0001247855409010068,5.940536285109488e-09,0.001109464111624714,1.7921324735326039e-07,1.5118243110734397e-05,0.00014100183521748022,0.00023113257259854691,0.0009851959172793023,2.678636129793688e-06,1.8577122052221284e-05,0.0004320471134673376,0.0005806718911558484,1.2891448455398802e-06,5.677379087565271e-05,9.14420953042061e-05,8.303557978095455e-06,7.449178055729533e-06,2.883173855483534e-05,0.0008775273867165367,0.0019198437558118897,0.00038110538751201517,0.0004675913508433993,0.00023419999249618684,3.110497954095237e-05,0.0004447642835474497,0.00035673957956827707,0.0004346300711171036,5.930362902306641e-06,3.6800409482840024e-05,8.473322643531844e-08,4.418285286744705e-06,2.0430892604395012e-06,6.0367751862688834e-05,0.0004283966807281381,1.689268682225631e-05,3.3934018349501827e-05,2.1228613533708085e-08,1.964249664343498e-05,2.944224042344956e-07,2.235720407162134e-05,7.191610111711988e-05,1.4331683626300773e-05,2.5651439433005407e-05,2.8318740753041638e-05,2.3157820902230952e-05,4.4238503006166496e-05,1.0172322121082544e-05,9.89975619036798e-07,2.5356516549113195e-05,4.987620554519623e-05,1.2191716129983377e-06,3.25940944501113e-06,8.376827249634289e-07,1.0202949596305189e-10,1.269036466133855e-06,8.149971770343711e-06,6.245967897866578e-05,5.5188658658611445e-06,1.0980144811156833e-06,9.8343178045468e-10,1.5566447374437686e-05,4.3648966354226104e-05,2.5559354247306487e-05,1.7152039788470574e-09,1.9520194882716169e-07,2.263286673631626e-07,1.1160951857824841e-05,0.00014570096974519942,3.6449885865152964e-07,7.838163741169524e-06,3.6746857019487322e-06,1.7611667967987188e-05,1.393216897405125e-07,5.603062880332743e-07,2.1007370465397912e-07,2.7635388399893657e-06,1.165566827276976e-06,1.4949722673129884e-06,5.4892514977922247e-08,1.324248257272842e-06,2.222889383673987e-08,3.829219128448358e-07,1.0628853259753157e-06,5.225467809788498e-06,0.00011630461732403674,0.00027898212666821465,7.132974988444118e-07,1.865130482059385e-06,2.2091283383485205e-05,0.00010724364925662755,9.90402822189651e-05,7.657695499929673e-07,7.926018755077813e-05,6.219014677233403e-06,5.454496759838001e-05,6.193444681157345e-05,2.5724687733319485e-06,4.9844088781725304e-05,8.886343294900456e-05,0.00011351268105785906,7.181242438036861e-06,5.372223059740833e-07,2.027902605483689e-05,1.1036183714896453e-05,2.1268166354726503e-05,2.2954141014164264e-05,8.182368134157514e-07,6.995621439020994e-06,1.3161131326988595e-06,4.35133065135318e-07,7.473120402501365e-07,4.086271776726491e-06,1.9447319818954867e-06,7.344961845401343e-07,1.5526767116469387e-07,1.2875142951784824e-08,8.139743985502434e-07,1.803560302438001e-06,2.230386480839286e-06,1.1407041284883235e-06,5.884705873704377e-07,2.326808045349793e-06,9.524810762329139e-07,1.6212552260697066e-06,3.0195286042644653e-06,1.1806589039764503e-09,1.3608300344358781e-06,3.7219856485748437e-07,8.10259362271637e-07,1.0333733868606032e-11,2.0393457145218008e-08,2.2497261960019443e-06,2.14489892513825e-09,6.194142976312378e-10,8.203099177706008e-08,6.074065428407494e-08,1.3595658909792974e-07,1.6481669495860274e-07,4.955325065836291e-07,6.346724328309961e-07,1.600614211838547e-06,6.339580809200385e-07,6.331735136200223e-10,2.8896978143677643e-09,2.0743840645209843e-08
