atom_numbers,value
N1,10.49378999741164
H2,1.9207853344188144
H3,1.9288459567627347
C4,9.64176017771304
H5,2.0788052388572273
C6,9.566284856936388
H7,2.0877513657179056
O8,10.949982964182219
H9,1.7894567494006748
C10,9.717772940771734
H11,2.0799951596814
H12,2.0593974244501285
H13,2.072635341145448
C14,9.685347602700592
O15,10.938525549793567
N16,10.355054658810227
H17,1.8894103038295458
C18,9.60975934747358
H19,2.038243868171621
C20,9.70525454152334
H21,2.064703182686184
H22,2.071476271762408
H23,2.079799639634002
C24,9.687034542403259
O25,10.911681549243692
O26,10.904460052218987
H27,1.761382062259221
