 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,H27,H27
1N1S,N1,0.0,0.02358759171643454,0.00021234487849919326,7.372028869800928e-06,0.0019672669222885464,6.0519765883615406e-05,0.0008144986753246819,2.1780859382758422e-05,0.0035235651670315615,2.6121616564234174e-08,4.2109192327499656e-07,4.35945416319139e-05,0.00014528940984348537,1.4032000316965831e-06,0.007938287633484142,0.001392040070415712,0.007773722863085641,0.0013384083604116581,0.0011569475908582982,0.0020858780206354233,0.008398360707847718,1.2564345952537082e-05,0.0005661494028361691,0.0005952921717240489,0.0007189436090855317,2.324406223053188e-08,0.00012279002102211223,0.0005029600594223249,7.650783789725502e-06,0.0004183435921786549,2.0834975360845e-05,1.0314091424934446e-05,0.0001688830724315693,2.494187690071925e-05,4.690843367075037e-05,0.000238283079791346,8.896171490846427e-05,0.00010961302405010365,4.3451576476893905e-06,1.8606310847602003e-07,0.0005470991545550863,1.6836297321187743e-05,2.7810387612792198e-06,9.463752871274878e-05,2.568719197776348e-05,5.021436334240459e-07,6.828602771846715e-07,6.689797337755543e-07,7.517298531700689e-05,6.97592665208635e-05,5.113451020222204e-06,2.614463107075693e-05,0.00015251174777941578,2.993815149499035e-05,2.2581099825558226e-06,1.4274354877885642e-05,2.2899818039601172e-05,1.0575319131511662e-07,1.8661057326063712e-06,4.31211159596101e-06,3.3005732733432103e-06,3.3043994623893624e-09,3.1103349049099727e-08,9.71718094877616e-10,2.727105254507478e-06,4.6789041967532086e-06,2.6654163607919834e-06,1.1914053333894614e-05,6.442524742000799e-05,1.5365472656458934e-05,1.1822570034070168e-07,3.361530862333595e-06,1.4371608385577161e-06,5.145717470567135e-06,1.3569593688700365e-06,8.799349369426057e-07,3.807632205921063e-07,1.2595721984864916e-07,1.6931487275273494e-06,7.70602998079184e-10,2.3328443216064088e-05,1.9441621598170755e-05,1.4735001063748143e-06,8.924661010212276e-08,3.928831670885202e-06,1.4646907930959685e-07,6.787043489164812e-07,4.563875927621197e-06,1.022363480762678e-05,2.3079439026574278e-08,4.371190341245779e-06,3.721132113132519e-05,0.00010103308331121941,9.365943620665007e-07,0.00010429598402861284,1.944857982438819e-07,9.650535787164571e-08,2.6254272940229306e-05,3.84741475734085e-07,8.800237755179907e-08,1.4574037552617103e-06,4.717167035650505e-06,1.0735879279577532e-05,1.250229735294539e-07,8.780789614526441e-05,1.5557395371956773e-09,7.593062892885527e-06,1.1043352121653527e-07,7.761004097162072e-07,5.464974481839135e-07,4.214052912177024e-09,2.595069111821502e-07,1.737238169985389e-08,1.561187856768953e-08,2.775578937103118e-07,3.6721055711730344e-06,7.804050743409618e-07,3.6139922012790038e-06,6.473852114829981e-06,2.4587377238649566e-06,6.58798726682619e-09,1.579330146439517e-06,4.6552169941094235e-07,1.1629879131946907e-07,4.1128117994615465e-08,1.5679431364379326e-09,2.6007236350600316e-08,2.4787150831873106e-08,1.1088264799674619e-06,7.655023003261263e-07,1.861269471881144e-11,1.3724938030534872e-07,3.037161666608057e-07,1.726513911837202e-07,3.132738612965369e-07,7.892610063287009e-07,1.326867658857367e-06,1.5677123110791058e-07,1.4928913103506858e-06,6.036292390931841e-08,2.710497937208345e-10,6.180390532684044e-09,8.346874469378207e-08,3.4070009174991256e-08,6.436067701010018e-08,6.574982517326688e-07,1.7010093888991662e-09,9.68064362005805e-09,2.427851075736953e-08,2.3274371319104148e-09,1.4530749714580793e-08,6.234347194045142e-08,3.573094309317071e-08,1.9064974265958767e-08,1.9245287585789583e-09,1.934813420589876e-12,4.23496807067103e-09,7.172129071197908e-09,5.156348681367717e-10,6.58431781319635e-10,5.0067283652310834e-11,1.7878058367060135e-08,1.067168575730193e-11,1.0811776363084391e-08,4.828216493280024e-09,1.3324386038959801e-08,7.981579949745132e-08,1.7988806000346358e-08,2.2344044614541758e-08,7.322384365515688e-08,5.569546379646795e-09,2.3716582453481294e-07,2.85964671942196e-08,1.3480507199403746e-07,1.1182637393858386e-07,1.5917248519237148e-08,4.1455386345923273e-10,9.439671266875393e-13,1.62101585488017e-08,1.5786871809808645e-11,3.824307370781099e-09,2.1573289821219532e-08,2.060773773848723e-11,2.9355494923777314e-08,3.5641627871285664e-08,3.8039349448126814e-11,1.0842862163684686e-09,1.43019440734804e-09,2.6164559407959587e-10,1.698654050752424e-09,4.281686116769379e-12,1.866540907946579e-09,7.424458270399725e-11,2.6332880320723007e-11,2.766988527191927e-09,6.503517058220609e-09,9.449108162584707e-11,7.164698834216665e-09,4.5688233418772484e-08,1.1468563210215166e-08,8.927022454585654e-09,3.1796847377307813e-09,1.745270594710746e-12,1.9025289677010448e-10,3.237660139987497e-11,6.358909787618217e-10,5.809686065560982e-12,1.5696571542545001e-09,4.955592602939873e-09,2.0408273182503933e-08
2N1S,N1,0.0,0.0,0.0022921651317289182,0.00012732130051062995,0.036617173494183586,0.26426024034042506,0.007971690660697917,0.00018717997228945293,0.05901742748882599,0.00022480528769186492,2.4055011405010873e-07,0.0007275417267473827,0.00577384334487574,4.162206734625862e-05,0.10629732866476793,0.15942802406366896,0.103061150303982,0.15823931235181776,0.0034692462525658385,0.005237760728034058,0.08691247529590651,8.611129599156442e-06,0.004229393760030842,0.04101842994700533,0.20011973419683793,0.00014125839116152505,0.023869891215658523,0.029527286905021377,0.0004811811161604673,0.022352682237611,0.001420113199665396,0.0003643148503567062,0.005503746049412506,0.00023065378935838154,0.00026584983151489716,0.003444581519167489,0.0041312289351411735,0.0024205121875389146,6.660888185905378e-06,0.00014044219559705695,0.005062056551894845,0.0002699337934455315,0.000360417516282574,0.0015546006815505553,3.242614474796568e-05,4.50164401089026e-05,2.7861912155202617e-07,1.989913769939733e-05,0.0013437517741548,0.00031467888717084946,6.720657098391314e-06,0.00021817947580693442,0.00396696147622988,0.0010478012205084042,0.00011134827880709963,0.00010561746106585446,0.0015560593165959702,0.00040245090697244024,0.00020163417992824506,5.320073375481016e-05,7.62519886616797e-05,1.8992482062607507e-06,7.996310339652979e-06,1.779633443277362e-06,6.719989293735296e-05,3.2772372625888835e-05,1.7958355396974213e-05,5.656195736314373e-05,0.00131004254142697,0.0001928940193320905,1.4895703648321046e-07,0.00012701237772194673,0.0005319373198044985,6.972841047669931e-05,4.603481584997127e-05,2.7059650211658237e-06,2.6760369523648464e-05,3.1529869521929044e-06,8.454658991152719e-05,3.224742766150257e-06,0.0004938828921416949,9.946574762942362e-06,4.455520237733879e-05,1.7285565743208053e-06,0.0001338750779225073,1.0288044356876469e-05,3.0062096556315865e-05,2.5161665671458167e-05,0.0007023103942827014,1.7218641432670267e-06,9.094883886140437e-05,0.00020370886173504132,1.2008452614509224e-05,1.0204413004810675e-05,0.0012376719495215127,6.79622043386896e-05,8.672479710369885e-06,5.955997490314502e-06,1.0807501718002044e-06,2.533727891118609e-05,1.4938096079220031e-05,1.8856526695643083e-05,0.0007933493810354797,2.940952721353085e-07,0.0025136471365314605,6.480166005395915e-05,0.0015160376423404287,4.093583118258692e-06,0.0023328420715755804,5.271886315472152e-05,9.922856130106794e-07,1.7242577949883042e-05,7.791346404584232e-05,6.196804380742549e-08,4.2790262777536725e-06,6.053012951756642e-06,1.5854374991963738e-05,0.00011493464314593638,0.0002834234834439009,5.721802804448117e-05,3.5893251506990964e-05,0.00010281079371088353,0.0003964064928676514,4.074409575638427e-05,1.565930524849435e-05,2.6436002487528754e-05,8.952965003805602e-06,5.426820359755169e-07,3.3156410276014014e-05,0.00010527883826183526,3.3721095045180505e-06,5.58290742969092e-06,3.1746330601212236e-05,1.5133576237502666e-05,3.792865049634386e-05,3.766628949630757e-06,2.450143388177395e-06,1.9637361514668328e-08,3.384150941698749e-06,8.51105354793269e-06,6.54790678344952e-07,7.101398030284756e-06,2.1304987666947994e-05,7.610982477590511e-07,2.3515193228185183e-06,1.0118468098951894e-05,7.119226830276659e-08,4.609209978134743e-07,8.607813970940015e-06,4.203424719406712e-09,2.7604405685721645e-06,1.5248525890854125e-06,4.9502475736318274e-06,1.5615664450407962e-07,2.364167446700094e-06,9.871372630421149e-08,7.559916044286297e-07,9.492228754126586e-07,7.1329200324043995e-09,1.5200982916852013e-08,7.391121519262356e-07,2.9097752207718486e-08,3.309494234216004e-08,4.4837020318766463e-07,9.188555130101861e-07,9.098102111693152e-07,2.9894529807172887e-07,2.8524463759893592e-06,8.964003366251916e-07,6.318916221825788e-06,1.423748879236797e-06,5.941062371839223e-06,9.887997736157672e-07,2.439044860302886e-06,2.118904900427765e-07,1.932026946649401e-06,6.639886063197764e-08,6.155007814534486e-08,1.0534859327115953e-06,1.643845815024747e-08,4.345817483653036e-09,2.0993561200555177e-07,2.664356646420174e-08,2.5209507503731743e-07,2.1982034859036048e-07,2.1984149167764144e-08,5.184203466512827e-08,1.064259791405675e-11,8.830394193637403e-09,2.169196222645553e-08,1.8260847722828544e-08,2.2135610011631002e-08,2.2708028080131726e-07,2.6536774999641466e-08,2.6274398656767062e-08,5.396556979064826e-07,2.788341380011161e-08,3.602988103423854e-07,2.013328989747265e-06,1.345577604894288e-08,5.5374318463918826e-09,1.0923593540823617e-07,8.811536345021409e-08,3.771886403214353e-08,1.4196830377954939e-09,1.5358302629664422e-08,9.83055414849332e-10,4.2165991920306567e-07,3.2721442932981404e-07,5.493466850303719e-07
3N1P+1,N1,0.0,0.0,0.0,1.3768937900948686e-07,0.0010268179721868442,0.005221775138088969,0.2914014642906908,2.174158168921636e-05,0.0011736142084237677,0.033888948449833256,0.001077653293776848,0.032982563913298124,0.0070403833140595395,1.9434806537210747e-05,0.09438551578694598,0.06293004648757883,0.12273339431323826,0.08046525424788431,0.01403590797088472,0.09327768418871107,0.3029335820514425,0.0012257939191777645,0.029334305664086013,0.037820594846074584,0.12557988754251603,0.00017612124453725286,0.009412465643440893,0.02611936602408571,0.0006374611517347972,0.009668061330735389,1.3383706461533862e-05,0.00017544191285812083,0.003759012803650652,0.00010469257593115344,0.00020876713847473027,0.0028646670227150395,0.001037362941934461,0.002589955382717779,0.0008652846626913124,0.00010886814090627084,0.006807316031991917,9.394850494492957e-05,5.2702307051788466e-05,0.0077370708913409025,0.0013398660456607203,0.0004615525446982627,0.00018103225285015512,0.0004421312293654278,0.0016358206015780752,0.0006441302493223056,3.764238381820384e-05,0.0012994860160255861,0.006810322444528616,0.001551014714565202,0.0005623209750154068,0.00021514632322583438,0.0009691702119174472,0.00011936458749906009,0.00012643730056449698,0.000297615939782947,0.0002634543880701834,0.00018868826822693308,4.44368059904221e-07,1.3256177264997504e-05,6.249560898075046e-05,0.0007199696023034718,4.4444099600582376e-07,3.068353581880956e-06,9.276720192019638e-08,0.00024090203436655244,1.7464205224193563e-06,1.6922937549068706e-06,4.020512363478446e-06,0.00015341179905759006,5.527168973618046e-06,5.850965307385714e-05,1.9207027379675168e-05,1.861005267045357e-05,3.869756107333089e-05,1.4039446454505722e-05,6.185604396247157e-06,0.00017768194740508392,1.628097216066493e-05,8.122558230461152e-07,1.968739798741126e-06,8.598774216661553e-06,0.00018208502210570465,0.001918185025914454,0.0002996336607266059,0.00017923598218461123,0.005067490000925545,4.792143623388867e-05,0.004983292848300014,9.319420346542984e-08,0.0002720751736089433,0.001693327836959968,0.00021250632687075388,0.009381394058280534,1.54541041357259e-05,2.1795355586995413e-06,1.5041278711436235e-07,2.9486359962582753e-06,0.0007681621159405516,5.111409496016961e-05,0.0004134373150073145,3.833780438000645e-06,0.00015073274426002925,4.330043935629746e-05,0.0001775938387007514,0.0001973374658019722,2.0142652084276236e-05,3.494792860858631e-05,1.7848057501490544e-05,2.806217411777112e-07,8.429891305805626e-05,0.002470675340643602,0.002014876759052431,0.00044118969915007966,0.0013979448484078283,0.0005474028924368213,1.1491383474560024e-05,6.0485650645869526e-05,8.761019362024669e-05,5.743865808249815e-05,2.2995686090654388e-05,0.0008581245027250439,0.000487520947744402,0.00017234485632511287,0.0004047507321551791,5.532172222544318e-07,1.2433895993702038e-05,0.0002962139358060334,6.357921728561422e-05,4.3252662993875646e-05,0.0012010176547776474,8.527502080468707e-06,9.008696449264164e-06,1.1013018519356876e-06,4.444682097970443e-05,1.9399456929747316e-05,1.0236738530178258e-06,0.00011921744854870298,1.6290410518315923e-06,2.5475012061848545e-05,1.2469914013379935e-05,2.0129442379612783e-07,9.488797814150018e-07,3.128789111395136e-05,7.997969850181974e-05,2.2427141392888927e-06,1.5860502895481687e-05,2.3168435085985095e-06,1.5392263476687873e-05,2.21034561853628e-06,1.636849529695894e-06,1.0026544892127731e-06,4.519305104144777e-06,8.243343299696448e-05,2.3189502084797198e-05,1.794832611423658e-07,5.2798215530724946e-05,3.246923939581592e-05,7.885034420063164e-06,2.8517903305491643e-06,6.41648809907025e-06,4.548292054096237e-08,7.176287777355128e-07,1.0078043037875517e-05,1.5940534294323072e-05,1.3551971067560231e-05,2.1685970574836233e-07,2.8101799904867164e-06,6.480305793310492e-06,9.023729217183529e-07,1.0378054346116272e-05,1.2720437140512075e-05,8.31506521437042e-06,3.307174005984237e-06,7.025209925348719e-06,2.4497917327837015e-05,1.2604076893296678e-08,1.85390340412539e-07,2.325414519610547e-06,5.312927962464187e-06,6.498024500700694e-07,3.131628401042974e-07,2.922534517946218e-06,3.0030437923045383e-06,6.630305207089293e-07,3.774744441464861e-07,5.2132533401305636e-08,3.498226772702395e-07,5.169609771371597e-07,6.869167235024065e-09,2.9056464234678003e-07,8.48069954040298e-06,5.221833652147012e-06,3.022452083722982e-06,8.926119943630795e-06,9.873789266201527e-07,8.008365410816509e-07,1.8480244090568476e-07,4.833142153159997e-08,1.453928201833321e-06,2.3526654326921914e-06,2.417943956389834e-06,6.057580259621886e-08,7.287998636584803e-06,6.4328108888567215e-06,6.108012670535956e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.000253585608483764,0.00014023621496983552,1.3559540787966284e-06,0.2671278905213854,0.0003156318545407544,0.0004150156922857473,0.03190983057181618,9.792048909718076e-06,0.00010178714126363175,0.046827455788931216,0.26871758502228227,0.1625006752957403,0.2681164925162287,0.15791870852691403,8.312443336810915e-05,0.000252462051396396,0.0012450808463309038,0.0007711470994808955,0.0001357096908858324,0.0001535960909246903,7.752136572980461e-05,0.022807297104650015,3.9249215968428786e-05,0.0008322280736592358,0.03395572851996298,2.5858204631523662e-05,1.6485846290992257e-05,0.00023493311134270556,0.005150467532697434,0.0009609338737273099,5.6599739878038235e-05,0.002698985999153969,0.0010423718707102125,0.0005143216708822784,0.0011314585070354433,0.0006366031652818016,0.0010933865952562627,2.610587424412003e-05,0.0002117099102516562,0.00027298086842120206,0.00012855449915849526,7.724364825545393e-06,0.00013361838650571833,2.4965458913062122e-05,0.0001618791940445341,1.7718521800880183e-05,2.0218780938385805e-07,1.8693684392445675e-05,0.00032353231266357696,1.5247907083626444e-06,2.874974023336918e-05,8.042041890199414e-07,1.4141631138997468e-05,1.8982564511382805e-06,1.8894583644346596e-06,0.00013607326393083596,2.938298440935405e-05,8.979678745335562e-05,2.0955992119597866e-05,5.1581149596025e-06,1.5356491633866654e-07,7.35705929146846e-05,4.264426485467432e-05,0.0005437389791582703,0.0026042560436687623,0.00020931403667390214,1.464096222481004e-06,0.00016292258753614064,9.306814505016803e-05,0.00010591506707102738,1.1578376147181046e-05,1.4745330995991068e-05,0.00015657815071556946,9.090425113988942e-05,0.00013699927620902663,4.676430180650115e-06,0.0012094895240721826,0.0006883986876777826,2.0450113221937016e-05,8.004688112350777e-08,0.00026672511029657286,7.72629266547753e-05,7.611188092893073e-06,0.0002269330230451061,6.799086721409608e-05,0.0015083396747548328,0.00045490571720208095,1.0329593115088187e-05,0.00013410528737844984,9.190332220754271e-05,1.992695832342406e-06,1.2708623195800683e-05,4.822290436301557e-06,8.827962761825958e-05,1.659718765756324e-06,9.138934355945594e-07,7.441281812958778e-08,2.0421080328958396e-06,7.611175846466978e-06,0.0014863917397773818,3.06309516728831e-06,5.4757317244913395e-06,3.9063197121436133e-10,0.00036842110478341183,2.4075334286166594e-06,4.252456474129751e-05,0.00021428404322154648,1.1186649515382285e-05,6.152559415273373e-07,1.64196994023591e-06,1.4756713695440737e-07,9.39161549018408e-06,8.569775260225398e-05,0.00015711412221852683,3.7272699824342226e-06,3.1641699882456464e-07,2.247535317856375e-07,1.0443760523060064e-08,4.534216389462387e-06,3.471095262996826e-06,0.00011311917049772191,6.09162458919954e-05,2.610879556019796e-05,1.548145533680767e-05,1.864894955394547e-05,6.919813170025435e-06,4.034160228094663e-08,1.4909833194742816e-06,7.702069382276022e-08,8.409608917236966e-06,4.104976446761555e-06,1.716854520772415e-07,2.0208273010524636e-07,9.726488835681835e-06,8.473364649930204e-07,2.4675765863957366e-06,4.032299303347031e-07,1.0230022110535586e-05,5.080187209127729e-06,1.8607979185292223e-05,2.4063139347774154e-07,3.855721117052013e-06,5.5425972700362536e-08,3.1111457716725965e-06,3.6728973347166516e-06,6.411100050840446e-07,1.6647333689334687e-07,1.0417287032993272e-08,1.124132551488799e-07,3.984450103189374e-08,1.8177973251098933e-06,4.307703749262259e-09,4.628299161701932e-07,2.764584341008458e-06,6.780209371726187e-07,6.022721568132994e-07,1.5334180711867873e-06,1.8763995295323355e-06,1.4931390581729431e-06,5.007171681725708e-07,1.50570036439035e-08,5.605125297236668e-08,4.9282488312485384e-08,1.808441761230739e-06,8.189977229733358e-07,2.9684222782044856e-06,1.7179306377457237e-07,2.413099994047485e-06,1.7590956500335153e-06,1.112585577445202e-06,1.624962918889139e-06,9.030073733207189e-07,1.5632269334542315e-06,2.0234303121924313e-10,4.761897121063896e-08,2.2372868091480314e-07,3.248512570053208e-12,1.391169184294938e-07,1.6898588279801174e-06,2.4713203972126507e-07,6.624378854347412e-07,2.721223690826946e-09,5.598727805811166e-07,8.480901092511317e-08,1.457273863358921e-06,3.226099274389327e-07,2.4728700420695304e-08,1.1527603627214944e-07,6.051189933575785e-07,1.2484508737919953e-07,6.5684131467236284e-09,2.6004554420921977e-07,1.8528961032160396e-08,2.9437650983510366e-08,2.1081624002050603e-07,1.6202317976166114e-07,1.0998224730940365e-07,4.120046970257363e-09,3.167406514847926e-08,1.3659140929433988e-08,6.055113299652248e-09,9.284174806722945e-08,4.267466802154729e-08,5.024320688384876e-07,5.909542677429158e-08,8.290677833144855e-08
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.03865702662203274,0.0026808630985013515,0.000365532061474827,0.06339435182884401,0.0011058630944227321,3.075221749782031e-05,0.0007259663034251407,0.0007487664804883831,6.220664048295355e-05,0.10925051843252831,0.0353372058488266,0.08493875542685592,0.023432695926058233,0.0015909155359241645,0.008018736019454575,0.038713038301306124,4.7407820247258314e-06,0.00039779555475671913,0.0006206672195747664,0.007314091968990688,1.7563755548621884e-05,0.03771288041080423,0.018846912991705045,6.0289599304041985e-05,0.04631675782334477,0.012556773324911452,0.0019584506928733703,0.0010029027060265427,5.896348044043265e-05,0.00011563357743171743,0.006026855590794966,0.0012699155651438865,0.0036846424914718234,0.0004568924250429873,0.0008734244635002497,0.0055362599586570305,5.3797339553351975e-05,3.4725660318812857e-05,0.0004524075953835638,6.530571658247553e-05,0.00023022488394830454,2.4119935384536717e-06,6.529062633853222e-05,0.001485570309169404,0.003509059285986549,1.4488085966490871e-06,0.00018294758905801345,0.0005451104023461717,2.7112532251294397e-05,0.00021336699346541366,1.3764018496953412e-05,8.926396573460949e-06,6.962638193197535e-05,3.870034245023746e-05,0.00021292769616132468,0.0002641127585238934,9.514904219942721e-05,1.4159251975343068e-06,1.3524444630874655e-07,8.547119391844049e-05,0.0001718536784660607,2.59021469450893e-06,7.947737579172554e-09,5.7014781437381146e-05,7.021077757274341e-05,5.776980160909773e-07,8.550135946849835e-05,2.6640159241253514e-05,2.824487875141557e-06,6.107387246112594e-05,6.547126725919838e-05,6.643422426333423e-05,5.198366831749013e-05,4.48841720273041e-05,1.9532262052202043e-07,2.7454919303337988e-05,0.0004127440342402977,1.2909559926388425e-05,1.4426796675071074e-05,6.377450708860977e-05,0.00011867818062194502,0.000557209447226592,0.014440856170516714,0.0016143503297842976,0.0002552603273437981,0.023781247073317857,0.001979853345249971,0.013570769710366193,7.444183211857691e-05,0.00014124347823862848,0.0001743478048750191,9.168453373553653e-05,0.004871321373472126,0.001033677049518067,8.190219467474336e-05,0.000131290021862851,0.0022696397926478262,0.0030313737073068836,3.0485842132943475e-05,0.005288182205148484,0.0010294810382411868,7.65086600296172e-07,1.8537112178584891e-06,0.00042960175809936274,0.0006913567722941494,5.9356027361623376e-05,0.0017181552854692583,9.765152956697776e-06,1.551049431891549e-05,3.522651587450909e-05,0.0014323371306415034,0.0016544805601532708,8.601883691516932e-05,0.00044239257227962625,0.00011502914972449929,5.837170372524625e-05,4.876235964346165e-06,0.0006467755938697195,0.00016624162356748684,6.799055273898347e-06,0.002603181757044659,0.0005409700768772563,0.00019005247558800953,0.0005341928322466494,6.575092637328694e-05,1.970060053868572e-05,0.0006029827426492496,0.00012889297130724842,8.562027526393123e-05,0.001011317210493523,3.359540746039613e-05,0.00014976990470838558,4.669802033507864e-06,3.839021008600341e-05,9.757151676237363e-05,5.746261945160924e-06,0.00027582428023742445,5.610091725838373e-06,1.998728040519815e-05,7.76852651163118e-05,2.0568402044229828e-05,2.069551918504331e-06,7.986017295324999e-05,0.00021246913967853942,2.135892288812613e-06,1.0850730504330386e-05,7.291026445255255e-06,4.117345452359089e-05,8.206154721079884e-06,2.2572464852821383e-06,1.6040446972898081e-06,1.0494870831045944e-05,9.574853684424234e-05,2.4620364188265853e-05,8.380364002746887e-08,5.070266286688607e-05,3.847886112096077e-05,1.5076799855240353e-05,2.532915169606298e-06,7.378354758280636e-07,1.6496529209319988e-07,2.132238721141988e-07,2.0390711341633505e-10,2.4300290078826947e-05,8.218623115396895e-08,1.6073956170536974e-06,2.6023219295012723e-06,4.235248995954066e-08,1.0632424873868729e-06,4.301029770559239e-06,1.9810324116686928e-05,3.4584927877112648e-06,5.300629752014174e-06,1.4159349999154358e-06,2.1218297441949474e-05,1.881138711468111e-08,2.845276183549572e-07,1.9290832931062596e-08,3.0916181215090432e-06,1.7724640919425383e-06,1.503073221442719e-10,4.42129035160832e-07,1.81392189446683e-06,3.057479713852729e-07,1.4512405108746407e-06,6.469855984292394e-09,9.942103604831942e-07,6.496616578033354e-10,4.373546635960679e-08,2.5768250311308805e-07,5.855059510562199e-06,5.830896439906752e-06,7.299610422784042e-07,4.593033907873689e-06,1.374386800812033e-06,1.3395235853863596e-07,3.949729032726168e-08,4.0873445783518036e-07,1.676127248106951e-07,2.0419268587090755e-06,3.5756887208915344e-06,5.117877233118406e-09,1.924824499122124e-06,3.1563000248979733e-06,3.0532456722909274e-06
