 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.023816877822732563,0.001130995711462246,0.0002695251299784651,0.00029581917285192993,9.424814122449554e-05,0.0017584293192938194,0.0010723419738900564,0.0006066772692161493,1.9030736511507773e-05,4.2461954624650744e-05,9.832054996776474e-05,2.243327084006097e-05,7.015040226543423e-06,0.008117382696144482,0.0014047101048879629,0.007910380403889361,0.0013154498578348273,0.001156206498685114,0.002078291187553871,0.00018227687843852536,0.008645165851151937,2.007847981433386e-05,0.0005802130255381233,4.850387452215443e-05,0.0007053356751818285,1.999593377766118e-06,0.00025088759812519346,0.00019741592375202566,6.930971074847747e-06,0.0005742291883896744,6.012156887746922e-05,0.00014306493305826784,2.202751108049128e-05,2.1296387637259606e-05,0.00017614583377656423,0.00015173596357809238,0.00015947309457442493,6.95285126584011e-07,3.4971117717219613e-06,3.587516909320243e-06,0.0003005639615896172,1.211592699679187e-05,7.103325587676235e-06,6.192548738484516e-05,1.4227310912717783e-08,5.746803876988116e-05,5.3262725063785155e-09,6.182985033142963e-05,1.1963071959719684e-06,2.466856913167781e-05,9.825899600235388e-05,0.0001670535542632745,0.00032005771546894657,5.07765508217517e-06,6.237390854568758e-05,6.2623459751165456e-09,2.7129712842910436e-05,5.226808731606525e-06,1.5170521460577957e-06,9.482431202953445e-06,3.9546404401180624e-07,5.615690365584625e-06,4.1515207208076e-07,3.635535581025806e-06,0.0011364402371178972,5.845114660008033e-06,3.22064362276997e-05,7.391475125739788e-06,8.881212076494727e-05,3.9106777705022466e-07,1.2290392875424772e-05,1.5811686981948014e-07,1.74721340351347e-05,1.3436297228164307e-06,1.5334373107411814e-07,8.573268193978745e-06,4.367459651155592e-07,3.460737211247178e-07,2.0750234308586357e-09,7.141011133526831e-07,9.05530783690267e-09,1.620334773777543e-05,3.682822689032861e-07,3.699733824413798e-06,3.114061800868484e-06,2.252818871728568e-07,8.919704843401988e-06,3.048615524914311e-06,1.6156772926656515e-05,4.711208665630906e-06,3.330821926283978e-05,5.371816242494276e-05,0.0001379955928914045,3.8145760448249355e-05,7.469569369145113e-07,1.3996762839807442e-05,8.74894705737983e-07,2.9089573081453324e-06,2.563064912480817e-05,3.883327354528565e-06,7.130185682768797e-06,2.8362560292150008e-05,5.100616157016624e-05,6.122813886744183e-05,7.631412153319417e-07,5.502344563756978e-06,2.3328407875444768e-05,7.151796512783193e-07,5.71412875349786e-08,4.2196673546990304e-07,3.27694815727142e-12,1.5556680474093643e-06,1.0803861666408565e-08,7.629253606644681e-08,3.8026461326445826e-06,8.757193687980447e-06,1.5718685952847977e-07,1.4454718886280915e-06,9.85721724688915e-07,3.3098157676825224e-06,1.714139713282492e-06,2.897265037882235e-06,2.410994782153786e-07,7.231100052074169e-09,6.379030493552929e-07,6.584487677319117e-10,9.389473421272942e-07,1.5526607672899928e-06,5.995963359151091e-08,1.305950625418717e-09,6.207123972590267e-07,7.650445690288166e-07,4.811793796744013e-07,7.912678823274177e-08,5.413835191259153e-07,1.235975760405239e-06,1.3026003469196468e-06,2.7942460367746946e-07,1.166096325055932e-08,6.845407304889584e-08,3.1403991268552645e-08,2.8513605615509974e-08,7.026540116417124e-08,1.153381390395225e-09,1.0841185548171595e-06,1.0975444997285422e-08,6.144950437381169e-08,2.203893658681011e-07,1.1241960473640233e-07,7.311702576728862e-09,6.474229641284523e-08,1.3341523819043744e-07,1.3399254594759213e-08,1.5779566542306611e-09,2.779213970072192e-09,2.1712440179122439e-10,4.950707621631523e-10,2.6785161311160266e-09,1.1300533564462256e-09,1.2320232167795098e-08,4.042114642999195e-09,5.114975554221246e-09,4.7243989831358135e-09,1.0740471012571362e-10,1.5588954849210523e-09,3.385098257258079e-09,4.881719195548584e-10,3.5677795995336936e-09,1.5514918239034614e-09,1.0105238645863324e-08,9.308542825436916e-10,9.005844958664966e-09,6.219744719260234e-10,8.393604922218856e-09,2.961126277511994e-08,1.4547703042211424e-09,4.761671140718349e-09,3.5899808126238497e-10,1.6501254668233045e-09,1.2479112881935706e-09,1.8845136562362086e-10,2.9268032442075764e-10,6.592291157403452e-10,6.763561932743301e-10,2.502350682220822e-08,1.3761958239655314e-09,1.1240017672164981e-07,1.5689937571394807e-08,7.566456805552235e-08,1.312690733890065e-08,1.76763252479617e-07,7.2819520413602845e-09,2.2801678323247643e-09,2.473903693012147e-09,2.5678093540371094e-09,1.0716267595523021e-09,8.991595329410629e-09,8.746023488770405e-09,2.328826620434654e-08,1.736753652004097e-08,2.989249070495248e-08,2.6481444814763222e-08,1.9454327038204156e-10,2.4747774940436784e-09,5.977288441982864e-09,1.1114513309706808e-08,9.040240778190878e-11,7.640540283793129e-09,3.425408900969984e-09,5.968420063728885e-10,9.900201630719252e-10,1.0712521147926424e-10,1.060613818992806e-09,1.9294712494399846e-09,1.028048757234501e-10,2.2231105845094135e-12,7.744620500460542e-10,7.283657899037621e-09,4.417825438807199e-09,2.407578136853772e-09,1.3032880330499097e-11,6.084212855750337e-10,6.88064605292027e-11,1.3831522038820765e-10,2.7980261579907406e-09,1.5395573704779508e-10,5.81898973450734e-10
2N1S,N1,0.0,0.0,0.023606659467348745,0.0032328743065144216,0.006484991085230707,0.26625373691192245,0.03624177137827678,0.011404161393451684,0.011532041505596613,0.0012721128466597342,0.0009947730830459633,0.0035262420688664253,0.00014036203013989557,0.00010853253295528553,0.10980037145434851,0.1607706133551856,0.10745506453000031,0.15880284407377632,0.003459702762315331,0.005559412015424758,0.0019084722980946545,0.08861530950938468,4.21931209970694e-07,0.039540273468885445,0.009989139979885486,0.20153931968486116,0.0009141079873309366,0.01288971658047422,0.009888527923546553,0.000535820964778333,0.03022196033866975,0.003242595598951681,0.004764044239626841,0.00011416445012857324,0.00016373070480768526,0.0027316896512092903,0.0028899179485901705,0.0066443190243044015,5.605098950001164e-05,1.6753242440881166e-05,0.00017298214455774286,0.001666928692688252,0.000429913907143753,3.619463795589972e-05,0.00043023949393417027,6.319025053191929e-05,0.000999066158566153,3.3540827689915176e-05,0.0014895000413508441,0.0002483239444095453,2.520289417029531e-05,0.0006163385478918926,0.0037922970925428068,0.005707091824205257,2.946767044731402e-05,0.000589968667418006,0.0014476090918940088,0.001904824618583767,2.3411783027782462e-06,0.00015389468929360994,4.276445714146426e-05,0.00011123307368321456,0.0001358307948406967,4.123346379647508e-05,0.00014438236815639272,0.02052906746851013,4.343002708506738e-05,0.000639226378864155,0.0003640876510737634,0.0027425504818290314,1.0155111991316801e-05,0.00037063224879974044,0.00017765505573175133,0.0010140123999686779,5.9378641230622975e-06,2.256916732523706e-05,0.0002568605518140643,1.810833649029675e-05,2.5731088875158292e-06,6.050095906484643e-07,4.703585099630203e-06,7.032146131180639e-06,0.0005466497481800836,6.940464485305498e-05,6.979989893052263e-05,0.00010918131521719943,4.6406639945706374e-05,2.549200093238113e-06,3.805860437555708e-05,0.0013594643370913317,0.0001650169055591455,0.0001036334529445071,0.0009603575525827246,5.485850569808548e-06,0.0005252444413921253,1.1176649556965401e-06,7.524386973489783e-07,3.626539598178269e-06,2.053484851138876e-05,0.00013105964718307384,1.8296022200603446e-05,5.2844875532365165e-05,0.0008380171358037813,0.002043542357345718,0.0015039572493615871,0.0001154631904114467,0.0008477497544658874,0.0026189052397045387,0.0010685172185129765,2.4475740851848116e-06,6.215795552932946e-06,1.693653407675022e-05,0.0001096785460721339,6.187351823760956e-05,2.9599214534936635e-06,1.313437894800984e-05,0.0002511657703339054,1.0541298156141465e-05,0.00010207915136595247,3.3693484879471214e-05,0.0003080561098895984,7.067904483903931e-09,1.4503163664247865e-05,2.308070345802271e-05,3.740329457313507e-05,8.681732952098287e-06,2.8410974859394145e-06,4.303678920991594e-05,5.985697316912564e-05,9.821948139165926e-05,3.135892027161802e-06,1.5358153263811403e-05,5.4853086580486377e-05,3.4130833296508456e-05,1.21742663572455e-05,1.4211196552871286e-06,1.9740850070171234e-06,5.128913685759073e-06,5.741669317771425e-08,4.5021611549955765e-08,7.791711720273042e-10,1.3470036931861884e-05,3.0056330238004136e-06,1.0182474649456097e-05,2.467130211236679e-07,3.342341500056634e-05,1.5437570044518623e-07,2.078299632390923e-06,1.644640141007514e-05,8.325380770113355e-06,9.728048411261625e-08,1.3802505045568125e-06,8.336211579695885e-06,1.8877601846156722e-06,2.4612748728003453e-08,5.148116748454612e-07,7.2955217422787655e-09,3.5157587707779214e-07,7.341625107848415e-08,1.6623743270827163e-08,8.414755225949477e-07,3.328962359105958e-07,1.863342198760165e-06,3.486044315437198e-07,1.2465584120491258e-12,1.5809016318257818e-09,1.0862567956237967e-08,1.3980826940596103e-08,1.3988810110276972e-14,5.122129387302721e-10,1.60427167550381e-07,1.8133847179413465e-07,2.1494139801347956e-10,1.8306113958033166e-08,2.3689444095253975e-07,6.437459743047214e-07,1.0534169181397601e-07,6.60494017923341e-07,8.217690083967e-09,2.7252807699440496e-07,1.382676941830141e-07,1.1096308316638215e-09,1.81679446598082e-07,8.89390294744885e-09,9.204548234720278e-11,6.784604877907441e-09,2.6769881866783862e-08,1.4159962726800757e-06,6.287663989468228e-08,1.1628559883902767e-06,8.901122239279857e-08,1.0083979469222015e-06,1.4305790019264464e-07,8.046591637445033e-08,5.977159212022798e-09,5.772315228025349e-07,1.0759869706333802e-07,1.0743632892218358e-06,2.788646824569696e-08,2.6697998567470904e-07,1.171738358785035e-06,8.318362052506245e-07,6.204110394314455e-07,6.519581363662041e-08,6.926755982128441e-07,1.702095975275597e-07,5.558759781365552e-07,7.1317325156528e-08,9.964283820274034e-08,1.9992624666897996e-08,4.478196258261846e-09,1.955958284227677e-09,1.2721816933236596e-08,1.7633335192002164e-07,2.979146174197922e-08,6.052865320071987e-09,4.288490758064256e-07,2.1850837006454071e-07,1.45470302470585e-10,3.387274905009008e-09,1.375238247725008e-07,6.052198964212607e-09,3.105618651133568e-09,1.827892304184786e-08,1.4165499218066202e-08,2.26460974417364e-08,1.6297319049840553e-10,2.6799873431571086e-09
3N1P+1,N1,0.0,0.0,0.0,0.0029963556647150114,0.019951055955245156,0.02421769453679401,0.16626642044333106,0.006230364118934517,0.021956175507848563,0.012102606074249955,0.005725853368905964,0.003148493277895126,0.0006198953596057155,0.003303641437211624,0.2471135222407339,0.12641688604530543,0.00029985534600251995,0.00302444861193063,0.00036460340933119895,0.0015113682921374938,0.0006334656558886209,0.015286877066991611,1.208450132805794e-05,1.3276853216837026e-06,0.03343497060953027,0.0030216315917361847,0.0006206662344641067,0.0003442535341475761,0.050848514411773627,0.0038491629220043233,0.00423186329654146,0.001684872452039965,0.0008936008264539552,0.00022097392719055975,0.00012845225608226762,0.008489884675647819,0.008071257822384492,0.0025495287152423884,4.5257529841968847e-05,0.0011056830016711316,0.0007996489501693738,0.0039098309508456275,2.9099971823320914e-05,0.00010261048660686889,0.0006396098607295286,1.1179626444590696e-06,0.0003286019975718979,0.00011728197130733697,0.0003336893942700314,0.00012402930755150976,0.00013024050702914458,0.0035804822199900777,0.0026687836747880667,0.015685222747395144,8.789554149801759e-05,0.0023891287202331135,0.00012951478020406526,0.0027382614979596376,3.1922288763475137e-06,0.0002351024691984449,0.001056986275212557,0.0001209793842742446,0.00030415743468226175,2.3493588199308135e-06,0.00029003923320747305,0.050585913642471336,3.7702969568620404e-07,1.978905340704884e-05,2.1708544295506726e-08,0.00014097391758971511,2.8080010883613227e-05,9.208594241361112e-06,4.158740831661234e-05,2.7430279154305737e-05,6.604359370498969e-08,2.5361362642639662e-05,0.0007763299721736949,1.745759076965392e-05,0.00010793319304358562,4.9238911885574055e-06,8.346420941052202e-07,1.619146723985665e-05,0.00018391405532769411,5.403516150970233e-06,0.00012290121671920673,4.714648005421651e-05,0.00024737778206618266,0.007008143988606719,0.0037694366474454455,0.0009909111077202049,0.0067326770526840996,0.00034893875858044154,3.981126817853564e-05,0.007400160325642613,0.00015598451729248453,5.5183139516357116e-05,0.0016281492573098078,2.2508671182919215e-05,0.00046139878581064053,0.0015376408785359175,1.6486926072145636e-05,0.0003525953163143747,0.0007712100182430959,0.0016363425316430202,0.0014163572744045894,0.0002888829569314133,0.0005654239418406704,0.00011589267967382355,0.0005872664339219291,3.2834782921042915e-05,0.0001933690190927262,9.063643568696378e-05,0.00048680641928133817,8.480969371627012e-05,1.8434238959086358e-05,0.0009143004139935407,0.0011562623187537646,8.62199639883876e-05,7.408619468440847e-05,3.522397116340059e-05,5.874438067543508e-06,0.0004851401401140265,0.000641421062173908,0.0001297960062591752,0.0006483328104205377,0.0006258865628898658,6.594359659706228e-05,0.0007000820795166618,0.000264535449311154,6.473037665433168e-05,5.793002988419005e-06,0.0002423633834824912,0.00029072992348888604,2.6475702509465293e-05,0.00030318027386355695,2.2796587827667025e-05,1.6829632762949132e-06,2.3177663202034182e-06,0.00011811064711109154,7.382328138039185e-05,0.0001286964091247178,1.3108036684750246e-05,1.1085486939732547e-05,2.3719911574904273e-06,5.590766714025364e-06,5.980337479449815e-06,1.0729463160163988e-06,4.0767694356347306e-05,7.92952322248297e-05,2.7587273283558034e-05,8.728419252257424e-06,4.340574455863333e-06,8.164704137669787e-06,3.866025739984735e-06,1.431632461779131e-05,2.9556311859080253e-05,2.0900445881100183e-05,2.206849159636093e-05,4.034098989746937e-06,4.649307465687258e-06,3.497506799732264e-06,7.808869324499312e-07,3.225882798840729e-05,2.250969849537654e-05,6.125383311683663e-09,4.445437418176823e-08,4.175598911082545e-08,2.919078561092192e-07,5.515990286752981e-08,1.6356058001321117e-06,8.31063345252403e-07,4.505632081652777e-06,1.1084912197034669e-06,5.9061293189444086e-08,1.8686475478091324e-08,8.058016236489607e-07,3.078813533008429e-07,6.447181055690976e-08,1.453889140634601e-06,1.1450753325537022e-06,2.651633419503696e-07,3.5855588209621203e-07,3.4721131525472515e-07,1.0067771460953168e-07,7.060635209832355e-08,6.425483823679912e-06,6.565768115862625e-07,1.6516937942245846e-05,4.941523497059563e-06,6.155544385322287e-08,1.7697191707632953e-06,2.4119433867930695e-06,1.1759226570262626e-06,1.534536859471025e-05,3.7017533416339177e-07,9.33080279708065e-11,3.7254287952315224e-06,8.119789095983876e-06,1.8796833423095904e-08,1.4755617172568236e-07,1.9363593657395484e-06,3.9894879089175106e-07,2.6507158290556276e-06,2.642915575279403e-07,8.968187614755152e-08,7.19665552484372e-07,9.079506746445531e-07,1.3366471129927504e-07,1.5826587029810213e-06,2.3733230936073824e-09,7.436867988097617e-08,2.9057090067396985e-10,6.306412103640469e-08,1.5458003952417698e-06,1.0984347209586076e-07,2.1841743524930735e-08,9.732590653399598e-07,1.5226098071252636e-07,4.5860621566973236e-07,3.422907557393273e-08,2.737756190640539e-07,2.554922526876169e-07,6.934896563670634e-07,2.448143376909684e-07,9.219718337671878e-07,3.372842696247602e-07,8.411354919246605e-07,9.888781762334986e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.000656047335624077,0.007156263858783429,0.0035543218567992696,0.2923427748547507,0.0005776689960588222,0.0071851196800902795,0.018091919570922377,0.003934061112641718,0.03502861275777991,0.004248288142949086,0.10188722964837504,0.0698332690025194,0.08281886869684785,0.0594859599134292,0.014292089509298389,0.09114214074153715,0.00834543095462914,0.30931849110572696,0.0017703970338733832,0.03701597606655005,0.002286954148516429,0.13715055257204112,0.00020835798159257735,0.010356313383244498,0.000964653771920565,3.813749378211995e-05,0.028583641755818956,0.0004566916662933629,0.00505506488244567,0.00037243961518118596,6.713878665154382e-05,0.0009801105661360054,0.002075316410061756,0.0028497995090770445,1.7468965118894175e-07,6.339293283996739e-05,7.378397660051661e-05,0.0025570388558553425,0.00043458789540284926,0.0021898062706922072,0.004668262022848202,4.722785408306507e-05,0.004148589554005877,4.317210999493781e-05,0.001206058099205265,0.0004151651909287679,8.80035891892561e-06,9.790112805330153e-05,0.002144003919019699,0.0001480532033149018,0.0002923783412316361,2.8616350541632585e-05,0.0008371721206490434,1.3543390461112637e-05,0.00012176588826395829,4.147162713086239e-05,2.2940884762956415e-06,3.1602252819507015e-05,8.543280652739682e-05,0.00013664202818031157,9.595315926702597e-05,0.0007070497732084569,8.835804431850391e-05,0.0026532592454491244,0.0004954655631252969,0.004897650587692315,1.0919441821855003e-06,0.0003570755736537201,8.033930634399056e-05,0.0004036567350751419,4.271276887957143e-05,0.00014402248149525398,0.00065459068860374,1.951136965328004e-06,3.202920076850191e-05,1.032559579883241e-05,0.00020830415036376948,1.4240435339374358e-05,0.0008804543451952362,0.0004541076700039781,0.00014277649879712584,3.8144656516525544e-05,0.00022439378160288292,0.002865442440763477,0.00544729819656542,7.966524645786066e-05,0.002379064730435143,2.934523179209947e-05,0.0001934585054899074,0.007157689711283055,5.866918479879857e-05,0.00023655493288554652,0.007528499722947668,0.00034517432651037794,0.0019946896278908444,0.0044252480018665,1.042019231567437e-06,1.0480093521891831e-05,0.0008970036007189819,7.864891967113152e-05,0.0019515648715886513,1.536297358617489e-05,0.0005482510278502772,0.00015012115772972123,0.0010182931692863662,4.598824277390889e-06,0.00020475347961257384,0.000104474911730712,0.00012065476274725206,2.3765039303125235e-06,6.958227795861305e-05,0.0023236044578207604,0.0045974649035240844,0.0002640207504640557,1.780812712581792e-05,0.00041587888112193383,0.0002703228557998649,0.0003087735193303409,0.000753055430621874,0.00018515793166384853,0.0006691259389466353,0.0006738673241140081,9.165069370098422e-09,0.0005460319726713347,0.0005006372552909255,0.00012799611693026236,9.430801102050523e-06,0.00030500495618346335,0.000580508478698949,6.4410051971997e-05,0.0006250289159615008,1.021827856817481e-05,1.166545938513508e-06,2.68324019003785e-07,0.00011896308194936367,0.00017878765235024296,0.0001262880273980027,1.645847835574088e-05,3.07569710613631e-05,8.449447063130222e-06,1.8632185954103875e-06,4.3209449618331064e-07,2.1179616187527728e-06,7.188109177880264e-05,0.00015414387470435997,5.892155140729827e-05,5.006693602371826e-06,1.0268411566816127e-05,1.690117602226593e-05,1.317176760373684e-05,1.8747932016616176e-05,4.24370562857046e-05,2.8941252169678577e-05,4.4232593891635474e-05,4.428484376761688e-06,1.4363577398368577e-05,8.349631437365446e-06,1.97636216414665e-06,6.971627002405612e-05,3.907105869682681e-05,3.409695237266419e-08,4.1206292333839656e-07,1.7875519242593896e-07,1.5587276736006572e-07,2.0950874368708128e-09,8.842429311872735e-06,3.313518407654925e-06,2.8207543287805947e-06,1.550121808691074e-09,9.687084645548794e-08,8.712199542237897e-06,3.744475549627424e-06,8.278198411204585e-07,5.791418697942419e-07,6.818889357163016e-06,4.491748333501633e-06,1.0392601677011726e-06,2.5473874787351747e-07,8.634594528267314e-07,6.24275053384693e-06,2.122121309788838e-07,1.534412961623488e-05,1.4963565764247733e-07,2.9094081614999823e-05,1.3162117163734166e-05,1.0028451002952465e-06,1.4034671833584866e-06,1.3099450644205035e-06,9.536570200197048e-09,2.1114307271474786e-05,2.396229547452222e-06,4.069064019063262e-08,3.403903246379514e-06,6.1570391871601515e-06,1.083876099983172e-09,2.2341193250952074e-07,5.89182832921864e-06,9.88782009603284e-07,1.6114048051463215e-07,4.0029507175631807e-07,7.903949450493997e-08,4.193709244759702e-06,2.1995886814174526e-06,5.417267510132717e-07,2.717739050694945e-06,6.419429743331762e-07,3.6809885806121656e-08,6.093861533162936e-07,5.1360375730169494e-08,1.1326714410841987e-06,2.7416231462851215e-07,2.1837094799082024e-08,9.77379932987077e-07,6.586668499508619e-08,2.130506606690119e-07,1.339126995958395e-07,2.339834992426404e-07,1.8138086588237456e-09,1.42544504377895e-06,1.8516551270053583e-07,3.118068161445109e-07,1.1050945425417069e-07,7.902639342916018e-07,6.911674299558968e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.00714767664849747,0.019566463315135785,0.0013570378872165278,0.24814420799174197,0.017954069733344902,0.0037445767394714835,0.012393331215355463,0.013991414136314884,0.01752607709305143,0.12761853239664678,0.07387156947123685,0.29863278757742107,0.16887848573910125,0.00016225263137759072,0.0005236194764735025,0.0002806425280348357,0.0021849762542749396,0.0012847195701479741,1.2644948383488952e-05,0.0007540205182423598,4.053384285995776e-06,0.023261991564130557,0.0004216756004895572,0.002088793031690628,0.0038771108879980254,0.0015898830425820076,0.037822434655904624,0.0046127141353391465,0.0003771703407910998,7.045328676014151e-07,1.9491095909263123e-05,0.00021736573279840243,9.323958795715015e-06,0.0008665018220406218,5.322581996480835e-06,9.996525417399482e-05,1.1943018635385272e-05,0.00019151215585599957,9.026266441569675e-05,9.590005969384308e-05,3.873915962504526e-05,9.595068267254092e-06,1.651424547821634e-05,0.00027451355392527077,1.3397651848823244e-05,3.0025880173312203e-05,0.0008925414811806753,0.0012161201233253927,0.0042395753129120806,2.5339140421465345e-06,0.00030436780471765346,2.318891615349372e-05,0.0007341314133975096,5.6210393125866176e-05,9.435915830913189e-07,0.00042259807305744523,3.168703299749609e-09,1.0151489132192992e-05,1.387264598751159e-07,6.53181083567489e-05,0.015284229314424191,1.8169221838171268e-06,2.761422331198915e-05,1.588535808894065e-05,7.997380122137798e-05,4.7363516664677974e-05,1.4829910144342762e-07,1.1253294352364662e-05,4.7530327762501656e-07,6.76373730357227e-08,1.833707177212318e-07,6.274645815596003e-05,2.3003589067149832e-05,1.1028243700250684e-05,4.352709055410742e-05,6.471134913255128e-05,4.4328008383942574e-06,4.599152733497647e-05,4.9325993511928345e-08,8.849959671763941e-07,2.242587536516183e-05,0.00013311493953760412,0.005387570308663214,0.004884435946860055,0.0008444433860397282,0.003336927076221574,0.0004966607751843988,1.8944485491445562e-07,0.0054969903923267616,0.00012066329151316779,7.975282572725284e-05,0.0006808914146383405,0.00039223587681558314,8.883637732148841e-05,0.0013225867162005578,0.00010312255650379853,0.00173429160154015,0.0016473431365784386,0.00767568017136977,0.0023654722441488474,0.0006958997245343213,0.00014825524634476395,0.000966506384644461,0.0003801641577743098,9.090397675937112e-06,0.0009087609223037418,2.4162670530847308e-05,0.0005222181757345012,0.0002531049158214227,3.25710971305071e-07,5.5478774925177277e-05,0.00017306318457999126,5.491667208357143e-05,2.6081891864482287e-05,5.4884022215873074e-08,1.5469509168308804e-05,5.101364041015799e-05,6.0280065174111996e-05,0.00021938722906167385,0.00016802853523367745,0.00018883821583037808,4.326672538357279e-05,0.00041986812746208635,0.00014205401888345293,0.00023451850284317288,4.295708366131024e-06,0.00015964043649274728,6.50520968910051e-05,7.895817700909191e-05,3.531342111839919e-05,3.3440647539961788e-06,8.280334528709687e-05,2.3600074678054028e-05,4.682138009259873e-05,2.5515111123919354e-05,9.990571435869455e-05,2.936029730005174e-06,2.4708828690878093e-05,2.2844170999292146e-11,3.673059082709429e-05,1.3544358960615455e-05,5.206625628417783e-07,3.097976714627748e-05,5.150220791705351e-05,2.3443833625069743e-05,1.0680022643150267e-05,8.79356278282728e-06,1.387982504663654e-05,1.1407612117153576e-06,9.133904788960479e-06,2.5518538122604184e-06,1.3985133886285084e-05,3.6085804984153924e-06,2.6154614110041052e-06,9.010714707713419e-08,5.811614562922784e-07,4.9288288694882e-07,4.759107217644498e-06,4.762953791370705e-06,2.4840947077109377e-09,4.436109923844356e-09,1.0256874016789652e-08,6.852042266913827e-08,7.493285947290929e-08,7.88772343440769e-07,2.860318839559284e-07,1.2753540610255243e-06,1.6767432362563284e-06,7.570877258444852e-11,1.9326762412674725e-11,7.25645814547704e-07,3.375405577266122e-07,3.3827841572353634e-07,5.549123527348598e-07,6.785781501150723e-07,1.1755196114293653e-06,4.089062155543388e-08,3.840924209796981e-07,5.746413922480542e-08,2.2092048190813784e-09,2.4225416486167717e-06,9.75747154186024e-07,7.120582106168172e-06,1.708646402143188e-07,1.748549711244607e-06,5.47079402979378e-06,6.548582582421858e-06,8.398933637465689e-08,2.8892737962138426e-06,9.982041728751057e-07,2.692051634944903e-07,1.5059490254820673e-07,3.2808516174931412e-06,6.324976098426305e-10,1.6497442079099756e-08,1.3377038143858044e-08,7.82447662217578e-09,8.293137740977841e-07,2.2111108322064865e-07,8.111378813069337e-08,5.5205403359792626e-08,2.3944117533147846e-07,1.7703105648081419e-10,5.398178046789326e-07,6.975975352929709e-11,1.05077331280512e-08,1.2424743456307397e-09,1.2562418660877483e-08,1.7477911296026605e-07,4.9762860498958617e-11,1.2773784563435697e-07,4.0152738556287204e-07,3.7567289279394345e-08,1.6605105201961123e-07,3.0445290244429657e-07,6.834675048139616e-09,3.911213575236161e-09,7.731685869316607e-08,6.20171374254852e-08,3.978221063682952e-07,1.0239421666113913e-07,5.076089726330224e-08,1.5740749548243116e-07
