 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,H24,H24
1N1S,N1,0.0,0.023662610320200228,1.367541335506317e-05,0.0006126739499145994,0.0013094968228715143,5.768005544104504e-05,0.00013832210582265247,0.0014757282163679886,0.0023040304219439367,1.072982780084275e-05,2.4835655838079118e-05,6.425413315302997e-08,1.7491920476842004e-05,0.00014391333204336054,0.00791446138497065,0.0013880708570456202,0.008081400047512233,0.0014107088150869806,0.0011604055620118292,0.0019288724030648297,0.006033318333755533,0.00301489720409176,0.000414202734778657,0.0006075519481638647,0.0004554100879605727,0.00026146765478518574,0.00010535618623830345,0.00011347610497675076,0.000593481617085112,0.0001838260607406883,0.00012962851703607337,0.00014356979757279564,0.00013690568941404635,2.9624682960305293e-05,3.7019624741924106e-05,0.0002463914773325193,0.00013449360488149154,9.261227252843618e-05,8.688842823678655e-05,4.961750186271985e-07,0.00013666502299991556,9.657950633390477e-05,2.4419409012654825e-06,1.098812532379645e-05,8.084655186166301e-05,2.439700113365806e-05,1.954884952037883e-05,4.0640546373760245e-06,0.00012024146744815667,9.884040988361598e-05,3.355706656349433e-05,1.2913653951951432e-05,3.4182445242531e-06,6.0501135743795675e-06,1.2355731611957133e-05,5.849403297478184e-05,3.307243429170881e-05,6.820813972097106e-05,3.6843445200052116e-05,0.0001970386364975596,0.00010558160791118709,1.0155863561012168e-05,6.395570705031162e-06,1.6994494256517e-05,2.4418645681256734e-05,3.635355167855292e-06,1.1403878913684995e-06,1.546199134255799e-06,5.219343880702443e-07,1.0436062923419032e-06,1.7205278075804742e-05,0.00018362136263516682,1.2552895195527825e-08,7.106851039884177e-06,1.5932810855101565e-05,1.1413936512161271e-05,5.2960186773809426e-06,4.710398715779274e-05,1.446193329346368e-05,0.00011855206762390047,9.653545597587687e-05,3.8237713805289175e-06,1.7545338039631764e-05,1.4489112691418171e-05,1.1249969972815244e-06,5.4898168298511685e-06,1.7410468344802865e-09,1.1187617587893328e-06,1.2943767140338736e-05,6.33680527806213e-06,3.881144783335344e-07,1.598697063620591e-08,1.139195858579356e-05,2.5067984766646845e-05,4.89866961439489e-07,1.4265441383720656e-08,3.740237043692307e-08,2.3020747956514764e-06,3.263719070556448e-07,3.165053233888937e-06,2.3526222062142388e-07,2.7083890685730694e-10,1.0150714283563289e-05,1.511351508032277e-05,3.615927415268061e-07,1.4337564513411394e-07,1.2932396504128363e-05,6.61386977873768e-06,2.767559819982779e-06,2.295742328156658e-06,7.452452734091342e-07,5.347996245852471e-08,8.782338510593402e-07,2.074031351106953e-07,1.5193460201068376e-06,1.5789431861978898e-07,2.0769856262647934e-07,7.234039456349706e-08,1.9559176966943426e-07,1.0596084156766494e-06,5.179564808166504e-07,5.124606894391093e-08,6.995481149907334e-08,3.175618823458848e-07,4.011924037428116e-08,2.2822623010898546e-07,8.305311050005315e-09,5.967943031426337e-08,1.0504043085335368e-07,2.2810936500805568e-08,1.0322237731230643e-07,2.9933536760395896e-09,7.925830114441368e-08,1.3801495901688554e-07,3.327134612263194e-08,5.681209105379281e-07,9.703399639349186e-09,3.5284664079426875e-11,4.878082382475668e-10,5.071067121775741e-09,3.5576824153338293e-08,7.426667059107217e-10,5.968989191806884e-11,7.985314937064558e-09,2.582752511859354e-09,3.0799262196179455e-08,1.0813655415553569e-07,6.933172658207809e-08,2.19735341033811e-12,1.3066703274944302e-09,2.8717032085623373e-08,9.945796186627831e-09,6.96997209254091e-07,3.0231014624959585e-07,3.1034989178557737e-07,5.8808700797996494e-08,1.3531262754717943e-07,3.219208177807076e-08,2.0662432764773087e-08,7.179382599531436e-07,1.98466529544028e-07,1.2218413841802445e-07,2.8780604471867477e-07,4.640652062626316e-08,4.657627838966505e-09,9.411987900165286e-08,1.0125336659949635e-06,1.3553251143605394e-07,3.4071958876502606e-06,1.494974792182191e-06,2.9349370398445984e-06,2.652385740375962e-06,5.669315712442113e-06,6.574455287955416e-06,5.889504866241069e-06,7.364435744561248e-08,3.600517066437714e-07,1.428117005070062e-07,1.5348304294171555e-09,5.936781066750996e-10,2.695289173793025e-08,5.711958683818352e-08,4.5265461823262854e-08,3.0974430509367323e-07,7.679762010770474e-07,1.77201919804304e-09,1.0691380003535755e-08,5.301920991129805e-08,2.5255570368365454e-07,2.123800996178815e-10,5.755765530857104e-09,1.658623002831483e-09,3.5053029923126644e-10,6.507185068560517e-11,1.0579892517625922e-10,7.066561780177949e-09
2N1S,N1,0.0,0.0,8.196769258450587e-06,0.010762098648545049,0.026524465430047606,0.2629898673342961,0.0003402089765449645,0.021784536882575978,0.04356435613713838,0.0006849432735496208,0.00017503256799034084,2.503310030199657e-05,0.0010476027742771787,0.004369977953490922,0.10705846236784566,0.16091136914579085,0.10959478587535099,0.16149490746682016,0.003257296631868911,0.0044596027647823,0.061293728949797455,0.026994190761777226,0.004639228851986754,0.03898942201387534,0.14059717168736707,0.08102819320414012,0.01757298136711949,0.005689093963723302,0.02930634561260681,0.00868326712055989,0.006127669924751888,0.007150064055598815,0.004492666239829024,0.00027098812924553073,0.00019871581173136477,0.0032844529058499994,0.0050319900211528434,0.003267523630461344,0.0010872461718278714,2.7225297514643643e-05,0.0002639990878297027,0.00024333060185366406,0.00029251157680354467,0.00010440797947564029,0.0016619379099713782,0.00014903110761532723,0.00039956637846616516,2.7407954581448735e-06,0.003777935255391718,0.003423584942103819,0.0005379595039598506,3.536479909449497e-05,1.3412341717256027e-06,4.5462850682298495e-05,4.321328414147452e-05,0.00015466333711855462,0.00015965379648430478,0.00030488070523437827,0.0007345280493815665,0.0028370553280385735,0.002619788696475389,9.152896036779268e-05,0.0004958557197043412,1.758644366889328e-05,1.8958838939653333e-05,0.00019310720901932754,2.466491364150336e-05,3.7674528269970864e-05,1.5688260402768606e-05,0.00015816134077417665,0.00029484744998820034,0.0013686795371210536,6.614281727834737e-05,1.1034676002275035e-05,0.0017278570905152613,0.0008427674085913495,0.00017380348283779767,0.00016549881627536678,0.0009647352796435804,0.0002049453048722505,0.0015142227225100058,2.170694290315467e-06,7.818033521900247e-05,0.00010801774279856069,8.906096920613393e-06,6.9174656571746596e-06,1.3227285511341336e-07,4.354440376719282e-05,0.0005798333147479795,0.0002520548685374102,3.455649456274301e-05,3.489476040119399e-06,0.0007105701631942019,0.0006402105182989892,2.3579901062831254e-06,1.4586902425950399e-06,1.4417582683279306e-09,0.00020128223360305064,5.38537880956369e-10,0.00013843069607499814,1.8724937422831545e-07,2.898550500773922e-05,0.0003168131537765184,0.00029369387077604614,3.9842690480185183e-08,5.0841502687859474e-06,0.000597054102354555,0.000588786993307,3.603055350520634e-05,0.00011808328011175817,9.706961365751887e-05,9.0300129151899e-07,3.0256054643462704e-05,5.7556475177023e-06,8.86155151125223e-06,0.00012271009842912406,7.488822695300712e-07,4.55640468555174e-06,2.6720723441897576e-05,5.651368443793103e-05,1.1152110513723557e-05,9.552809143720253e-07,9.052196650038979e-07,1.0052207301658456e-05,2.5438719286619005e-06,1.5294405374843834e-05,2.1611454259495844e-06,5.297087173339321e-06,6.6955587139094774e-06,7.00306800549555e-07,5.807138987901084e-06,1.1148183958198388e-06,3.885221580013365e-07,6.900665690867669e-06,1.137691102215399e-06,3.201859719892397e-05,5.993642537838184e-07,2.692686242866671e-07,1.0471645639498206e-07,3.2649314785082595e-06,1.6305038434971664e-06,1.1185288917303637e-08,2.8859241685275094e-07,1.0571367874412374e-06,2.2220912954118432e-07,2.794512093284851e-06,4.349756097976609e-06,3.0263371906258385e-06,2.4432855116884866e-07,4.871282368590357e-07,8.380775233796101e-07,9.494519304098503e-08,6.669956976068647e-06,2.456365654301962e-05,1.6135479552925602e-05,1.8565060506681164e-06,1.633737676076663e-05,6.949979063364253e-07,2.0394175281879257e-07,7.785653794556424e-05,2.8901860989360983e-05,2.042242137267891e-05,3.742740211309936e-05,1.1838651413409451e-05,1.2380877747464325e-06,1.6567955946511503e-05,7.071854460027893e-06,2.9048681545074118e-05,0.00019700206209494198,0.00010418464002892591,0.00017216973573264127,0.00013802262961482015,0.0003643782598823364,0.00043372730806234827,0.00035779774551425447,2.670040126107054e-06,3.0416049853654314e-05,1.3194118630099894e-05,4.0262705747196037e-07,1.4651013735544893e-08,2.3925842684846543e-07,6.732097158845818e-06,3.0046885752810226e-06,1.4457586734462069e-05,5.086297857248567e-05,1.0546591995286292e-06,7.251395364171742e-07,2.207160527234464e-06,1.6924354963698818e-05,1.1901125440694216e-07,2.076679237461576e-07,7.717148329255963e-07,2.0188960725420202e-08,9.91645761061477e-08,2.0194815597562865e-08,3.086912971461686e-06
3N1P+1,N1,0.0,0.0,0.0,0.0027099545505082645,0.0019452613990953438,0.00030208741025727903,0.28565380639617155,0.004503108152344559,0.0023105139180383816,0.0005865891244973831,0.05337062322788033,0.009164219512858951,1.5875282086685871e-06,0.0018521568574896285,0.2736762125166958,0.17088158298535383,0.007570709062150183,0.007212461166465456,0.009295498655553125,0.06232869440568933,0.1871874592495666,0.10927134740667555,0.01239843026461429,0.02756334751871714,0.05375580471192931,0.06054710257410445,0.006841000375537476,0.00026655927340724084,0.02384736570079915,0.002584443184131313,0.009095365712433301,0.004137324163107747,0.007129911040567372,0.00028570180404008383,9.396271377171139e-05,0.001977174437900686,0.0016583685555739969,0.0031568365825340727,0.0020732269617380616,8.877946293672778e-07,0.0013578234696516311,6.56633089604064e-05,1.1447677632503428e-06,0.0019926596439512334,0.004625283404541047,0.002108608821006497,0.0026649515573617943,9.433581878726116e-05,0.0061681036481027185,0.002993693793900576,0.0007734964553227641,2.8097707376772973e-05,7.75991222834449e-07,1.1465115938191772e-05,0.00011938952685519588,1.944537643483457e-05,1.4207967823365308e-05,0.00019975024211627002,0.002007771118282431,0.0003512598416732793,0.00023597918972262377,2.7541206150338837e-05,2.314282539561674e-05,0.00024347300696359042,4.9354357170905416e-05,0.0002716693100952572,0.00022715134379280855,3.7561870870783665e-05,3.153006825717952e-05,0.00019499511305576256,0.00046091826582417283,4.88506420572854e-05,2.900390610216519e-05,7.524955850435333e-06,0.0010626407583180786,6.852508993882012e-05,0.00021669548019698226,1.4213605483703873e-06,0.00012244565956143205,0.00028424452045872073,0.0002909819100067601,0.0011926993756246063,0.0006916051011411906,0.0028304890393839877,0.00016108291132010955,0.00024567704048461536,1.3004471970390341e-06,5.992854289571525e-05,0.002451850072290984,0.0002449899253464949,0.00011457370128109545,1.32221561726098e-05,0.0013467617638367457,0.00034610640165810835,6.788074941699307e-06,3.7829312460324616e-06,3.008138196092247e-06,3.221692961430378e-05,2.2631438168385642e-05,4.179174007479247e-05,5.21535948538876e-06,0.00011479964344385252,0.00010809488519525345,4.471338306011319e-05,1.6262110636322546e-05,4.556830494850672e-05,0.00018196817003479637,4.0351776511737825e-05,1.1921055254049406e-09,4.325592560805447e-06,6.6733325976287e-08,2.360059811157278e-05,6.11601566613551e-06,2.6201088076938106e-05,3.4515111029254086e-05,2.038140855376014e-05,8.906194042257454e-07,1.38513850691524e-05,4.003046870870719e-06,1.8766153548011033e-05,1.7506998738703317e-05,2.5233788951695146e-06,8.616496399049822e-06,1.0412857427866129e-05,1.1931290710975873e-07,2.6364273815193684e-06,1.527498813880257e-06,1.3269185124009653e-06,2.6958507404195586e-07,8.299478881923505e-09,1.6434129346265536e-07,3.930568066579099e-07,2.7230903087982483e-08,4.6908140616253036e-07,2.152011155942546e-07,1.3906833804533392e-06,1.7453667711109233e-07,5.038157624426276e-08,2.3635079671180392e-08,1.3501308959718017e-08,8.945865648257723e-08,6.279270747810983e-08,6.971303978531296e-09,8.624776981491777e-08,8.837244793724608e-07,8.494557688365489e-07,1.5222031457540197e-07,8.926306795942196e-07,5.567204159895311e-07,3.399593144770563e-07,7.36683363200541e-07,8.521703600550268e-07,2.741779139503464e-06,1.3542011461975534e-05,0.00019164038259811278,6.7983864431298e-06,4.6422815857649624e-05,2.0506323782587543e-05,3.1108051558259575e-05,2.5559478973313787e-06,5.497733779336045e-08,7.810893682935749e-05,7.766957056865031e-05,6.030313685556621e-05,6.36928110031576e-07,8.335859547980995e-05,3.241697205891292e-05,0.0005334917175598974,0.0008198881955236992,0.0007267608155574479,0.000715473410406009,0.00015303471794947399,9.653228657713342e-05,2.267105150277615e-05,8.495208974856894e-05,1.8086265765049347e-05,2.7719721028773847e-05,1.5933707946169662e-05,1.6635843540058204e-05,8.48586467436796e-05,3.11012676723621e-07,1.1505639101017096e-05,2.772342563517327e-06,4.444641314549358e-05,0.00012249267511155182,7.389603151608526e-09,2.3999922715844946e-07,4.220084575123906e-06,2.0394874545637265e-05,1.6589135030775637e-05,2.585149498912642e-07,4.71857339867654e-08,2.9941540613531714e-06,1.4734201389199342e-05,8.899276816798363e-06,2.0734313193493392e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.019954326360621888,0.014061620170877642,0.0032063699264317513,0.26296538163222527,0.022182423026976927,0.02080362982182682,0.0016206619443117631,0.0022867242174207103,0.010151784909678385,0.02769568879435802,0.17331654099767446,0.06782395387886275,0.20153183408041686,0.12855269575732198,0.005765406858913469,0.03246156436931136,0.11461574497815663,0.049910681352592245,0.0068863665427336684,0.010886830077536658,0.05909371389062512,1.579039790389203e-05,0.0006394016335344865,0.037569861576175256,0.0007436064884314142,0.0009542754532547715,0.0012607743280035333,0.0033220049854387756,0.0012030477019897567,0.0004310415033499382,1.733644995915995e-05,7.064767494169288e-05,0.001535670174161119,2.5653336971576124e-05,0.0003007053057912934,1.5301464095784922e-07,0.00016186433070330963,7.766759333005524e-06,1.1833251248205556e-05,0.000941999013845729,0.000884311377453928,0.000555052896016095,0.000467532523966252,0.0005308576139124721,0.0014684931618531571,0.00026413172394113005,5.814466553610842e-05,0.0005305501023848969,5.593343559429087e-07,3.4834725851418114e-05,2.554937772458743e-07,3.6006226888929405e-09,0.00016917824627715738,6.749628047586498e-05,5.608223377695509e-06,9.075261611535268e-06,0.0024651961247008636,8.033576229671269e-05,5.67727158533593e-05,1.6068567647575804e-05,0.00011873017442631806,8.777321547426276e-05,1.2066202098148793e-05,6.872111986644391e-05,4.6265465270201034e-05,1.6683568321518294e-05,9.273962832434535e-05,0.0006761782294009144,0.00035666370099884936,0.008633778239107937,0.0024702853484517284,0.002580225206028963,0.00932928871262062,0.0003725233511020498,0.00991376110018427,0.0030204777520732584,0.00048545905216146323,0.001108067351830666,0.0014382581159948504,0.004716252186064862,0.0009918844433474128,0.0004948798892188133,1.4441550248989188e-06,8.010172873262889e-05,0.006769389676805737,0.00031732611613533024,0.0004687993403482693,2.934124340736588e-05,0.00499683690969599,0.0003023197016744916,3.2189574276753063e-05,2.1103847211545457e-05,5.024753377602664e-06,7.2462976144827e-05,0.0005058028911055779,0.00035226747216476895,6.210768470849004e-06,0.00025353350234080807,0.005706041779800497,0.002236744937330837,0.00023757314709493826,2.9625353134221655e-05,0.0014688993436346998,0.0020167945033091605,0.00014886043630202295,2.652491616572661e-06,0.0008010719768665187,0.00023564909539608436,0.0003519912489569066,0.000210013044006363,0.00010486158626488162,0.00010723328802830778,2.063351090431098e-06,4.900583490785593e-05,0.0002606240114042535,8.40757624320787e-06,0.0001541348510634144,8.42489679708791e-06,1.3409953105725236e-05,7.760198473194535e-05,1.956862106844426e-05,0.0005060327971775358,1.1457629509825651e-05,0.00018526099314097877,3.670943367062307e-06,1.7872767251736477e-05,0.00010137505086360576,6.900006563093086e-05,9.911509371018923e-07,2.5356076787108606e-05,1.6608402033213565e-05,4.159309103979325e-05,2.621920294210156e-06,1.2544395383340401e-05,9.020653258140499e-06,1.086646569392613e-05,6.134811469493684e-06,2.973538095085715e-06,1.5115164012646787e-05,5.60777476077412e-06,1.2052665798734097e-06,8.296686294873012e-06,3.3524365505854803e-07,2.7698518456631405e-07,8.86991017967631e-07,2.249787206931586e-05,3.506078893877884e-08,7.605747938121965e-07,1.769304831755747e-05,0.00031737916692442525,6.109225276018648e-05,6.63842011148219e-05,6.087385058872741e-05,9.002765147414493e-05,0.00010033904163408991,0.00010252639470564873,3.3681955913245076e-06,2.1178731196780376e-05,0.00016946745744461644,0.00015383584618677837,2.997336806731532e-05,0.00012881666168507167,1.7102615809339028e-05,0.0002741671342740837,0.0004658824680747742,0.0002589869820894819,0.0005319042452840428,3.4027066560415875e-05,3.962758987574588e-05,9.951362400784092e-09,6.343830133559436e-05,9.615941764851144e-06,3.3360431557216685e-06,1.6667695446059838e-06,2.1581321998365155e-05,3.32597433148063e-05,2.721995522092513e-06,8.751084332381254e-05,1.8520213364681126e-05,2.32607686418973e-05,0.00022873720045701873,6.015166451156517e-06,1.9235910233561526e-06,1.586668045838735e-07,2.613575152743408e-05,6.092368975307849e-06,1.6051387308202436e-07,4.500523936923351e-05,9.295228328376481e-06,2.243303773186156e-06,1.0287224659233374e-05,0.00010453305167379412
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.028124741030207456,0.0012436519739953411,0.02524131999916923,0.14950965528941884,0.008247685945935501,0.002450373547850715,0.0019291215318884003,0.006325532081942642,0.005520246394383754,0.0005063461398906455,0.0035169351638786317,0.24239358384661092,0.11832031428642154,0.000612665884315966,0.0024030486765540537,0.016668797968995452,0.00561989943829877,5.2005879739969174e-05,3.403846440042102e-05,0.007435307538640856,0.00012811650401056696,0.03226464510535809,0.007713506980505436,0.003192531901386353,0.028658359485828955,4.96653881680853e-05,0.02970019884940256,0.0008415738230982406,3.5739097639542194e-05,0.00021068805722856965,0.011883198498094494,0.002034998238849006,0.0017622147080014194,0.003668589867387162,0.001904669846677809,0.0011649769767392293,0.0012591495741438585,0.0004800716145871853,9.99498301237356e-05,0.0010216825400535257,6.940175885072897e-05,3.336314322810452e-06,8.360614776137254e-05,0.0002928042195908809,0.001010185868993041,0.0007278618378028234,0.00046989832036370416,3.658057259547931e-06,3.404252425376342e-05,0.00016484315896070356,0.0002845345717059633,9.890651919697291e-08,0.0009345081954723611,0.002500034345264357,0.004991543080375749,3.674992508972963e-06,4.4293276372897594e-05,0.0005311812941717342,0.00012880327591302532,0.0012156074101707937,0.00013115914395323003,7.067015342299143e-05,0.0003398708081869817,0.00018551843897629539,1.1959647474579782e-06,0.000258920299506471,0.007238487631711976,0.00026542988934985523,0.007984654864711338,0.002587434975344305,0.0038878955252208414,0.00608580515480428,0.0005127179259547532,0.010365668618536272,0.003149629118389008,8.9741491888784e-05,0.0004354214326216521,0.001067938746654562,0.0023860454731359226,0.0004203462032590366,0.0005049279039248677,2.607232256757186e-06,6.513468957081159e-06,0.007918738437271422,0.0026149000153568025,2.2674027338798197e-05,0.00019487092348180468,0.0038908504933536925,0.0012933544299569277,0.00023832844481175286,2.9308354391410774e-05,1.3855815541807814e-05,0.00016960062998516712,0.0007107587500057022,0.0002934704758150719,9.43675280185019e-06,0.00018451131361851836,0.0019447918733916936,0.0003755448753186563,1.406654246727257e-05,9.19274095600997e-06,0.0006243811655495257,0.0008231745417779379,8.957795785136113e-07,4.2542712264115323e-07,0.000390027701309803,0.00018663281652941954,0.0003611208431300028,0.00021380549508442925,2.2568981898007934e-05,6.368698289804797e-05,5.194518731155284e-06,6.900230110007399e-05,0.00018400590550582407,4.789327363141638e-05,0.00015527646019775077,4.009162003271172e-06,2.4408495686856213e-06,6.28255550054746e-05,1.4681748688349927e-05,0.0001627449791850033,9.787657675452976e-06,3.628015404943952e-05,2.7929912382873567e-08,2.527684235476002e-06,2.684603667457708e-05,7.862136569780631e-06,1.5809020270651786e-07,4.043247165075314e-06,2.5507684280334786e-06,3.858778522491946e-06,6.31701615461111e-08,7.5282486622363365e-06,5.789481150486608e-06,5.5889134285003195e-06,3.9332863677188357e-07,1.0804367931438463e-06,1.3600922145640126e-05,6.511045969048723e-07,1.4926372970958113e-06,1.034746920436369e-05,4.839069822626385e-06,4.181431541905312e-06,2.1864190080655987e-06,8.985593410670845e-06,3.52620417309879e-08,1.1367991881172657e-07,4.326567297319173e-06,8.832195980046365e-05,1.566378724149331e-05,9.50251025870763e-05,4.454894717786928e-05,4.809074477130082e-05,6.880672565845458e-05,2.5872500371004747e-05,1.6127089051298782e-05,1.2396909276901624e-07,3.9556647867922123e-05,4.591366977013678e-05,4.061985287684422e-06,2.9184709615215354e-05,2.6815622393705496e-06,5.989299494624234e-05,7.92967880300921e-05,5.94050991824524e-05,3.141713763099574e-05,1.8695982095806585e-08,2.1902985785082763e-06,2.7492003217055583e-05,2.730763615232945e-08,1.3837189498655533e-06,5.177719547777571e-06,6.763654838426447e-07,2.2173142490755637e-05,1.2669940976373084e-06,1.0107827077554532e-06,2.9271115209006382e-05,2.800212727915863e-06,3.6698528216305704e-08,8.334352315486626e-05,1.6618997613626618e-06,3.642512675927634e-06,1.6648848770728364e-06,1.0447103271360447e-05,1.980819979374715e-06,1.3651368366840444e-06,1.675000718348585e-05,6.204123240038939e-06,3.4006366167460556e-08,6.597373736205725e-06,3.742044171106684e-05
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.00015962707976147072,0.020083430776884903,0.04156920409231857,0.0008641268522822099,8.826782572612935e-05,5.884485104168391e-05,0.0011038856893337279,0.004105486379974543,0.09679965684292835,0.1528767227395793,0.09839061000640825,0.1525429481241405,0.0003262420560770085,0.02126992146369089,0.033390029632472285,0.014594556157083272,0.001425226436149618,0.06637219601548905,0.10606450656957334,0.061918601189072664,0.012133728423501466,0.003750959930327591,0.022015115164396137,0.007728614550773116,0.004761713721912031,0.007020409225300117,5.856920836810886e-05,0.005440820147969649,3.471904297391859e-07,0.001075117321900354,0.0014019027240861348,0.0009303691793882685,6.364098027766829e-05,0.0005702858569396341,0.0019432881931606971,0.0017484604708291052,0.0030697626772249187,1.1267885291488255e-08,0.0011257012698708824,0.0002940600600709331,7.998708149825617e-06,3.444119425788372e-05,0.0014533507380547483,0.002347896504550473,0.00024806605458804754,0.00035869433876634105,8.47354987509874e-07,2.0336523782749083e-06,2.771917693755732e-05,5.243909320795659e-05,6.715033412518778e-05,0.00029644598704159364,0.0004996499949432298,0.0010925688907073017,0.0011656437965674726,0.00010071529889366104,0.00034283015229874536,0.0005195784264331316,0.00013405773536634413,9.361940395180568e-05,2.32699466282682e-05,2.4847853893561478e-05,3.6493184977226534e-05,5.623557804446122e-05,5.355836477383136e-05,0.002018079295229125,8.088615147361367e-05,0.0009406270120408955,0.001477064224130853,0.00013659137522070708,0.0006133811289323887,0.0027065399378125576,0.0012466710624279287,0.002883689757394503,0.005209824559692766,2.3359759075525233e-05,8.13803953692016e-06,0.00011334866163559276,6.286514550435385e-05,0.00027476723888009147,3.4041626606473585e-07,5.057871939939673e-06,7.952048700721193e-05,0.000374815101754411,2.0060616841011125e-05,3.0193267608336072e-05,8.623857727485529e-06,0.0006785381546690061,7.551768278268867e-06,5.308622335720159e-06,8.579064125768809e-10,0.0001400472071466652,4.0497129504046825e-05,7.635817245166265e-06,4.087296491261938e-06,5.325204434303288e-06,1.0102928318378446e-05,0.00025575818799428163,1.75401431876665e-05,7.187752435022787e-06,0.00027503593411015714,6.101449210094145e-05,0.00010541675304631681,5.1026697747369454e-05,0.00018828241217372366,2.745383856561645e-05,6.340249041114632e-06,3.7588759600470922e-06,5.2761891660590976e-05,8.218661123748916e-05,2.3304796057388444e-06,1.3520716581449932e-05,7.82007883781688e-06,7.80796298607278e-05,8.76405728589269e-05,7.41552075744778e-06,1.2478821605821366e-05,5.9199588719138774e-05,1.4101024571111509e-05,3.870538467509732e-07,1.6800583568787886e-07,9.983899125209916e-07,4.416483409874772e-06,3.7804305597077814e-07,2.024752725926504e-06,8.33405071665183e-06,1.7504036575743953e-07,2.0441122758896313e-06,9.884903748869078e-07,1.8182864190308123e-05,7.633269363260808e-07,6.041380786747652e-07,1.527724613481496e-10,2.080454466479864e-07,3.0343255672526936e-06,2.423331979528598e-08,1.2349289151281084e-06,5.903958497643913e-07,1.119100071944601e-06,9.271079665751358e-06,8.482455648994858e-06,6.986342494297304e-06,6.030366472842275e-08,3.856423047565727e-08,4.890205524965552e-07,5.150136108689196e-07,3.0881104333690956e-06,1.6240923548238584e-06,2.415871862559982e-07,2.307077661312107e-05,6.53648010828789e-06,4.276887753729142e-06,8.227330752674789e-06,2.0251289576389553e-05,2.7674229682084217e-05,9.729895279475542e-06,6.765019973320463e-06,7.981830130177059e-07,8.11916587073469e-07,6.5562414155451165e-06,6.724241549127541e-06,3.099926199956471e-05,5.482591475214349e-05,6.28895957719422e-05,0.00014221786711887674,0.00013922778131680857,0.0001644510791845022,0.00029906932930900965,0.0003003391467815142,2.201529018641679e-06,2.2804537871401465e-05,1.2901317648639221e-05,1.4589229824224503e-08,9.50886520634242e-08,1.964751028538103e-08,8.351719804622348e-08,1.066132772287176e-06,1.9494775764350436e-05,1.640241999512071e-05,5.982134787529958e-10,2.7669761140103333e-06,7.288393509607971e-06,8.1364105284365e-06,6.269918226831095e-07,4.72667570194929e-07,4.861439448777816e-07,2.1253283399857992e-07,9.190201732955927e-08,7.043118412930482e-07,1.1304868152706149e-10
