atom_numbers,value
N1,10.544253770349815
H2,1.9255738433900458
H3,1.9130273038003442
C4,9.628649795052745
H5,2.0532994273264915
C6,9.7499080384693
H7,2.0553378580691755
H8,2.0521551971046317
S9,11.211260928145965
H10,2.106033174286651
C11,9.70651861965729
O12,10.9278295145988
N13,10.404104390961226
H14,1.897118401348764
C15,9.617788801729288
H16,2.0280330457032063
C17,9.706782039877428
H18,2.0643996868454804
H19,2.0669944530705315
H20,2.0809265801587107
C21,9.776555691688698
O22,10.919440677466039
O23,10.915618711910982
H24,1.7582892083797244
