 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,H13,H13,H14,H14,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,H19,H19,H20,H20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,H35,H35,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,H37,H37,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,H39,H39,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,C40,H41,H41,C42,C42,C42,C42,C42,C42,C42,C42,C42,C42,C42,C42,C42,C42,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,H44,H44,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,H48,H48
1N1S,N1,0.0,0.024068789307567284,0.00023356531239171474,0.0005833800928465305,0.0007655413793203891,0.00010493303196046355,0.0007408163758917397,0.001323712808310562,0.000936531865907364,3.931532265383231e-06,8.49371625003259e-05,1.0271792445254446e-05,6.454715996861982e-06,9.018154663428812e-05,0.008212536481206456,0.0014129501270901956,0.008138873435455496,0.0013348079120431011,0.0012509375965900071,0.002141776955391972,0.0060546371734528925,0.0032911146239280598,0.00041406016891443187,0.0005859185303018766,0.00037305840624379805,0.00027117607703019964,2.348725975487298e-06,0.00020110109327287073,0.0006883382930379933,2.0605929346273477e-05,0.00015074710182966244,5.61236399021503e-08,1.625071648492238e-05,0.0001040934846867625,2.3435501956048377e-05,0.00011921237608780721,0.00019075534005996708,1.3263308060729173e-06,2.3538522753163704e-06,3.241846705970275e-06,0.00026453268828685594,2.1980399813381624e-05,1.8122551748156468e-07,7.47781361308264e-05,1.9831509825068983e-05,3.598500112195202e-07,1.5237672235102195e-11,5.446807459091874e-06,0.00011609710380255933,1.769714057520133e-07,9.928656870217267e-06,5.9160910779176845e-06,7.316450249844619e-06,2.9101097866801595e-05,6.972875194577455e-05,3.570833559729536e-05,2.3826291746242845e-06,1.1453191571364485e-05,1.207157154659022e-05,6.588006923324841e-06,3.035075765156492e-06,1.611646263055544e-06,4.323168401043631e-08,1.8206512394924879e-07,3.170029377885797e-10,8.075975127530555e-08,5.814912951151996e-08,2.0435710972321885e-06,1.701576011203798e-07,8.596900968882437e-11,1.9400240405809122e-07,1.4305536437664301e-06,4.766390595989378e-06,6.462708181942389e-07,2.0224752761421882e-08,9.365429947116866e-07,2.3731744833721535e-06,5.664447495501435e-07,1.4699712558297051e-09,1.9878708709952786e-06,5.941962607780571e-07,1.9342551157985888e-07,3.1536048306080033e-07,2.103589191726485e-09,2.820644545264983e-06,1.8137218360525509e-06,1.2426526139197591e-06,1.752077827266163e-08,3.49262965770869e-10,1.446259201287603e-08,9.736594419607059e-09,4.498110706130376e-08,1.962046747294721e-09,1.7182880451827032e-08,3.513887381068059e-08,9.916140131238649e-09,1.1045960812694489e-08,4.0366685688519865e-09,4.368321940284581e-09,1.4955863311683082e-07,2.4679597449006607e-08,7.620051811763062e-11,4.564456368427727e-09,6.106248384707413e-08,1.2427224804767434e-09,9.67994573386477e-10,8.084331448721116e-08,2.451589353746897e-08,2.4837258250087757e-08,1.1252872633704669e-08,1.2583267761101524e-12,8.683497254580175e-10,7.76277653269375e-09,4.3051134879235065e-10,2.0968324299097674e-10,1.8021631409403938e-09,2.5928700853050657e-09,2.1603552280424765e-11,3.4366013229591985e-09,7.688288672369481e-09,4.4304004021000765e-08,1.2277613148370392e-08,1.598922616530274e-08,2.756844508233769e-08,4.574796097500666e-09,2.3979289665021497e-09,4.6863674274533196e-08,4.033223435784272e-09,4.3433137641990527e-10,4.0809494117333145e-09,2.0661312521985664e-09,4.4541673127618253e-10,3.675413307036024e-10,4.0670063528036593e-07,2.585983871483677e-09,8.027580822300706e-10,2.1521131265966886e-09,3.895781697238476e-09,3.7780254258379387e-08,1.6270711444832386e-09,1.6838711758282443e-08,3.5969935918700457e-09,4.375779516507805e-09,6.3438143627081445e-12,2.0499315578348387e-09,2.8031197363276306e-09,7.878190738663804e-10,4.854808222098939e-10,1.951990818982452e-09,5.786295886878179e-10,4.056779356886864e-10,5.140565750849646e-11,2.077096716845972e-09,1.0737128963711484e-09,4.052583518066033e-05,0.00019191672392060433,6.384812729409717e-06,8.778788400132242e-05,0.00023195630429939662,4.430538927291394e-06,0.00010499164402899552,0.00010413978635603893,9.200698323119649e-05,6.288668653042784e-07,2.5641364642836617e-05,2.1354411157414876e-05,9.202909947991778e-08,1.5584781545729953e-05,3.7427303170717297e-06,1.4272829786721175e-05,5.649284080533334e-07,3.669666378636194e-05,0.00011609019299751999,4.478742434477212e-06,8.418698908663202e-06,9.296791876334254e-07,1.3781177378824339e-05,1.1195117392004406e-06,3.808690662854275e-08,3.435584172581385e-06,1.0685281826017246e-10,4.474791137840106e-06,2.8060490175382813e-05,0.00015177829266388443,8.44245838726998e-05,0.00011930445162300352,0.0001802280999503303,1.929531104494231e-05,1.8977608044146166e-05,5.257871236397094e-06,0.00011326720864457407,7.752059174942483e-06,9.718257021340548e-08,4.845676713854941e-06,3.0573489493701533e-06,1.830734997573802e-05,9.440193066145852e-06,0.0007726535073014906,5.11358029503528e-07,1.935598198743449e-05,1.5053215463023406e-06,2.4993988763100106e-06,3.168931518726659e-05,4.870566210346539e-07,5.090551720376979e-06,2.354782566493796e-06,9.743830364783435e-08,8.851888805283536e-07,7.353478110316836e-07,4.4213629178946334e-06,2.494100884153916e-07,1.910519275782896e-06,5.119293124966617e-06,5.133926285427748e-06,8.098521853128204e-13,4.951684129395062e-08,6.741128388831896e-08,1.4756448507569075e-08,1.631250667877282e-08,4.07291056436776e-08,5.725317642202299e-08,4.641331097232637e-09,8.76760115620101e-08,5.912400874441559e-09,1.1059139354285819e-08,2.5555352556327904e-09,4.75267352029185e-07,6.681119082974085e-08,1.2524211667752638e-08,3.959856957891361e-07,2.544352371014469e-07,2.030603352132232e-09,8.607567436591523e-11,1.536348825936784e-10,9.476024631638325e-09,3.274630855365501e-08,3.098653333921675e-09,4.446609214170394e-08,3.2787106363230123e-12,1.1044329761844551e-07,8.620557379046545e-09,4.79594408631101e-09,9.605212458740908e-10,8.573375065434874e-10,4.883206117245464e-09,5.93511559343618e-09,2.855929040479488e-08,3.7686087583921335e-09,2.2741318828067847e-08,2.247118913167867e-08,9.860808014572342e-08,2.671625143335632e-09,1.3077699767549689e-07,3.183084951174919e-08,9.718315130413657e-08,3.6058643015923764e-09,1.6468479357989452e-09,2.6007579978504225e-09,1.1452438997139325e-10,2.418941436044264e-11,1.1084704487629438e-08,3.647072066570445e-08,3.9319311972985105e-09,5.772392119851588e-09,5.307891903783002e-10,6.57015573057862e-08,2.2423711776298205e-09,4.2128449617706565e-09,2.572153090518725e-08,2.906527729606978e-08,1.00360908472652e-08,2.9259707157169856e-09,9.857734656337769e-09,4.623807586812134e-09,1.228705470701641e-10,7.086086439844763e-09,5.408871928125336e-08,8.274932317142714e-08,3.888833699505767e-12,1.4719670149432318e-08,1.230318069644909e-10,3.169103601763368e-08,1.429026532662192e-07,1.387473025360464e-09,1.4093446409901844e-09,1.761080836715223e-08,8.081026292572346e-09,8.333568835006133e-10,1.8978207894093657e-09,2.2736498794806437e-10,4.5412458515858845e-10,2.3546026239884554e-11,1.4033714190730961e-09,2.1919335235764947e-09,1.5966455935156887e-10,2.8793256667825062e-09,6.316333678313413e-09,2.4355016448041056e-08,8.24768777718532e-08,4.98609598054145e-10,5.130922353657752e-10,3.494203104636995e-08,5.898136956616895e-08,4.863553448863911e-10,1.2898760670676523e-09,3.1597638394664784e-10,4.3096050339475056e-10,1.8403764623364793e-10,4.4965853263079225e-10,1.0218030865871697e-09,9.781211951498392e-11,7.228275755721825e-10,2.3938928617184274e-09,1.101572832951092e-09,3.4837128737308376e-09,1.5794179297756727e-09,2.1246404635633098e-10,1.062272492191596e-10,3.208098453555408e-09,1.5814666243230135e-10,1.416920691887924e-09,1.1793905296819673e-09,6.1147948648976325e-09,5.728124169435134e-09,2.1285084805811039e-10,1.7873391655598425e-10,9.706591086455774e-11,1.8547385849387865e-11,5.7700511035818636e-12,1.2663672332990927e-09,5.4352966571968864e-11,2.1753709944505317e-11,7.725655670753895e-10,3.259814640443892e-11,1.6877661768166519e-10,1.2795059456394142e-10,1.4506895684718302e-10,1.6965512328326326e-11,3.0393909611348136e-10,1.4566126083082054e-10,1.4231995240643336e-07,1.1347571180486682e-06,8.427450035597417e-07,3.1594523886013803e-07,2.5693220973010966e-07,1.3190211101132832e-07,1.2008620486891886e-07,1.0685470297477906e-07,9.658999535755441e-07,3.6174417128442826e-08,5.257580110162863e-08,1.4699626699199442e-07,3.7681559261759645e-08,5.029733640693479e-08,1.1102002749063811e-07,7.898846243747926e-09,1.9599581690954437e-07,1.5350516635592726e-07,3.6292508398538814e-07,1.803238973696608e-07,1.2241643723154283e-06,1.054056720350971e-06,2.1087597834590355e-06,6.390089013486033e-10,4.4092932888206704e-08,1.5222900390243765e-07,4.224953720211033e-13,1.6786078985142616e-08,8.478873159134537e-11,3.5367264672458987e-12,9.058899119729347e-08,6.746988145955868e-08,1.4977779683178483e-07,5.861565610665309e-08,7.815439384550871e-08,7.996420414713157e-09,5.501223676596112e-08,2.8751363956303067e-08,5.267189018276497e-09,2.6727868251974485e-09,1.5697443345175088e-12,4.425741023661445e-09,2.63760939755997e-08,2.2331370308492637e-08
2N1S,N1,0.0,0.0,0.003010050446287771,0.01121392341315941,0.01881298785146468,0.26678365874701315,0.008731310486916666,0.022221258653213116,0.026614669084769726,0.000448087481938364,0.0014402863023819101,0.0005107481576340778,0.00043249831102021297,0.003575677993978843,0.11329991585064558,0.16259951083518676,0.1102519641284454,0.15997889722248626,0.003505462563623718,0.00516701570220901,0.062348920989831136,0.0347238551263489,0.0038272382880712996,0.039636223485817634,0.14211022728320177,0.08851771554184706,0.00503348317645802,0.010887629023026868,0.03615260969875411,0.0011085398094112797,0.008194992002500623,5.633045977049278e-05,0.0004427614082480602,0.0014812644935902064,0.00019363654787207807,0.001556161144037116,0.006597998904931401,0.0005615329205452824,0.0002198755446825018,4.073753525180024e-05,0.0010793019979686846,0.0001316787160274835,0.0001536819760445951,0.0006794160213570155,0.0007104704063767286,8.561978279919558e-06,5.0463751599449935e-05,0.0002947851668415602,0.002984375336917644,0.0008621953335272714,7.037338572901675e-05,1.3665087023717604e-05,6.238225046995005e-05,0.0006588790698085489,0.002633435483161417,0.0009339335774725122,5.1141688610201186e-05,0.00046052050846068227,0.0013782571695224455,9.294988100405632e-05,7.246460503695928e-05,5.325104413422821e-06,1.3115734409208102e-05,2.8625637709778218e-05,1.9068036616332051e-07,9.600903151607554e-06,3.8790055167936544e-07,0.00014529998072942973,1.4184107737236218e-06,2.4681673759019418e-05,4.131077062208277e-06,2.746438890977032e-05,0.0002187289940827064,2.8400286411489617e-05,1.6537246905201641e-06,1.0502552592051018e-05,2.90202935149253e-06,2.2363515082002294e-05,3.844703191369092e-07,7.087406612105163e-05,5.0537690434726557e-05,1.1087784925534194e-05,2.477175850446045e-05,1.3126645970196194e-07,0.00011203261483005988,6.369693720253977e-05,1.9376050715891324e-05,7.581027712255661e-07,1.6860467688672998e-08,2.7112654343852682e-08,4.2383721119421125e-06,2.8612421267837362e-06,4.406701492598586e-08,7.277265594574089e-07,2.118897292735511e-06,8.517640761596112e-07,2.39694350590014e-07,1.1352904676353859e-06,4.0202901319119633e-07,1.0237670958312961e-05,1.9527892987092343e-06,1.1336998495536932e-07,5.5291302647475504e-08,1.1644857873527314e-06,4.169712797263969e-09,1.1294054269583853e-07,4.0687701634567475e-06,1.2380977132409043e-06,1.4517895747800935e-06,3.1561928848233833e-07,4.4393484133209427e-07,1.5936522101966943e-07,7.709822602564032e-08,3.911377111087688e-07,4.6441051004819656e-10,3.896597235986121e-07,3.4639665802416175e-07,4.244159779176471e-08,4.437170408877478e-09,1.6624004794962843e-07,8.035012419860266e-07,3.966741184413536e-07,6.50555574299716e-07,5.774991644891259e-07,1.7102822091885628e-07,5.467543884307702e-08,1.4065413198594001e-06,2.2544309863370415e-07,7.736579354933326e-08,2.777459462421916e-07,2.066784621224116e-07,4.500384287453585e-09,4.42133263334199e-09,1.3233055067285449e-05,6.129369012342067e-08,1.7657361350842393e-08,1.1066154881334e-08,2.5235455769490045e-07,1.766895447286032e-06,1.1134735666828988e-07,9.173214920998873e-07,1.6050930629063487e-07,6.589370591392196e-07,9.557664437664926e-09,1.6528084367806173e-07,3.477153265318833e-07,9.660817856804726e-08,3.112479252109779e-08,2.0511534848388635e-07,8.429550368838079e-08,9.189816463361922e-09,7.393099465957675e-10,1.2214187394832265e-07,8.060321254887981e-08,0.0002107427185675803,0.0025323816122733156,0.0005302664067374785,0.0024991110263310468,0.005126963003013074,0.0004630707563295644,0.0003920484226207499,0.001048289092092869,0.0014518448253806326,1.8920420276291594e-05,0.0005286424528658795,3.501160008423376e-05,3.51643421989678e-05,1.5498792693691144e-07,6.096198526872598e-06,0.00016665255779990673,5.947569712727585e-06,0.0008857585416306435,0.0032970054829450923,3.120191912753256e-05,0.00012273020379671706,0.00016687972228091041,0.0016376894492338145,3.4477878854577426e-05,2.1338078856070197e-05,8.051717701840211e-05,5.431086058660384e-07,7.428864997049978e-05,9.631358509620824e-05,0.0016155386483056589,0.001796627910040982,0.0019565815073128157,0.00353629689699142,0.0007142644052069436,0.0005704808194582078,6.884107293547714e-06,3.6077420197955234e-06,0.00014590113835333263,6.912776095990836e-06,0.00015330127537560578,5.5069018340958564e-06,0.00036268166034347793,0.0008624495168945145,0.011733197090696201,9.449765027813584e-06,0.00020425921220912358,2.9511846019403265e-05,5.848050869738941e-05,0.000825848458559264,8.210062039104571e-07,3.981040794398538e-05,9.28338680150631e-06,4.705120516312888e-06,1.678270457516895e-05,4.6463895821746704e-05,0.00023229590658568888,3.757763765621647e-05,3.356109638419369e-05,0.0001778386946882371,0.0002956036106809279,2.630534394754136e-07,2.491669435222832e-07,9.61042855518457e-07,2.5362372535475686e-06,1.8251452818418556e-05,5.240096530023663e-07,2.169518755756883e-07,2.6033270121850194e-06,1.9458271588224108e-05,1.0539256667385644e-07,6.22691982421486e-08,6.846952493866354e-07,2.2221014988055288e-05,1.9875772716559936e-07,7.781949631358032e-07,7.730345266576677e-06,1.6931759044158667e-05,2.396113391256449e-06,1.840317698231786e-08,1.7711587751989555e-08,1.020531282591719e-06,4.719560142696366e-07,8.917083560433525e-08,5.9439876576306006e-08,3.011592664137197e-07,4.551689114506985e-08,1.3325421033272278e-07,3.696981019096768e-07,1.0820986107162867e-08,4.6487325167099414e-07,2.0045735582563395e-07,4.535800468552509e-08,3.20101389839067e-09,2.933296894269688e-07,4.1240917614260297e-07,5.55866971119201e-07,1.8759598012785261e-06,8.378315330404007e-08,1.918329422867515e-06,2.2903558161146975e-08,1.7978507571569935e-11,2.1551444207013049e-07,2.6803309793876906e-08,2.107362895298337e-07,1.0340998946034574e-08,5.067169706052255e-08,6.664364429198599e-07,9.173538977336193e-07,7.32460714303329e-09,4.573429421839137e-07,1.738686838947956e-08,2.4975654269177028e-06,3.1739172623446166e-08,1.000948350871056e-07,5.036185730666887e-07,5.73085160660014e-07,1.2743241142310069e-06,1.3933769960061682e-07,3.425866148543122e-07,1.7702246313255898e-07,4.903202510675442e-09,5.717712814323761e-07,1.871477152803891e-06,1.1345232184822862e-06,7.473419660897207e-10,3.1307918257894585e-07,6.6550760458028435e-09,9.86850130058059e-07,3.474320875884729e-06,7.901657550490881e-09,8.147067331876201e-08,2.884398613289818e-07,3.168107371998019e-07,7.092718412593513e-08,8.87213684741539e-08,9.64496482680488e-09,5.576240580396075e-09,1.2008498639914933e-09,6.175962408150326e-09,1.4971642858796486e-07,1.9596315681269516e-09,5.077732945224511e-08,2.118708648524148e-07,4.869491947445681e-07,2.054186651001544e-06,1.4220050026381159e-08,3.42402102226913e-08,8.214565783148942e-07,1.5343490433750162e-06,3.1593051508238545e-08,8.586973576640844e-08,2.0192736371882347e-12,6.330186597125476e-08,2.189364689542117e-09,5.945071102075872e-09,3.8022324844178e-08,2.7868773955219694e-10,1.2285071626649824e-08,3.9411534036304374e-08,2.7832669502458884e-09,2.842026809446452e-07,5.977250649991106e-08,1.2351816902622659e-08,7.212417330038079e-10,2.8910482896549183e-08,1.758543000107693e-08,8.361364223219425e-08,7.161781856446225e-08,3.267954666874573e-07,2.886772423327244e-07,1.5635515104861497e-10,2.268848664499501e-09,1.4580245011330817e-08,2.1577850617404692e-10,2.509826302343754e-08,1.2919262992738823e-08,1.9914625504213745e-09,7.669949120270303e-10,6.58542553821917e-10,2.2804520494190683e-09,6.4330751836649824e-09,1.7128463092319635e-08,1.921384384928615e-09,3.1083846607771193e-10,2.5414923499056385e-09,7.421205205915271e-09,9.766314246206775e-08,1.0964232112886663e-05,7.44094627869174e-06,2.9924728051078375e-06,1.7018577871397156e-06,2.616952432532571e-09,1.7567536048090915e-07,4.325402048976912e-06,1.692839454703332e-05,1.672406613195676e-07,4.941037010652849e-07,4.757455549730949e-06,9.12425245802595e-07,7.674491317999355e-07,7.682618008431064e-08,4.037752354690838e-09,3.4084415445612137e-06,5.685381263553779e-07,3.7677497521926284e-06,1.6822798261095784e-06,1.5388144502193057e-05,6.459089949117924e-06,2.0442429829792275e-05,5.702325256429219e-08,1.0299181465445173e-06,3.7283000260401877e-06,6.41114938915166e-10,3.4623017963753e-07,7.978733007618644e-08,7.565135353715391e-07,4.051154651740774e-06,6.192159918150253e-07,1.4698661905399035e-06,7.591554940233891e-09,1.1531640087270034e-08,1.361256378729081e-07,1.3408053036734202e-06,1.2856096436308917e-06,1.2321694975447883e-07,7.195875451060374e-08,9.140725953926676e-10,9.711933413036888e-08,1.273010292290877e-06,6.310609719228921e-07
3N1P+1,N1,0.0,0.0,0.0,0.0006777657504888346,0.006474937387228152,0.005913057007171485,0.2852488346366586,0.0005360285060818093,0.008025177984981369,0.00034879545991461924,0.04803971833655263,0.005570117158814725,5.6367713741733994e-05,0.009718611608180883,0.02706054181569284,0.005364842324384611,0.2596446658634002,0.16838914684305717,0.009833005006703255,0.062133590507656766,0.17769033749472696,0.11108087173559822,0.022542114513660394,0.02435183676105801,0.03629313789426458,0.05392518076016417,0.013709185298259374,0.0002995216131507217,0.023173961879433325,0.006962956727392999,0.0020502054826250227,0.007263951352578957,0.004242259184379371,0.000580576677490896,0.0002632982242760651,0.005713852635862882,0.010574271618913222,0.00014337792023422224,0.0005673292636418914,0.00034519470638239014,0.0023940670209574577,9.795199767870244e-05,4.261231900670737e-06,0.007638752599713028,0.001621052980676163,0.00030859070872191197,0.00037286692690807755,0.0006498765357136893,0.005413424223997598,0.00019959497238897228,3.558687913685077e-05,6.945930756341312e-06,8.801843146066801e-05,0.002342191267550753,0.003466472486339356,0.0010629678674765053,0.00013422723754485943,0.00023523478673004306,0.00015092477376965618,0.0006531707261783204,0.0002652095850996794,0.0011193086094776206,0.000140002526792804,4.041141230581857e-05,3.2525689348528175e-06,3.9163807038722354e-05,0.00016105742786454158,6.421961580738156e-06,0.00022086958971057058,1.2313532549157458e-07,9.507803472308396e-06,0.000388810305759435,0.0007186227938569267,0.00021092068791439544,6.989690648495639e-08,2.734369061885289e-05,7.231754399761314e-07,0.00017356525569134362,1.0446521306217704e-05,0.0002886468119711605,3.0089134853472643e-05,2.5877843874200224e-05,3.848479810875105e-05,1.2005741210074916e-06,0.00017147186706889528,0.0001453114857739024,4.379302981138977e-05,1.427180629898217e-05,1.1584172510126223e-08,2.1459468202422727e-07,1.0669843804045342e-06,4.922170095955636e-06,8.734821732581111e-07,3.8506406685456795e-07,2.270291464157026e-06,1.187336913233139e-07,1.9160335349432955e-06,2.058348518296782e-06,2.790513673689432e-06,5.598131559958475e-05,2.425161218067018e-06,9.04264068313232e-06,2.7492648322358093e-06,6.098248737984591e-06,3.1627218621821385e-09,2.331752035900081e-08,1.7769169386117056e-05,4.464487829203279e-06,4.017708051140545e-06,8.0089366649716e-07,1.2793051724635518e-06,2.4113969905315003e-06,3.5331697567642095e-09,1.182645027686391e-06,1.0035964792542984e-07,3.446782315119634e-07,2.0497919059891956e-06,1.45714662558305e-09,3.0712956622380716e-09,8.910161941599881e-08,9.998523742282828e-08,3.841134628146392e-07,2.5489575872228443e-06,5.966012830427303e-07,1.7418773801125553e-06,5.107834954998225e-08,3.7288613405905835e-06,3.691548844386716e-07,6.071008753494311e-07,1.7884978655846595e-06,3.070532266225001e-07,1.8392711798043138e-09,2.6963143451297356e-07,1.7646663442505428e-05,5.4234488455762175e-08,6.647147943183995e-08,2.65649635622367e-08,9.586766149816128e-07,4.738471421017465e-06,3.927280087800966e-07,1.910518239167658e-06,2.2885437633846095e-07,2.2520079165921913e-06,4.626435679000451e-09,6.360349091849571e-08,1.6744772941557073e-06,6.036652717700264e-07,8.278663887750781e-08,7.567011983677929e-07,4.323768303393649e-07,3.907985046680551e-14,1.6363837351818233e-07,5.712937567459164e-07,7.882454369223524e-07,4.946872877398256e-05,7.572078248463399e-05,3.1273749284910224e-05,0.0006699013065794013,0.0002560757669307634,4.3076241436068585e-05,0.001044917479555263,0.0010771998378817926,0.0006194495165976477,8.16583020415429e-05,0.0014397057418833459,0.002874522542863911,0.0008970256713218827,0.0004298735151790911,1.623744714862596e-05,0.00038453784145087155,3.37940285355387e-06,0.0011567309573816686,0.0021031044573174285,7.624963334373902e-05,6.569476891193915e-05,0.00017920087303169296,0.0004398682764215067,4.518554186461188e-05,1.5150341915237675e-05,4.7207579600971883e-07,6.524658899387248e-06,3.837896939495877e-05,4.3620036127567374e-06,0.00021988702950448413,0.00165580733240267,0.0003635290200545427,5.2481003508741964e-05,9.797561441082792e-05,0.0001707592458464191,2.7502059219308705e-05,4.766357136665178e-05,1.9083085842641623e-06,3.2829828517932924e-06,1.015123140235552e-05,5.2993964818837114e-05,2.423578976373797e-05,3.1608235517843752e-06,0.006312277825117452,1.4188252683844382e-07,2.441985649248579e-06,2.4731839221026064e-05,2.8178817719215488e-05,4.006041923965142e-06,3.547699252148817e-06,8.149201198737188e-06,5.339310722440871e-07,9.005983003795848e-07,5.9528465510272355e-05,1.751991931775443e-05,0.00010604425706683962,8.532910198422172e-07,5.783076179310953e-05,7.740003428313713e-05,4.3564856553324205e-06,7.016676129012467e-11,5.603612480697961e-07,3.491826157109301e-07,6.73294075603792e-07,1.076404962052635e-06,6.937432850406822e-10,1.6387993624356056e-06,9.485255514363189e-08,1.8633080411945002e-07,6.908006890959939e-07,4.188022264983715e-06,1.205811256843603e-06,4.0191532431066435e-06,5.53103618683437e-07,3.0651684834737125e-06,6.233477034545132e-06,1.1871358518433794e-07,3.615956312152946e-07,1.7130918905650105e-10,9.480054075083899e-09,8.54556895468761e-07,4.3753780598621006e-07,2.1302040855708526e-06,1.056532408671984e-06,3.190134467701e-08,2.0160239477817754e-07,7.931639212088726e-08,2.227927389242268e-07,1.418895680949106e-07,8.541606866252494e-08,3.843675606685082e-07,4.3751849143625066e-07,7.622587228084399e-09,2.9682455160440213e-08,1.3015463107279857e-07,1.8273477042640707e-07,4.32270380379407e-07,3.923993130428016e-09,1.6952788550739228e-07,1.255872561500837e-08,7.903366849859594e-11,6.511417183219237e-09,2.022835499104758e-08,4.63935243555369e-08,1.9353276825562205e-07,3.95857298052249e-08,3.52486919652506e-08,6.135523631378703e-07,1.9232753167841565e-09,1.6674000136163158e-07,1.6274458092269128e-07,1.7753015235655312e-07,2.5833171442002367e-06,8.245922655802929e-08,3.5310643298203104e-10,1.5789250884523653e-07,2.3944055715929835e-07,4.5753756339195206e-10,6.355015114145601e-08,1.9288707986397924e-07,8.409872798154083e-11,8.388790706526095e-08,1.9077259771904664e-09,1.3856321023908436e-07,5.495408572642191e-10,2.519420196911426e-07,2.094640016991889e-09,1.9704021747557476e-07,3.1237468656186707e-07,4.425213644410064e-07,6.127283791457216e-08,4.0052001848422947e-07,6.499963642880857e-07,1.322671083769933e-08,4.4871695692449975e-08,1.0664506788771178e-07,6.875665725658564e-08,2.530508913523022e-08,3.053508113026737e-08,5.1080138341319525e-08,4.639399975303604e-11,3.3731484272436774e-09,1.1575642222538818e-08,2.7850610706536827e-11,2.074965288478836e-07,6.235194893733365e-08,1.1066716432139856e-09,2.4761105610338063e-08,3.7216934423156545e-08,5.110002199160135e-09,3.395570269404402e-09,1.6233260557996232e-07,9.236520592814657e-08,1.38491716095146e-07,1.8771420862151444e-08,7.94274379600779e-09,2.1120216686654203e-11,2.2832955126617094e-07,4.382619334108995e-08,5.424171991563753e-07,1.5822772203577529e-06,1.9320039346126805e-07,6.578342892638034e-08,1.4006178439274208e-09,5.731498964323123e-08,1.0204056266616135e-08,6.583982248287157e-09,2.7716681838541035e-08,1.809715644007781e-08,1.7621900827435866e-08,1.411457617450651e-10,1.1685156398044683e-08,2.4331875181360374e-08,2.4231681550190842e-08,1.0168244690689221e-07,2.2767725482708556e-09,7.571829829799981e-09,2.1047943388197154e-08,1.9326083844362074e-08,3.164542183853314e-09,1.6282835524350503e-08,4.493027838670116e-08,6.818611453240919e-08,1.5569021627470647e-09,4.001410358611679e-08,2.541568377978365e-08,1.445386866416598e-06,3.1273020003386165e-05,2.798946599913421e-05,1.4435160450521067e-05,1.836155281154106e-07,7.729072561968309e-06,1.159532272865249e-06,9.849856308363769e-08,1.1117622828571427e-05,4.958099131480154e-06,3.8001610196403135e-06,2.401460086343121e-07,8.902002965438527e-06,1.4289978739867593e-05,4.712607717394235e-07,5.310523404578049e-06,1.7488063564385925e-05,2.330934350780467e-05,2.3816744583626814e-05,2.34623286976543e-06,1.1492289042180914e-05,1.6158923634712608e-05,1.2229992289114477e-05,1.0643729009274239e-07,2.471732618580802e-08,2.8590745506651416e-06,1.1593357029937579e-07,1.672032583499572e-07,6.505250338406654e-08,2.2290524919199584e-06,1.7700068433157412e-07,9.809265395954725e-06,7.067478752009748e-06,4.843859811032303e-07,1.022479736434434e-07,1.888032215902058e-06,5.394724214013991e-07,3.3679151534293794e-07,1.5942134687918497e-06,1.2643977578274956e-06,8.432519349454992e-09,9.818698489816313e-07,1.687167636710285e-07,2.2642284016605174e-06
