 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.023680115590994255,0.0006071309778590273,0.0006574883739576265,0.0006755362326136272,6.475040416931144e-05,0.0016900616424497805,0.001374022873677161,0.0009330400662825866,1.0430087576840386e-05,5.900740297090645e-05,2.4372955460039147e-05,6.073074165502401e-07,0.0001055231565269682,0.008020762338323939,0.0014083424731488048,0.007821373685139132,0.001352277163994331,0.0011953560556617338,0.002200305492220833,0.008437955227334815,0.0002668336347990685,0.0001999655701732106,0.0006289351168224933,0.0007539511782606034,5.210272510081104e-05,8.277410266099849e-07,0.0007074894072181537,0.00020451748110936196,2.197386566454851e-06,2.8847113938912372e-05,1.942647012392884e-06,0.00011913910834127073,3.365832491220022e-05,3.9727163298780566e-05,0.00026362231674981196,0.0001301453223236937,1.7617846330697517e-06,0.00019161374325027403,4.081450919457552e-07,0.00018900940922850218,7.119074074690701e-06,4.389942615667941e-05,2.825618436499977e-05,9.329244480077437e-06,0.00010446946711413496,4.642094617562931e-06,8.638790705561838e-07,0.00013313230935207976,8.925704156770298e-05,5.1982772567127356e-05,1.7632311190451944e-05,2.8833733934502392e-06,5.718584258990189e-06,1.9201196973350765e-05,1.2227755964794307e-05,6.167619260535884e-05,5.71005761091925e-05,6.19040412752625e-05,4.555322497146186e-05,0.0001980248075490465,7.973559202678615e-06,3.5662032606964544e-06,2.0931171116345126e-05,2.384104849828539e-05,3.0266726160910196e-06,8.22389749910446e-08,2.6357204647997623e-06,5.428314487770924e-07,2.7428465583512196e-06,1.532333264986363e-05,0.00015475111076534986,2.1277137973729765e-07,7.120990776821046e-06,1.543726801256362e-05,5.817157409326867e-06,7.760981828308644e-07,3.239116881514903e-05,0.00014139158759074455,7.613751849999684e-05,2.76271133470285e-06,2.1430942435118894e-06,2.739335189372305e-05,2.1108067199682168e-06,7.347831879611633e-07,1.7459099971306458e-07,3.938325080485305e-06,8.203376875348667e-06,4.2826140889129505e-05,8.772652063404607e-05,1.1005615235815114e-05,5.045441748841029e-07,2.071259136227077e-05,7.900671452620855e-07,8.340244415094844e-07,1.2069827174943093e-06,2.5396979028147193e-07,7.343347485644358e-09,1.3443937352253243e-09,6.32464358663043e-10,3.754566361979794e-08,2.714319270680221e-06,3.172922647731724e-06,4.272053563569855e-06,1.37618460094302e-06,1.1343362165128212e-06,4.7531078761764434e-07,1.9484530722202464e-07,1.0848025344678547e-06,2.3272736612844902e-07,2.2403199112508432e-07,2.994722525517801e-09,2.7198361476910016e-07,2.956101885498441e-08,1.358910785453915e-06,2.4938836831189803e-06,4.602351832971863e-11,3.4116771896464115e-07,1.095141103357733e-06,1.9522907135360867e-07,2.2929125265136463e-10,5.641465099515131e-07,1.717624984021171e-06,1.1189088509055978e-06,1.1718303438712496e-08,1.2907999705213946e-07,9.730302674704205e-09,3.6898426536424722e-09,3.8441675564993005e-08,1.0986511700394885e-10,1.8093450071532402e-08,1.345407224517814e-06,3.476230914234435e-09,2.089081418965577e-08,9.438634029912407e-08,8.082483349269864e-09,3.68517265592061e-08,4.290512323201767e-08,8.215823354973395e-09,1.7334667035129314e-08,6.407006813979876e-08,1.1898392368592248e-08,9.032674885833814e-10,2.524899678224557e-09,9.041135617948726e-09,1.1544012412656457e-09,1.6622976106717147e-08,1.1845095126972183e-08,5.99271765544529e-09,6.410982411608757e-09,9.382448984407432e-10,3.106750412484871e-10,5.699741567610772e-09,4.854517010599579e-09,2.4098101292224783e-10,1.5302640821168723e-08,8.796151584888889e-10,9.101774889330727e-11,1.0113648918341767e-08,8.374325122240123e-10,2.0715653636926845e-09,1.457226284085067e-09,4.826627431064878e-10,2.6565766253483503e-10,1.2539103921849204e-09,1.351397438398294e-09,1.4477594678652395e-09,8.875582491185696e-10,3.143011939599205e-08,9.452736371429182e-10,1.822986206434507e-13,3.04699798725494e-09,1.2636282242795005e-08,5.769390520882212e-10,2.6238844430537256e-11,1.801357396580272e-10,5.571612615717925e-12,1.458666520903762e-12,3.0715083254584385e-10,6.165277177672124e-10,6.660287876769644e-10,1.0973295605509747e-09,3.899858214140295e-11,2.889755101875835e-11,2.757571948563964e-12,6.286893228235613e-10,5.800788738241636e-10,4.027864153322014e-11,1.413302808117578e-11,1.7641443861293737e-12,6.480359582283768e-10,3.22851592682305e-10,2.419664468789051e-10,2.0360657604356902e-10,6.108735739474014e-11,3.461646524982598e-10,1.860275014586854e-08,1.554033235429131e-08,1.1926706178222446e-07,3.539486481685117e-09,5.773097555561435e-10,1.54400717433667e-07,1.4402257719758893e-08,2.1161136287695115e-08,8.679614471596153e-09,1.725608878011542e-09,1.3646114904730666e-08,5.963391447316724e-10,3.857094221793034e-08,1.337682514757077e-08,1.0495484377426312e-07,1.995558449596757e-07,1.2702489815552553e-07,7.172484388640044e-07,6.871720303891493e-09,8.635740345042109e-09,2.6926398444260258e-08,4.098168071564601e-08,6.393100449031408e-08,1.3358758543802196e-13,2.1899101795841425e-08,6.920900200158009e-09,2.9307678228729372e-09,1.171880700812089e-08,9.045962867659796e-10,1.0839253938854654e-09,1.0716354248430093e-08,6.845042643810473e-08,3.0286011476476915e-09,7.945848423673851e-10,7.293787795958906e-11,4.77530059939113e-09,5.813387549125082e-10,1.2418002875991263e-09,3.171966689308192e-09,1.0187881094303464e-10,1.6652772494296642e-09,1.7608590974216298e-10,2.8232838289454776e-10,9.065030948107733e-09
2N1S,N1,0.0,0.0,0.009500752167365789,0.013125132826159902,0.01630488871655844,0.2642959948549932,0.022541494825496056,0.023826631863892,0.02388742662570076,2.6524726437493484e-06,0.0013442207302591935,0.0011800182061934006,5.1859077647486984e-05,0.004377980083413613,0.10691594741570576,0.1590938280930776,0.10608427087966055,0.15982829343547955,0.0035861780430481716,0.006265231740153698,0.08661882384661013,0.0016005304171113899,0.0015448524392871477,0.04218344150969955,0.20262609088906203,0.010516162066742663,0.0020803069818615683,0.0399599436536191,0.011417868380085183,0.0003073952149432735,0.001195633241761973,2.740010590907005e-05,0.003844702668989175,0.00029938288203634755,0.00021856654298724187,0.0036047703950048415,0.005853140441186788,0.000121770870229021,0.003883443924672658,3.531923712252194e-05,0.00025234401003970675,5.4930047261869674e-06,0.0005904296342316151,0.000802813564992011,0.00046510160920187893,0.0012620994019472143,4.228481478185664e-05,1.3038336414972207e-06,0.004059847534996219,0.003097975270609954,0.0008819366918753069,4.258769071796564e-05,1.1815140124049606e-06,4.119036548644317e-05,4.930886773979459e-05,1.9148879146335673e-05,0.00025311220234924825,0.00025510632069059014,0.0009376403411263112,0.00040300924301961416,0.004175254310816001,6.73893950091653e-05,0.0002767633061622199,0.00028587278148251016,6.730011014122184e-05,0.0001429724072212757,2.275502498427784e-06,4.440981968434343e-05,5.883150765106926e-05,0.00021039710791548316,0.0002477031648044914,0.0010733057533451884,3.9870086452564735e-05,2.1412257478203855e-07,0.0009605516052841878,0.0001756354926092385,2.572378319243285e-07,0.00011718815355399315,3.840441891789226e-05,0.0009641443439631914,0.00034771414107126475,8.594546321205598e-05,3.205113509241464e-05,1.1588652783167674e-05,6.651103867660879e-07,2.628590605180392e-07,2.204885622392183e-05,6.436622113836776e-05,0.0018586274901601918,0.0023717729159056233,0.00022536899990832637,0.00013569508994448753,0.0026029180677391572,0.0018729028188197994,0.0001342592242461471,5.541540777564968e-05,2.720229696717702e-05,5.052723180520857e-06,6.0915247137582895e-05,1.0693809255002407e-05,2.707763862686008e-06,1.4960481076187193e-06,8.231901485000748e-05,0.00022761694084261208,3.336655448249459e-05,3.0975707422165044e-05,0.00012314257916745674,0.00020519995736245633,7.807378993796021e-05,7.27387876584551e-05,5.486219298855843e-07,7.326195377466149e-06,1.3423985627536439e-06,1.7659003016312624e-05,5.477191542802018e-05,0.0003202229744654339,3.572923916950188e-06,9.421524992614394e-06,8.167481886589556e-05,2.9776505683809518e-05,1.0226164981474994e-07,1.717792353694847e-06,7.561226347263528e-07,1.955412818333002e-06,1.9637051984489062e-09,5.933820318659855e-06,1.1358718606357954e-05,1.154604900577283e-08,1.3483050132601093e-05,1.3461139520831722e-06,1.645009546358267e-07,3.243410478415143e-05,1.471599084812425e-07,1.169374270748591e-06,1.16506478691214e-05,1.8441533105040264e-06,3.1551020622799797e-06,9.22037414863297e-07,2.497215523256102e-06,1.9915388067559547e-06,2.379070418001561e-06,7.769317995620639e-07,4.209409798505703e-08,5.067521564594557e-07,1.5249408282791421e-06,1.089927081920905e-07,9.780284484506296e-07,4.378352334022395e-07,2.3161326545562133e-06,5.284855268961053e-07,1.9161977116155526e-08,9.81146426326518e-08,1.476547111245452e-07,3.773235635051719e-08,2.0799565758622407e-07,5.085384398029191e-07,5.2303996245228745e-08,6.966636156846562e-10,1.3608569027212525e-07,1.9171125376082898e-07,1.150357546997327e-07,1.2888459854920598e-08,1.9404247053600443e-07,1.1622707019043332e-07,2.928311815253437e-09,7.20881914162419e-08,2.977093238598627e-08,1.6781517064856644e-08,1.3045907460984552e-06,6.3472382905160885e-09,6.655782591735715e-10,5.66115239131193e-08,3.2751216672011196e-07,1.220935086365671e-08,5.6621374255882984e-14,5.733855834577639e-09,1.5917423379363527e-08,6.311196010244657e-11,9.011611457054869e-10,1.3023279787915953e-08,1.0812678397087438e-07,2.5157653738006047e-12,7.4173507336183775e-09,8.757439218243235e-13,8.94022722519594e-09,2.2991074377642917e-08,4.182732826762958e-08,2.600114568096501e-09,3.0732800748722866e-09,4.131249120575831e-09,1.2190257692168416e-08,1.9709869514272782e-08,2.5652397539488447e-08,2.80073741976139e-11,1.1559326829058136e-09,2.7148179704283848e-08,1.6889909915107637e-07,2.6083247144370603e-06,1.1626375382434162e-06,1.4427307628572805e-06,1.1581363290602553e-06,2.803153630548394e-06,9.895161756645621e-08,4.597141067819166e-08,3.609595373710306e-07,6.402737828814509e-08,1.5148792702479597e-06,2.8845817734435286e-08,3.93159354317163e-06,1.15137949019406e-06,3.0207372647694797e-07,4.490348378460851e-06,2.0295095288780374e-06,1.9750534816953547e-05,2.9082673913549684e-07,5.645974994195058e-07,9.949915025231348e-08,3.8976993987915876e-06,8.950444878585984e-07,8.779609017572909e-08,6.460754136128344e-07,1.842490839898403e-07,6.699263366272135e-11,5.226493982046776e-07,3.3553144263009926e-08,5.799238542714136e-07,4.2473691452826756e-07,4.104093462853342e-06,2.086367523190802e-09,1.6941189295849313e-07,2.8725494116699224e-07,7.027227963973814e-07,1.0663080551864823e-07,6.706571653580795e-08,1.0712088105435669e-08,6.73013866858696e-10,1.4494253219865527e-07,1.4413607418717334e-08,1.521554793271207e-08,4.6938948949915016e-07
3N1P+1,N1,0.0,0.0,0.0,0.004494225615683689,0.009865191086503966,0.014700349606557861,0.28995324868606254,0.0050961849323045705,0.012812766968437028,0.035955933633746495,0.02340488442501809,1.896892509734016e-07,0.0024000951695808403,0.00018707593296829472,0.009089825466731316,0.012003382507840943,0.1263704320999972,0.08546427988834182,0.014449219692598492,0.09526625128158672,0.30448721619283337,0.01581237464073615,0.016767464152159572,0.03559599764761412,0.1166495452617804,0.0029843957978878954,0.011883586124283418,0.02091470022513575,0.0028462572486800397,0.015203665432014901,0.0010865808974522828,0.001225926787655096,0.006947031862770459,0.0006191370350574488,2.795107793107654e-05,2.8594676806381614e-05,0.0012265031446707653,6.085510112985304e-05,0.0013107872904867257,0.0001952250081078688,5.9691015589447005e-05,0.00010333209375934516,0.0002389345838533785,0.0021495227262611216,1.2705142986124685e-05,0.008746639362357422,4.3517010204219275e-06,0.00014051103898227169,0.00571210504426789,0.002033777614812937,0.0006411671393262708,0.0007402489473493645,1.1495387775006805e-07,9.716254742997421e-06,0.00014633730527058297,1.1989264047995718e-05,1.804588381593142e-05,9.760875661513069e-06,0.0026103285725387337,0.0001439939914784638,0.00021679809092578495,1.5686657578228846e-05,0.00013185983282015812,0.00020470789447069038,0.0004515079553253365,0.00041265108455945665,3.000463455471447e-08,1.2763116933767193e-05,2.2677118849401268e-07,5.8072676814013846e-05,0.00034805819214644984,0.0009230142333640501,0.00029974059783910434,0.004225365950228266,0.0011820653689671445,0.007387149995806919,0.001356138908287452,0.0001179578847860796,0.007836693731032796,7.372072676670172e-05,9.513623690748929e-05,0.004909817558952145,0.007479180845456401,0.0008704928950293844,3.0523906466850548e-06,0.0009443790044108002,6.462795745232341e-07,1.2383410323835164e-05,0.0007720703041353971,0.000981365305512849,0.00035385283646061083,2.5917750281490015e-05,0.0002964359728605537,0.00043674154201767124,0.0001675813459156572,0.0004050479889292635,1.9213403763318482e-05,1.8606644871521638e-06,2.9091507875778078e-05,5.3016512939985105e-05,0.00010159841298129635,0.0033036949880060895,0.003644964330306699,0.0006863275712398753,0.0007084594141129053,0.000571195078163278,2.2177000955636572e-06,0.0005760424769114536,0.00010541003850628172,2.2520313962770544e-05,0.0019927322874404574,0.00020043946910819344,0.0005616374143144753,8.497014453623386e-05,0.0006479741276899098,5.120075072229113e-05,1.5763701646243078e-05,0.0004651013300862594,0.0002553325875451762,0.0015169701848156691,3.826704116427493e-05,2.4166287431626188e-05,9.725687137418504e-06,0.00011520632931283359,5.585012230913122e-06,6.273753398033932e-05,0.0001634223500004417,6.111063592606492e-05,8.26878754112137e-06,1.3523263485470949e-05,1.9860795978488e-05,2.1934182852234585e-06,2.118073417323174e-06,7.217647589552456e-05,0.00010399118631720938,1.0023505037537461e-05,8.226809494349396e-05,5.8860606424460116e-06,1.2007428253912877e-05,8.949868589347432e-06,2.4016400133941573e-05,3.806018081808915e-06,9.017405627331776e-05,9.426152391300846e-06,7.027596726549845e-06,6.398031292942363e-05,1.910795973802948e-05,1.3438453132508243e-06,8.116246738554267e-05,4.832695599565895e-05,2.4283049571138804e-08,1.9320850372928078e-06,3.835378277194934e-07,3.457685098684493e-06,6.44762547974409e-06,4.690761112868813e-09,7.118463134503372e-07,2.4418771635836833e-06,1.2395514166207988e-06,2.8956712172512056e-06,1.9676427398529484e-06,4.1023715580124076e-07,3.0491769178464523e-06,4.292118862547767e-07,1.980307029469941e-10,3.1419262747078847e-09,3.841779783186894e-09,5.164138099367221e-07,1.712010360588323e-06,1.328466034955511e-07,6.473196347833721e-07,5.883164337916469e-07,1.3815752755164112e-06,1.439225769672703e-07,5.63541251441535e-08,4.864725433595396e-07,2.691875033988822e-08,1.907557245495184e-08,1.3843950430469931e-09,2.3112394664792646e-08,9.676263723612522e-07,3.4512849369505716e-06,8.977231313878065e-08,3.8467977248046736e-08,2.953428923646584e-07,1.60063583143355e-06,1.6446112915957656e-08,1.6985173267869413e-09,2.5991302443628683e-09,1.603254655702102e-07,5.628689196957026e-07,1.7902652693635446e-07,8.312922350484087e-09,6.8108301221059264e-09,1.5889230375876195e-08,5.349600451509673e-08,4.2329638283433724e-07,2.629500250428407e-06,1.0505529568050065e-05,4.025424757969631e-07,6.711970689465829e-06,2.508984086269095e-06,1.8092350830833936e-06,5.016327080831218e-06,5.977316872574079e-07,1.2125082959890676e-07,1.1420638766912461e-05,5.749932032950156e-06,3.909230988852208e-05,1.987809012149455e-05,6.670373586814549e-08,1.973236158026026e-06,4.3092898494023757e-07,9.016706241204986e-06,2.218012593591112e-06,2.365895968026166e-08,6.1653605962774805e-06,8.191855211947541e-07,2.422605533958233e-07,2.32454923088099e-07,2.0030721858965705e-06,2.4652060082175353e-07,2.0918363952127095e-07,1.0438516717670154e-10,3.9498374460045227e-07,1.1153958441312284e-05,2.0994618177283542e-07,1.599145704700433e-05,2.7464597240900446e-06,1.1236336092679267e-06,7.585001742249631e-07,1.9645158300107823e-07,2.6411783338176065e-07,4.5379615678520224e-06,4.6014613075406885e-07,1.4886962522719926e-06,7.896926867978493e-08,6.275728327009844e-06,5.551805124071052e-06,9.593740464275413e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.02367833234193606,0.014854599807941238,0.006414745836210933,0.22332594603136435,0.02472254106503069,0.00011470664787993634,0.008432261764012239,0.00022493771964948728,0.02903692949482717,0.009628181315293194,0.07961395452141051,0.05087548483916926,0.28765696801499496,0.1436954721753816,0.0008501094500852346,0.004630346963740539,0.01600336278623571,0.0009468895565021285,0.0012020476467826668,0.0005171184398418127,0.0015776812251866446,0.028441494919289934,0.0014843699196229743,0.006005190740417499,0.04018774890562282,0.0054530400641090715,0.0059785886929817345,6.154710719208367e-05,0.002505484423287019,0.00011809296959341964,1.935206844860815e-05,0.0015291541717989965,4.530714013073478e-05,0.0007928339424974062,0.0006602555708359326,0.00010447487697229363,0.0012145399375813604,0.00011846092120437746,5.173153527771035e-07,4.2142086669860745e-05,0.00041984945740458635,5.325045261428407e-05,8.11938643474619e-06,1.0529639000278479e-05,0.00012030315135547198,0.00024784850089609733,0.0003014548658941685,0.0006503785221889657,2.4584757563062e-08,6.803589488013628e-06,3.3796311276201862e-06,3.5530520256843445e-05,5.2590397152663115e-05,3.953492357311461e-05,6.358536619721633e-05,0.0006744225580410657,0.0006011758611381701,3.9364360634674966e-05,0.0003118759109863589,1.9655507953242335e-05,0.0001240577434047374,0.0001144127156520458,4.129218540116497e-05,1.0177887266316077e-07,3.639313363534846e-05,1.8666315277915402e-06,0.00024051086676823985,0.0013625380208286408,0.000274352453910387,0.009190376187030669,0.0028296893511017274,0.011184352982413603,0.0028418000712298053,0.001122487853404408,0.007998654517270776,3.630395858733593e-05,0.0007059345369331282,6.94059853343365e-05,0.002834765997532962,0.00024964088508760973,0.000918787565255208,7.427505240675814e-05,0.00013961703111853296,0.0024181025442051585,0.007380467046576911,0.005104595961398228,0.00016335537235701025,0.000990360441899707,0.00046996015878342234,0.0005529452764574394,1.3592775938153778e-05,0.0012897290793709715,0.0009297481862853285,0.00013678432709451904,1.7363448323592934e-07,5.651283784491312e-05,6.839108043887876e-06,0.00041604590692978505,0.000732248276323233,1.604761182516512e-05,0.00022644803041282913,1.1477997827746833e-05,5.6434292380558304e-05,0.00032096191767649884,3.466807774188396e-08,2.413408517476512e-08,0.0016788068116728727,0.0003132331259165788,5.883045318055835e-05,2.1296712217733216e-05,0.0003745342472329938,0.00011144446192323798,1.0401729482856226e-05,0.000362130332026922,0.0002676055137755817,0.0002842522772121825,3.3751764938472206e-08,2.0321281255064605e-05,8.352223780061507e-05,9.527277061494033e-06,1.9166856808805477e-05,9.607019817581275e-05,9.389590733510644e-05,3.7781016127169664e-05,9.933478316126454e-06,4.759586308411556e-06,6.42261194943039e-05,6.556233201537864e-05,1.0379027979290356e-06,5.6338285280954636e-05,6.993319657366825e-05,4.922236906956812e-07,4.781339647985661e-05,4.854489486838531e-06,2.1112395409694784e-06,5.934824383491133e-06,2.7268878783459627e-05,1.671872906716665e-05,2.0384673185214197e-05,1.0424563748445692e-05,7.3350898461832514e-06,1.6833176676334105e-05,4.539614151255478e-07,3.35897277548014e-07,2.1852194008076253e-05,2.2641867001294003e-05,4.818868437617141e-08,4.009329373833026e-06,2.322280012734268e-08,2.865358390558015e-07,6.584211413418473e-06,4.1571892639424846e-07,4.8221142634474745e-09,2.298655696897356e-07,1.7295098686531674e-10,3.226856912563747e-06,3.0166274078702315e-07,1.669169424900474e-08,1.1582905870000104e-06,1.8925327682772775e-07,8.81700201738056e-09,1.6361491494976121e-07,4.046644410671263e-07,4.144900707103716e-07,3.85237573841124e-06,6.990223289093933e-08,3.255204834573533e-07,1.4301223760782023e-08,1.4199350109045383e-06,2.119685271750882e-08,1.0852331033817109e-08,2.7283426162760804e-07,7.022453951677221e-09,6.221053205912597e-08,5.227798194340494e-10,6.414098141505065e-09,7.399677386388248e-07,3.912175596809675e-07,2.0591932603508667e-09,7.582976024878008e-09,4.6215356430678867e-08,6.15234889700389e-08,1.3804335452505256e-10,1.3892161421225069e-08,3.0929369509991034e-08,2.902645470648224e-07,1.1851797054873714e-07,1.741947741606964e-08,7.392032319586406e-08,2.64562323160078e-07,9.847996196299391e-09,3.437613527168537e-08,1.56933862571762e-07,1.0474665672610683e-06,2.45609061222396e-06,3.2066695965227154e-09,8.619408791155081e-06,1.2116786729521323e-07,5.750182705988038e-06,1.083813470525996e-06,1.0971021415784321e-06,6.811248740579146e-07,1.4787533659799124e-06,1.6933949107844626e-05,7.218753551363477e-06,3.075021777432241e-06,2.8829363341031922e-08,6.639437635236334e-07,1.4818529550097992e-05,8.605389023585985e-08,1.637112715613398e-06,1.642607783125527e-08,3.4192248707931583e-06,4.5073681453899894e-07,7.815883495965181e-09,2.5236783995907786e-08,7.634734311423585e-08,2.2905011221041605e-11,2.623699173476268e-07,7.027117101543467e-07,9.905614506422467e-08,2.2733603826097237e-06,6.955500784222579e-07,2.823261012974143e-06,8.964870765737487e-07,6.035054567199438e-07,2.094222497639464e-07,1.0233050007357747e-07,5.720369955497517e-09,9.734755803680883e-07,3.6333431596702326e-08,1.8086029562880412e-08,2.167090085158918e-08,2.6127138403886363e-06,1.3964891749651542e-06,1.6743621467085745e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.014943959651001038,0.01593840896256893,0.0271997861184885,0.21995396406207002,0.016728352964152204,0.0004702159459650801,0.0001724302398076194,0.023775652510606315,0.0025126147595904147,0.29617999315042054,0.18123648902702127,0.0005440142785873014,0.002037059840017008,0.00042438905936581506,0.0030018513843890204,0.011236706718880107,0.001369520870049712,0.0004887342255788241,0.003287396298107037,0.012211220432803316,0.0032030588210281152,0.026702468795139378,0.008528405397454808,0.004792334937405496,0.03827692044659314,0.01127113309304173,0.0013093134399908557,0.0012096543413364635,0.0003716558917319368,0.00028684903812781215,0.013556103147474463,0.0028423725280535272,8.20280955604602e-06,0.009097368086536939,0.0017936937898097582,0.0028265923287089656,0.00030235226428665385,3.968993811387378e-06,0.000636417431322478,0.000489721369914875,0.002828807210586426,0.0004761637896926185,0.000104155379021309,0.002027900153430462,0.0019005491185803969,0.0014899822036107402,0.00024563755853046487,3.799997716047443e-06,5.028291433895049e-05,0.0001722434923800975,5.4697840866424485e-05,8.770323712115058e-05,0.0009525888632042623,0.0030060724850589082,0.0010389065433584754,0.0016174521584506607,5.283208646389426e-05,0.0004414522251132702,0.00015409554915191137,0.0006757394115357584,0.0001361367529462143,1.9813348162145417e-07,0.0005896060698540317,5.1646356993062525e-05,0.00017029844993965426,0.00018149613935714015,0.004515906181501439,6.585802601044577e-05,0.0026597094740790084,0.00040213853197723637,0.004370567672012715,1.2079751320115406e-05,0.00035960972459170293,0.0015161769126645908,0.0003027710019609664,0.00018844755368796484,6.947224496012261e-05,0.0003055284837958361,1.773567927187969e-06,2.4811349330411403e-05,1.2672416302983436e-06,8.373310518283716e-06,0.00022151786953461539,0.00023932087523759193,0.00038488253979584997,0.0005860976892226866,0.00014270922806813857,5.0898047896374976e-05,3.157929952646299e-05,0.00011323814965313872,0.00016933003743768715,0.00021617997654410637,3.926835355572145e-05,8.735074816801358e-06,3.096084899678608e-05,3.655945228775437e-06,0.00023114952701197566,0.00011359956707890362,7.21918898349827e-06,5.577118766808553e-09,2.7544541185697824e-06,0.00011519461253950425,0.0002593176500074179,1.0199507749497627e-06,8.85330579136756e-06,0.0006815624277360932,3.077843603538355e-06,8.224957402802602e-05,4.929161254940695e-06,4.975161473286249e-05,5.156239399584095e-05,2.397183817670623e-06,0.00010837270241292885,3.8614823121285724e-05,0.00013771176867249935,5.01327084734271e-06,1.7730863078657677e-05,5.794152571070299e-06,1.934501749278894e-05,1.3421965761040155e-09,6.242275619738891e-06,4.359466693149017e-05,4.088531562640441e-06,8.244200784268685e-07,7.676333984019124e-07,1.3385653700126454e-05,1.1268390665009065e-09,1.4436131423600784e-07,6.1735753829061935e-06,9.38977110509498e-06,8.067333467920434e-10,9.306803834707722e-06,2.220338339853356e-07,8.528674553254234e-07,4.949670420195673e-07,3.7979672473653636e-06,1.9035425216085144e-06,7.589742476499239e-06,2.549659213979538e-06,4.1267633088537536e-07,9.552424304448692e-06,7.882846881912542e-07,1.959328530531934e-07,5.455409788357457e-06,4.032526266239955e-06,3.853048546886839e-09,3.0035283060669826e-07,4.381015639154384e-08,3.697958246284827e-07,7.897165450465593e-07,1.402178333442805e-07,2.827025578078235e-07,1.1603867062781603e-06,2.3323041764555796e-07,5.141181140810858e-07,1.779841112270475e-07,1.2399882987068622e-07,9.623386620916108e-08,1.7610501146236857e-07,1.6443957306933044e-10,4.2132004551831415e-09,5.940367131529456e-08,4.331358973708177e-07,2.633377942373727e-07,1.14917293458916e-08,1.6104821964901817e-07,2.4725352343324403e-07,2.5081654930758646e-07,2.1595103483207367e-09,1.3163183876230278e-09,6.203986835373598e-08,7.702607440762677e-10,2.7567139682105335e-08,1.3332046577829715e-10,3.0703573017376584e-10,2.44000645466258e-07,5.725398617428823e-07,1.529678916867283e-08,4.2895154095390353e-10,8.247689242679712e-08,2.1125459648274614e-07,3.0665248118566524e-11,2.1899637658862048e-09,2.9050841732214394e-09,6.359094517627284e-08,7.257499623491981e-08,2.5791473623471006e-08,2.5948496684691236e-09,1.3890510075498241e-08,2.7504087896090823e-10,3.877330456703021e-09,4.281096610547763e-08,5.783967349515251e-07,1.1195244642436819e-07,1.960753164276241e-07,6.439122457457813e-06,9.639584064302653e-08,1.343366555772718e-07,5.515729525562563e-06,1.73988538021419e-06,7.895939857505141e-08,1.095752147461937e-06,6.791664373118067e-06,1.6366026296399383e-06,7.764716892344481e-06,2.84173160336465e-07,7.1059889363844775e-06,9.90560369062976e-06,1.2039400709262793e-05,1.799800708468524e-08,2.3766276768810712e-07,4.466483183307446e-09,4.731961640302984e-07,1.1558077490647634e-06,1.9169330744972513e-07,1.8126179797128827e-06,2.7862862017613566e-08,7.853675709768027e-07,5.176039707954772e-07,6.212277825490276e-08,1.7844577167025477e-06,3.00098745853461e-08,2.2203181115898474e-07,1.0038973674575402e-06,6.150493230272502e-07,4.242417528388387e-09,1.1147694767288385e-08,7.248886202404492e-08,4.111245273108466e-07,4.5242374335785485e-07,2.441698270239101e-07,2.3947539506963267e-09,3.172994988531741e-06,1.6947908365594344e-06,7.592634330144676e-07
