atom_numbers,value
N1,10.578294831055711
H2,1.9240478841506308
H3,1.9160463102191128
C4,9.652860662033358
H5,2.0763253353806137
C6,9.75142366090132
H7,2.0647653875448797
H8,2.0608356666215553
S9,11.12714170930848
H10,2.11786426012765
C11,9.68523125006071
O12,10.928632143037214
N13,10.367290362363686
H14,1.8979239633988425
C15,9.59666412037348
H16,2.0019462698322217
C17,9.628934975511719
H18,2.086114434599791
H19,2.039632794357722
C20,9.743816002092148
O21,10.91507239670813
N22,10.44121559065665
H23,1.8942559658403926
H24,1.881897446856433
C25,9.713897183378085
O26,10.918457620844595
O27,10.913821984438627
H28,1.7548234453313605
