atom_numbers,value
N1,10.589200746975589
H2,1.9206759388730115
H3,1.9154632404039826
C4,9.645994970806688
H5,2.0761302819686716
C6,9.687468644187122
H7,2.1128945616484556
H8,2.092478371325508
O9,11.001133227335995
H10,1.802126731117557
C11,9.717916690608817
O12,10.9440156753811
N13,10.370011302674534
H14,1.8816431351096194
C15,9.591218395620896
H16,2.032856464878951
C17,9.558279090683028
H18,2.0769984969389013
C19,9.703252854866843
H20,2.0851402484139836
H21,2.0876685798848955
H22,2.075974842746041
C23,9.718166895337442
H24,2.0877116095710226
H25,2.0880340066454615
H26,2.080264649187731
C27,9.78475697484961
O28,10.93182460645894
O29,10.937199352478755
H30,1.7545888326390373
