 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,H30,H30
1N1S,N1,0.0,0.023842983790479666,0.00046220784302852813,0.0003560626030556513,0.0008414936080745061,9.040732834231235e-05,0.0004770108274518847,0.000784125508916711,0.0021912473343614902,4.470973982428905e-07,5.544346114111365e-05,2.0473400001358444e-05,4.586395073535865e-05,6.365086529175334e-05,0.008101641430382278,0.001414304638614139,0.007892960432958063,0.0013326662450964255,0.0011603728532667834,0.002122418687973582,0.0013029504534280978,0.0001654464808655831,0.007677111923230395,0.0005902253239420396,4.261403422645138e-05,1.639030000921693e-05,0.0007105914850318307,0.00024594798092406056,5.948557376900254e-06,0.0001776007707602334,0.0004787099932000438,0.0001431757266597833,0.00013924914813023825,2.414962423991085e-05,1.8602328164418758e-05,0.00019397654988173585,0.0002901589084454148,4.3979773134417144e-07,2.9166327603524778e-05,9.13807406233147e-06,6.970389534699528e-05,2.49623308963276e-05,0.00016976043473349023,3.250159079185022e-05,1.3297881285290192e-06,0.00010938660927814481,9.938808957943301e-06,5.566726765104946e-07,6.660628914745281e-05,2.042768042720411e-06,0.0001056122786253777,7.825028855723559e-05,2.288932922410447e-05,8.952108157278538e-05,0.00031015119865673846,2.4042407138491484e-06,9.112762049823253e-05,6.11840130597674e-05,6.435617159183948e-06,5.2933702514579295e-06,1.7109171925877575e-05,1.6407710616006543e-06,2.2955720689887826e-06,1.1691896720539274e-05,5.782226730893791e-07,4.2845056928697556e-07,1.3468231285784782e-06,0.001048728242227126,2.009974768291123e-07,7.801773569848791e-06,3.0195890232675993e-10,5.186883109908891e-06,1.803744156059217e-05,2.961901544240586e-05,1.3158361900078575e-07,5.58827398635664e-05,0.00016872412924529012,7.561693305568884e-06,2.826613588857718e-06,5.708511042756825e-07,3.220830152694809e-06,2.544065357801273e-05,4.2793821225656226e-06,8.84630625330729e-06,4.414394963347945e-06,8.270160783907521e-05,6.986120924734607e-05,6.512845298622949e-07,6.526474605195176e-08,1.34675158380837e-06,2.5104535260611627e-05,2.415091881480258e-07,5.557064808314749e-09,1.1597184534917204e-07,1.1949423414092664e-06,1.3579985350120616e-07,1.2567050916567624e-07,4.03070971577435e-06,5.821429821084578e-06,2.5677720194572373e-06,5.280945266417092e-06,1.2493544148117763e-06,3.5891882337324432e-06,1.6874096839814001e-06,3.466292857190467e-07,6.717933800914899e-08,1.727792076078316e-08,1.6547502534880465e-09,2.936438751877102e-07,7.86834464833186e-07,1.7598892176895475e-06,7.865965501174799e-07,2.8996060830177584e-09,5.254878920890604e-07,1.530647784075967e-07,1.378941383300969e-07,1.7169391193228023e-06,4.4468200521841084e-07,1.521932246895119e-08,8.170652670003165e-07,1.917876076618086e-06,7.93535867571471e-09,1.083411721447547e-08,4.643626178024718e-09,1.6548999653975827e-07,1.9772321863120723e-08,9.961784996903589e-08,1.1966349113823327e-06,3.185768571167813e-08,1.7224051296338416e-08,2.2352909478939864e-07,6.206868796709841e-09,7.633878906787572e-08,3.357361832989625e-08,1.0887673562720579e-07,5.8596468566207704e-08,1.6912359734888582e-08,3.48726285348544e-08,1.4879658061239809e-09,1.7990591238969955e-09,9.044326398921498e-11,2.2145849043475607e-10,2.4738128656665026e-08,9.427041369747258e-10,4.340167392147265e-10,1.5818135468137484e-08,7.353002873244918e-09,1.2938943916296353e-08,6.327184931542718e-08,7.553939695981171e-09,8.083726310559314e-08,1.473836874765766e-08,7.53375828388414e-09,7.499950605005523e-09,1.5953280363412148e-11,3.189327746344617e-09,1.12295302223675e-09,6.051179002319884e-11,8.581327204382205e-09,7.482175190531848e-08,3.8343884067870704e-08,6.089165460743118e-08,2.7595460361240498e-08,3.923248681481084e-08,6.05113598117768e-10,1.0802764460748904e-08,1.839788543733789e-09,1.410527783463067e-08,3.332607967365675e-09,9.016236646175457e-10,2.3171553564793612e-10,6.500533000775022e-09,1.3579162239096831e-09,9.226439889875593e-10,1.2728652437621335e-09,4.137083092770055e-09,1.0890358059789662e-10,1.476063937744243e-09,1.7313595002121929e-10,3.1894906715734805e-08,2.9670685908200767e-09,1.1057244009293754e-10,7.386616651672284e-09,1.1722554038584576e-08,3.880734067429614e-10,1.0826316954037907e-08,3.663968417555452e-08,7.304187032985965e-09,9.498245967520802e-09,5.9591521384128043e-08,4.823617472116126e-08,1.4732657316329778e-09,7.782406941103659e-10,2.7846006889209463e-08,7.53373124995349e-09,1.6083789855514397e-10,9.372674858454388e-10,1.0070277944862482e-09,1.218475108311079e-08,8.436296550229372e-09,3.3794348874849334e-08,9.31225661027213e-08,5.6276821869261084e-08,2.451975733563927e-09,2.6866206370712575e-08,1.3708394197564644e-07,3.018740235560813e-08,1.8730715589665436e-09,7.370899446357271e-10,5.099671657182725e-10,7.178008187835871e-13,1.4517970159388938e-12,2.065186910371608e-11,4.531708341914964e-12,2.840124135872202e-09,2.6226141258689495e-08,2.9331794770826036e-09,3.9426284459409544e-10,8.448974853081381e-11,2.001783405702895e-09,2.2079638117844524e-09,1.0908518532914968e-10,6.187808043733867e-10,3.0531133177191805e-14,8.058911038499872e-10,1.821348627473185e-12,3.0039970511097636e-11,4.4771819585065487e-10
2N1S,N1,0.0,0.0,0.012476488641737227,0.007369996071940665,0.014114582410452048,0.26594117386989957,0.016118553652364476,0.01390362579522586,0.03141508409128191,1.7058622596932693e-05,0.0020911080279975014,0.001437598714962185,0.0006934120267216848,0.0015411097498962967,0.10956346678780093,0.1607624107104222,0.10725727889874648,0.15897244257093535,0.003529001114280339,0.005815724382353782,0.012428326773896714,0.0006880694156490286,0.0795510972482627,0.04039253364404605,0.02462755357345081,0.005838023056745634,0.1909022300971044,0.011808141750425882,0.00023608486815085428,0.010273960925619274,0.02784316608564885,0.007860723620345178,0.004630171093855662,0.0001516118023574542,0.0001627519263329713,0.0029166171331325152,0.007668641598104209,1.8806366190560198e-05,0.0025958822421321415,4.804503607402921e-06,0.0006171277117772433,0.0006524729291248477,0.0003872034094647425,0.0003168164131990281,2.378662428492717e-05,0.0014035493599060533,0.00043022693472205553,1.2751704709934586e-05,0.0016017726068118243,0.00018798229366634445,0.003381666305972253,0.002683529056480616,2.318880049112515e-05,0.0005626187960245943,0.006125865861283053,1.0449665474698833e-05,0.0011736146532688174,0.0005429272910761895,0.0024431653719640956,4.86868314508726e-06,0.00035383468190408607,1.3206953344280237e-05,0.00023778077902170125,0.00023664212759699765,5.2046193764088144e-05,1.4106926136570053e-05,8.62226822087031e-05,0.01776147759130753,4.119676098968128e-05,3.2424610285630706e-07,8.509056816619065e-05,0.0001672919911457349,0.0009719667001357735,0.00010295627187462131,0.0003964263713287508,0.000653865589788527,0.00021020977830943366,1.762197632260154e-08,7.92778331915045e-06,2.3349613141210313e-05,3.7126058990422095e-05,8.038765776841039e-05,2.12163099819751e-05,7.027817853044738e-05,6.426582249385859e-05,0.0021174874838720825,0.0025912449484333244,0.00012417640283546305,9.757976618729458e-06,0.0015398787363318789,0.003162279218400954,1.67681965428379e-05,4.307972366834889e-06,2.0598613026612256e-05,7.674879626073938e-05,4.024292961934961e-05,3.630716262748024e-06,9.927596219316825e-06,0.00015608184286453053,0.00015993196607055893,0.00016234658006863967,3.967827431017312e-05,0.00019122798229931348,7.488438089264804e-05,0.00018604172614589132,1.0309802819463698e-05,1.4986842790554178e-05,2.8515332768375146e-06,7.373852205061482e-05,7.137041312832437e-06,7.43717676150446e-05,0.00020257147113955654,3.7480237367049085e-06,1.2373444656432753e-05,1.010266994994069e-05,1.765694242061855e-05,0.00012214716957359428,1.5711728806877545e-06,4.263995060149739e-06,2.20946988349624e-06,4.4002437338264144e-07,7.625864740123944e-06,6.38253401241684e-08,3.3295809065414517e-07,1.0584314237505055e-05,1.382854985587656e-05,2.3839731029262623e-06,2.428596850734266e-05,2.6568490829603775e-07,1.6464512482272653e-06,1.2605545191224365e-05,1.8095117155780827e-06,9.176873000171781e-06,3.8703115645688513e-07,3.928822756460448e-06,1.8267199273225287e-06,1.2562848348274258e-06,4.030299102009138e-06,3.879429333331075e-08,1.433730689726076e-08,1.9157277320047683e-08,4.1938597039603565e-08,4.343734296252677e-06,2.1132193173123426e-06,7.891465259035613e-12,3.2426866747314875e-07,1.4344081478157023e-09,6.243357368873603e-07,3.632384859120208e-06,1.146369514870571e-07,2.8173008437271108e-06,4.557915400660306e-07,3.2724933873851114e-09,1.311408924786761e-06,1.9621293478877533e-09,2.9767585862927604e-07,7.416657576975183e-08,3.242459190033742e-09,6.385730637603615e-07,1.6124756845314892e-06,1.6140353262805718e-06,2.0655637431588048e-06,1.6150337129872128e-06,1.3359759254427672e-06,6.16423734278726e-09,4.106147075688682e-07,1.7737149171637157e-07,5.451405757916916e-07,1.7276049968373286e-07,2.1235509350958637e-08,7.460518425261853e-09,2.83970069681061e-07,7.774201149501891e-08,1.8832287373982126e-07,1.940787124343757e-07,5.565441627553014e-07,2.2802824339862582e-07,1.2306467334077809e-07,8.817346808243087e-08,8.837562472940874e-07,1.3150307998088806e-07,5.253091295287504e-10,6.522234832218032e-07,8.428167204144188e-07,1.349431637542864e-07,1.6855838316232052e-06,4.4738408107036776e-06,8.053994053902613e-07,5.307411026223008e-07,1.8449378087481705e-06,1.5420374523955616e-06,6.277225272910414e-08,2.200924908990487e-08,3.7316515686391938e-06,1.0190840711299387e-06,1.52933793406973e-07,5.3784769526998844e-08,2.4927548714082093e-07,8.401094442334056e-08,8.82065148477551e-07,2.099872362215649e-06,4.782255845103833e-06,1.5282984868747462e-06,2.132146970090787e-07,8.104533200103958e-07,5.1134271390473884e-06,3.89359803953937e-07,2.927641045147311e-07,3.164296979996095e-08,5.9442629485317866e-08,3.049378594077723e-08,1.0313971454678494e-08,2.1481000311851517e-08,3.171374594046483e-07,4.4373906016303977e-07,2.4122876434162777e-06,1.6663599389232786e-09,7.757625430926396e-08,4.3220194356763386e-07,4.254745151754946e-07,6.734550161979769e-08,2.0374280040869053e-10,1.3021826816839166e-07,2.3355292144700002e-08,7.383862188348189e-09,5.955475779195751e-08,9.682990231851818e-08,2.6212590142904446e-07
3N1P+1,N1,0.0,0.0,0.0,0.015070465467330152,0.018837845323306013,0.010372233166756839,0.23688900066321184,0.017771951601596392,0.02890054270881537,0.023653733007781508,0.0051980640520763455,0.0048088097433818255,0.008071944091625705,0.0011995989907016558,0.28144720846037163,0.1677503210538691,0.022026044916660936,0.006618417887469974,0.0020415026195252928,0.012951739525119965,0.0031881140395175755,0.0023300226601228324,0.05635496948476293,0.008306432058757807,0.009845761071675785,0.002605858617950485,0.043868085749509955,0.03292006336069009,0.0014303108011668453,0.010451639509085453,0.010485632651225263,0.006831413728615843,1.0189683113281944e-05,3.6589050147473046e-05,0.0001799029672835406,0.010126332096589863,0.014546581492822508,1.560251251886413e-05,0.000183960949937223,0.00046674393000101233,3.4600572196730184e-05,0.0006589596617243565,0.005669325933690406,0.00189498803170296,0.00010065289154836954,0.004507940354678164,0.00032812056175179904,1.747660827389197e-05,0.0011885605665464816,4.5607045113804645e-06,0.0021880997569390104,0.001848958675860768,0.00011650453749978418,0.0030721197428249525,0.009809514744791414,0.00017125955673469306,0.0035562273357561125,0.0020321987539779762,0.0016339531257556494,1.46659935986726e-05,0.0007828838469574606,0.00010549215196342665,0.00037176343627765007,0.0010559018731657321,2.7632688938128425e-05,6.922438517298346e-06,7.217021387173617e-05,0.034233105259212415,4.0342439559193366e-05,0.002465673398442725,1.0534026113617756e-06,0.003298917547837732,0.0005714135563010814,0.00033066011999105527,0.00039546327829942385,0.0002891973470249276,0.0005372770606597577,7.106257368993951e-06,5.6142105976597634e-05,9.477264084623016e-09,3.6450000251653236e-05,3.3771856252862165e-05,1.310198401305307e-05,0.00030360991125144565,0.0004156131999257795,0.0002535925990914123,0.0006394629186599055,0.00019274340879249507,3.054599519014545e-05,1.7278883194027372e-05,3.8131709589883656e-06,1.5406046283139574e-05,7.865674116569465e-05,4.620759564288868e-05,0.00017309604477055984,0.00015246107889343996,2.192273249601584e-07,8.113535685083662e-06,7.008776473904632e-05,1.0432547354000121e-05,8.011031895627241e-07,1.9977321924713465e-05,5.201194833048817e-06,0.0001111832159703674,0.0001638098059575377,4.117638240064281e-05,4.877588814844458e-06,4.469582591148935e-06,2.2081617729208247e-05,0.0004041924602669056,9.835606903596528e-06,4.188817648298482e-07,6.466203132937665e-07,4.007690807972253e-05,2.8695406153467218e-06,9.74217983795711e-06,2.42285880629467e-05,1.1354689422038433e-05,4.098409149388971e-06,4.217579002929739e-06,1.8717106562426977e-06,6.3457174139802675e-06,1.8977751339299687e-06,2.9809816317616367e-06,4.9214321138357775e-06,1.995055134407231e-05,8.109895346830598e-06,3.3361873406079212e-06,4.155682242767966e-09,5.763210575437938e-08,1.025836304791028e-09,5.311380446570979e-08,5.822405979571954e-08,1.882507487671603e-07,2.412210164948192e-08,1.954660167058364e-08,3.2975703811999324e-07,5.79327077643299e-07,8.246579958903766e-07,1.9106421902392867e-06,4.587127566679783e-08,1.0300401931395697e-07,6.035934356773964e-07,5.713579285249182e-07,5.927616175682715e-10,3.592499631110968e-10,4.3943602978657736e-08,1.4676811277425372e-06,1.3409868819813653e-06,7.757858622170488e-08,1.5611804515813787e-07,8.301384113451604e-07,6.309269080517765e-07,5.57671420153838e-09,1.8701747994676055e-07,1.5150618604131694e-07,1.5902781536070165e-08,1.8637656307163297e-08,1.3725391694308087e-06,2.105452541645292e-06,2.221921002742988e-07,5.7877631576275235e-09,6.8653305262955655e-09,1.5994738511437845e-07,4.188177138431115e-09,5.728186680542535e-08,6.209609670904115e-08,5.6483112853555895e-08,1.3281255206720743e-08,2.2058635407162797e-07,2.8704238985710617e-09,3.0152902397162507e-09,9.748729379310817e-09,3.896807632131072e-08,7.418096692468623e-08,4.1538861239587277e-10,1.2379857139421802e-08,4.783420548548634e-09,1.653777070842466e-08,4.644011295518169e-07,5.341148856530253e-09,6.3161933461231e-09,8.034935783385322e-08,1.465052079652196e-08,1.7267539176302193e-07,5.918835091822672e-06,7.496761012415476e-06,2.702028112366861e-08,1.3418053783631478e-06,1.6421156123769265e-07,1.0731975774724845e-06,3.4190068118888917e-06,6.00251788407391e-06,4.88884137683776e-06,5.396252702460913e-07,1.3412482411379045e-06,3.7062463542625323e-08,2.93002969953271e-06,4.445021906107627e-09,1.584882549643396e-07,1.267131653381881e-06,1.260621087517677e-07,1.979695289033856e-06,1.258719315444523e-07,1.758213930003194e-07,1.8307706906028898e-07,2.75625899437415e-07,1.9239450144148407e-07,3.4016747862963825e-08,9.06339514550325e-09,1.1646192010772438e-08,9.737911499385632e-08,6.35566563822465e-08,2.100244478331348e-06,2.7345729991523626e-07,1.5132226862668574e-06,2.5121520419446597e-08,5.117565979873007e-07,1.44306344651568e-09,9.650798649118997e-08,2.8872908242050244e-07,5.672896707942243e-08,1.2816382932712145e-06,7.60824560908091e-07,5.957585091920237e-09,1.5213950317338742e-06,9.252994441766305e-07,1.938322986116958e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.007268618560458684,0.008547650668926376,0.014383171292829289,0.24615550731438818,0.008768123139709427,0.021832956906396417,0.025609848964674775,0.0014729801868573755,0.005598606254144656,0.005229954802159709,0.13764570687801125,0.0816753615139949,0.2916211005687752,0.15502855064813525,0.0005877101932749706,0.00260323116274197,0.004264725784234535,0.0006800253580356852,0.009167016658273575,0.00042466167534582766,0.0019443009904729358,0.023080180256962457,0.0007930242222742301,0.0010593629722119857,0.0013603771331256453,0.005992940538281921,0.004229304513003296,0.03461605926824762,0.0034366387134978638,0.00025947279244853405,5.673029948027875e-07,4.3356087684021105e-05,0.00010967732289168808,0.0006701609510169071,0.00013352723415804846,1.1577897511827473e-06,0.00011826609629927987,0.00014604326597389417,0.00019256578604354146,0.00015995086362896593,4.392247000084559e-05,3.639394755561298e-05,2.7587464277445406e-05,6.952206033083996e-08,0.00021091877314338703,8.367194936909073e-08,0.00018671719134033538,3.098662737821556e-05,2.541611125961296e-05,0.000793239307200988,0.003216752961197944,2.562602230060662e-05,0.0019202534941369365,0.00031132018671709005,0.0002267174421022311,7.996609397320498e-05,0.000456132490676886,0.0002070725346257074,1.169143837298492e-06,0.0001551719971231158,2.5210961687616162e-05,5.9707838648837e-06,2.2891254852552834e-05,0.015614129804494059,0.00017977590081574846,0.006470673682657413,0.0023433121210305607,0.005658722481991951,0.003869071510210542,0.0006744265093860946,0.001421684838680548,1.5872914161718654e-05,0.0047598654590479406,0.000996222427913196,7.496495029180039e-07,9.174983583171148e-05,3.264240197475843e-06,0.0020207111312109394,0.00011723374154470889,0.0019818163298852554,1.6334585062338647e-07,0.003658776350027093,0.008070432252603954,0.0007857240314446123,1.1006809685909502e-08,0.0004885300814705396,0.0007825236571790128,0.00041846512084742216,0.00015230238563979093,1.5472597323373805e-06,0.0009450921997511408,0.0003872202024108873,2.131987421050141e-06,0.0001610802239011555,9.352971759213347e-05,6.022623944446082e-06,0.0004584867513957036,1.078834123813266e-06,4.364947598922697e-06,0.00017928551244317248,4.285412996773985e-05,7.204643922653631e-05,1.1183307147000221e-05,0.0003027860718258779,4.718284431892705e-05,0.0009977765686173257,0.0002394081902492573,0.0002500539769747512,6.6241953335932635e-06,0.000213516256432289,9.884605398191582e-06,8.620762571220908e-05,0.00026582352986581625,9.359742366932267e-06,2.097415695789806e-06,3.4571983662523564e-06,6.646769710405565e-05,1.5342937809137425e-08,9.163494953945417e-07,2.72920354760231e-07,0.00013222342305208024,3.167783776358846e-05,6.302924027101753e-05,5.3024559869108145e-05,2.3622220757246737e-07,1.078731002746025e-05,2.681451258679246e-05,2.1675041672608586e-07,4.0161838521513005e-06,2.772357956537519e-07,7.241797541635009e-06,8.038856975645103e-07,2.9052491941072844e-06,7.379461409939836e-06,6.825414522015905e-06,1.4208455739739279e-05,1.1593240678564598e-07,1.6065696841760513e-06,7.140192485266539e-06,1.088209186361766e-05,4.5166226314563573e-10,4.0573639559227104e-08,2.4908472884277444e-07,6.146715856303331e-07,7.6229272787387e-06,2.0901953559082642e-06,5.094113015857715e-06,1.4445227001225192e-06,2.7325254503551832e-08,2.0059525214222163e-06,9.208557472106804e-09,1.1352344120307833e-06,3.985043406373734e-10,2.6910972117377696e-08,2.0532836590980708e-06,3.0512828961271055e-06,3.154484593537177e-06,1.1759959797075226e-06,3.3415986298024336e-06,1.5262015025108155e-06,4.145450871462231e-09,7.2713848275896e-09,4.3429637663905396e-08,1.023481925876979e-06,2.866218169472745e-07,6.4447944314594e-08,2.584125429194728e-07,4.178181636227407e-07,6.528019591556244e-08,4.138928453301105e-07,2.958033312072672e-06,2.424619782726012e-07,9.43164102373828e-09,5.332262118518116e-07,3.0535189932123785e-08,5.256091291094833e-07,4.010329250903055e-07,4.583289747728259e-09,4.3161742624420185e-07,1.817865009634545e-07,7.126891272690727e-07,1.7864090241737074e-05,3.8652525760518586e-05,7.243000057499671e-07,1.1514706774740091e-06,5.937210247441982e-06,4.469024123654464e-06,4.032010534338326e-07,1.4541705457560283e-05,2.406279146627277e-05,2.97770696988664e-10,2.00294808672119e-06,1.940788569854135e-07,6.756829643128626e-06,6.163560817284974e-08,1.1036724743007653e-06,7.360546375068111e-06,7.959217353192827e-06,2.9889482444644955e-08,7.075029451186765e-09,2.603181043170366e-06,3.942903014308996e-06,1.4220278465870706e-06,6.688767701934495e-07,1.53508761258081e-10,7.709425031698913e-08,4.541358820109309e-07,7.399587520495743e-08,1.886404801254571e-07,5.17279520195757e-06,1.9979087455546107e-06,1.1345819718844297e-05,5.038252615108263e-08,6.400029590736267e-07,1.6052191886828382e-07,5.918700001217303e-07,8.848264152483409e-07,2.769682749814706e-08,3.913242583308829e-06,1.4436128519257352e-06,2.348464749335477e-07,2.6236355064046535e-06,2.0060785073106047e-06,6.1131773914091525e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.020402752880327668,0.024004710269793783,0.007658634982352641,0.2770118553459606,0.00042443843620065813,0.0018512467346016859,0.0017575459360348322,0.030316680817343844,0.014894569833517002,0.0013668275522493722,0.00043583931355772876,0.09597785550440108,0.07221480926466084,0.013241663038613183,0.08010559768690273,0.07331519890365934,0.009284382787082546,0.2731727635040859,0.02838805792273602,0.0459502247452126,0.0016399457443831977,0.08026552523976083,0.002067939720886036,0.0031240604971318753,0.033316957504074596,0.010418284360309782,0.0004970446183039101,0.007306339665658523,0.0008371209193240858,1.5937072173066724e-06,0.0003085907513908914,9.851514766756608e-05,5.893414116719953e-07,0.00043873472365740795,0.0005675177243800178,0.00023625337668287116,6.487930838838807e-05,0.00013818298463830203,0.00021334828523245086,0.0002902613302038226,0.0062982494834533664,0.00011770763473095691,0.00015274747620774853,0.00046242465717716286,0.0006920834895365324,0.004210544923640924,0.0013713251827596196,2.2158056207643995e-06,0.000226368650027009,0.00022964289749483058,0.000268176734571135,0.003679075372112095,0.00026345108349756785,2.206480459054916e-05,0.00014099650107590733,0.0008118124486835576,9.594706277060716e-05,9.295898918848522e-06,6.394197488424069e-05,2.0433440696354666e-05,0.0001146317343694303,9.722549640178713e-05,0.013815031571419834,0.0003891769961863467,0.006212042598221501,0.0021966104937578557,0.008401764761650998,0.0035140563355731125,0.00018893520644081008,0.001410660457873636,2.616557997159319e-05,0.008817362586193145,0.004119516565144421,0.002524277232383021,1.3280861865805349e-05,0.004586966812178739,0.004447830068811109,4.1351775437181715e-06,8.491600608362404e-05,0.0005702470006685445,0.0021853991024651798,0.00028770316866832957,8.068737464972386e-05,0.0002680871509554983,0.0008710383488090834,0.0002511603688328812,7.286941095929755e-05,0.0001194130023702833,6.109251876895705e-05,0.0005056340277580507,1.03997759568486e-05,0.00010618776176452016,0.0034744633767789246,0.0008730540347632321,0.00015074554385741123,0.004316997714139514,0.0005195553486454507,0.0002533006768756785,0.0009843194748282436,1.1267005735060565e-05,0.000689817982189922,3.6875729727103845e-05,0.0003222635723354461,5.372753773080774e-05,0.0024856312138541448,0.0007227911510292451,8.995425565405668e-05,1.894434710925097e-05,0.000555801658693067,0.00012197318608686558,0.0012373191894639035,0.0006608289910019494,3.8332111766070653e-05,1.3993993581706832e-06,0.00010341445762973578,1.965660218150589e-06,2.4724601377368316e-06,6.121475768283702e-06,3.1143370524455705e-05,0.00017662801255879934,0.00013069377106567082,5.932090515736732e-05,4.846325296625764e-08,1.80888327028228e-06,5.622775746383368e-05,0.00015601103311224662,1.1389983015419602e-05,5.290272116376116e-05,7.144704498696086e-06,4.499157723136804e-05,1.6013288881566723e-06,2.304397169083927e-06,1.3917498222770774e-05,7.13614088518888e-05,2.6996324721473286e-05,1.9543490203943747e-07,2.876555073916265e-05,7.596908550944192e-05,4.650746253531679e-05,1.859037548346265e-07,9.354435600350541e-06,2.7819995387368124e-06,2.432912666883169e-07,4.339088368610078e-07,3.150975602661532e-06,3.202070053553996e-07,1.3253620232411834e-06,2.4930402977574317e-06,3.868428226194709e-06,1.6619458631517148e-07,3.118007982916282e-07,1.660681682613685e-06,2.014537295202956e-06,6.50366377641376e-07,8.823441296712531e-06,8.371959956399166e-07,1.7489196801889761e-07,5.840788164235278e-08,1.7261100344612146e-06,8.103383786206564e-08,4.93287855984903e-06,3.973785744904035e-10,3.6829516281144947e-07,6.026361980993045e-06,4.737555650002889e-07,2.211397805318427e-06,7.664610617297285e-07,2.4335790893559306e-07,1.5384090024106456e-07,9.029075399347164e-06,2.2504398566880468e-07,1.465891503515948e-06,1.5822819117161657e-06,4.473517112302261e-08,6.466337834076796e-06,1.859176723684186e-07,5.735576458221203e-09,8.796812775990759e-07,1.152383521940692e-09,1.240887232967225e-06,1.9824276784152772e-05,5.465520751668507e-05,1.2070859778390286e-07,1.0202198152953201e-07,4.913569803921547e-06,5.30512518093218e-06,1.5326848379793034e-05,1.1986347704162625e-05,5.404179193724268e-05,1.5594864223533733e-05,3.7375351968904624e-06,1.5104792150388846e-07,4.7557229969852344e-05,1.9227073044802978e-08,2.7576180983146514e-07,3.007583084801979e-07,4.120735368928763e-06,6.190980594844575e-07,1.0438298403414592e-07,3.879802927819753e-07,4.064947853876788e-07,4.919107670531275e-06,3.602283691339636e-07,3.155999905857243e-09,6.560531533583713e-07,1.5370123758184917e-06,1.1657523235619749e-07,6.812673036815653e-07,1.930170143982224e-05,8.018027537914918e-06,2.4175028096262707e-05,1.2479223308048404e-06,2.9633427494069053e-06,1.7498337445687184e-08,9.771760298704635e-07,1.765585203372666e-06,5.864431651403379e-08,8.723214613537422e-06,9.170463225904868e-06,9.770796594033015e-08,7.258686866240538e-06,1.0104064650739986e-05,1.4906081310606112e-05
