atom_numbers,value
N1,10.58446072250456
H2,1.954263425263211
H3,1.9461016233283703
C4,9.628450085693652
H5,2.0568190021667747
C6,9.624662190086445
H7,2.093236889601506
H8,2.1093170876167973
C9,9.684621142658834
H10,2.0947142561720917
H11,2.0728671743225764
C12,9.952505342816044
O13,10.988623800949725
O14,10.985351152088555
C15,9.71009096946143
O16,10.95701644129261
N17,10.406103980869034
H18,1.8660645673127099
C19,9.60010251297801
H20,2.05850561133651
C21,9.613394393261139
H22,2.086046352736176
H23,2.0653851140136466
C24,9.596564932621183
N25,10.452403502842213
C26,9.627939355193217
H27,2.064741294149771
C28,9.682532840612991
H29,2.0976289060784645
N30,10.376477736880524
H31,1.8634242636970337
C32,9.719049070506058
O33,10.90508565732048
O34,10.940289525280813
H35,1.782143024378094
