atom_numbers,value
N1,10.539551295062322
H2,1.9305237005406668
H3,1.9283061292204358
C4,9.61792323451997
H5,2.077953847939769
C6,9.611050749844635
H7,2.058988158539834
H8,2.0723166729850377
C9,9.47513367540671
C10,9.506524745493827
H11,2.077253389653912
C12,9.5048814080781
H13,2.0568153092482566
C14,9.557012318037238
H15,2.0876054315309185
C16,9.516583875335659
H17,2.064452555319524
C18,9.5279324960995
O19,10.939796889008312
H20,1.7716874827906561
C21,9.747554395806926
O22,10.94747374212225
N23,10.394435960341621
H24,1.8843290221692501
C25,9.601934050635643
H26,2.023066550715826
C27,9.612135067443125
H28,2.0601248819846476
H29,2.0665316669743627
C30,9.45310766959929
C31,9.530494865391269
H32,2.081270419656576
C33,9.515667846385671
H34,2.080658476331455
C35,9.50285441655318
H36,2.0772385738044674
C37,9.519416482584166
H38,2.0777595790926178
C39,9.512166693931048
H40,2.0744853298205985
C41,9.72440271282735
O42,10.914300007628716
O43,10.938782556912248
H44,1.7606335686389203
