 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,H34,H34,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,H38,H38
1N1S,N1,0.0,0.024039183251509888,0.0017376186680242434,3.980678285220307e-06,8.096014525449391e-09,0.00010972584961543852,0.0030412951826872536,0.00017335491456238472,6.337158724889491e-06,0.00017141299925831077,3.93322183123157e-06,2.0794316685224246e-09,6.931833539974841e-06,2.3622038311743587e-05,0.008274798194455757,0.001446420121582137,0.008118344982157799,0.0013298401926649106,0.0012279150800010852,0.002166879685228773,0.0020446705122323383,0.005972333801968821,0.001970353996154195,0.000583863456944167,0.00020354440227898785,0.00042691893929425184,0.00016207521579136852,1.8966141421550287e-06,0.0005908278157420732,0.00012862813086568503,0.00010418061952266466,0.0002401755147813378,0.00018178225203380194,1.6855231051771113e-05,5.404714313317349e-07,5.119529150388047e-06,1.661279241660374e-05,2.976377025420973e-05,1.2342350712568617e-06,3.7318652649886985e-05,0.00012770474470857884,2.56176325974522e-05,1.4043129634155882e-05,1.1298460667885646e-06,2.8685325035970877e-05,9.31635392309449e-06,3.0444036684396103e-06,1.007374491934776e-06,4.319969266641799e-05,2.116916530991997e-05,1.4596601220606686e-05,9.665773825773272e-07,5.639534087220621e-07,2.235612873713322e-06,5.582022945183063e-05,1.4114280189048145e-08,4.916122026576986e-06,5.793044586255292e-07,1.9283661262470275e-05,5.2456683885537814e-08,3.2957643281150695e-09,2.139245085103214e-07,1.1206877416347627e-07,5.767949470686373e-07,2.077049807147624e-08,1.0921226961946306e-06,6.623649497772277e-06,6.381686558865063e-06,3.678066568466032e-05,0.0001712074499722327,1.1659298734478796e-05,0.00026958948420463535,8.047422434875884e-06,2.0304470031984323e-06,8.779708584039092e-06,0.00029581287880708906,1.1929231544249852e-05,5.789848191106728e-06,4.218296465519078e-06,4.095596398967505e-07,5.544429623155489e-05,8.892656391479292e-06,3.52159017659448e-06,1.3752713432069186e-05,4.763884055680734e-06,9.669130857625774e-05,3.8213645621176795e-05,4.588785736281409e-06,3.769356180960415e-06,2.073965442273007e-06,2.1582861018609734e-05,4.229951379511321e-06,6.124032281284997e-09,3.3425736260805916e-07,3.2429275885759168e-06,1.4718451957218548e-08,2.3690327274228373e-05,0.00013199376054995327,1.1112616471464776e-07,0.00031247173472714884,8.283971172806659e-06,1.5505457257702915e-05,5.474693208284975e-05,6.307804479810386e-05,2.5012896840204135e-05,9.173266679179948e-06,3.981492897930927e-06,1.7908080460204978e-07,1.823349533905394e-05,6.940750295336695e-07,2.096158929432157e-05,0.0006403659763269953,5.251901272207427e-07,1.729928919580459e-05,1.038281184606582e-05,2.3184676188892084e-05,3.6444899682575027e-06,7.517381237498455e-07,1.8788741800168651e-06,1.7803690237627734e-06,1.5115963507561503e-06,1.816445154428914e-06,6.444326011711965e-08,9.387271598382263e-07,3.137592947066725e-06,7.445478718837162e-07,4.667481209308377e-06,3.0499898824309923e-06,1.0976077061131129e-07,1.9030162334843226e-07,3.9780722271842706e-08,8.718659127993078e-10,2.225509354580879e-08,2.1703672237194382e-07,4.374778317384198e-10,2.651042039225615e-07,1.6128631763479007e-10,2.557590472740401e-09,5.475088410422657e-09,4.751509613543092e-08,4.6928283592428954e-08,5.834794041259528e-07,2.676997876704945e-07,1.7868925228370358e-09,5.41819700217161e-10,1.1918726938731083e-07,1.6829792615080663e-08,1.1372980779356112e-08,1.4774642176362818e-08,4.900077379410561e-07,1.99330947303622e-08,1.1678564537653813e-07,1.2564685758498229e-07,1.3407163335088512e-07,4.8173026234721306e-08,9.817431090297646e-09,2.772255341954022e-09,1.5341372366917128e-08,1.4910045420535312e-11,3.825620573105759e-08,1.4011215243581177e-09,2.3432633611264464e-10,4.838460143652412e-08,2.066630657715507e-07,1.7846096667106792e-07,2.140581045750878e-09,6.074409375500522e-08,1.4478640331105908e-07,1.5097558092591612e-07,1.2044049091386455e-10,1.6847603367953212e-08,5.463339780575893e-10,1.7251225864489683e-08,3.831988670821573e-09,1.6889334375491671e-10,1.3794587694349048e-10,4.63989840993051e-09,8.67163294504536e-08,1.2657195380683106e-07,7.529911103532072e-07,2.3566175499922792e-07,5.888194831715765e-08,4.121797125833382e-09,2.2693336587664703e-07,9.64657033808436e-07,5.5767226420089244e-08,1.3323906866702373e-08,3.337910942091682e-08,2.8911481542159834e-10,9.517585192186928e-09,6.480116998552887e-10,1.8126753431602083e-09,4.1909805403861355e-08,9.99274487600843e-08,1.4828046390746863e-07,2.1764969826421066e-09,1.8708494975427925e-08,3.912455470711507e-08,5.81426076173841e-08,1.1484045381315866e-09,1.1607763361620727e-09,6.311873246289679e-11,8.107929216905063e-09,7.408030300304347e-10,5.078995002349984e-10,1.9003576490206342e-11,6.768843263671442e-10,1.1994783610802529e-08,2.2951438749529984e-08,3.725381536590078e-08,7.880853747366245e-10,1.1550064682452899e-08,2.720980907255921e-08,2.892402495291435e-08,1.2464264509404188e-08,1.1670185762202578e-08,7.396860901565105e-13,1.547126118883746e-08,7.69676873624281e-08,5.014333670505522e-10,5.08570063562086e-07,8.793911576709945e-08,5.755316372368924e-07,2.5147538114111967e-06,4.4042941997890495e-06,2.118754727220562e-07,2.9868690143430854e-07,2.1519229127520134e-06,4.761822710142027e-06,1.9012223712033816e-08,1.5742120745843025e-08,4.666351791082768e-08,1.0356761184771024e-08,9.74073599557812e-12,1.4715217067085007e-07,2.154005189325403e-06,2.948113420053744e-10,3.041071838794096e-10,2.9399882484071327e-07,6.717115590415546e-07,8.625962986119617e-07,2.9821234370785987e-10,1.9710761889335515e-07,4.694213391331914e-07,5.670064631146943e-07,1.6215540021846664e-10,5.474164732621745e-10,6.985334533027299e-11,1.391546045059755e-10,7.628682408000742e-10,4.056195379575911e-10,7.121834233458912e-10,6.948887645852331e-08,6.046679579263525e-08,5.715288451391132e-07,1.958041002225741e-06,2.351054046334511e-06,3.775384822546357e-07,7.785252977843271e-07,2.0994242664329477e-06,4.780324964315241e-06,5.20598009146056e-11,5.919997103642771e-09,3.019028793627143e-08,9.292599981169936e-08,3.7711500588955005e-13,7.153844627794115e-09,1.0495711832980703e-07,8.718037680655044e-10,1.8580816885105378e-09,2.330582393739178e-09,1.0015289042542008e-08,3.030190920405573e-08,7.315320793566116e-09,1.5099213435121328e-08,3.5712423018807726e-08,1.2397904924910108e-10,4.452084684247737e-08,4.6497359157404716e-08,1.7653594586164445e-08,4.6492359906391556e-08,1.2805505017476904e-08,1.2443379659998755e-12,1.4597705266794492e-09,4.860058971933867e-08,7.996183875036422e-07,7.77321797151842e-07,1.0591358190481515e-07,2.607649207675422e-09,5.993594509590139e-09,5.817991455270288e-08,1.5219137147193251e-06,1.8330101736463433e-07,1.62980902995713e-07,1.2943898008987986e-08,1.2965126194863785e-10,1.4245512519606152e-07,9.14569181498237e-09,1.5357097959967092e-07,1.9544754703559875e-09,2.8443757638108025e-07,1.8402529811112345e-07,1.1460528082096744e-08,3.0936323081043327e-07,3.1178164867640135e-06,1.11467618424399e-06,3.1367357378186966e-08,1.330688216144571e-07,8.362776318660003e-08,5.9262048601738115e-09,5.527826418827431e-09,4.052396612719278e-09,3.0644527887480066e-09,2.5462671970899464e-09,1.7810444230548228e-08,1.972700940378047e-07,9.448678062184968e-09,7.28555815676657e-08,7.275044522359053e-08,8.634659653949939e-09,1.392679882528114e-08,6.940066826777169e-09,2.348970862264821e-08,3.686051422424619e-09,1.5340881343028911e-10,1.6259561752551832e-10,4.119288732340465e-08,4.9965866999457376e-08
2N1S,N1,0.0,0.0,0.03237045114044079,0.00011207121740186565,0.00010007864582517456,0.2664682310239481,0.051619698667827674,0.0002568182587077139,7.562054359588899e-06,0.006571379744211736,7.4751704131070795e-06,7.333910047679915e-05,5.5190956869788366e-05,0.0003782046330846889,0.11271873832734736,0.16187976368440182,0.1103969771401685,0.1589635544111352,0.0035515865518127576,0.0056852443347712445,0.018047913415830674,0.062237939431866174,0.022393307153679487,0.04006974695411669,0.06266425350566784,0.138729275759633,0.04906958645638948,0.00014829876123956254,0.02947500597217556,0.008619750931760262,0.006404299237833033,0.01454920719603936,0.006141657410088985,9.493577947017329e-05,4.186059318778135e-05,9.221106583323646e-05,0.00028734228784266236,0.0017730044253765342,0.00020205130885209144,0.0005020194443936532,0.0008183756348683069,0.0005272169896848311,1.5796970315840042e-05,3.044639350258116e-05,0.00014106083075793308,2.950052022865357e-05,8.531088994634395e-05,5.8695174855127874e-05,0.0016623959699906266,0.001170580170775981,0.00021633060484216315,0.00024895556492854354,1.2926713721661542e-07,2.4983236689202215e-05,0.0017057827252222602,5.775319324996531e-07,7.637020696327212e-05,3.164070082339876e-05,0.002056322013152645,3.822057054048145e-05,6.161064538545702e-06,4.5201240408410115e-05,0.00010474287995743126,1.0636133171093576e-05,3.034860714290488e-06,6.0474747606065193e-05,7.896722696587588e-05,0.00030319758767838323,0.00019997761662504665,0.0022317731475824942,0.00014605775056431014,0.007057666567687804,1.851142639175407e-05,0.00040549627044628167,5.383105783351994e-07,0.0029856870530959867,1.3684106784150885e-05,3.30596252426929e-05,0.00015557773715868528,6.04462654285598e-06,0.0003465771610982049,0.00029089434399609537,4.502565850161844e-06,0.00013886757242254077,0.00013706690535197907,0.0027344951357122227,0.0009706430548024336,2.3496264732969507e-05,0.00022398386554733918,0.000795383151509732,0.0007947501743719165,0.000131107640345407,2.2239809649216014e-05,2.4864706083649324e-05,1.8722589641084753e-05,1.1056965565359178e-07,8.80240296896595e-05,0.0013692341512818729,2.952401798594906e-06,0.00608070588212728,0.0002825055623323358,0.000628925315405926,8.556214913202354e-05,5.514098312930926e-05,0.0004448886876349256,0.00031898183742140596,4.12244161673847e-05,2.774271793626326e-05,0.0002473442748096577,1.3092667650260736e-05,0.0008788737400684532,0.008834299853280658,8.343375854202861e-06,0.00016600144176726062,0.00026311911970866575,0.0005863271271522308,6.280800871838466e-05,7.61168600149631e-07,2.146440665340421e-05,3.512566104646453e-08,1.4476340455260583e-05,5.697450637165424e-05,2.100148634132104e-05,5.2429668497611104e-05,9.904288106921122e-05,7.314171124694901e-05,0.00018783802715560682,0.00020795006532337013,1.425665181464808e-07,5.542249853718317e-06,1.2126365320774823e-06,2.7137448408431908e-06,2.2241087505037171e-07,2.3877522914439453e-06,1.2080186184704189e-08,3.392658776135704e-08,4.091395012117971e-06,6.103035299354076e-08,6.382370876245602e-08,3.6431285075355646e-06,6.7194986261842615e-06,1.9936826520128292e-05,1.27740083910588e-05,1.1718294992135725e-06,7.080906581080626e-07,1.047570080148219e-05,5.073419706569382e-08,9.500469597689687e-07,2.0122556683155324e-06,2.4718882885021998e-05,2.154712457791419e-06,3.273358277766647e-06,3.5382264833572208e-06,1.2825420814266408e-07,7.690824421757725e-09,1.2759719374422218e-06,1.9518291649589514e-07,9.875644544354856e-07,7.118671141448374e-08,1.9719481725299914e-06,3.5382410334960923e-09,5.546422876534507e-09,2.222671330098791e-06,7.791420511438218e-06,8.097509373250489e-06,4.638828876579737e-09,3.2743311946248355e-06,6.3699292129903995e-06,7.0338147946102936e-06,9.173697579356599e-09,1.7631928275196884e-06,4.604315528844438e-08,2.185462069315136e-06,3.6194562325064794e-07,4.816373033733612e-08,2.5706454298557446e-08,3.579085916527447e-10,1.3340443296705473e-06,4.774149668484995e-06,2.4020190224849358e-05,6.8725378179479435e-06,2.6704927589271676e-06,4.865291889366574e-07,1.8481837506634236e-05,4.127673257947606e-05,8.249292932083208e-06,1.505885260932871e-06,4.5389323009015214e-06,2.183849545644989e-09,1.367174524480319e-06,2.1977015762786323e-09,8.261934381081915e-08,2.5410457440422363e-06,5.283089905105953e-06,7.933981073016128e-06,6.589651047050893e-08,1.1573538856168852e-06,2.441314277845663e-06,3.4171981178054978e-06,2.346267218289455e-07,2.422338762908538e-07,2.5104260892305774e-09,7.659341063614988e-07,1.8939626533764908e-08,8.084431790678082e-09,1.9460788536207474e-10,9.118905408556088e-09,4.81998622348101e-07,1.7471997777462889e-06,3.5055359610680625e-06,2.959888298903479e-07,3.9127112394510277e-07,1.8747281380626646e-06,2.1692725562516557e-06,8.255575356663769e-07,1.0801700240925527e-06,1.4712682183670722e-08,1.668530465792628e-06,7.294292965198679e-06,2.1738637956403295e-07,3.689929134020886e-06,9.883056626414088e-07,2.7850467547718694e-05,0.0001198490158729193,0.00019653731164970267,3.612184232215654e-05,3.428005538941292e-05,0.000260185284699066,0.0005408558226949189,2.1287179601259254e-06,1.2451773925281628e-06,3.029269454168926e-06,1.283577306443462e-06,6.99460935171814e-07,6.08177886984862e-06,0.00015830845756781287,4.852096502361292e-09,3.154288830131691e-08,1.3333417115291013e-05,3.245920453354145e-05,4.4132035045496565e-05,9.669791189992338e-09,1.1883017688951725e-05,2.785563252372114e-05,3.107042541250493e-05,1.5539205033832104e-08,6.350879622196715e-08,1.2165823903842465e-10,2.0838917258458878e-08,6.743907898787427e-08,6.041138700396687e-08,7.660118050978326e-08,4.1068323985982147e-07,8.065488361630457e-07,2.5927890600740966e-05,8.787505210117175e-05,0.00010126910477525897,1.5000453724933749e-05,5.020408498923601e-05,0.00011502268246177394,0.00027901730648194345,9.572413084413256e-09,2.522552293715563e-07,3.182180403626944e-06,1.175806298903126e-05,1.4706987627732815e-08,1.7160634424584487e-07,1.3654885471225953e-06,1.0022915830631973e-09,6.758837489684311e-09,3.370541192815324e-07,6.246419208544296e-07,1.1813451039621725e-06,2.855289675807171e-07,6.058748303061634e-07,1.1488064108888807e-06,1.6213581588431225e-09,4.473355112777355e-06,5.223115156605118e-06,1.8105953933922336e-06,6.31849267929141e-06,1.2808067590963645e-06,3.516412938608937e-09,1.1471437710852683e-07,1.564298401923736e-08,3.6547872439562923e-06,1.4713727058968118e-06,1.1529460359760435e-06,3.151528078504384e-07,2.5328406016988936e-06,9.871007297324041e-06,1.0924208870388696e-05,2.448308783264963e-06,1.1461189586281506e-06,3.351559525244241e-06,5.0016916164352665e-08,2.5795642679682373e-06,4.839471512418925e-08,1.6199291463792065e-08,2.846956137503298e-08,3.873519061059483e-07,5.039374340043423e-08,4.321812685503801e-09,1.641285466202902e-06,1.7546907521204247e-05,1.9281218031075298e-06,3.438612061756885e-09,3.8024732775809866e-06,6.827023120159481e-07,7.450228944883008e-08,1.2765574952666725e-07,1.553135020593288e-07,1.4552966609571172e-07,1.8933433358903073e-06,3.437271151707222e-06,1.7532686817922638e-06,1.2933910618073696e-06,1.1761687179756564e-08,6.965530729985403e-08,5.776490765718734e-07,3.8185987705219304e-10,1.0532610303926049e-06,5.97645859912177e-07,3.711507161607841e-07,8.819669439219524e-10,1.3415293320662158e-09,2.4406779286501035e-06,2.6045486603010204e-06
3N1P+1,N1,0.0,0.0,0.0,0.002356930837390081,0.001813343877114626,0.0331211342439377,0.05605412141722743,0.0020234115510979755,0.002500408539424459,0.0004709215529454802,1.8282262733482213e-05,2.7671211704216603e-05,0.000447343865298766,0.00045423791939258606,0.040703646044625064,0.012237238496832337,0.025344768986283128,0.006067197616577591,0.004172072848837471,0.018658390779594303,0.012110774880217612,0.08518950189456342,0.022782225237404585,0.004475869413174571,0.013836021138041055,0.03421533498188589,0.01100926564677085,0.04720945566683499,0.007712408309815011,0.0005515517914722601,0.0065016505269246405,0.011563013275499578,0.0006448171209023634,0.00027474694916707065,0.0005127652200043187,0.016944171867652624,0.02730983715339841,0.003250395013003171,0.0007163723992560378,0.0014117431533309244,0.0001825984618935017,0.0032359851590326727,0.004369007189223062,0.0006170752163623394,0.006979617661770021,0.0007485636820148134,0.0013172065444713166,0.00015039367745317556,0.006135420811895997,0.004628131432141469,0.0023543389955151817,9.629380215381289e-05,5.203414757026792e-05,0.0012966068417950005,0.0022685757710938503,0.00275381766522953,9.202601794333631e-05,0.0011956099527345998,0.0005701299031404261,0.0007542422360784506,0.00014544149862594224,5.180987296515838e-06,0.0003228642890658051,0.0012465743934226836,6.305628618918924e-05,0.00020731931759598865,2.5923466362876013e-05,0.013492838593211598,1.3417004966154167e-05,0.0018412024084843992,1.697389833132945e-07,0.0013869782353510551,0.0004705843872860882,0.0014846035084623566,6.491718278933689e-06,2.8855776950109657e-06,4.0841817524395196e-05,0.00030278668918071183,0.000533851161787835,0.0006003260448106396,4.22697796853555e-06,0.00045233550462908667,4.959530122139455e-07,3.587156163220584e-07,0.0001058574138270707,4.7486298305088326e-05,1.5282841789421298e-05,1.1229662082001823e-05,1.6811952176620792e-05,5.0818534901964085e-05,7.59939310470692e-05,3.738585715717946e-05,5.252530414390222e-06,7.094379426941799e-05,1.834088153462865e-05,3.871811735622899e-05,0.00013519111735038614,0.0037895771720375393,0.0022312039151777263,0.009434345024522894,3.249714980002594e-05,0.0013330228156753776,0.0018102465069778084,0.00024677724241772836,6.1034500621115484e-05,0.0006509748143970207,0.00034745725763474233,3.0898710228433046e-05,0.0013876810351023394,0.00026646459846846327,7.081203127290436e-05,0.032564899217944365,6.860525423535435e-06,0.00045437917714119536,0.00023450551548886978,0.0006873139107459458,0.00012456040138575375,1.0196802983308828e-05,0.00011168267916072949,3.560067861974048e-05,6.617856931789845e-06,0.0005763070630435685,5.526512023568131e-06,6.315035348314346e-05,0.00029810686953313237,2.287982559412427e-06,0.00020711841823084498,0.00020836578065352995,7.207060768177342e-07,1.1855978711228232e-05,5.319354396959852e-07,8.844153978504465e-06,6.468209325216634e-05,3.172801248396695e-07,1.4347128609593085e-06,3.5434939551493017e-06,3.68271335822179e-05,9.55955775649997e-07,1.049200654579252e-06,1.0714020350022224e-05,1.6274086627188211e-06,6.203197553800166e-05,3.631445324936422e-05,5.909416350036167e-06,6.923403973235764e-06,6.007357322701523e-07,1.1423764401108372e-07,3.1159629245713916e-06,1.1956623140463307e-06,2.079987742487077e-06,1.3072494045474059e-05,4.262763671381009e-06,4.2554983492593124e-07,1.8275365744280236e-05,2.320916248743643e-05,9.825005422570143e-07,9.760409347414623e-08,3.091170699409673e-07,4.244536323527726e-06,5.996726673007657e-07,9.220089802752796e-09,9.148380648582588e-07,1.1875470429245638e-07,5.875281661182896e-07,6.740252800341295e-11,3.2254717563517943e-07,6.037724631369201e-08,1.3727772074645372e-07,5.394573543426873e-07,3.907261929558814e-07,4.428885309604169e-07,1.0490908430860202e-07,1.645271056283093e-06,6.841128730172841e-08,4.8459182444560156e-08,1.5010994269815114e-07,4.634871286768316e-08,1.9928818639769474e-07,1.3222471858753693e-05,1.18430452200613e-06,5.778978503734322e-06,1.560493823049569e-08,2.3073520778460477e-06,2.064301920379208e-05,1.2910396842702454e-05,3.2566638912268076e-06,1.1803680233235525e-07,8.720286337693395e-06,5.272436798264835e-07,2.275104536098027e-06,2.7700268745434187e-09,8.835519649252888e-08,2.5041082412080584e-06,1.6876550779088006e-06,3.2335697701668664e-06,8.109919757970374e-08,4.6840628220579106e-07,7.650941702408431e-07,1.2059289709043242e-06,1.1114878173401621e-06,2.853838783067886e-07,2.285458762241177e-07,4.19227971892866e-07,1.0761927038416275e-07,1.2490790979313715e-07,5.098342770182285e-08,1.7902050730711494e-08,1.1211032413527278e-07,4.508995530727589e-06,9.698585479611666e-06,6.495762515879022e-06,5.1273370882398694e-08,1.9592686184566332e-07,4.811535705862013e-06,2.743666533078226e-06,2.08292808778765e-07,1.1019590484551145e-07,2.1466294446437217e-06,3.181951440556219e-06,4.436764242665703e-07,1.1346730017791629e-06,4.484698744411375e-05,5.316275351496813e-06,1.633121133126636e-05,0.00015545153140106294,3.474364440592126e-08,6.3332624762324485e-06,8.188820626475746e-06,2.237038647656675e-06,6.813831610053e-08,5.635241953072523e-07,1.1596833493499048e-08,1.089330254400167e-05,5.9377038097441215e-06,4.812419034383453e-05,4.209895129658747e-05,1.2267768578766436e-08,5.645685665633948e-07,8.342214694145866e-06,1.5756533335409273e-05,1.582070570860239e-05,1.7257239237622457e-07,4.27914957779052e-06,9.62962575501436e-06,1.428799948577364e-05,1.1714081082914163e-06,4.247066334173155e-07,5.59106078767968e-07,3.7883634318447434e-07,6.015319076180248e-07,6.614688974337923e-08,1.6948936831795436e-07,3.778222452677227e-07,1.8535896309845867e-05,4.7481735254706336e-07,4.6980562189880004e-05,0.0001122382168805558,2.4898532529071815e-06,1.0202106612844375e-06,4.360495971411638e-06,3.770326517660294e-07,1.3390598336826542e-06,5.632226334206791e-07,9.763926049899396e-07,3.916280411075945e-09,6.040334622703369e-06,1.4847799136408213e-05,2.0531646205412812e-07,1.5800976083113483e-09,5.218488530189802e-08,4.493286936746443e-06,7.645624100494075e-06,6.759920110788187e-06,1.4511535972872025e-08,1.0393441631784128e-06,1.1896744766204392e-05,1.4201418494508289e-05,7.651522642149189e-07,3.882982974046101e-06,1.6515737220057503e-06,5.642185836762792e-06,1.7628937847291581e-06,2.9160429759755857e-07,2.8389766715264386e-07,3.0843398670654665e-06,0.0001299666696406021,0.0001506675582878536,2.295892942427713e-08,1.2710859342845993e-07,2.5689267171280505e-06,2.1417008544410976e-05,0.00011102925774597594,9.26259564648646e-06,8.308144505031478e-06,4.822742625032461e-06,2.2196153073306135e-06,2.606194869891887e-05,5.482568027348478e-06,7.385994680308983e-07,1.3357726946772175e-06,2.6192370316202584e-05,1.2745008270975688e-05,1.8705452742295847e-08,6.1200372587499885e-06,9.892531746880096e-05,2.414081825508063e-05,3.930504517413169e-07,7.185255199493312e-06,5.234822048283405e-06,2.1179048499408992e-06,1.5411696885347936e-06,9.426894198583113e-08,2.9172239734975847e-08,1.8201080274060644e-06,2.3180498684993722e-06,1.9618065696835885e-05,3.828012755668908e-07,4.929333229597432e-06,5.173521360646305e-06,1.1115404872086287e-06,8.192514959759478e-07,8.838586156301176e-07,6.42854288668282e-06,1.5158558630545826e-08,5.678118197849358e-09,1.9351232638520344e-07,8.949712082539918e-10,4.3682345740592154e-08
