atom_numbers,value
N1,10.552772959827289
H2,1.9288160066796631
H3,1.9312844304434638
C4,9.63169475764563
H5,2.070597787475212
C6,9.61805524123218
H7,2.0587498132583204
H8,2.0731654273727984
C9,9.515036405831069
C10,9.593823821525485
H11,2.0551530850902804
C12,9.459058412237178
N13,10.364699022523258
H14,1.879087631397764
C15,9.48533978271153
C16,9.51343745249011
H17,2.0750948099554645
C18,9.539842840031657
H19,2.0822008983357656
C20,9.535791219399101
H21,2.082603807762527
C22,9.519810335255176
H23,2.0813288996462074
C24,9.724839567646411
O25,10.93783818086347
N26,10.385588572044398
H27,1.8884069880186856
C28,9.589460167832526
H29,2.0399835556917423
C30,9.60856385774471
H31,2.06480481641727
H32,2.0622766959421304
C33,9.64430113218185
H34,2.0518905631397644
H35,2.0824876220906736
C36,9.686630575562223
O37,10.916285485175521
N38,10.370358002249755
H39,1.892972943672854
H40,1.8845069220507733
C41,9.756153200075484
O42,10.899313422773124
O43,10.883129496893737
H44,1.761164585094818
