atom_numbers,value
N1,10.501829412929585
H2,1.9356292261955306
H3,1.926322388503209
C4,9.633453107505577
H5,2.0906482559903874
C6,9.707254931403645
H7,2.077225193893217
H8,2.0899561486232323
H9,2.0706762720383103
C10,9.74291675402185
O11,10.955879681645449
N12,10.387100300953353
H13,1.881575423622145
C14,9.593382743037187
H15,2.041610657026914
C16,9.708178261358972
H17,2.0715390921720482
H18,2.054040580146869
H19,2.082763956365512
C20,9.736924441209977
O21,10.927320880038781
O22,10.918582458884758
H23,1.753728605123944
