 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,H23,H23
1N1S,N1,0.0,0.02348442512236293,0.00014685429663829908,0.0019789859937315857,6.994770965040864e-05,4.895882352973224e-05,0.0002159448763727756,0.0036034840110488187,0.00046578276394804163,8.301989713239977e-05,4.293111245556869e-05,4.581459973007629e-06,4.1365848350405354e-05,1.8575541889664926e-05,0.007911452853783363,0.0013685052542571352,0.007854907853525495,0.0013278817175582658,0.0011524347922105826,0.0020594181681063972,0.00027905884258894176,0.001011642471196783,0.00791629575925401,0.0006188079468498753,4.8676022716520606e-05,0.00017131069320419634,0.0006116942235314671,0.00025337158378407887,1.3815710180942187e-05,9.025355096969889e-05,0.00017789625093866945,0.0005176044954659786,0.00018636959319873192,1.7473034692239153e-05,3.6198881984639275e-05,0.00022635308463248016,4.819489586238568e-05,2.4480121809666855e-06,0.00023258818576854523,4.012366957351077e-06,3.4788167739829845e-06,3.2426547917907556e-06,0.0002546505748253214,3.9373714396773174e-05,7.900269688443373e-07,1.9587977619250907e-05,8.028760550488068e-05,9.958327069847783e-06,6.765809459219341e-05,6.451796528139653e-07,0.00016247615168918372,0.0001145532861215326,7.458676926508367e-05,3.787616563100116e-05,8.490185767762171e-07,2.999573573525538e-06,4.622306604140647e-08,4.000004883764063e-06,1.1410021429014705e-05,4.164922295935014e-05,1.1058367701544114e-05,0.00013413249047278253,6.0311301299909026e-05,1.8940938366629467e-06,5.747100497166535e-07,2.4582668733952318e-08,9.703139258743221e-08,3.091522231435384e-05,2.032099900323159e-06,3.147518406576566e-06,3.2668793226164894e-08,8.2552469358399e-05,1.5426661745809866e-05,3.277027380566011e-07,4.638994838712662e-06,9.713857283655258e-06,1.2733779872542428e-05,6.873362586035103e-08,1.6187171134052214e-07,3.101712019171199e-07,1.014726505668695e-06,1.377505451372052e-08,5.349166452839338e-08,3.2145592567811576e-06,1.3534184957197937e-06,6.897450906651059e-06,7.019150030096455e-07,1.0459147503638633e-06,6.015570735984355e-06,3.5555112787299947e-07,4.33092375984323e-06,1.1746465626572e-06,1.792138696332657e-07,4.940919509643926e-08,8.99366952022973e-08,2.9446465213411877e-07,9.504061055931601e-07,9.52484102700879e-08,1.2331589027692047e-08,2.9803404610895257e-07,6.22561143748257e-07,4.057975295790328e-07,1.5782664064545315e-10,3.8513607258927607e-07,1.0681154694047734e-07,1.3572478174683766e-06,8.481298212625887e-07,2.1368191605031228e-08,2.5681524129517186e-09,1.4310566842645756e-08,1.110381248059511e-08,3.192750519520615e-08,6.364649296486391e-08,5.966492767628395e-07,2.7034218613719574e-08,5.62299251605225e-09,3.1064855132711955e-09,5.14481834912317e-08,1.978129930968464e-07,1.092065549102017e-08,5.3382507081423114e-08,2.6800990182707096e-07,1.0272461636873231e-07,6.891814896547999e-11,7.20691700761833e-11,3.2543900907455736e-10,4.087388177920204e-09,6.043566480595786e-10,7.750606156875506e-09,1.3459290348905029e-08,4.209863568860328e-09,8.234723758437923e-08,2.576060920134182e-09,4.934208597262568e-10,2.5801411285275577e-09,3.565410189310114e-10,2.7995978868489146e-09,2.1837331942720084e-10,3.438250351095462e-09,2.706356172499369e-08,1.1569493141294629e-09,1.2649381542217952e-10,3.6920008827934225e-08,6.6039311796828315e-09,1.6232182264985795e-10,3.808106913139042e-09,3.7916797479553566e-09,1.4300309270076639e-09,6.064493213164823e-10,1.1365752783376593e-10,9.577392212634095e-10,1.2354992584562297e-08,4.990904889368153e-08,2.3526514070226767e-10,1.4101499967722475e-09,5.277614456566937e-08,1.4402295356319428e-08,5.471948588686715e-10,3.8552661063562255e-10,2.647525948473728e-10,1.414856121151331e-09,1.3744158589013011e-10,8.9054108531883e-10,1.3684720023832142e-09,7.478748731415408e-09,9.728218230975472e-12,5.008812253848305e-09,4.039603318517493e-09,7.110402489018952e-09,2.976545676602882e-10,5.7315707735483556e-11,6.179223799307465e-12,4.7075121578643575e-12,6.264936486255479e-10,1.195620547012055e-10,2.1462069621502877e-10,6.798910323624341e-10,1.0572775988038075e-09
2N1S,N1,0.0,0.0,0.0032394492391119023,0.036559257590841554,0.00027194709815203666,0.2631655568110345,0.005006338605569205,0.05912596676487736,0.002985084247282277,0.0021043087681731354,0.0013978170831554504,4.961041830764401e-05,0.0024845368236590115,0.00011926206848400511,0.10379026260565194,0.1567725502183901,0.10491626077458216,0.15731400306286458,0.0033638543696425938,0.00520736455322357,0.003436578508316135,0.008377991021908393,0.08195582288989733,0.04062515502433239,0.011069426724447773,0.038132175314527395,0.18308759137373842,0.014846089337015922,0.001139047137885818,0.004966540881828463,0.010199802077542897,0.027537805325848153,0.00581194396509499,8.466790904204657e-05,0.00023094416971081166,0.0032975433256479114,0.0005074541252398923,0.0002781758254983835,0.009271429573116219,1.3455635470727145e-05,0.0005493608327000743,9.110071289031296e-05,0.0005784197667306756,0.0009288738229371596,5.600679930495289e-06,4.595080520530814e-05,0.0012880938854402668,0.0005148219410679999,0.0014699647153988415,0.0002881094450821742,0.005252169810732177,0.003983080008024054,0.0014355906976875055,8.301137897914757e-05,3.7559859744629165e-05,1.8519269731953614e-05,1.810362318721559e-06,0.0001478072898870586,0.0011099379325090197,0.00018728271857249013,0.000134867014625506,0.001325323813741175,0.00025378247267848764,1.0674905848162553e-08,9.81520484710785e-06,6.678573683127631e-05,5.665312935221323e-06,2.2329355065853207e-05,1.047679577736993e-05,9.359114535367752e-06,1.8247426909034914e-05,0.00224699753245039,0.0008675662590911237,4.923381815613581e-05,9.537723972830037e-05,0.002287358176560339,0.0014135255339149388,6.752733499038044e-07,1.5097980622824636e-05,6.826377095148217e-06,0.00013938291974424644,4.840952117990405e-05,2.50743334273551e-06,8.450456137509832e-06,3.533137060296454e-05,0.00031678233075682627,1.768514800737364e-05,3.314843321966521e-05,0.00017242881284484923,0.00018610908722083153,5.2359042791216837e-05,4.745615582346652e-05,5.026097182181388e-05,4.2781185849438685e-05,2.2602219762468678e-07,1.1203192389341865e-06,4.372812505781809e-05,4.868799581192462e-05,2.3513442943823293e-06,7.1477511429662854e-06,4.051700901452904e-05,5.1079831651534846e-05,9.442928257108463e-07,6.823129314881271e-07,2.0081311462583074e-06,6.398749192726427e-07,9.140314649602743e-06,4.50341482349792e-06,1.835791894055916e-07,2.6479945480772926e-07,1.0637837485338864e-05,8.432084871223822e-06,2.1057407768587666e-06,7.218172584977367e-06,1.6256778856416076e-07,6.807164654176745e-08,1.0369710512492247e-06,7.726647186512281e-06,9.022731882968316e-06,1.4808112958064612e-07,2.6435716873329795e-06,8.053820846676274e-06,3.9014499546574655e-06,1.4606812204220887e-08,1.6109098721628357e-08,3.253909919287423e-08,7.826559245138753e-07,3.28298089158352e-07,2.490350109241035e-06,3.503015535422094e-07,1.1311874548169953e-08,6.04255654668151e-06,1.308507302510975e-08,2.658732034532818e-08,8.663771411399068e-08,5.020552169554549e-07,1.691329511999129e-07,1.7579162392422631e-07,2.989692910126962e-06,1.7756274059976818e-06,8.609936319459166e-09,4.770500172668335e-08,1.6701933089890986e-06,2.692207441423733e-07,3.140316895411388e-09,6.490602344477736e-08,2.0209173228202815e-06,6.090821846882477e-09,3.780532109587398e-08,3.565267343574874e-07,2.3261081949499385e-10,1.2878366297819355e-06,3.4682860290402573e-06,8.305579335399216e-08,3.8750328723580196e-08,2.3828642459200466e-06,9.790792474539955e-07,1.670815974463835e-08,1.8959632308579444e-08,1.5480339343731941e-07,3.2647056902312954e-07,2.3693414119563272e-08,1.1098446828228248e-08,1.3789761332816397e-07,2.0876266537683819e-07,4.4638226670556946e-07,8.825610651186366e-07,7.037427085521131e-09,1.3957928013397236e-07,1.7491710746497802e-08,3.9878367985579644e-07,3.953315896865206e-09,1.6753012754833208e-08,4.852321211501476e-09,2.8837405352533096e-08,2.40212953972474e-08,6.38907668992772e-08,8.640818860428112e-08
3N1P+1,N1,0.0,0.0,0.0,0.0052478804165811965,6.357323907302259e-07,0.003235274420692491,0.2655104201405547,0.006668179497757887,8.601480807612916e-07,0.0011061369991918202,0.0362833422810005,0.03463684692507951,0.006693339223136308,0.0018088340996307295,0.27268566403899674,0.1623064711473856,0.24535337297362236,0.14513924013327184,0.000390439312927926,0.002532542557968309,2.1142696255971316e-06,0.002636481115730671,0.017138477212816472,0.0004909206812957478,0.01814637344027048,8.047808130218215e-05,0.009433785310739573,0.00220498709785244,0.0009712571009790061,0.029286960543686735,0.004058683963232834,4.5811647275462164e-05,0.004864176435095846,0.00064396657889354,7.547704142973899e-05,0.0046851226190725015,0.00047482218494865336,0.00033029446861831957,0.002028720624583702,0.0009226541619140605,6.940004556188484e-05,0.0004764005699846585,0.0008945346035957868,6.151969347722996e-06,0.00013861863733999336,1.3807787957453854e-07,0.00014480912265724122,2.6600574547952505e-05,0.0005808543288123857,0.0001375399152219181,0.00010708096073042128,0.00017860911045808336,0.00013714141586840256,0.00019750348493419168,3.1152268989975695e-05,0.0005562604226603263,0.00013243216935343582,0.001038219208694624,2.7535702429748454e-05,2.171196999967151e-08,2.3186714903644656e-07,1.9953085123258774e-05,0.0008502293305858721,7.868474246541801e-05,0.00015428972110731465,7.89467337138916e-05,0.0003760014161970915,0.001088288368337409,8.311185425657897e-06,0.00010765329445572291,0.0018379034784805626,0.000915261448843907,6.98423895704181e-05,4.992863403607828e-06,0.0008951479785350713,0.00011251071382556432,1.8051022054876853e-07,8.769532140462388e-07,2.6790829164013985e-06,2.5264760876719805e-06,9.361866853252465e-05,1.2116371587822528e-05,1.1503111385868792e-05,0.00048560675494124794,0.00044725940805045994,0.00012559741704887273,1.813897284863586e-05,4.014665463980549e-05,9.753270240020484e-05,0.00022255427607964506,0.00022681652972433852,0.00011251010590118682,7.239188322283319e-05,2.664500479943044e-05,0.00013522177560343351,0.00014187379980290515,3.9781040555908476e-05,0.0002792965306697148,8.523121624026686e-07,3.875014812404487e-05,2.4139232661646304e-06,0.00019055691584579648,1.0746231904334991e-07,1.013162850904692e-05,1.072738707641463e-06,2.3140339870053594e-05,1.3568869309921183e-05,9.248986349019717e-06,3.624262089796382e-05,2.282599074199254e-07,7.84213764659647e-06,9.294345071353405e-09,7.32962558513961e-06,1.0056933295476966e-05,5.889262568725684e-07,1.7765858774776433e-05,1.417234433143122e-05,1.5437461344802728e-05,2.7839088954095814e-06,2.5947067534559665e-06,1.7115102934894821e-07,4.959008403915277e-08,9.65224693505462e-07,5.244729472941856e-08,2.5617118959431195e-06,7.583032002322909e-07,1.4364847167325223e-05,1.693242384748217e-06,1.3337990826478574e-05,7.871598178166295e-06,4.409117066117574e-06,7.673899314664112e-06,1.0607455447342318e-07,3.4953267347148653e-07,3.991161401373233e-08,6.177131344209386e-07,3.529676995128739e-07,1.0565907646586936e-06,1.0702236279414024e-06,6.212259440196988e-07,2.1580099707207978e-07,5.550054517300396e-06,7.083232622662194e-07,1.687463437871628e-07,2.5689065838996328e-06,1.7065400226279337e-07,1.7264458995747134e-07,1.1716942666772923e-05,8.733058054488652e-09,1.734458283664253e-07,3.8014608350067647e-07,6.908822047790864e-08,1.9905189545532664e-06,1.458151839273114e-07,2.270370100809771e-07,9.836449357258914e-07,5.437032903898853e-07,5.053824980727484e-08,2.2281330425144574e-07,1.3933422393641592e-07,8.352085689722344e-09,5.4900750612318916e-11,5.658634805172369e-08,1.855761798008615e-06,2.9732184270159223e-08,7.195038076446281e-07,1.1858132773490127e-06,4.889198934598937e-07,3.115738862469186e-07,4.5749524169025335e-09,3.375225965385198e-08,4.523839574055444e-07,5.206800812729284e-08,7.401746211499471e-07,1.9744551527089982e-07,1.5385690739222468e-06,1.0871422237990203e-06,1.026684395277755e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.00017189982524801195,0.03803242418304764,0.006247343607717948,0.07601024894086139,4.249142325996047e-06,0.0007215384456689122,0.0010325536745783293,0.001321054258107024,0.0018415331343784036,0.0006020375079924811,0.017335188803819346,0.0027194410774638023,0.1528279967555326,0.05313595624406098,0.002550802621420045,0.011562975431330003,0.002179632716764246,0.0005792213693904813,0.05847314037053275,0.0014895330619362213,3.95760172646753e-05,0.030756942470943294,0.017358168633002435,0.0005808531100865988,0.0019520523482039476,2.3817355860433764e-05,0.043059895153162664,0.029945493288717318,0.0012531422366652833,0.0002180941214389165,4.223479569498423e-05,0.003411064593040969,0.002504959689612285,0.0012408620225259348,0.0002977068744236533,0.0003222321166966857,0.0008755658352428419,4.5650564757693246e-05,0.0016050411218979654,2.0688569171145588e-06,0.00020261803071774942,1.5171598987562263e-05,4.721185568490327e-05,0.000541915141256899,0.0001106204759686591,7.666779408666002e-06,2.265510001819848e-09,0.00017628636594668734,0.0005907971979421944,0.0023813040582134626,0.0005806064363649277,0.015322243122744883,0.000580609558362255,0.025396442251646167,0.00017067372296120098,0.00153386674404965,0.0005168830993595996,4.5042218229873754e-05,0.016200522955090335,0.0002297764702063887,0.00019727811414282925,0.00033323343471725053,0.00027748494231571996,0.0072309318250236565,8.845372757360082e-05,0.001464001271478832,0.0006818773894057273,0.0040501536851644815,0.006837637125637563,0.0008861554308614572,0.0008973985654998629,0.0006659799791703946,0.000957047970050251,1.019460026507879e-05,0.0003203308599031285,0.0002584609430746898,0.00043239605211753407,0.0014938988332491299,3.123314240860431e-05,0.0013050194404851112,0.0025716224940506294,0.0003972153070814777,3.4016307832729353e-06,5.019393138061545e-05,0.0002658312860024381,0.000655377842506244,0.0006155418365811904,0.00032465016447691397,0.0014130717772933288,3.5960702151616175e-06,0.0007844149507523213,0.00144772556967121,0.0005242987222859874,0.00012636805846222288,1.788205763753048e-05,0.0005172679025990945,0.00010625200085989661,0.0010519505177328803,2.4878184601728748e-05,2.8926218665237258e-05,8.567246178259325e-05,2.3677250380771397e-05,3.491570993041648e-05,1.0513238733800279e-05,0.00035671971095130317,7.967854184820489e-05,1.0089666606649672e-06,2.3051309641752837e-05,0.0001696675291267269,5.57195111872133e-06,8.445478056895439e-07,2.0566459112636437e-05,2.9173170190688325e-06,2.0031206312332017e-05,3.257522670541135e-05,3.3882417889152805e-06,1.259296302791313e-07,1.2418370776146048e-07,1.7024788838693183e-05,7.546443134831549e-07,5.166640823617286e-06,1.8341697229917742e-06,5.773650497098437e-05,9.43188227031655e-06,3.604858020711532e-05,3.7982960409355115e-05,5.694420935231648e-06,1.215045686286942e-07,3.7979797196108223e-06,1.5594287949838304e-07,3.0612914649896794e-06,7.214032708624529e-05,3.271731394693944e-06,2.457102595609939e-06,0.00012272445086125572,1.348776336751456e-05,1.1740129703508018e-05,6.587192295937072e-05,2.437796249310509e-07,4.451347065392852e-06,8.274004904107457e-06,8.413761483527793e-06,2.3273168898052532e-05,7.474782612404418e-05,6.095951810003442e-08,4.198788992049174e-07,1.618949040604889e-06,3.3364949745262606e-06,3.638328884836284e-06,4.5742110854618545e-07,4.106311262574991e-06,1.1592062345577858e-06,2.058903800339351e-06,1.7399291851738496e-07,5.927645423398076e-07,4.496007122156698e-09,1.137702349662817e-06,1.0131676142499657e-06,1.0921557904719492e-06,2.908784870836456e-05,2.530325665883737e-06,2.509818770590755e-05,1.7549759596224845e-05,5.1590776073418e-06,3.798853386527412e-06,1.7770301097286278e-07,1.5306778067269988e-10,6.3382236548115145e-06,1.9377217341798314e-06,3.7033022401988802e-06,1.8473115666051143e-06,2.5061325032327275e-05,1.3317371803100997e-05,2.6361181566958436e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.001982831041588806,4.371386088664053e-07,0.0004279724355602532,0.2900616966788716,0.022481651358456256,0.0018045995213762378,0.01113006079976131,0.008837707440247922,0.035266641915649544,0.16421997276583422,0.107152428136021,0.09086767821959807,0.060881473696210886,0.012874742472961609,0.08819523258320672,0.014789710809310463,0.053283472673865795,0.2804894268212994,0.03733059610638545,0.007941505252332615,0.022025555557532606,0.10685227170072453,0.00812191500367132,0.0006316751118276009,0.0046730946224486924,0.008407718644864781,0.018533449470105712,0.004259326559018284,0.00024100130655346774,0.00014265649468003794,0.0031077405545674175,0.0018763871286733291,1.2280422811095093e-05,0.005563101766204337,2.8610644179583034e-05,1.0145186270182904e-05,1.1140611984039595e-06,0.0010245580476748728,0.003688092318085978,0.0008162854094537764,0.002407402774895928,0.0080024346180676,0.000148970820269545,0.0014164408087657954,0.0003645183603691038,0.007715468267317949,0.0037182676477023335,0.0026531617550538122,0.0005467923429725019,0.00011897699682328344,0.0008865145612380054,0.0006428638231215089,0.0030501148143251555,0.0001526075131561555,3.5559229827342165e-06,0.00019204015408913477,0.0006521666589955899,0.002284305567950895,7.651450922629977e-06,0.0004168209296218084,0.0006997803062900321,8.689953756424451e-05,0.008744424894274738,6.724950107894756e-08,7.1544995532413225e-06,0.0012427879596881297,7.286196693678804e-05,3.3381559707557074e-06,4.886577036344875e-07,0.0006310753465705865,8.387094274331375e-05,0.00011703654680683684,5.074076209887757e-05,6.282159972226253e-06,8.935377208252326e-05,3.873386853525673e-05,1.70668935959295e-05,5.2693228036693185e-05,0.0015717477122598744,0.002119381907764062,0.0012487528839741913,1.0157025576162937e-05,0.00034615894718514895,0.0005204383948220759,8.537314323042722e-05,0.0002898948133500667,0.0001029271725334624,0.00026328980954937187,4.542871764545708e-06,0.0005230311974113722,0.0002395028125474763,0.00026706096533946067,0.0001291998896206792,7.3516008021190515e-06,0.00019767858094343893,3.3987712919625324e-05,0.0008108013707408546,1.2491350767973586e-05,6.6199824382273675e-06,9.662089346385017e-06,1.1946630716686002e-05,2.8589843439341678e-06,3.1234877770902614e-06,0.00016926506441383715,3.443697552674152e-06,1.0998528687800047e-07,4.314156943685532e-06,4.2594566814102564e-05,2.216886147987651e-06,1.5785324829487024e-06,4.3984199554092385e-05,1.872410798497981e-05,5.4458007050506296e-05,2.5202187174500068e-05,8.424536674933591e-06,2.019473154923901e-06,9.122008783890578e-07,1.2588634604515647e-05,1.3689044477960266e-06,8.396971195478997e-06,1.0474569656082622e-08,5.2281905198681144e-05,4.7675946630576505e-06,4.7065177778193856e-05,3.1332338815470706e-05,1.1780943630412821e-05,8.825039929938328e-07,3.1605679344792748e-06,3.8749130260029574e-07,6.651762389786597e-07,1.1297206095495227e-05,1.162483442840312e-09,7.727043729310878e-07,2.8930744595978553e-05,2.956998510939002e-06,3.407422175527586e-07,1.219505997429593e-05,2.9725334638186496e-07,1.130448705533027e-06,4.686491432259743e-06,9.974249830513315e-07,5.704110496829173e-06,3.2546408377687186e-05,7.444311833637585e-10,1.6521730650254085e-09,1.2350493472368385e-07,2.9102738574593445e-07,3.749505630423755e-07,2.2381018460748692e-07,9.71905369961945e-07,2.798231424350206e-09,4.348678928067784e-08,1.6746902820052867e-07,5.234438855694634e-07,6.159901477786889e-10,3.483419117600306e-07,3.358633740013772e-07,2.603064734874039e-07,7.602625669456131e-06,2.5049462060167116e-07,6.605108069379639e-06,8.147546649350801e-06,1.0730763322364112e-06,7.753098945073589e-07,1.1701149826848223e-08,8.599833734024287e-09,1.848551254957087e-06,3.037607736455783e-07,1.6159619926625624e-06,1.000514083138171e-06,7.074915939320192e-06,4.703839795006104e-06,5.580700762841673e-06
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.004177030896763689,0.05446756841386424,0.0024403600643476686,0.001958435292588989,0.001311174719559327,3.109708704585046e-05,0.003019699295602196,0.00012265825016100074,0.09568547930167792,0.15018295107805235,0.09470186739699527,0.14984403963853987,0.0002622533773850577,0.022219296840080283,0.0011093221880011939,0.0048829245429877766,0.0440521007691439,0.06838309713322932,0.006740412058859668,0.030873571205998207,0.14127512141491305,0.011323434523137443,0.0009888367497936645,0.004325225925244647,0.006283305044026299,0.022963698934116206,0.00012973836405905104,0.005314487277348956,1.749043056831212e-06,0.0007466783801501897,2.296816692393122e-08,0.00023424597978749517,0.0020764608243548643,0.0008881471454449397,0.003149333368735796,0.000182424821104199,0.004579712332208441,0.00019046746799378234,0.00012125683955988009,0.00034202148074302663,0.0006889432646466354,0.0001751630037201135,0.0005934057250356339,2.655376492022299e-07,0.0018892430000709837,0.002506206742137085,0.0004696696069705908,0.0008045974656210042,7.201244661825257e-05,0.001025931700476601,5.599109977438843e-06,0.0014523526484016003,0.00023741368918628325,0.002426052955940783,5.2004922369786044e-05,0.008114343207882069,6.02829061242538e-05,0.0001927768405978192,2.3397165140881526e-06,0.00012546756904652234,0.0001648176799813328,3.565312436726309e-05,1.9838989628873094e-06,4.3303588270759974e-08,0.00027156503321590364,0.0009763420909902898,7.388401095376196e-06,7.700264057497463e-07,0.00055549514659603,0.0008001951863265688,0.0002757809232951658,2.5291545968642026e-07,1.7297407108873841e-06,2.9673821388964683e-06,4.141020022663255e-06,7.649062315384647e-05,1.0261377747511347e-08,1.955254323782185e-06,7.147418774611225e-06,4.303686679474339e-06,0.0001784769366306449,8.077207574253009e-05,0.0002978929556496368,0.00020405976761539435,2.626444582132237e-05,5.369742481775575e-07,0.00014126359094412955,2.1965365484488686e-05,5.463018847629009e-05,3.2766671820727566e-05,4.440348680301298e-06,0.00011258378890977028,1.3345542462239735e-06,2.8893642157967747e-05,1.8434691315682983e-06,4.095967249639898e-05,6.774838400502858e-06,3.3751472267695704e-05,1.097586176168619e-06,5.3807439828190695e-05,1.6699399405517568e-05,1.6572923324797983e-06,2.628262965043149e-07,7.439087175153958e-07,6.1527379857651e-08,1.6579266329364017e-05,7.162346138400721e-08,1.09191023391908e-05,2.0250580168301724e-07,7.05280145396614e-08,5.586111564426233e-07,2.3448956851801483e-06,1.0570172288115742e-05,4.540951956677475e-07,6.5202819241605425e-06,1.0988963393909756e-05,7.089473861743301e-06,1.3185439406981914e-09,1.3387389667940397e-06,5.285616389016923e-11,1.0762225823857108e-06,1.6432782583564176e-06,3.134513937297356e-08,5.528651039199417e-07,1.0992892063299564e-06,1.0012796732628004e-05,4.769438133322979e-07,1.0837918695827398e-07,7.856132056005549e-08,2.0249085332935124e-06,2.2368419561047403e-06,1.4101475986905143e-08,4.264580491408765e-06,7.348163593157153e-07,2.0650608245631474e-07,4.370126310160316e-06,2.4290041573671317e-06,1.064553673213453e-06,7.935652790447278e-07,2.3412816529955194e-07,9.357465247106234e-08,3.766011691608284e-06,1.2201341048623249e-08,2.92304350946182e-07,6.056484189720379e-07,5.507861254638868e-06,4.152806905022288e-06,2.1708661357422443e-07,1.7171850696939828e-07,5.808592199230134e-06,1.6968503371295185e-06,1.492897465649179e-07,1.8992555084196283e-08,4.023947597353583e-08,7.203340035566441e-08,4.0422669655981736e-09,3.127920944479001e-08,1.05361475899457e-06,6.591474570605271e-07,3.5183731661447837e-07,5.007208372376226e-07,4.5069705878475474e-07,3.863546016447117e-08,1.4790133562314622e-08,1.7613954739204019e-10,8.745388568875967e-08,3.2993808130044044e-07,7.058040902840901e-07,1.773677418270836e-07,1.249469299358097e-06,1.2302237548666994e-06,6.066368161139479e-07
7N1P+1,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008066642389537915,9.235794036843714e-05,0.0010925407288375766,0.03500556788880682,0.026308238978528964,0.005891172650709597,0.0017016910457754442,0.2354048265816453,0.13706493968508493,0.2119135247205275,0.12668016551326788,6.06833228111725e-08,0.00697047644236326,0.009610504869903558,0.001779706764495348,0.012349883959763552,0.0027708089409497205,0.04244583219160081,9.0874583076328e-06,0.005532032156278621,0.0013885229597530024,0.0022767131045657862,0.021526332960275063,0.0030220409539956083,9.54339325121012e-07,0.0004515145840557899,0.002400879406392775,0.00013356418637555656,0.0011288979448207392,6.659567684819123e-05,0.0001649432137038609,4.429390590665605e-05,0.00012153723665964122,0.00029425215257949944,0.0003887253849699235,0.003997598081137532,3.796032768788038e-06,0.00014733976932324033,3.456200829154987e-05,7.939007468293902e-05,7.574187313341696e-06,9.540941663344071e-05,0.0005327550413629645,8.509656370314644e-05,4.0679185939751505e-06,1.323621991122792e-06,0.0005684539909140973,1.7809412611313746e-08,0.00011333239023914032,1.902501786021915e-05,0.0002119754663816309,4.315636851615068e-05,0.0001772832109745437,0.0003501761019797378,0.0006898924930061057,0.000982990805076689,1.1148299607910417e-05,6.665230632973973e-06,3.1173852950150405e-06,2.2673018363006392e-05,0.0008138228563137062,1.1427994381918438e-06,3.489787785193599e-05,0.0005135155306428274,0.00029788862260238247,3.2564097196541297e-07,4.3934547244717237e-07,0.00015127523229718776,7.4896349446795796e-06,3.876299797678229e-05,3.881651317927393e-06,1.691210169441071e-05,2.562369565417555e-06,4.733913598498063e-05,5.972796243147727e-06,4.244861053770421e-07,9.962190072521082e-05,0.0004096308372458779,7.982553844154694e-06,9.450893894191736e-05,4.22840021219173e-06,0.00021639296647135708,0.0001877533855183522,0.0001474260477798417,3.624112419631231e-05,3.476980694938625e-05,1.2078963616879435e-05,5.9076296387239324e-05,4.8732261073602956e-05,1.5298767808147318e-07,0.00012584656095215863,4.690703203635849e-08,1.00879194988579e-05,1.6667485387422687e-06,6.938923361676785e-06,1.4717166587630004e-06,4.3436097278970465e-06,3.497553291431643e-07,3.7025005283908285e-10,5.12674373442934e-06,8.965709959785073e-06,4.9807368838417077e-05,2.5315681329018958e-08,1.168692094544177e-05,1.1507724466675029e-06,2.3931771730101303e-05,1.184356873507042e-05,1.766374793099601e-07,9.776884883461179e-06,5.48120596244317e-06,3.3329759712152907e-06,2.2747817673973714e-06,1.145585482031919e-06,2.1127584126645615e-09,5.493385684118834e-07,8.304237222311883e-07,8.488080238677753e-09,6.852906000442971e-07,1.8048278427329478e-09,4.37893729654526e-06,6.544219988136035e-07,2.354775786805874e-06,2.5363261939581605e-06,1.2569543557106044e-06,4.107917190854238e-06,1.8986926697550643e-08,1.3321491412199293e-06,1.4197498732215763e-09,1.4754824473328654e-08,1.229922664158778e-06,5.55480646369233e-07,1.2598445220390886e-07,4.4066004845078055e-07,7.281796814417874e-07,4.4488586192770185e-07,4.1793350202823376e-07,7.5346879624405e-08,4.2196797456206525e-07,4.3347010603156377e-07,1.07197611676213e-07,2.4167980852141113e-06,2.915898034139275e-08,1.6082218712298868e-07,1.323585721024756e-07,5.448301361177244e-07,1.3227853781216936e-06,1.952297350449328e-07,2.7188634676988954e-07,1.7057414707366547e-06,5.837622985005453e-07,8.803105355781327e-09,2.39443211258461e-07,4.113924978454975e-08,1.7266703844498466e-08,4.238862594263537e-10,4.432987310565295e-11,2.8883281544267447e-08,4.819199652672523e-07,2.971131296547469e-08,2.8687725972531553e-08,1.231179602712018e-10,3.033065740787322e-07,1.001801086530918e-08,1.5291858712629391e-07,1.8323789952034986e-07,6.04416361404958e-09,4.16985801443559e-08,6.564512133877543e-08,4.2518953891068634e-07,4.0446280102912624e-08,9.004051482186526e-08
