 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.023831984099035974,0.00010091800119416128,0.0005504320292870624,0.0010130284003098122,9.675585583246438e-05,0.000114696306117823,0.0017397088788706494,0.0015120240245563021,3.7571181829759714e-05,1.0368640749325309e-06,5.2594533182862e-05,2.3904054125001295e-08,9.635101275337621e-05,0.007913417399470823,0.00131445681308473,0.008124154160009445,0.0014049578310530997,0.0011610000919499985,0.0020935172440132988,0.0011775944878358313,0.007789000088036735,8.688566687342636e-05,0.0005817383586561586,8.062219584803465e-05,0.0006368568352184134,3.337097886091378e-05,0.0001412555758081302,0.00015393344529970876,8.09593394435204e-06,0.0006468763404198496,0.00013056948370726573,0.0001389619597644831,2.2836016519311997e-05,2.1480026228787308e-05,0.00017874041101495486,3.929889203790893e-05,0.00010641669275535115,0.0001688265606978323,3.2809269234768124e-06,1.5479844200028126e-05,0.0002912416102921478,7.031537573531921e-06,7.7088590817731e-06,3.3895577453896264e-05,1.32345444089077e-05,1.588069657404434e-05,5.682628534517398e-05,5.762567795342122e-05,1.2801387025973554e-06,2.6283233639540216e-05,0.00010434051615049178,0.00010939691272793262,0.0002141610192480936,0.00019362203200290473,6.364450255347265e-05,5.730498520151173e-09,3.185486189738462e-05,2.7414004843961948e-08,1.4164093175561554e-06,2.161521035465297e-06,6.862769056786844e-07,2.8472646569632776e-06,1.0961470296666498e-05,5.272435729564151e-06,0.001165056164577627,5.588395945665958e-06,3.115041339518676e-05,2.094677636255149e-05,6.550431960627989e-05,8.80681077708445e-06,1.1992390098969352e-05,7.823217427205265e-06,1.1118229790163525e-05,1.9591967270748967e-07,2.2927154436080954e-07,2.9520093750012855e-07,4.5638585441376556e-07,2.314091000765739e-07,8.741022636482576e-06,3.958278511628777e-06,3.4292449784256718e-06,6.139957382522709e-07,1.3645183871702216e-08,1.643373513005031e-05,3.8382346145837687e-07,1.6827881541003897e-07,9.489095264436642e-06,3.202073295405228e-07,2.2825522912439666e-05,2.266331168288005e-06,3.1442565254447e-05,1.986197753822694e-06,0.00018638789119262977,3.9134875550739245e-05,1.393636855628877e-05,5.752408336889836e-06,2.0398059857873463e-07,1.3826896316126991e-05,1.0700154353254776e-05,4.198807494248946e-06,7.891654136171766e-06,2.327290680725902e-05,0.00010886476109117638,2.2665863787185714e-05,8.674974245614919e-07,1.0127163012629836e-06,2.523823255629054e-05,4.9816231018073864e-06,3.7270909661324403e-07,8.042246373296535e-07,2.3031571205756052e-08,6.162016499139389e-07,4.6448534609527803e-07,6.80855938434144e-08,3.582742020169505e-06,1.3176995827812732e-06,9.826112454813796e-07,9.942846805222061e-06,1.0531493683796356e-06,8.284533641322867e-07,3.2579734832172136e-06,4.871574917908461e-06,1.0816074230701744e-07,6.375797745039602e-07,2.9380674450296684e-07,8.406232257507362e-07,3.273997617458946e-08,1.61719305102892e-06,1.8772988019666315e-07,3.268525811117584e-09,6.70505466038307e-07,1.7742879387938615e-08,6.012706610381002e-07,1.3628954458333453e-06,3.944707336334119e-07,3.1791005383752236e-08,2.309647338272214e-06,3.815601874457286e-07,1.5286390153690377e-08,1.1434755817218978e-07,3.6072146936128036e-09,2.9322976879964102e-08,2.1253713289315357e-08,1.3952443311815443e-07,1.190022718811079e-06,3.736131332088277e-08,1.8724734873742932e-08,1.6378532974314908e-08,4.6477488524487853e-11,3.052480854748296e-07,2.0581875537217798e-08,5.713728712386512e-08,8.167078791032623e-09,1.291986655438393e-07,2.0075863194080057e-09,6.465402851985047e-09,3.0867995104433277e-09,2.1279089601478063e-12,1.9470068834959164e-08,1.968283025455264e-08,2.5890942723094668e-09,2.5595733310623814e-08,2.332258830506362e-10,6.490527559854797e-11,1.1938687816126503e-09,3.145836879880903e-08,2.7561952720134286e-11,2.0323766669605448e-08,2.4916630536608864e-08,1.983815356432217e-08,2.3423507578002045e-10,8.743257873256027e-08,3.770544876324777e-09,3.2906005698052354e-10,5.606296815674483e-10,5.925075291512982e-09,2.9808628065897125e-09,1.4851695873119297e-08,2.1898527990948935e-08,2.7831801308053628e-09,3.739974394623147e-07,5.155427196257278e-10,4.189644547958338e-09,1.2755881628745414e-09,5.775299127819267e-10,1.9227227032736494e-08,7.558397463469646e-09,3.816514881904709e-09,1.496900381425803e-09,5.829741911433928e-08,9.44959066551121e-09,2.044975078163702e-09,3.7096214988707743e-10,2.5002278025709757e-08,1.1322601189966974e-10,2.370946911023353e-10,2.104414892345474e-09,7.297451531940169e-11,1.3385435815305158e-10,1.0430295516172805e-11,3.186682029365784e-10,2.173835556007475e-09,3.9108716265445764e-12,9.644827159149827e-10,1.2801826265729233e-10,2.893922879110278e-10,1.8117796152239407e-10,5.928590951498336e-14,1.1322556781045989e-10,3.1912805731337812e-12,4.2427771018704874e-10,1.9875193157936621e-10,1.6238492495102008e-10,9.190697092265054e-10,7.186138351045201e-10,2.1957613505207974e-10,4.401494724248778e-10,5.0881521218570924e-12,3.984104157694901e-10,1.7831430776382717e-11,1.0261700156277698e-08,2.52792231592025e-10,6.870806590342227e-09,3.5577231827232936e-08,4.4207357219328e-08,6.067970015344315e-09,1.5821658094772317e-08,3.4529629711066434e-08,3.6031760353161246e-09,2.629829132239081e-10,4.956506871600652e-10,4.955035798337448e-09,3.510024360053876e-08,5.624314819430154e-09,1.253601222828138e-09,1.93606020104653e-09,1.2233030100006204e-07,5.214091380878472e-09,4.358917671254403e-10,2.323935976988878e-08,1.4244785973005492e-07,1.2523428960520278e-09,1.8189061368190096e-12,1.264655324906272e-10,5.909666089820576e-10,1.146105182980861e-09,1.5521356699910172e-09,5.062616992290714e-12,1.734945520581732e-11,1.42354799059774e-08,3.236724444022343e-09,8.70430461041849e-09,2.239206597920429e-10,2.9074913587834317e-09,4.2806447275722803e-10,2.880783833703049e-09,1.5797692320962398e-10,4.665921260471606e-10,9.266115652550866e-12,1.4800333181241854e-10,5.418801241052762e-10,3.6340264131240474e-11,2.3348223354702213e-10
2N1S,N1,0.0,0.0,0.0031556634909382097,0.008387667036978463,0.0217026913976599,0.2663951095588941,0.004033586140318679,0.022182517057909745,0.032724638796074235,0.0007537406799995594,4.6724909759099376e-06,0.00222545426806553,0.00024907979306054706,0.002701120400621315,0.10771076843908167,0.1587929955036591,0.10982889410157881,0.1605587403069384,0.003475848165645834,0.005656610415099461,0.014187525655913635,0.07749102710949085,0.0009947837527688463,0.03960109356865438,0.02852349474711069,0.18801224438931685,0.006080436333891992,0.008431387214713038,0.008868381776432122,0.00025492124747317213,0.03256714701002106,0.006762228210376753,0.004607711822107952,0.00012048098596872947,0.00016414223776006764,0.0027879998733579825,0.0016986831434571137,0.004694734116134303,0.0033325610888930157,1.9593064676026728e-05,1.6624207832549587e-06,0.00206670355229166,0.00022885603398226095,0.00011109845131063167,0.0007650746172964684,0.00031681761078306003,0.00014975543188078255,0.0002751737704049795,0.0013702433467557285,0.00022408794394035425,2.756899930123069e-05,0.0006763295995177998,0.0014954515629614917,0.004097013293651308,0.004290049889103198,0.0006230518002943164,0.0003110902415666139,0.0014902845890540917,0.0016024819273292579,3.058234743091859e-05,3.594066185685918e-05,5.0879340506959636e-05,0.0002322993524221939,0.0001524422450500662,0.0001323107811939117,0.021431982540792927,4.20238800764583e-05,0.000616310635234818,0.0006391352851000676,0.0020026800850043713,0.00041569116307993426,0.0003581357331796653,0.00024913536521964375,0.0007122541221309397,0.00018626618216188717,8.792917354227825e-07,1.1647212616594516e-07,8.424339727586272e-06,4.2732281664514815e-05,0.0002611159716259248,7.394642471370005e-05,0.0001219729345720566,3.178723058550048e-06,5.557626062024923e-06,0.0005439439565013693,6.82608767554882e-05,4.588686236894901e-05,3.543739160782877e-06,3.154929461679501e-06,0.0015956530413903103,1.574613886745624e-05,9.090476060391595e-05,0.00047579628439553545,0.00016737212932627088,0.0008214333377458694,1.5409119888731837e-05,0.00012333458571767153,3.4819024801180376e-06,5.693645344084786e-06,1.8120999922821568e-07,1.9887227944437313e-05,6.328899204133265e-05,0.00040621580324184947,0.003615153444739949,0.0006902674633990635,0.00013082691916554978,0.00014144868863263937,0.003912254685137118,0.0006699691784266548,5.169595074905331e-06,0.0001808685779303154,3.0724822486227765e-06,1.3238695093509278e-06,1.0508191950142631e-05,2.8702662859814154e-06,1.1429034147525385e-05,8.559637508476214e-05,5.463618165579831e-05,0.0002838732785668263,3.369040566081338e-05,2.5160152223424603e-05,6.386597305230168e-06,0.0003499682653926861,1.551843733516023e-07,4.3851360148838836e-05,1.4499440692539167e-05,3.571841475236148e-05,4.164189918887118e-05,6.5614004494563e-05,0.00010929564433226346,3.400114954033029e-06,1.5885758684941464e-05,8.738171031197339e-08,5.3415133148604355e-05,8.859658891058331e-05,7.757353088777563e-07,1.8112318667107274e-07,8.914779058954991e-06,2.854816953945516e-06,8.124719808044745e-08,1.8829212229842796e-05,1.5994045148293168e-06,3.384834121433755e-06,2.8853199856015976e-06,4.382275628156407e-06,2.1282470370920237e-05,2.817643713903806e-07,1.6615442017808846e-06,1.149638425346211e-06,8.271262412762326e-07,2.345851540352939e-05,2.547097364136164e-07,1.3149057100925177e-06,4.4310971381023023e-07,7.121547074273593e-06,2.6087827476040104e-07,8.520994891902944e-07,5.395284881082318e-07,1.5460611124673562e-07,2.172121565502394e-06,8.837288425489476e-07,2.3840915019945896e-07,4.334193351329674e-06,1.8926824996157166e-06,2.158881073910379e-09,2.3374405078158134e-08,1.919153019613873e-06,3.0585248067538373e-07,7.233673873230373e-07,6.855183611875759e-07,8.269518625425576e-07,1.3721035996283604e-07,2.7103004716089174e-06,3.2437550112618396e-07,6.477249225866899e-08,1.2820598249696502e-07,8.079581879094633e-07,6.325719879018976e-07,1.1385786358175665e-06,8.257977448522524e-07,4.4071275784318686e-07,9.464083894794584e-06,1.4080412391592745e-09,1.2618785127926913e-08,6.0972031867834176e-09,3.754857980098336e-09,1.202144734868682e-07,3.8220106279851507e-07,1.0829072349949342e-07,6.772140048738606e-08,2.11351923562475e-06,1.797342088494247e-07,8.211208424313554e-08,3.3171070334958586e-09,6.238057386198648e-07,3.381350754949608e-09,2.30348375929168e-08,2.019203677594561e-07,2.993794989691878e-09,1.4336856146712762e-09,1.1008971512183052e-11,4.3721026798948515e-09,9.954490565178276e-08,4.320410695868304e-11,3.4117729530436236e-08,2.4320980784864332e-09,2.9268721224440242e-08,2.2916655240123873e-09,7.068656771025417e-10,1.0338887523886342e-08,5.791764845497482e-10,5.631586241783282e-08,1.639237323658449e-08,1.4150812521762646e-08,4.2834249480705466e-08,2.4760010042257363e-08,9.070939999133998e-09,2.3870922127855465e-08,1.8242252153299887e-10,2.5316067908676132e-08,1.1115478826262404e-07,1.4108966688297642e-06,2.149754712021945e-07,3.5563272007266278e-06,1.2727396692113757e-06,1.591963310065836e-06,5.788267287698545e-08,3.787488527251526e-07,1.4197822673089888e-06,6.387093289816903e-07,2.735379169838126e-07,1.1952222767064313e-08,1.2620753642167415e-07,3.997641766728677e-06,5.4055732112701094e-08,4.345087831758576e-07,3.155718708569566e-07,5.337938750127336e-06,5.944054568551849e-07,1.2758858947137242e-07,1.5104209851735106e-06,3.805342108531562e-06,1.9118583605148842e-08,2.343703009444198e-10,2.3201357546298595e-07,3.506240919826098e-08,2.1910451231121897e-10,2.5053168162259e-07,1.4009484905486147e-08,2.248254284964446e-07,8.20785454269668e-07,9.474368876105643e-07,3.9753351677163096e-07,5.669143332553972e-08,1.451702891230866e-07,1.6088060084129552e-07,5.204661395197263e-07,1.0225600810542801e-07,2.162488033086163e-08,3.1092215468930817e-09,1.0856941079495641e-07,8.458524547449997e-09,7.818505665113662e-08,1.97258944290013e-07
3N1P+1,N1,0.0,0.0,0.0,0.005481318072046992,0.012420907616699672,0.0024461620909699278,0.26122424826408386,0.008330946294218045,0.01169134406210226,0.048475423496588954,0.0018389966842902172,0.003850720318772094,0.00134146560716486,0.0011216867131742525,0.30386071479840737,0.1982193391190199,0.040547406512323025,0.02027947778763961,0.0014765969168586413,0.010221351883232366,0.002414445200026538,0.05927606685716258,0.0015990568451496046,0.00526785781633432,0.0062926369138960325,0.03953375611026777,0.001299687691839857,0.01652610173443092,0.014662778377893648,0.0006704510253032758,0.011439945348842517,0.0040480593442489,0.0077957916729261,0.000594600468165396,9.743298645004117e-06,0.0004496879023845324,0.0001946971299657818,0.0007589143936352905,0.001460285191603461,1.0524247758159078e-05,0.000181596341482404,0.000519912877505746,4.195317303778978e-05,4.530523243473361e-05,0.00035986873922588813,0.00035272614003556413,0.00013118330130157396,0.0010911873298429242,3.7172483047243077e-07,9.668629265924267e-05,4.6427727406150865e-05,0.001202263686844951,0.0009599416334622468,0.0024874650910589047,0.0030816260100818837,0.0004243483119128477,6.911959467403861e-05,0.0005556154060353258,0.00030668560215296736,2.7005748217900916e-05,1.2404480549177421e-05,3.285140686104526e-05,2.6154901602737368e-05,0.0003800209638045171,2.72360530799709e-05,0.013045672959361987,6.305160904052087e-06,0.00024712359292911046,1.5841807058158963e-05,0.0003784714405781209,0.00017302757158876858,5.655644852931019e-05,2.9255722917120863e-05,3.294263990305524e-05,6.452261383715907e-05,9.908218341725394e-05,2.713276807675413e-07,1.3401460148276811e-05,3.91221012807641e-06,0.0003663283602717282,4.739060361558245e-05,5.325704226244454e-05,0.0001585748946890675,1.1240088185981989e-05,0.0003487574066745047,7.506957460368113e-05,2.6526378063884692e-05,0.002547328899100254,0.0007755563480507099,0.0017809335224892031,0.0010501574258263702,0.0003726402993096123,0.0007723752908934678,0.0008624920316613327,2.4277938319716696e-05,0.0001904157289172037,0.0007142775917747812,0.0005450772873836218,4.196993341532007e-06,2.3891898883743323e-06,8.8984210355747e-05,0.0015498058275724702,1.4944683570661255e-06,0.007964978737220907,0.001903803673860338,0.0005909155304308911,7.854341369295526e-06,0.000728050453866036,0.00034789757974085234,0.0003963701032714262,1.4162789430116618e-06,5.05364586724788e-05,0.0004441157253063377,0.0004752231793021533,7.236880267047496e-06,0.00011461646668786685,1.6512304801707955e-05,8.711503139302579e-06,0.00014791191252827574,6.937211204682825e-05,1.6946370258175136e-06,2.815015085921857e-06,9.255366438587487e-05,0.00021413393234270828,2.8025906721351745e-05,8.614202604340093e-06,6.670235737082919e-07,1.5226903697485028e-05,1.2144503555244768e-05,0.0003061724575821323,6.252290607466904e-07,2.9622897038450446e-05,4.337245240915166e-05,3.3729024000450636e-06,6.84121508109925e-06,8.015768724334293e-07,2.949792111017757e-06,5.18592625340375e-05,6.842074000701359e-06,5.828926550321967e-06,1.3191969655768077e-05,3.2992134755271962e-06,1.272993670542455e-05,5.474905985680678e-06,1.6624891010508236e-05,6.305925635974319e-05,6.235153837685914e-08,5.236465741020879e-07,8.532321400522846e-07,7.429083268561953e-07,3.988850258096477e-06,5.763570363193082e-07,2.9372157905882545e-07,1.35302234705037e-06,1.3615739549166506e-06,2.7426435122990256e-08,8.276097294146467e-07,3.865701899918861e-06,1.6201423125306036e-06,9.61416053435471e-08,1.582345273920538e-06,5.288472988418391e-07,1.3485676726432416e-06,1.5126837560330841e-09,3.8744494945675e-08,6.07583458211991e-07,5.894173931153546e-07,3.367282679800354e-06,2.0575773236330974e-06,1.0170282660482144e-07,4.7486012455522086e-08,9.516967245382091e-07,2.6212778614365106e-06,6.206245921624998e-07,5.057029262012236e-08,3.563342532153513e-08,7.728365574166673e-07,1.042179409438404e-08,1.9714160686135074e-06,8.734658116793526e-07,1.4395547567325195e-06,2.2061102988857328e-07,6.959863796396348e-10,1.455991771592835e-09,1.0701945996061113e-09,5.2648561732482335e-08,1.1590203530253973e-07,1.9073085244514232e-07,2.4335723214363725e-08,6.965013641391238e-07,2.0242228888633917e-06,1.2373776669960534e-08,9.545673140820554e-09,3.4766407086550544e-07,2.0562450187000536e-07,5.0192865419518284e-09,1.0527804628068793e-08,1.4325380792712394e-07,5.671501046577987e-10,2.8941031238183257e-07,8.61732907253554e-12,1.3550356392499907e-09,4.4327311599090535e-08,3.2827314200289948e-09,7.587248163076765e-09,1.519979253572501e-09,1.8807820634236805e-08,2.8525910522603226e-08,4.177183043907462e-10,6.825000564703032e-10,3.350556410097738e-08,4.721984936395529e-08,2.4334037451723134e-08,4.323036151276938e-09,1.379934744250022e-08,3.738693798993609e-09,4.0535868883750936e-08,5.892836307808125e-08,3.5700831180207615e-08,6.337304458980952e-09,2.5240094525535994e-07,9.321198177314471e-06,2.653356463433454e-06,1.1982829061452094e-05,2.5462635186990212e-06,2.2745780223765166e-06,6.377520818112714e-07,1.0201157554234896e-06,7.312383342839013e-06,2.104828883187082e-06,9.046187776640124e-08,1.8198930362700594e-08,1.1358235756375734e-06,4.07666860824385e-06,2.015890565587597e-08,3.2443023778583324e-07,1.2564518758750864e-07,5.793490891914388e-06,5.576372382076755e-06,1.4263195069474932e-09,9.734966628371922e-07,1.8857045254172533e-06,1.7862953165526108e-06,1.2554943751297287e-09,3.5844689949549036e-07,7.668186108311659e-08,9.08066717375533e-08,4.755224867203367e-07,2.3182853858827457e-08,7.057273001542796e-07,1.464757721780785e-06,4.940151834276207e-07,1.9224584368870978e-07,6.501204730113841e-08,1.295359006725505e-07,3.6065612718516604e-09,2.2418337675134126e-07,6.64266246230838e-07,2.870932100940138e-07,3.0594503597214384e-08,6.32037207903835e-07,8.514235982914897e-09,1.649647525248099e-07,1.3811166392763141e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.013700930944230638,0.014013209979093944,0.00616158426247182,0.2874825207246312,0.014933584009686474,0.0005252707305785087,0.008676867114327136,0.0011268845074554612,0.027501960294726846,0.021336421621859003,0.00043816768481708124,0.002288674078610331,0.15057667564296384,0.10171977894225215,0.013631114367550046,0.08267592650917255,0.0608133938718729,0.2825554321759003,0.0020767540639128335,0.03148173465814175,0.034201074168807466,0.09395693762982704,0.00010015135740948367,0.0005619770843794392,0.02988569876073499,0.0004892183307314557,0.014162030643106505,0.0006363518569834081,0.0017225125750761627,0.00014508393869760994,5.11295191600869e-05,0.0004395906901488722,0.0009229366967717922,0.0012533777349199582,0.0009891699678306054,7.233439307929856e-05,2.2057980478606964e-05,0.0022038799762116312,0.00025757902033562985,0.00020939946034892465,0.001677456184816073,0.00020783998609230636,0.0032722187226201793,0.0036477940825752064,0.0012222867212443589,0.00029225912680042043,1.7205477043091832e-09,4.065305206424341e-05,4.31351937635327e-06,0.0025547649650685678,0.0005015833579209428,2.581591897055091e-05,3.7779841794982616e-05,0.0005663876022028447,0.00048445794276918974,6.929096383356814e-05,3.2140466688090896e-06,7.68156892168026e-05,0.00010077629117866138,5.258790712159289e-05,0.00019118074993995648,0.007880931724658424,8.298859315836182e-05,0.0022947734691931565,0.000982555011887598,0.003321999807005316,0.00041891210304845217,0.00027487507465506766,0.0001700418772334622,0.00021478362351112779,3.5237998558201866e-05,5.124278795909376e-05,3.5861016824956238e-06,8.297832591930288e-05,8.518297865789393e-05,0.00021490645189992108,8.948668739083843e-05,1.7794979428220614e-05,8.715791481739288e-05,9.066093187293234e-06,0.0005246584856890557,0.00034891223745114885,0.000362217154281419,0.006663445800120016,0.003988960095016036,0.0036878228160617255,0.007865326882188661,0.00023779738434415165,0.0016695874928833732,0.010377034919726302,8.974977072950807e-05,0.004369595821012151,0.0004944807435116605,0.0014533632349440495,0.005015989245197527,0.005442231230424088,2.575767919954508e-05,0.00041576127646969496,0.0015038200309294147,0.0038589228671530584,0.0002470430364338583,0.00022755396692897278,0.0006034595313111346,0.0010850780634221735,0.00036930556881653587,0.000247693015711814,0.00013582454979155223,0.00028918354045415207,0.00029722775997953477,0.0003924719307686342,6.710339338389382e-05,0.002361996814593148,5.5044226425771114e-05,0.0004101710974175887,0.00491865963161775,0.0003220292962073934,0.0003266571811013641,0.0008538487466340783,0.00038199143978889794,0.0007696566937800409,0.0006208753127752153,0.0002523486851833123,4.473071067012668e-05,0.0014267839636061819,0.0007169399596911319,2.6492014256529473e-05,1.6399392109622823e-05,0.000500129388200321,0.0002865069691644351,0.0007121306061090849,0.0005120897708486005,2.514912015216808e-05,5.039384098859401e-05,4.500210533997517e-06,2.7834280796223965e-05,0.00020934650100423724,3.374993626326095e-05,4.145861797755224e-05,4.317054032076939e-05,0.00013861230541167835,0.00010100549656044677,6.606158895472447e-06,2.446874407313615e-06,8.068875086397753e-05,2.3110865210007603e-05,1.8405543800170676e-07,0.0002508647962558008,1.079818177007752e-05,2.3434256402055098e-07,1.7781162819474616e-05,3.8173912119354725e-05,6.592910661851192e-10,1.6261506498693734e-05,2.223455085381687e-05,1.2542136590409925e-05,8.1112812325701e-05,6.5936501165708705e-06,5.173038726269397e-07,7.781328822620281e-05,5.1829019965587975e-05,1.7299252896840756e-07,1.2125149868147389e-05,6.258957395033349e-06,8.611635404776052e-09,2.5549039621708403e-06,5.993929902636808e-06,3.141322591826423e-06,1.280207229115149e-08,1.2035467502613528e-06,2.8886961755958396e-07,8.025587061588624e-08,8.032137537306028e-07,9.765876851641764e-07,4.983347343667788e-06,8.41020946218407e-08,5.952763202365929e-07,5.7633068983875546e-08,2.9427589224528816e-05,3.914527368920062e-09,6.257401108378247e-08,1.181181374931839e-09,4.5809350401881943e-07,1.5316796719844206e-09,9.70112354448105e-07,2.068240645414221e-08,6.921169848350672e-06,2.8124375273108626e-08,3.3844788660530867e-07,2.688889111368553e-09,3.474204923747948e-08,4.933982409305315e-07,1.3156531197822119e-08,5.612400189036748e-08,1.3651661046054642e-07,8.61124655360257e-07,4.798751513934718e-07,3.473377141460787e-11,1.985416275829266e-10,2.927210123182533e-07,1.4850041640812606e-08,8.663367800920696e-10,3.752438360038468e-09,2.9041351901071266e-07,4.8405713659605e-08,1.2972711793679537e-09,3.589069352827323e-08,2.7162624860466167e-07,4.707589873476081e-10,1.4676122539469816e-09,6.533862340063479e-11,5.5616036220840215e-09,1.2353361000805307e-08,1.6466715013763178e-07,2.7733202845325877e-08,6.456909096286267e-08,3.4358959810631973e-07,6.098492619788232e-07,1.0582214867493889e-05,2.3054510931430627e-06,7.273347395475582e-06,3.4807685409976585e-05,2.322961095480025e-06,1.5787244542764256e-06,6.6104088891627555e-06,2.0350474915886707e-05,3.8058930120765666e-06,1.1940227111928436e-05,5.107027688078247e-06,4.6452734216329006e-05,2.701980689812089e-05,2.442496449539533e-08,2.8895563453090745e-07,3.6952529072209472e-06,1.4223664059898056e-06,7.876992578204067e-07,3.2031918451025376e-08,2.209181959145212e-06,3.790285285631967e-08,3.45737373486088e-06,1.1896968401536867e-06,2.1428724239491714e-07,3.970900874783467e-08,2.88716800023181e-07,2.4569988066325266e-07,3.8395237278443517e-07,1.0901280139474778e-05,6.454267079458731e-06,1.4374037924369532e-05,4.096008518139627e-06,1.7754489953780705e-06,1.3925362813971276e-06,2.8238821059289876e-08,1.3845063384643197e-06,2.661081806465404e-06,3.476770862320677e-07,2.0245383147710072e-08,1.1912632886801333e-05,1.208190868684511e-06,5.4424460280699805e-06,8.693430201489605e-06
