atom_numbers,value
N1,10.581986670565865
H2,1.9558317216014331
H3,1.9458581668860615
C4,9.620078378193545
H5,2.0798712253499536
C6,9.667517063725692
H7,2.0824305022550598
H8,2.094847909398243
C9,9.860315312479896
O10,10.97689208413431
O11,10.971130659531164
C12,9.679283417071881
O13,10.958239362299178
N14,10.370690540811351
H15,1.850570425540817
C16,9.618938788333868
H17,2.080872631550076
C18,9.705901265254553
H19,2.069051048553293
H20,2.0691286344863165
H21,2.0964251285532844
C22,9.75018834761284
O23,10.928567258421308
O24,10.955814118255622
H25,1.7884685047261957
