atom_numbers,value
N1,10.52600607235514
H2,1.9392014669073603
H3,1.9228147624250258
C4,9.63661967237024
H5,2.087028953752937
C6,9.613821499466917
H7,2.0555061370430026
H8,2.0699149246460133
C9,9.52312842999664
C10,9.589874428200883
H11,2.0699656763689034
C12,9.466277920741472
N13,10.36659632338356
H14,1.874696840644408
C15,9.491352596711053
C16,9.523570365210867
H17,2.072853047019509
C18,9.534997774253506
H19,2.0768460149360046
C20,9.544744685192745
H21,2.0785829430536333
C22,9.52651829939281
H23,2.0759114802525023
C24,9.700895614010923
O25,10.944304887340603
N26,10.358155151718156
H27,1.87584652384616
C28,9.582328668309627
H29,2.0274059875247237
C30,9.616524247243524
H31,2.0686542974195095
H32,2.051956938732417
C33,9.623720855902489
H34,2.070350116800923
H35,2.0809098931465257
C36,9.64358152720587
H37,2.0708901911074853
H38,2.067099150784605
C39,9.570849431161795
H40,2.0296260811486277
H41,2.0303581140012303
N42,10.36512700724778
H43,1.793987072787354
H44,1.7977180523867196
H45,1.7970445947202607
C46,9.71409176353409
O47,10.911751810995323
O48,10.903470453961878
H49,1.7463778644440848
