atom_numbers,value
N1,10.540492968999194
H2,1.9294477522371445
H3,1.9263960598978964
C4,9.62731686095744
H5,2.0641214628383553
C6,9.635835033804495
H7,2.0404379944974202
H8,2.058295134667725
C9,9.669189805421398
O10,10.942876699724385
N11,10.376115652367455
H12,1.8868666660257425
H13,1.882247674738048
C14,9.671909630421675
O15,10.9315254774975
N16,10.355311071646627
H17,1.8823528631751312
C18,9.60630582567818
H19,2.0362576602460676
C20,9.703857263008446
H21,2.0665821959825066
H22,2.068215714481266
H23,2.0778904648126018
C24,9.732056880978607
O25,10.912815125135852
O26,10.919544953977763
H27,1.7627363868523813
