 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,H27,H27
1N1S,N1,0.0,0.02353931611613791,0.0003561893397452387,9.46624638755722e-05,0.0016677834596248164,5.513680457625014e-05,0.00037082931705323396,0.0003885663403264683,0.0034921133887291234,1.7670599642138907e-05,4.7187158164069265e-06,7.685580652118384e-05,4.756901376422318e-05,4.600364837040183e-05,0.007924104287279965,0.0013751547542987241,0.007792301146214209,0.0013473911449740639,0.0011768005519714186,0.002111331105337344,0.0008408255139380483,0.005587268584752003,0.003032807476911259,0.0006258200463920005,1.7139691629752818e-05,0.0004683166253103277,0.000358114995581138,0.0002697817328861929,5.674219225776378e-05,6.846700841042774e-05,2.5753467733369284e-07,0.000617574508871177,0.0001442249603065271,2.874435462618674e-05,5.5828802465657246e-05,0.00024685714964123306,0.0001960673045713346,5.0645580954800096e-05,6.114742954332897e-05,5.328727388231869e-07,0.00014066216556440914,0.00019283704409267521,4.198791121390322e-05,1.8592544202000738e-06,8.902910080066384e-05,3.764204476733313e-05,8.122026288359674e-06,1.945265868186219e-05,0.00012140965848472796,9.0110777881236e-05,2.2245598019665636e-05,8.897490363368732e-07,1.5349143524967523e-05,5.273094333024808e-05,2.1242979552527075e-05,0.00011492444030625215,4.050330149496517e-06,1.6501419259573602e-05,3.774742662998598e-06,5.250883358676184e-06,8.176865836762026e-06,7.746076324421924e-06,9.456910063376789e-07,9.037823263668976e-07,4.530182720341447e-07,1.4990429901828861e-06,1.1443705284774897e-07,1.597428507249532e-07,2.1403951566689727e-07,1.5273316171793283e-06,1.9286346284452804e-06,1.983057969390245e-06,5.04248359067816e-07,3.5958406785496777e-07,1.296351798352191e-06,3.309680786142688e-06,1.086811807216037e-09,8.553329049199032e-08,1.114810592631188e-06,8.543935355043164e-08,1.5816339254959288e-06,7.886711114180045e-06,1.0894027432151177e-05,1.1152500860589498e-06,8.242258640045463e-07,1.652677361629884e-07,1.382014460649117e-06,1.49136269733674e-06,1.949535770151556e-06,3.9631575168841415e-07,6.335776660343351e-06,5.474333159560807e-07,2.2241688962809647e-07,6.949910481834909e-08,1.2997071772158364e-06,6.098587659320032e-07,3.966139123567913e-06,4.693133149324957e-06,5.466549596322423e-07,5.013477066162508e-06,1.1502624763792824e-07,5.9067097273324265e-06,1.1987542711144883e-05,3.4997733922792484e-05,1.6528187996023291e-07,4.213089663906988e-05,0.00016928416157480086,2.725780099660513e-06,7.942720243736545e-07,1.2206203443554386e-06,1.067996827069928e-05,1.401598139044724e-05,3.1081835198537577e-06,6.472420810199608e-06,2.877667107270554e-06,2.6689175105509833e-06,0.000132070064034151,3.6330161123920846e-07,2.978617905657899e-07,1.281503274142004e-05,9.455822879589348e-06,1.8194660164616572e-07,3.928088004867547e-08,1.2118019171447614e-08,5.7735306840944745e-08,8.63359867625535e-07,1.0633006344851204e-07,3.6359702146882e-06,3.6210152321025646e-06,2.906665907964623e-08,7.623662181099888e-06,1.3799330811359312e-06,2.7132060995693763e-06,3.3125095022512596e-07,7.096029563946615e-08,5.211957951334334e-08,2.359951636887736e-08,9.361185841771924e-08,6.544707072397848e-07,6.208963357345887e-08,1.5633140451054572e-06,7.450520922436255e-08,3.369348688941898e-10,3.8942318747459126e-07,1.3414336308414931e-10,2.4290193745279964e-07,8.276256444617047e-07,6.77329321741027e-07,2.1531785243666945e-09,5.632200068550475e-07,2.2205306703382277e-06,1.0191141958104666e-08,1.3569887158393357e-09,3.824166300292475e-08,1.0228825617075721e-07,2.601817555847319e-08,2.3218402755986745e-09,1.1762840691487142e-06,1.3542320875803426e-09,3.0782928872596926e-08,2.7748259245896634e-09,1.1138948829980677e-07,6.916314010396718e-08,4.643432727213792e-08,1.5504851846870338e-08,4.8156713061686673e-08,1.5381034668138227e-08,2.357278261477802e-11,4.10417605456459e-09,8.776625398665416e-10,5.31178129259402e-10,2.6514354600770673e-10,3.664036629658085e-09,1.09513280666107e-08,5.200462283028173e-11,9.108261478374402e-09,6.364109905732107e-09,3.495505440653801e-09,3.74629743893351e-09,1.6884750264622994e-08,6.202489122308918e-08,2.209123772800581e-09,4.491940464035338e-08,1.501967161754436e-07,3.9146692221159185e-08,4.975530720763288e-08,1.9113755067579064e-07,1.6790757673135204e-10,1.420715212141488e-10,1.0841816333595489e-10,6.712269740027921e-09,5.578818129681196e-09,9.879433118809011e-09,7.675717084154599e-08,6.469031310629703e-09,6.013365361212664e-10,1.6799561830538323e-07,7.603211837903245e-09,4.1086181123972665e-09,1.0446666420804718e-08,1.1789098519621177e-07,6.972379618108704e-09,9.676206086384198e-10,3.820715993585466e-09,3.233769257926511e-08,2.0648108223220163e-09,5.2168880326775025e-11,4.933151664943125e-10,1.6551116033269864e-10,4.564164157727646e-09,5.229784161286943e-09,4.817437115889334e-09,4.870193137662682e-11,1.8739024554292882e-08,7.230542831138109e-10,1.1309267411441226e-10,4.3168119079339817e-10,2.4130487330520367e-09,1.6249615542029971e-10,3.3602928772857865e-10,7.950684555169119e-11,4.976304590620373e-09
2N1S,N1,0.0,0.0,0.010006739926587294,0.000853957369985725,0.02976154180958268,0.2638425779906779,0.012677513794006945,0.0035971903281346584,0.05340913290557614,0.00021899926104840262,4.337309868884809e-05,0.003949918217737602,0.001907290956259633,0.0005369013927105648,0.1044240215832537,0.1574491364185433,0.10389715266627642,0.15789886633327788,0.003424427444993716,0.005618001840410614,0.00794405452782243,0.05869110655968779,0.027133921709237896,0.041193822660131385,0.016146983072034438,0.14115452311094012,0.09187413847798531,0.013940061689076577,0.003994665613331838,0.0036770899892164532,4.153672599183089e-05,0.03480891356895377,0.004523654537402333,0.0002057611130306114,0.0002963387431018649,0.003889917256377995,0.004767095145245648,0.002688180422810049,0.0025109709866124597,0.00012197718617468212,0.0017573679848288393,0.0006762966230433598,3.5800438107358445e-06,1.647086234957129e-05,0.001405591265023931,0.00044752631426114853,0.0003367694289004852,0.0005065488736641921,0.0027487536550583336,0.0003103508717519077,0.00033201020337170206,6.57196685880379e-05,8.425617896024029e-05,0.0012357405219245443,0.000725472069273092,0.0030895651723641393,0.00017949275516127017,0.0006730361983553479,3.520484732710827e-05,0.00026399706324253813,0.00010019423372531477,0.00022624895550205082,6.035788604474845e-07,1.963607072563711e-05,4.7794908646592305e-05,4.0922937059484354e-05,9.274124694869101e-07,1.555813864850819e-06,3.482938834054039e-05,3.967331121224049e-05,4.390887319782877e-05,6.763743630422425e-05,2.3314856327338873e-05,4.7072555921179315e-05,5.378931259869546e-05,0.00018968891619275396,1.4012428379395203e-05,1.0323651262744704e-06,7.561278821688333e-05,1.1080191720358457e-05,5.203842231793487e-06,0.00012922255030378693,0.00029670707475704106,4.030014496025913e-05,1.3410067339236775e-05,2.6885860906489256e-06,3.8105480637540268e-06,6.651334986784718e-06,3.052344044673916e-05,7.2717264940624915e-06,0.00029256200714455893,3.2933181781880094e-05,9.621630562506311e-06,5.473924973520283e-06,2.5609335912779585e-05,1.1544198955437679e-05,0.00014016469715549817,0.00016496402179022596,3.585058270627606e-05,8.266312059745928e-06,9.241127426840023e-05,0.0004460168773485762,0.0005077936802440064,0.00013654518436290175,0.0004013819425168208,6.294739834489249e-05,0.0009203711745633392,2.1686336338255785e-05,7.004494705808995e-06,8.409848994972435e-07,7.652022466331232e-05,1.227470302866962e-05,1.9404491701235926e-05,4.672162159158333e-05,3.623622257631354e-05,0.0002994940485563369,0.0038910744198470404,0.0001166408251696005,8.048074510380587e-06,0.0007386231044534952,0.0038145106317371003,2.2531034661987803e-05,6.421164411962721e-06,1.982103480679953e-06,0.00011180647464437143,1.2589341151558742e-05,3.0446907366421527e-06,5.750523617287229e-06,9.16464467901612e-05,4.67577745411063e-08,0.0003311805635726195,3.59641792302412e-05,0.00011735745523244745,1.205031610052032e-05,0.0002631577326108747,1.6842168088615495e-05,2.3832588122996157e-06,2.401259768225472e-05,1.8934946959703325e-05,4.437037877891292e-05,6.287668839233262e-05,0.00011666717841452012,3.3442100177971668e-06,1.185631438538337e-05,9.737666228915032e-09,1.713623972987577e-05,8.598110763058386e-05,1.79718406601026e-06,6.06701444638702e-09,1.8686699370107362e-06,2.501841138258243e-06,1.2528136932310474e-06,1.108474156907846e-08,1.1660181613581955e-06,2.7798424458991278e-05,1.7364680937603794e-07,7.305283618030955e-07,3.1505186566693766e-05,1.3668232679009407e-07,1.406588066910075e-06,3.037951952222784e-07,1.241820165409635e-05,9.124871403365375e-06,1.3330499020192121e-06,4.098179493539078e-07,4.5581185608156716e-06,4.496112238960848e-06,2.568922852219657e-10,5.398004423451397e-07,8.54611792444615e-08,5.386887025338183e-08,2.828951708444549e-07,1.8430736226093813e-06,2.414693400787371e-07,3.4701182816121445e-08,1.6999357566049866e-07,7.211384831506962e-07,3.375347432665876e-07,4.028012146051196e-09,1.280215933263662e-09,8.873465646708212e-07,3.0677773166232214e-07,2.60612912139635e-07,1.9023641577575745e-06,3.220686650706739e-07,1.3247341188460382e-06,3.719683134839613e-07,1.3258138120697538e-07,1.4511873036582301e-08,1.811447036814684e-08,1.6150148471894e-06,1.5559975152790173e-07,4.317326651737119e-08,9.151057924761119e-07,5.8253105450489784e-08,1.516480350183258e-07,4.418938205130729e-06,4.075850768003875e-12,8.72507843752146e-09,3.859030872632729e-09,7.857825989887601e-08,2.2718353487327647e-07,2.1136108419028687e-09,1.8353452091446343e-10,7.948784603861725e-07,5.520390655711083e-08,1.3720080183077243e-08,1.8045444827308188e-07,1.6662422552826683e-09,9.704311132452403e-09,4.608585908449925e-07,1.3311787094849592e-07,8.166695764089127e-09,2.593249615046034e-09,7.340828833690694e-08,4.4642178842480007e-10,4.505026951484581e-08,5.083402365713141e-08,6.638976479678149e-09,9.463485994842813e-09,7.944747082433423e-10,3.1045722437283985e-08
3N1P+1,N1,0.0,0.0,0.0,0.0003666582055612544,0.026633408641565826,0.007888920291786672,0.253489495453997,0.0015058741591262859,0.03340037800301543,0.048167647461023755,0.0016746556188458328,0.0007682617985496076,0.0013546208978996166,0.000586991755038957,0.3053116548707777,0.20726892178088097,0.00828386861953101,0.00574868443928267,0.0015563192225569455,0.01029712488172585,0.0012671454264339133,0.026851533491655477,0.01829800690602701,0.006689203015393552,0.01404176587295547,0.01727346196061319,0.01624500358387415,0.027618849248340016,0.012064105213872356,0.00461601349879226,0.00024951832606801005,0.010543168320250818,0.0002872973587413341,0.0001701064704948685,0.0003263275201923488,0.011558036671538652,0.009364857188322251,0.0010575622976354282,0.0013375538518576313,0.0013263894911470508,0.0008156964030705538,0.003615522765329171,0.0007102430551886307,0.000215143971264542,0.0029107507467558413,0.0015866591961490872,0.0006511988878461494,0.0008208248089991432,0.0033539148983723344,0.0007424327887997073,0.0004286286738524048,5.838640341426782e-06,4.99447735067271e-05,0.0014188588098802413,0.0003367206164912595,0.0026553002644940094,5.463394707305724e-05,0.0002597379503019859,0.0003435888103076046,2.1110081102726497e-05,0.00017834762378488023,0.0004695093400053363,0.00024837648160969117,6.724643465449986e-05,7.130157712254004e-06,7.926876239694458e-05,1.0710439513061942e-07,2.8134349316921714e-06,1.3585870561882984e-07,1.5402310420409293e-05,2.823961798448238e-05,2.580778288940877e-05,4.054851772572476e-06,3.381666865642785e-06,3.4698802545030105e-05,0.00019305400772662296,3.9856534295168444e-08,1.076710616221277e-07,3.158490394916669e-05,1.06849086911609e-06,6.7567143244851025e-06,0.00027972619512173225,0.00026581778563317116,2.5805693690816867e-05,3.0377299315098583e-05,9.840369991298559e-06,6.0601399525239685e-06,6.0076045902413e-05,4.407258886951482e-05,3.658180548660184e-05,0.00044682567571618925,2.867490524960381e-05,2.3913178886170172e-05,8.725745751725356e-06,5.056004189940566e-05,2.691465448911856e-05,0.00015003662367352177,0.0001878640549621835,2.134322106672748e-05,0.0013532180431017338,0.00022853035732817162,9.16119134157789e-05,0.002102729937249137,0.0001662062250553653,0.00023403564817492395,0.0006635988073941945,1.4103554458966272e-05,5.758779468845177e-07,8.176107369806118e-06,5.497560495726361e-08,1.464934096251369e-06,7.359720299859873e-08,2.000430974424816e-06,7.463975656607502e-05,0.0008284579930792901,4.167239566754688e-06,4.556939248745451e-05,7.574403956933651e-05,0.00015968046938263925,7.310346682309898e-05,7.4432595527085255e-06,5.108349006022195e-07,2.697128595485765e-05,9.362825653425055e-05,7.376275602988258e-06,0.00013548623052250797,1.3481065375131607e-08,1.722257888436829e-05,2.9835027426372562e-05,1.4662020296540845e-05,9.737896186745587e-06,9.288295857778905e-06,1.709439039210281e-07,1.1958892159658063e-05,0.00020561646870387307,3.176204722166176e-05,4.5886510686710125e-06,5.794409039916459e-06,0.0001577622877941831,0.0001229547969667788,6.068152093252621e-06,1.6852093245312005e-06,2.2412425204620945e-07,2.006694631484507e-05,3.1309403767387778e-06,5.987877216284687e-07,2.0666402705149522e-05,6.236374269885658e-06,6.023982010994189e-07,7.880520809244729e-06,5.92239308438991e-06,7.4162881533723635e-06,1.8557855068213058e-06,2.934512860708338e-06,7.35838297005742e-06,1.1401399979016347e-05,5.213826483885242e-06,6.58970257028102e-06,2.391736475537698e-08,1.5078425379400073e-06,7.095407896784423e-07,3.7020698115952655e-06,7.11422196708611e-08,2.047652980508019e-08,4.1678531426114773e-07,9.72936566423499e-07,6.120374118623317e-08,4.2545409750793795e-07,4.938349418281973e-08,1.5500493613096467e-06,1.1724852286842946e-06,4.2154381445502764e-06,9.909859710610647e-07,1.2786366085926204e-06,1.3902657425290954e-07,2.353047894310123e-07,2.05781372386582e-07,6.457908474644114e-08,1.1526770649084028e-09,1.4083189991964673e-07,2.9989057015455955e-08,1.5193369198307494e-06,1.1397276873381657e-06,2.98492624839497e-07,1.618495155675248e-07,1.3572356909463679e-06,2.099754681239574e-08,9.705807491044993e-09,4.873527819082568e-07,1.6054226128492388e-06,4.125646206887268e-07,1.567685411041353e-06,8.720901334413611e-09,4.395369894716339e-07,7.937176826899872e-08,2.222558437736666e-06,4.323365412339797e-07,5.228742905316608e-08,2.1214649059686508e-07,1.6238367850363034e-07,1.6401771025797984e-06,1.4056684705110456e-09,6.804893315504046e-08,6.084928183547333e-08,8.145069436693575e-07,9.477526161649763e-07,1.4193662023487263e-08,4.054867175362631e-07,8.250662375530737e-10,3.252860243385669e-07,2.1177868791966148e-08,7.839624149852398e-08,8.199660417318455e-08,4.0782506260939044e-08,1.4668477543722247e-08,7.859260575671101e-09,1.397069080422142e-07,2.8290283560217233e-07,5.8290272608729765e-09,5.82899159828898e-07,1.841239600786082e-07,2.612604257379303e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0002658870213756437,0.0023511449226827352,0.00121209824427293,0.2853359491464449,0.0004152780880732898,0.002234058249313664,0.0023135007262151674,0.0017665508227255877,0.0011858029143452242,0.05831343723446358,0.00685843084665283,0.001037823947327876,0.279860252794609,0.18099395373141247,0.008853336394236022,0.05929101919165003,0.03097075341400224,0.16488495661389146,0.11169744971763818,0.023606027195182122,0.018923091748996423,0.03690953780126449,0.05148967444575536,0.0003403493053888429,0.007071662486397123,0.009033701267639804,0.004508047753193356,0.01787428386252299,0.010140383092662741,0.0005809058435550796,4.942622683135056e-05,0.00022015142984921354,0.0011739958894478875,1.8875422336250836e-07,0.0005619869781350317,5.125105032544042e-05,0.0007616087895985224,0.00032535918509024597,5.061681499718418e-06,3.828483749068745e-05,0.005284842084603669,0.0027144650043642304,0.0003434070333960815,6.372489071626575e-05,0.0018870535012975864,0.000741138585821588,6.128642775493631e-07,9.543722729166149e-05,4.6958288391740766e-05,0.0011585330950318884,0.0006011309556526179,0.0018928751666273946,0.00011974896293409643,0.00020293535641968674,0.00045907369121378494,0.00027200366620627747,4.425751524506083e-05,0.00012547316247712992,0.00011294795694194448,2.9496599390554934e-05,4.053638371415147e-06,4.811992249220687e-05,3.7462205948468608e-06,9.213117580086916e-05,0.0003992897228344283,9.902663370198184e-05,6.627255331714821e-05,5.357188942856084e-05,6.245447564445783e-06,1.8800380233940928e-05,8.843538421565711e-07,0.00020137621029214792,2.4529951147211904e-05,2.3969227355147282e-05,1.4850558156087601e-05,3.700955941710049e-08,1.4157220862287545e-06,7.491839413154011e-05,0.00018030835653659594,2.633598052392827e-05,1.646497983065487e-05,2.3116184832971953e-06,1.6772903066453182e-09,9.46761667597329e-06,2.434370546566811e-05,1.194440082397108e-05,0.00024095468160978406,2.3339722765580717e-05,4.131753792657733e-06,2.8668487839222934e-06,3.301506757802386e-05,4.717695889944196e-06,8.719162535886227e-05,5.1439221407267866e-05,6.77675603639738e-05,0.0002563922606984015,5.264280972427926e-05,1.9704509927720437e-05,0.0011837990059584413,1.2609239711913744e-05,1.7227836635935745e-05,0.0009867309524205226,0.0007641877790010021,0.0006384451087522169,0.0004270149972254167,0.0009982065934814877,2.0891355823060564e-07,0.0056932239047116084,1.7107689648021562e-05,0.00030820717366175643,0.0004918952097052731,0.002994001054812845,0.001026871411086372,7.236691780976301e-05,0.000273869386311798,0.0007172524586471773,2.530323129512624e-05,1.677109934195009e-05,1.541965448814686e-05,1.2820120755874242e-05,0.00011061398181411164,8.924316066805105e-06,5.293154218977136e-05,0.0016235214220845506,0.0005060512027554864,0.0008612772041409755,0.00128631400197321,0.0003015295355952574,0.0002350564830670976,9.594551862379674e-05,0.00013259963726497404,0.00029941432976499094,3.153971126490518e-07,1.068857938402168e-05,0.00041676256829581426,8.990592299595868e-05,0.00022729540315458152,0.00014292953680339338,3.671955132844573e-06,0.00010141101401828223,3.036221927343874e-05,1.721259668130415e-05,0.0006988677262231846,6.107831648005657e-06,8.367316750579334e-08,3.7147998810382887e-07,7.258637217599784e-05,6.7785581754353785e-06,6.484124925876245e-08,4.065401582686867e-05,1.2838503480328e-05,5.138015096606274e-05,1.5062277099797683e-05,2.799553736831939e-06,6.75735596367133e-07,1.654636690195943e-05,1.8748712946603519e-06,2.618174759527747e-05,2.2521627629945584e-05,2.819966962164244e-07,2.434292523112447e-07,9.464119255842007e-06,4.5698683237560545e-07,2.736910622580524e-06,6.349597938548612e-07,5.512539628771407e-06,4.4277174853224466e-05,2.6684941034638143e-05,4.178936511456399e-05,2.2696200833838276e-05,3.989307231222483e-06,2.18895048753609e-08,1.0100992350547955e-05,2.9787485567034366e-06,4.883372906050454e-08,2.1539465291375848e-06,4.641669241411961e-06,3.151758365405044e-08,5.971912286018011e-06,8.65358790402837e-07,2.2167415192342332e-07,8.375547451144882e-07,3.062380820040289e-07,5.721937601732563e-06,6.67424546074713e-07,1.0036459302975587e-05,6.826649121549622e-07,3.0210426267274215e-06,8.419127617287359e-10,2.4013130817124306e-07,4.500961872100362e-06,3.010277316306542e-08,4.882917985504776e-07,6.604353508521399e-09,3.0602587095529543e-06,1.5347448512059714e-07,5.7634587329324916e-06,8.384610306055862e-07,2.95652833326443e-08,5.247680536779598e-07,8.533035087410212e-07,2.3913772739803107e-08,5.245125023201069e-08,1.4691701926139444e-06,5.061177681398021e-07,6.974789346081423e-07,3.7706227962175376e-07,4.854885604643755e-08,4.7610254227947735e-07,2.389246667178213e-08,2.0009122536635005e-07,4.452284012579355e-07,5.297167517959167e-07,3.452109813562032e-07,7.912692145950473e-08,7.509641424263691e-07,1.1203935037507051e-06,1.2781145177775954e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.03442684871196944,0.028710966682128358,0.00011141028335570624,0.17429097519883774,0.016832278439842252,0.0013090618248281505,0.0006745125690563736,1.4733210917938777e-07,2.0825229318788274e-08,0.019830350264049112,0.020812250185859416,0.150764412326867,0.04632565118924603,0.006565401627597778,0.03567870801423734,0.02125559909158037,0.10999289952049018,0.03785972928801318,0.008776981056942912,0.013507482967207274,0.04366490237416487,0.0029361269191614525,0.0021452204638556793,0.015017489802385597,0.0025450601824583696,0.045610163989808106,5.197869553152934e-05,0.000192355385882248,1.6230522057014696e-05,4.170758525434692e-06,0.0015612078545053087,0.00016297275975363235,0.00010817183179012702,0.0019801545295785594,0.00028378447286891983,4.69989946694227e-06,0.00045293417098202227,9.293556979628192e-05,2.1394534548413446e-05,0.0008262816484903013,0.00037436634992804585,0.0004020114532639063,0.00019230146291104866,8.469439372049692e-08,0.006200413152714024,0.00017445738168486713,3.6822416153547977e-05,1.1442509338932538e-05,9.966822386164864e-05,0.0001215255425508488,0.00015627303501153378,0.00014336413151738725,3.535426802381281e-05,1.4314767016188057e-07,9.111852250498487e-08,0.00035594721305987065,3.0536211521603462e-06,4.890466830831386e-06,4.8819836195201916e-05,1.1600672018996505e-05,0.00017130625678873912,4.777141593415024e-08,3.308010181335419e-07,2.627814523936678e-05,4.083570602109177e-05,0.00010171332092578922,1.3762489948110357e-05,2.6289801247525446e-05,4.116802623288507e-05,9.432951357535302e-05,2.891959845374714e-06,1.947694538984024e-08,5.104341491701803e-07,3.7906322525316227e-10,7.799593682467076e-06,1.8660133371817267e-07,2.3625960858808526e-06,1.8172755682499542e-05,7.946930100644067e-07,6.235892435135781e-05,1.1716565495589748e-08,2.5917256341045913e-07,1.7857428029621758e-06,5.475231209794984e-05,1.0136355976797518e-07,2.316767050647428e-06,2.067790315418705e-06,9.012534718522147e-09,2.81127016110716e-06,4.958623316397848e-07,4.472351602835545e-06,3.463261955882757e-06,9.69511938286871e-07,0.0005757582892069735,0.013996676871526503,0.0028145846252889406,4.235633661586746e-06,0.024706879341353183,0.001360132304439432,0.0022043824128883394,0.012064088410133511,0.0022261155385132625,0.0029230860739548614,0.0003556214683451131,0.00030252566411692605,0.002300970395839208,0.004628728985956121,0.0001244114596594681,0.0021328119691554903,0.0004538315809363702,0.0005011299124229041,0.009587808344289517,0.0009565659165695628,0.0002020073488759877,2.8619621380787663e-05,0.001101026156198781,0.0003154879995235227,5.587712042109949e-05,0.0001597748264468013,2.0684348789323792e-07,0.0022002640996239275,4.482359871449404e-05,0.001853498623433758,0.0009214538088033741,0.0017465842693855649,0.0013546426567052627,0.0001390544068438082,0.00018194081945521745,2.0808449944009766e-05,0.0008261583609656675,0.000292282571432656,0.00019783116303684345,9.659494778757605e-05,0.0024612718723233673,0.0011200499897212612,0.000945071691721644,3.5212425661956814e-05,2.0354045296766543e-05,0.0006923667145710688,1.7018384834699418e-06,7.226385169367688e-06,0.0015040832336747911,2.7541670609920743e-05,3.3853525101879e-05,0.0002598916556633135,2.18557206181913e-05,0.00010336689701517798,5.258905804605973e-06,7.633023078734702e-05,2.0313917068470744e-06,0.0004358336451357747,2.4783078631074318e-05,3.06118941724165e-05,3.5551430033198272e-06,0.00013171404876555215,8.680166737828898e-06,0.00026242690598055063,7.901627129225375e-05,1.7894386658667827e-05,6.2106532743300136e-06,8.107113997191107e-05,1.3420585176504574e-07,2.416893750467608e-05,6.904226279580428e-08,9.157077837995686e-06,5.171752779320471e-05,9.138916746431747e-05,7.865399042072951e-05,5.5993281774746606e-05,2.079226497775366e-05,1.6061170704517735e-07,2.8005563570410175e-06,1.3189132537227977e-06,2.166077606169381e-07,2.7263745782768467e-05,2.046630465724064e-05,9.833536829262357e-07,2.329127233746675e-05,2.154377347629577e-07,2.440820230376062e-07,1.2297611999834146e-05,1.2944587173713273e-05,5.907586131392861e-08,1.243544451856593e-07,2.3875365157799422e-05,9.789779071844862e-07,1.235587304959651e-05,1.0422120144681912e-07,3.6132639502639563e-07,4.393829387439041e-06,3.2739327995301437e-06,8.79741633541542e-06,4.7855832630006034e-08,3.0455182384869772e-06,1.1060610312085828e-06,7.4636984388476435e-06,1.8323350234883407e-06,3.050304775431556e-07,8.189485198872859e-07,1.1803278598954137e-07,2.434807451212606e-07,6.50430971305127e-08,9.749988714169433e-07,7.411865370343662e-07,5.46181685656677e-07,2.193377923731532e-09,1.1427134172237174e-07,2.9522834399386966e-08,8.804017013197551e-07,1.4817100879582767e-08,4.788413010547998e-07,6.34680299649304e-07,2.143174526736402e-12,4.3401109728335996e-07,1.0914573926879e-06,1.0390804692228528e-06,6.035444117813427e-07
