 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,H27,H27
1N1S,N1,0.0,0.023486166095135097,7.540905631930883e-06,0.00012356381841116537,0.0020917236290851626,5.4220256229475794e-05,0.00017686409340100795,0.00036459619594197967,0.0037486341667885004,2.4465873591755782e-05,2.9295320086913934e-05,1.8547164647303438e-06,0.00010066519094328874,3.627582070422908e-05,0.007933863627786142,0.0013631977404314766,0.00787868241808476,0.001328036992639614,0.0011621721394451667,0.0020508454752998784,0.004781417801138499,0.003698689510049924,0.0011527705622784712,0.0006136048714586728,0.00032199322948600617,0.0003373299788396178,0.00018754375825791314,1.3034396133315695e-05,0.00046340839244687904,0.00036191993255768606,2.980926056161959e-06,0.00023388792437437078,0.00018590527135131651,1.7762192907166963e-05,4.240878756500699e-05,0.0002078903805655674,0.0002731808558147364,4.957337968125586e-06,6.281933514484805e-06,1.0192437642775332e-06,0.00028375960337201356,5.678951959864342e-05,7.35123842465768e-07,8.499060982050666e-05,4.903521873203531e-05,5.720993417654419e-06,7.40475923216577e-07,5.637334585251175e-08,0.0001083487982764808,6.503733154938907e-05,3.568621743732514e-05,1.7195765100730398e-07,1.4844158021248832e-05,6.474846017723301e-05,7.624200469003029e-05,5.6116781771198276e-05,3.325028155476417e-06,1.779804206214486e-05,1.4934402641220146e-06,1.881059587360845e-05,8.982059185314029e-07,4.685798031311972e-06,8.511144891643063e-08,1.3165445232610207e-07,2.416799353838206e-07,4.005756647496028e-07,2.3398221538073471e-07,1.8900767084772951e-07,2.6669740278428833e-06,2.2446303327150474e-07,9.306481123239063e-08,1.463918942179454e-07,9.782302671651477e-06,9.135142275962238e-08,2.915989730234436e-07,1.7083314891586099e-06,2.5487367671939154e-05,2.2916968966946172e-07,8.812204272956592e-07,1.543110286661431e-06,1.8377793800095077e-06,1.8279610913829458e-07,3.819337290877911e-08,1.9617070432242922e-06,8.276623820746565e-07,6.953772269113756e-08,2.588452527318985e-08,3.625065347623302e-07,5.057045754375267e-10,3.992943331532217e-08,1.9737342205061736e-08,2.1992283327776363e-08,1.4132223169482927e-08,2.2670754162845697e-13,5.055855556435063e-08,1.3914597229991443e-07,1.8139448387799462e-08,1.471474583847332e-08,2.5055957031394627e-07,1.2930865639360078e-07,4.548029036710588e-09,2.5466830588793954e-08,2.99554086646836e-07,1.2330164778084907e-08,1.383620882311476e-07,7.013986080828261e-07,1.5359091776190326e-09,7.041729999102131e-08,9.642864922110306e-07,2.882759519096112e-06,9.847257252282304e-06,4.206920893645716e-06,4.960719753199783e-06,4.244879660353362e-05,2.509555112761852e-05,4.262683714728599e-05,0.00014608516133751692,5.6529854686182546e-09,7.146323673379307e-07,2.180565651391242e-05,2.1384062114937485e-06,1.2119574259727983e-05,1.9415356494328906e-06,2.9572773376784767e-06,1.10841539373574e-05,2.9788350977000277e-06,7.685225959352948e-05,3.4852134334073526e-07,3.818895843110681e-06,1.2197898524357598e-05,1.0042370367280284e-05,3.2251590870169267e-08,1.037413214485805e-06,3.9608935950563584e-08,5.994270544651403e-07,2.3235847923519515e-07,4.050948836098467e-08,3.4764713185975182e-06,3.467616122909689e-06,8.696367337357458e-08,7.428881143578536e-06,8.864084595217037e-07,9.875107990664489e-06,5.468091499594152e-07,7.070434338007914e-07,1.3845104229748273e-10,5.448006724917409e-07,6.219569708143524e-07,9.138888803772449e-07,1.7460600465479814e-08,1.289089349487682e-06,8.820128222231105e-07,1.5346976328656226e-08,4.380432585548988e-07,2.072766447369645e-08,4.45231308932037e-07,4.817257530653762e-07,3.9135934559730856e-07,1.5074357118116666e-07,3.3836263013675705e-07,1.6205015507253506e-06,4.6356331440122744e-08,5.522343818342712e-09,5.589183113552387e-08,6.793353168887961e-08,6.615052949854316e-11,3.070810206118324e-08,1.2028435589783726e-06,1.426337083998419e-07,1.2460249509960164e-07,9.39464978033655e-09,5.804526748143246e-08,7.375485289173866e-08,3.0833371189586956e-08,2.8582792799269896e-08,1.49194676613007e-08,6.732275936727206e-08,3.1043323467372375e-08,8.155221387085021e-09,9.687968982596828e-09,2.587062397640949e-09,6.408824637649246e-09,2.477969496261778e-10,4.878486503656632e-12,2.3068351950872312e-09,6.496034155034636e-09,5.595084395793037e-10,1.5111356610475468e-10,1.237175939472479e-08,1.0863998589627499e-10,1.0341439038441536e-08,1.0829086294350532e-08,5.1568993519879314e-08,8.103361870404058e-10,6.800711660481795e-10,1.3358078254643857e-09,4.585557850100841e-09,2.8052551254154068e-09,3.3496203311056405e-09,1.2376038194261696e-08,7.04127867123816e-11,6.406097874389616e-10,1.4141980919646358e-08,4.4480197303187197e-10,1.5567789279913313e-09,2.0670340994399794e-09,1.636302204843787e-10,4.786912533027987e-11,2.1266183258816795e-12,1.8669640833302026e-09,4.1323636179591006e-10,1.6371723282615491e-09,6.909912642072413e-10,5.3585225145980075e-09
2N1S,N1,0.0,0.0,4.670247674010142e-05,0.0015783217755394041,0.038541575658031846,0.2635725005267866,0.0004255924997869087,0.004412488085386634,0.06150007993400619,0.0010407682240145544,0.00031962712894362255,1.727926082972786e-05,0.004273192871381282,0.0006890525078500076,0.10420643218591508,0.15693438912649604,0.10538966224117852,0.15785519409841386,0.0033534299355511,0.005203397998150727,0.04671187664328835,0.03916502129653621,0.00984434062309969,0.04038549620578946,0.11375513088405054,0.09883689322177691,0.04229294599270572,0.0008334680978046016,0.02626861410973258,0.01916646423067636,0.0001582448510901724,0.014020327569767899,0.005775938643494349,8.300891747126116e-05,0.00024644506461335425,0.0031904627760650506,0.008595740951891528,0.0008499167298583465,0.0004807287741170896,0.00010234121772789706,0.0019896187127930176,4.622864304693053e-07,0.00020973143817482054,0.0008128466482222318,0.0013080815326678152,0.00013524464798053693,6.317246222531381e-05,1.4311414674672562e-05,0.0024601546939591046,0.00012489729107345582,0.0006566799197900153,0.00021437775515265045,8.511996911364506e-05,0.0013222384259314879,0.002801639402325584,0.0015132994164157587,7.511246863733945e-05,0.0005490673755073061,0.0006117983299191998,0.00041850499201467883,3.358341480463878e-05,6.837549466842674e-05,4.21742005696224e-05,8.307936402607297e-06,2.592241142784779e-05,1.8203390784066187e-05,2.598857083802031e-05,1.1386155287063104e-05,3.027461604165893e-05,1.880643077267763e-06,5.177806428058318e-08,1.7592135153066124e-06,5.074974141461297e-05,3.704793924974581e-07,1.3207740241494292e-06,5.563391399121542e-06,0.00071770979929342,7.691982927493513e-06,2.0987062114841137e-05,3.652660001307595e-05,0.00013445020789815132,9.123598115223785e-06,3.8761276104359865e-06,5.5250246574489736e-05,5.6720860736492185e-05,9.053600445341203e-06,2.5006755979273265e-06,2.1153739737211907e-05,3.5691180677588363e-08,5.9275673702785525e-08,4.42628207997231e-06,1.1652887903501608e-06,1.0353658330686244e-07,2.6601616021082464e-07,1.3347643328387448e-06,5.052615600575905e-06,1.0873140579015228e-06,2.4071585180696076e-06,1.4881299925439961e-05,8.394082234630673e-06,4.4097363627315644e-07,2.3177930439377548e-06,1.4968460744668732e-05,2.2409152764524265e-06,8.849689900891633e-06,2.269123617715252e-05,2.19930740286145e-11,7.790461284962191e-07,3.8507454227953986e-05,1.8583131011329357e-05,0.0010855706013437327,0.00028868032392592724,0.0001964637650768708,0.00018113891150717265,0.0003623643443928515,2.4296057477002364e-07,0.0014299580460503947,3.0315211732245828e-05,1.499076533684196e-05,4.383147433562051e-05,1.91292971987167e-05,6.447693046141012e-09,9.761714349521e-06,8.073275906461674e-06,0.0005519154255124725,0.00026101645712461874,0.002094047052436654,4.9126610520033864e-05,0.0007752648902017434,0.0006283682620527031,0.002225806330282243,2.0783199088159066e-05,5.313537128537327e-05,9.636291952097586e-05,8.496352871967261e-05,3.535238102259086e-07,2.055048108795532e-06,1.184041430457583e-05,7.774749192313024e-05,2.3262895805231665e-06,0.0003144391053844231,2.512071534210847e-05,0.00018408249868473447,2.5266095703191382e-05,0.00012197773415367763,3.2336295323398545e-05,1.8988109290241084e-05,3.179548389642406e-05,3.482240201302389e-05,2.9089210568766788e-05,5.240489613544952e-05,1.3984506497255467e-05,2.2348686912199156e-06,1.1155847213117909e-05,1.4344958865208923e-07,2.7444076395877204e-05,5.1524867065388946e-05,7.893731877040011e-07,2.4328682317609207e-06,1.4319428753850616e-07,2.192006681500658e-06,1.6799659441346648e-09,7.478374923763909e-07,6.889060686132709e-06,1.6880683009201647e-05,1.7027820737869348e-06,2.145490529681382e-06,3.668800200928857e-05,1.4401422717913448e-05,7.3806375309182215e-06,4.936250808107445e-08,4.3718581466123396e-07,1.1140905407103219e-06,8.368760266996844e-07,7.239507704426273e-08,2.604210536105711e-08,5.584341877806764e-07,8.128075990043726e-11,3.452559860228632e-07,1.5302343681078412e-07,2.7217543130397814e-07,4.238918620558252e-07,1.073695110598294e-08,1.331537842208519e-07,3.2456259901891826e-12,1.874089092801512e-07,3.097524370332394e-08,7.41864520925617e-08,8.4166047464862e-09,3.938355686017303e-08,8.406137697036797e-08,1.9211956914233497e-08,2.4983216309060197e-06,2.7469937435853353e-10,4.164003808426742e-09,3.6826028892988916e-09,3.100693968249857e-07,3.120557745539543e-08,2.251237640749082e-09,3.3587799208589786e-10,5.0880924362672886e-08,2.9014997027232425e-07,4.842987566533452e-08,2.4860094072209904e-07,2.8777115357314642e-08,1.9356841152173843e-07,9.601743844456223e-09,9.270787693083093e-09,2.6068280867264093e-10,6.209059200124045e-08,1.0107656267521747e-08,3.578119356362208e-08,1.7599745660845656e-08,3.445464211715432e-07
3N1P+1,N1,0.0,0.0,0.0,0.0005769150479451035,0.0014646430142892797,0.00027198328165622954,0.2838919679657632,0.0014522797274274524,0.00229671634482731,0.013865027245624884,0.03397822622653046,0.03273236270955904,0.0013672811686773478,4.6906908988786356e-05,0.2946666351706049,0.2055014705763476,0.0067282172426650355,0.0008441208715410653,0.00808038649164744,0.05407599888614101,0.11979242861525252,0.10511165891375729,0.032780529327442576,0.023324014610656363,0.0167398816017581,0.05751942213489514,0.015931303671032904,0.005948210567880086,0.015104668092395634,0.006819507460596341,0.004041464925056193,0.008509649272539166,0.000250441780925037,6.06685290183151e-06,0.00023957953314424074,0.0062091948312610334,0.009230901196917163,2.411781890065967e-05,6.856636645213854e-05,0.0004986279365772894,0.003195279505121995,0.0008624072940710548,6.93060535281731e-05,0.006605764123402524,0.0034942789361049886,0.00018044674375738978,0.00022175576357419402,0.0002766763686801177,0.003438138545607039,0.0002971387444374862,0.001119382159821658,3.420842642309907e-05,9.367980473817816e-05,0.0028255550829618947,0.0027620351169286295,0.002130331842844946,2.3211454731164594e-05,0.0003640297158100658,3.268811009515815e-05,0.0005290019789492284,2.2450433410536874e-05,0.000734351033534697,7.515389999213085e-08,6.325882510527236e-05,1.8659127080100646e-05,2.834910528548562e-09,7.074659228445412e-05,4.44167958146835e-06,6.828858426688456e-05,1.19989479996363e-06,3.8343573138810427e-07,3.4214109569941087e-06,7.756390931179524e-05,5.983956090638287e-07,4.080226982061674e-06,9.23050926200375e-05,0.0012190086963692615,1.1009715178200707e-05,7.027957497474091e-05,1.0080139513757302e-05,0.0002624443272609689,5.565146661279385e-06,1.0519734563008143e-05,0.00017868649703078887,0.00012520002590066248,2.6539087816246365e-08,1.0836759630317161e-05,2.3265861773591467e-05,1.8058687878408364e-10,2.8619879572922002e-06,1.214799110638154e-06,5.660041151323014e-07,1.3709866384381542e-06,5.793249435726011e-09,2.9814751596468625e-06,5.899102589079774e-06,7.633614185209581e-08,1.5173065741613811e-06,2.486635257792358e-05,1.7639521461276786e-05,1.8498051090887202e-08,8.893019998179597e-07,1.652530580820155e-05,1.8831736263713594e-06,8.081468017451243e-06,2.5886357541082816e-05,5.878517628232771e-08,1.524737198721482e-07,4.679393552220468e-05,0.0002611409942172571,0.0008814201912303865,0.00017453260313216035,0.00124332852508946,2.0661987660819392e-05,0.00032117524868091607,0.0006556939908319848,0.00041024241551035345,0.00040189427516557075,1.2945634232153225e-05,0.003147534960738385,3.525615081656497e-06,0.0017195242405749767,2.7543656788697746e-06,2.335573646039535e-05,0.0002582575714797919,1.3892999946030216e-06,0.0006900342814906146,2.8619981118360727e-06,0.0002348965552609883,4.908349318100136e-07,0.00021280843119741988,6.316408840634224e-05,1.1672208937163475e-06,2.0850463497312788e-05,4.807890657532177e-05,5.753048892964685e-05,1.695378299504391e-05,0.00047800104946960076,0.00037481683848028524,0.0005106728477533018,0.0006701473087784571,0.0001285725668602744,0.0002100733622665274,7.485450409827621e-05,1.4576046103442764e-07,4.128880734333151e-05,1.79616620237244e-05,7.401742507795461e-08,0.00016021636561958097,9.998952477907608e-05,0.00014847774854676032,7.645280431400892e-06,2.7942837930172715e-06,8.143525952863939e-05,1.9526872998554268e-06,1.3346211780174144e-05,0.0002642092500422244,3.4759920719551474e-08,1.0757913578629541e-05,7.648275146099337e-06,8.266261949163578e-06,1.9720272748324774e-05,1.0330982496142838e-06,4.096907117490112e-05,9.506354901045455e-07,5.674935985511276e-05,3.0824762120573723e-07,8.883898316547345e-06,7.622595617551298e-05,4.92871587400856e-05,8.473310630918718e-08,6.095000914196902e-06,7.134313829926242e-06,1.2700958387235062e-06,1.6563504798838835e-06,9.297400835883707e-07,2.0976536063699314e-08,5.067909691902628e-08,2.4109248109027703e-07,2.643010343916785e-07,1.3454514755650848e-06,3.641342801508074e-06,1.3242403840152406e-08,5.2619516743845907e-08,1.607083355281702e-10,6.056875889726143e-09,1.4389016449456449e-06,7.158623072101022e-08,1.4876988529977098e-13,5.489579235629094e-08,1.663623256931146e-06,6.780880932311106e-07,3.943829995911585e-07,3.083560391470286e-07,1.9264029038623676e-08,7.488654720777532e-07,2.420247446899282e-08,1.013426638163395e-07,1.861244358636327e-08,3.2628270929535574e-07,7.931860399601476e-07,5.880664413204784e-07,2.350755456959064e-08,4.01047293152601e-08,7.641657706614069e-08,7.442846783334289e-09,2.870008763977694e-08,4.865087934735612e-07,2.642063563484953e-07,9.113838217444936e-08,4.4086634343187825e-09,9.315598203940567e-08,3.1139688871917315e-07,7.14369443599594e-08
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0005342902407874384,0.0029435228419476545,0.0014939562635025716,0.27986081067835133,0.000664646133259339,0.025103598570056063,0.0033720493257047846,6.622414160828427e-05,0.003192113865417845,0.04505907459875602,0.08274657617643344,0.03437442662429113,0.28986753220712647,0.19332433444016184,0.005771176546974566,0.03869517746787299,0.10827623136662279,0.07365426761603544,0.030024523331700692,0.014379723051813453,0.06254444117143843,0.005521447528287204,0.00979781542307423,0.022003073974249165,0.003146871286482167,0.006750282525407103,0.002495815678342561,0.0013289348442335758,0.008999279796213067,0.0008756411624752936,6.494127458012144e-10,0.0005576950765804334,1.5093501891882966e-05,5.03823060946651e-05,0.00033509632993311556,0.0004272423159656924,4.469280336172332e-05,0.00010090451607558393,0.0003013241592833005,0.0016921986355658003,0.0008814104856254001,0.00014929943063646256,9.546655694858686e-06,0.0006117461669370439,0.0004954715845566504,0.0007183846468374888,8.943575915676405e-05,0.00011254755918077564,2.5975134688493995e-05,0.0005599838818581837,0.0007628903491050387,6.682652332878902e-05,2.706682811659533e-06,8.067477896567254e-05,3.15401463462095e-05,0.00021141346175301834,4.851211315770598e-06,0.00011384616737819542,7.826099764285388e-05,9.721859616451667e-06,4.967988446624716e-06,2.3265048606724292e-05,3.174709543252163e-05,2.55494226362174e-05,0.0001400507401130291,1.0372755723242477e-05,7.355411923981592e-08,6.250454258616145e-07,2.308938800155147e-05,1.3923762729461941e-06,3.515927658792606e-06,1.938252398359097e-05,0.00039079094627414435,2.2010416408146938e-05,5.7746121719937094e-05,1.4116136575204052e-06,6.637348369764595e-05,8.003713714010985e-07,1.4413465825757754e-05,1.0354004986723453e-07,2.0835861380685827e-06,4.322069466322631e-06,8.476059476514308e-08,4.070311310888641e-06,6.811309294363355e-10,1.70121000397927e-07,1.700927317216383e-06,2.2812652802350897e-06,1.7681023356530545e-07,1.9756285496441706e-10,1.345920570550163e-07,2.429402128356628e-07,5.53533013647467e-07,2.642413129860799e-06,5.6663303844572965e-06,3.798190635118104e-06,1.0825043812445756e-06,1.7104322402872185e-09,7.945298698519565e-06,1.8471701368483195e-06,7.43343019138365e-07,1.210132889006843e-06,1.1498726859571207e-06,1.2867481302691886e-08,7.764284784728126e-05,0.000739732293016715,6.988202531710286e-05,1.3072267151859052e-05,0.0019154040945315032,3.849171163139431e-06,0.0011981593976493343,0.0006720193929816709,0.0003748642706988825,8.179626530768758e-06,2.641966451011335e-05,0.0031688819600650397,0.00041289903302788034,0.0029907255893470985,8.791052011680733e-06,0.00015032130758418916,0.000562844697271192,0.0021215217636245676,0.0006943757901063385,1.4986727528309984e-05,0.0007589567324184365,0.0006878090186450692,4.102806622441335e-05,9.324612966654655e-06,1.7235280633798311e-06,6.133783467587861e-06,0.00010065205309994774,3.0833259172524663e-06,3.110004757234108e-05,0.0012036789376055346,0.0010856598544983775,0.0007419800753436512,0.000771473604250783,0.00017026139116094186,0.0008752948544712424,4.75502177668119e-05,0.00021547124027820885,0.0002803344507524841,4.5294868724621296e-06,3.52986758160867e-05,0.0003231148121698446,0.00026654876636578173,0.00019480250247205788,0.0005241625874350397,1.8419654765899907e-06,9.095328955766036e-05,4.754288534414286e-06,2.917599337237675e-06,0.0005259193571522935,7.611176410460274e-06,8.805843854098327e-06,1.3568851748857469e-06,0.00011793733855203214,5.294157748858552e-05,2.8107807326094303e-06,7.946013307003064e-05,2.846787269028539e-05,8.036219678686507e-05,3.63435143446722e-06,1.0589120963189202e-05,8.490737517563574e-05,4.961854319374126e-05,4.3229434032454606e-07,1.5718763274552572e-05,3.098466021800306e-05,2.8954523312307856e-07,8.406590452647578e-06,4.567540734967679e-06,2.684501523297911e-07,3.294594126401762e-07,4.27880118003543e-08,1.2845761607760409e-06,6.0277662861096815e-09,1.476195896343846e-05,6.095656979177022e-08,2.823658604711454e-07,1.000509231019464e-09,1.367323188006253e-07,5.079081144554465e-06,1.0146720783588137e-06,1.1731701827777385e-06,2.8031372734105275e-07,3.2532643223781577e-06,3.885202826126033e-09,1.7286778666303348e-06,1.7927452724553206e-06,1.35520855426563e-07,1.203500788360401e-06,4.359045024937558e-07,1.9135590823005089e-07,4.147619470096231e-08,1.2108822264877972e-06,8.287481558788556e-07,1.3329991732646818e-07,2.142579211827922e-07,2.0702565883823354e-08,1.0885122980752726e-06,3.59895859780579e-08,1.8679849977942808e-07,1.3650869410408717e-06,1.369158457720232e-07,4.857409052760886e-08,3.830184991393537e-08,3.0649913052016586e-08,5.874278188322535e-07,5.87309374910916e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.03972414330723106,0.0008992432308905229,0.0011624885867798085,0.06346323560477796,0.0012069083808343706,0.00012631791350714572,2.297069988022038e-05,0.0005984582370870406,0.0006618825210720214,0.034546891302465355,0.00814943695299819,0.11888452378820658,0.03715619612844767,0.0027873962640940775,0.012806409787961659,0.037309323806208106,0.030787617074201634,0.0013911807174351587,0.0017293984118382788,0.013822019564715848,0.00746993680948993,0.028372051862738168,0.017547493711175033,0.00850060606883396,0.01863872863299698,0.026629229095317175,0.013410642258441019,0.0011844899478039572,0.00018007299062805515,5.1286819489071434e-05,0.003770853011800135,0.002623336028363621,0.0008322617731963966,0.00172315172544657,0.0004958015565512675,0.0003147476652243242,0.0012822831779879529,0.00011060884421620898,6.168300928699466e-06,8.650925354070083e-06,6.916315799321282e-05,1.7687147632061695e-05,0.0003579164574958327,0.0005155883241907411,0.0047388093365743345,0.00020979514747931916,4.95297129532446e-07,7.95406308373714e-07,1.0305214567463139e-05,2.1062353221079633e-05,3.7851973995195465e-06,0.00012780355051500436,4.108591150409069e-06,3.7136415201199924e-05,3.006386926607263e-05,8.482543767573958e-05,0.00016632725453846753,2.6218094745233955e-05,0.00019188099718747686,2.5189016681359533e-05,0.00010653701455920483,0.00016150942796233636,4.542603480039986e-05,0.0001927156851975198,4.707800189684974e-07,5.766561006481652e-08,5.049715781080266e-07,2.994880354822982e-07,4.2876164041416587e-07,1.1052707926673122e-07,1.166502320870677e-05,3.237630984198603e-06,5.20991823549366e-06,7.159370842835244e-07,1.887497980135322e-07,3.215222807995133e-07,2.267375556641582e-06,4.4451189529226554e-07,4.0216582096741504e-05,1.4801768699612694e-09,5.5547990507331946e-06,1.1075872636823192e-06,9.826130340728767e-06,1.3390835107429666e-09,6.460124390983424e-08,2.4749711711180566e-06,7.3466957570822444e-06,5.458283460768598e-07,3.5670709053192695e-08,2.242408481123448e-09,2.302349140670401e-06,1.1566577340360595e-06,5.901165642807626e-07,1.311754401100984e-06,6.974036015350293e-07,1.822449191557496e-08,1.8582193561655913e-09,2.681683053396e-08,4.836837224075907e-07,7.311739396165251e-07,1.304748296560021e-05,1.5208505121933058e-08,1.2736820198533394e-06,0.000590599014391513,0.015836081344543285,8.714820962207881e-05,0.00022461085792002677,0.025646607864334925,0.0013481889477384712,0.010754347061995517,0.00795974351955353,0.0001611713918237001,0.0006360920533652337,1.5804574486244505e-05,0.005971174667231294,0.0002351292884230638,0.0031309423499787936,7.97715421787526e-05,0.0013136178151049727,0.009214689960047817,0.00026492519433185535,0.0034904648504685554,0.0008472676130599766,0.002686765650703471,0.00013752200053662733,0.000537991541381011,2.8576933464030674e-07,0.00011366424040581968,0.000651741268706596,0.000370033158453964,0.0012884758928000117,2.4322549415201067e-05,0.0011728754874202885,0.001039305135876134,0.001933656267064876,0.0004916546325874904,3.966648616637869e-05,0.001045004631101687,1.1374108361383861e-05,0.0005572074681694517,0.0002960947583956486,4.696036801643544e-07,8.208624573002865e-05,0.0010939506095231089,0.0020432648254493646,0.0005397712285710732,8.471543951404925e-05,1.2929459304089619e-05,0.0004899016702233361,6.186743716440901e-06,2.9422154233849085e-05,0.0008909013937761223,1.6067960080246024e-05,7.775458565495441e-05,0.0001367274778805161,9.095998168007213e-05,0.00011917671949679409,4.287806550484774e-06,4.426858818695756e-05,3.589141955639974e-06,0.0004873315821309898,6.565042813955202e-05,1.8192428465901855e-06,0.00034462809765445357,0.00028601169187192355,1.5787765716979152e-07,1.4643620927401457e-05,3.0542940768985005e-05,8.2172900799371e-06,1.1848727619057087e-05,1.830818450176963e-06,2.000967496584849e-06,1.0396212681840211e-06,1.3025254252951868e-07,1.6839346785868514e-06,5.628866849294312e-06,2.5576422693740497e-05,2.3196767731104018e-06,4.4851372282828095e-07,3.755330824084524e-08,1.9789512664125652e-06,5.606110073497206e-06,2.1039106457010348e-08,4.643965033412911e-06,7.111697679640372e-07,1.6712149673026033e-06,1.7884993654959658e-06,5.9382984138878214e-06,3.852579636198783e-06,1.5894849658693033e-08,1.2635484789580431e-06,1.2394952326744146e-06,4.970573503904063e-07,2.5393839875320623e-07,5.9212978906764135e-06,8.162427054259069e-07,3.731658713590491e-06,8.886569715649273e-07,3.135762143280374e-07,2.155632889078163e-06,2.0435946934682647e-07,2.522567976726009e-08,2.154024953293643e-06,2.0326255685265693e-06,9.29169068353275e-08,5.056152005966652e-07,3.928575784684085e-07,2.024831779579017e-06,4.9588999759819785e-06
