atom_numbers,value
N1,10.502103971950767
H2,1.929460784490473
H3,1.9264368719383063
C4,9.621937280981996
H5,2.064151318152563
C6,9.628564330504917
H7,2.0409176374682536
H8,2.0574176235521144
C9,9.713559122929857
O10,10.92996835060345
N11,10.422067578370491
H12,1.8869844177384978
H13,1.8820062714778418
C14,9.708220106296773
O15,10.924051947570879
N16,10.369360047367277
H17,1.8831024804617424
C18,9.596954736198445
H19,2.0380418273615333
C20,9.621426583892923
H21,2.0856775532388285
H22,2.0756616437918494
C23,9.576716588099604
H24,2.0865835202211365
C25,9.716914702805242
H26,2.088836595006439
H27,2.090637230083255
H28,2.0949655406063505
C29,9.72035502414208
H30,2.094383980698855
H31,2.084645309531944
H32,2.0874670129557105
C33,9.716970126611844
O34,10.912604614189178
O35,10.894935755764575
H36,1.7631082060242877
