atom_numbers,value
N1,10.568295871363425
H2,1.9292944939060401
H3,1.9261544453600739
C4,9.628176430445619
H5,2.064437783836343
C6,9.637412148116061
H7,2.041034267948766
H8,2.0522202198470625
C9,9.679783454869979
O10,10.950899056057496
N11,10.422647348980716
H12,1.8851288679492726
H13,1.878815575953313
C14,9.7076967065832
O15,10.953192115697922
N16,10.408642719045897
H17,1.8874706644505652
C18,9.597041877137931
H19,2.0283745539909925
C20,9.620279843349735
H21,2.03568422883298
H22,2.074793012758914
C23,9.757490426790948
O24,10.944614506463257
N25,10.460896947566518
H26,1.890331218542908
H27,1.8803688513888175
C28,9.71179056005752
O29,10.88667919598307
O30,10.871577219481042
H31,1.7573795595709631
