 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.023527250201375693,0.00034428299199618095,0.0010479782540007143,0.0006974349544710545,5.6010635073988624e-05,0.001096568752125604,0.001521739430607516,0.0015917036907988624,3.794457756334246e-08,1.5884925835499275e-05,6.014781454194429e-05,7.438109212706823e-06,0.00010224444470258165,0.0079117606120791,0.0013712585750570438,0.007796513500271773,0.0013425628741924323,0.0011741910095927066,0.0021188984983426806,0.0076062263241305494,8.422744360125911e-05,0.0014733350695705916,0.0006220427614476165,0.0006881922204544644,5.126348516126811e-06,0.00015243970456535472,0.00043028228673316904,4.955172871884406e-06,0.00048442489580385883,7.584519457837224e-05,5.969533997229881e-06,0.00015294258703368868,2.716214633347036e-05,5.4787110002840755e-05,0.00024170774001008866,0.00010338607012649881,9.86532271554097e-05,0.00010778201311434366,4.904932706661924e-07,0.00023285945790840756,8.948479681092358e-05,3.681525640719663e-05,1.9823256065365502e-05,7.985461789680737e-05,3.5182927872301484e-05,4.4103723395583216e-08,1.668942422572428e-05,0.0001272321313550151,9.645287351545129e-05,1.4819239125163364e-05,6.162780263885281e-07,1.4474626817861935e-05,5.0710527593089694e-05,0.00011861291889592174,1.7003562030826203e-05,4.5890802269354936e-10,1.4733515574238965e-05,1.1722337242003888e-06,4.012457511803902e-07,1.757224508780464e-05,1.0465863401476483e-06,6.611094849895416e-07,4.20968735839744e-06,2.060170212647705e-06,4.054881499016005e-06,1.2528315297688497e-07,2.220213137782423e-07,3.736213511906783e-07,1.1384050591090045e-08,4.002261732916068e-06,1.752273792510195e-06,6.210654985849828e-07,1.188509894500811e-06,5.173408663683432e-07,2.9351861781934385e-06,3.169321541318659e-08,2.7141057501456345e-07,3.8129253467078517e-07,7.837913247737971e-07,1.3621889840970125e-06,7.071741601194503e-06,8.625377339033236e-07,1.2191679967576974e-05,1.7672803886981114e-08,1.9058892286594187e-07,2.429086029431815e-06,3.3839804358670733e-07,1.7756097896448608e-06,1.615061500370718e-07,6.032914382669841e-06,7.594607620564631e-07,3.0371248491145586e-07,9.289935289091833e-08,1.3167752430653934e-06,5.222281764805103e-07,3.597513789532769e-06,4.13931866338757e-06,5.929369459312106e-07,4.582588502222151e-06,1.0976585480992895e-05,8.096529799939134e-07,5.279529148083384e-06,3.533880344830376e-05,9.913132342165287e-05,2.384685993372937e-05,8.866131790452592e-05,3.3211042971270643e-08,7.190122561229195e-06,1.869497702716716e-05,3.2055730624924728e-06,1.6704395541800032e-07,2.661878524823358e-06,6.151402950127505e-06,1.810907306687426e-05,3.496531682412041e-05,6.626610173765535e-05,1.9481039070790018e-07,1.5000249963259549e-05,1.6412568482060408e-06,1.1547548710577615e-06,6.059609052866399e-07,1.3580946811586614e-08,3.9620135719453664e-07,8.597838135893099e-09,1.3588095926220234e-10,1.5136195952170084e-07,3.896706774142444e-06,1.0629961768593432e-06,7.299376502345467e-06,3.6125766278427562e-06,1.633905106990241e-06,2.805034149400143e-07,1.3444495268188916e-06,5.560058280451585e-07,3.512804847283224e-07,5.9169110999679475e-09,2.0487784219147542e-08,3.5427897845941025e-07,6.486906230229739e-08,1.5322295325859159e-06,1.3035882329148762e-07,1.9982354659831003e-10,3.6133743175348343e-07,5.268128242530423e-07,3.6273533510211564e-08,5.531150288895503e-07,6.177143900831794e-07,1.147965866143963e-06,1.3150898481306683e-07,1.3750156464542584e-06,1.0903859376520941e-07,6.010658637478627e-11,5.365080324448712e-10,4.450533097610787e-08,9.635987202605278e-09,3.160683048619717e-09,1.295194392958443e-06,1.4062201403319818e-09,1.6016195925061538e-08,1.2403343752076523e-07,1.5236953476716053e-08,1.64950049175161e-08,3.482184052217008e-08,4.352351412606481e-08,3.580202267983168e-08,1.2237937330183968e-08,1.0812548079108808e-10,8.238690257789116e-09,3.2618163725572913e-10,2.951403982320855e-10,8.01103350323018e-11,2.512939190069119e-09,1.2646221847489869e-08,4.552980215066782e-11,1.0413610196380318e-08,1.5427817912083697e-09,1.7350934022886122e-09,6.218029868776398e-09,3.2864959642608937e-09,2.0232437947242943e-10,2.0231150088534378e-10,2.5482492782558097e-09,5.851747086893511e-09,1.0823734353238024e-08,2.937156795557172e-09,3.3221980721975797e-11,4.5056997022285827e-10,6.333039648254157e-10,6.13987749531475e-11,7.598208173753562e-11,9.571321513135445e-11,5.359959587281082e-09,3.93625909644868e-09,2.948218336129571e-09,1.4120704605602441e-11,1.7756311976313555e-09,6.024925003345061e-10,2.279307187436075e-09,3.441015528071745e-11,2.3715576724647747e-10,5.784225043381497e-10,1.2405435012574628e-10,1.890435030738047e-11,8.546371943474185e-12,8.45570280461061e-10,2.022705780646561e-09,2.5039452733466305e-09,1.6397343483021132e-09,5.504501299213871e-10,4.815711385219856e-09,1.1990888282298329e-09,1.2241585523042886e-09,4.386296603708928e-10,1.9567190923108768e-10,1.5657458662943213e-10,3.3890376616163564e-11,6.148079267909168e-11,1.0763980817785068e-09,2.035144941459066e-09,3.5078451254833e-10,2.138545340812925e-09,2.25445503931887e-09,4.8025279308916424e-09,7.967005721809528e-09,2.8199603097078807e-08,5.3704132474408084e-08,1.3762091621849493e-07,5.775859424073104e-08,2.6144734155408855e-09,1.237422054822801e-07,7.160145837348253e-09,9.724214211637161e-10,1.060747989445332e-09,4.05735806063845e-09,5.3568294799966054e-09,1.2352198763831979e-08,9.771961706483978e-08,2.1449826359543067e-09,1.007398875429999e-08,2.1502657654437485e-07,1.2716071751128766e-08,5.300749883474509e-08,1.1748737982486546e-08,1.6410997139004735e-07,8.135748394422215e-09,3.0558888752807434e-14,1.87221760039602e-08,2.526004616587585e-08,2.665421994230144e-09,2.876986149313865e-11,7.660250211927178e-11,5.0266020235056885e-09,2.1241874925692628e-09,2.953561395457882e-09,6.369443417142406e-09,1.2775017932398214e-08,2.0570323222557363e-10,8.551155339375782e-10,1.6271897718134198e-10,1.8290924330699454e-14,3.0458618960338413e-10,5.891247906175678e-10,1.2944308680484795e-09,8.364264836302482e-11,8.747075952442174e-09
2N1S,N1,0.0,0.0,0.004718633065676769,0.023532763660831346,0.013125005814544899,0.26394955935529474,0.013307588621417121,0.034137855298468356,0.02516514121217739,0.00016033807822379842,0.0006294589959112695,0.000924299725919342,0.0004689162139654979,0.003695381130288,0.10427204778893362,0.15735470190427492,0.10381922276057631,0.1578534369259912,0.0034291209939332212,0.005641521573339858,0.07903831948640772,0.000975291785100918,0.01191486953542098,0.04122502539245332,0.18731127141468873,0.00030925537458870167,0.043470266939166,0.024511767613864643,0.00017504266731283025,0.026852075710432244,0.003678836688117748,0.00033390660361098945,0.0047915696592548684,0.00019110348385931175,0.0002958267804458181,0.003797687313449316,0.004809710888307173,0.0020668384935009776,0.0031870902803015078,0.000124944749754885,0.0006296123952402866,0.001607753144461821,8.106794529405548e-05,0.0008235592976406636,0.001169003916715372,0.00044854811717520704,2.336563842852968e-06,0.00011801882270101594,0.0029598227271185884,0.0003247535220332054,0.00019373087211782547,5.198395561567537e-05,8.104732836455852e-05,0.001192326000015953,0.0032685941185470746,0.0005593593593014035,9.289914139287703e-06,0.0006149366454399896,0.00014596425063473362,9.326476016768837e-05,0.00016207271235613163,6.714126406892618e-05,9.54188039692383e-09,0.0001330491769275799,5.2058835652069035e-05,0.00012579795363398816,9.68346625995764e-07,2.111853804720454e-06,1.0076623306876087e-05,8.753596536070773e-06,0.00012454967826602825,6.321852820834195e-05,7.750962840313846e-05,4.170840099515516e-06,4.90428510699914e-05,0.00020076019346437768,3.6890720851445735e-06,4.236877394703242e-06,1.9298702016223857e-05,4.3601331909615126e-05,4.579268546578419e-06,0.00011442878328082884,3.495415727927664e-05,0.000313292995476111,2.6186723900423203e-08,3.1980256971486654e-06,1.681600235681202e-05,4.6776244655433175e-07,2.8047948783527232e-05,1.3173937646326905e-05,0.0002845080091833374,4.6538282232999606e-05,6.543113701074077e-06,1.977772630779029e-06,2.6404201425744844e-05,9.436660505901528e-06,0.00012994521622156086,0.0001490797550340872,3.425960381031601e-05,1.5000534717035663e-05,0.0007121342514229134,8.168445919665146e-08,0.0002573643383021462,0.00015197159414759298,6.751334691301736e-08,0.0008669442628743695,0.000468163727270543,8.67373412767325e-05,7.762511203601719e-06,8.940665561230077e-07,5.882947673452321e-07,4.8788488915541e-07,1.8422027676434638e-05,3.954724631949347e-05,0.001028389285582687,0.0008916830170582202,0.0020689263055735374,0.00010302284607810464,0.0017581716695906913,0.0006708773071557594,0.001945843884274101,5.226333434915631e-05,1.1477069134624429e-05,3.4484655566657807e-06,2.8326426458891163e-05,6.547002264412072e-05,3.3570075856914627e-06,6.403265685239745e-06,2.731498450136982e-05,0.00023708866290927944,0.00016644746822480627,3.914587758568899e-05,6.918990676130221e-05,0.0002352842597885818,0.00010244899667100071,6.71092104320703e-05,1.1532834537364423e-05,1.1736164545972372e-05,1.0376830610114851e-05,6.946859543610628e-06,6.223138510064175e-05,0.0001229481623226114,3.370932370572177e-06,1.134943585023862e-05,4.432248820629425e-05,4.836353114434644e-06,5.6367363176157426e-05,1.4434557682463378e-06,1.5759284104355231e-06,2.453877452346376e-07,9.352418266495022e-07,1.1890378168954996e-05,2.8180737610128404e-07,5.800200441496983e-06,1.202479356909869e-05,1.524360687010784e-06,5.37807549605418e-07,3.245407667096245e-05,1.7363183268948035e-07,1.0109277703840291e-06,1.586858711677408e-05,2.3508763073998296e-06,3.0327027800147732e-06,1.2264028623754086e-06,4.5319326793524795e-06,2.1744456319972016e-06,2.2124043592697262e-06,1.1154154977432995e-07,1.1016398613339362e-06,5.2010571405247674e-09,1.024122902038016e-07,3.391510805528242e-08,1.972262695826288e-06,2.1723511522964145e-07,4.313773960262779e-08,3.1964534930040145e-07,2.012160149611475e-08,3.2269336935897286e-07,4.945569687109241e-07,2.4597518244462435e-07,3.266164672055538e-09,6.705329180789477e-09,1.4834479733494277e-07,2.1864732246967833e-11,4.397155084490123e-09,7.751154904589441e-07,2.27871499447474e-09,6.710740918514091e-08,1.3876576687721354e-07,8.553747354866914e-08,3.4664582315713233e-10,4.5632564393827124e-10,4.6442313861305706e-07,3.996896329461208e-07,2.2852717806998157e-07,9.185996852068001e-09,3.4976113738593995e-07,1.9083160474053784e-07,2.240203427206211e-07,2.3584159070111355e-09,4.649169604853398e-08,6.720857625985843e-08,7.836957527374011e-09,2.7008217884372243e-10,2.6375568396019844e-11,3.312357454987591e-08,3.846672620433367e-07,2.912251089171036e-07,2.7884253039900386e-07,7.887313024923515e-10,5.918487819833729e-07,1.604738750771162e-07,1.2433191942662347e-07,2.7717927064685455e-08,1.2821042894017864e-08,3.3312814506913924e-08,9.039424764267778e-10,1.7453428036162677e-08,5.874693620455673e-09,1.529039650449704e-08,3.12560217707869e-08,2.5455118901618334e-08,1.2914336267044746e-11,5.683947135182166e-08,3.3549876343741403e-07,3.982222365195298e-07,1.5033447020584845e-07,1.7677433583607183e-06,7.707806299883657e-07,7.900086451684274e-08,1.758164742682311e-07,8.100783346343121e-07,2.0521231158809883e-08,4.990433799534344e-07,6.486288288698461e-07,3.401130326263768e-07,4.3690653983574634e-08,1.1677611793103893e-06,1.3135219845139545e-07,3.36501278841439e-07,4.334998115584909e-06,1.222306167392162e-08,4.370223432026421e-07,1.2508315894166344e-07,4.416810348573108e-07,1.7921433270728926e-07,2.3887472000438947e-08,4.4948339916750513e-07,4.41094354153293e-07,2.272285086757364e-07,1.3978133983627572e-08,1.8715315430739565e-07,7.2144414886565755e-09,9.097279551895099e-08,5.103425024799435e-07,8.929004069457847e-08,1.2899037393765411e-09,1.0945155892727598e-09,7.53574878054053e-08,1.4092602418358524e-08,1.865903653808232e-09,3.8036440663802296e-10,1.7719203881938483e-10,6.188211099100727e-08,2.9056135275595807e-10,9.195632877379012e-08
3N1P+1,N1,0.0,0.0,0.0,0.004685605752628774,0.000572283945926344,0.008439410932875369,0.28968546322489397,0.007030907784993268,0.00038732392915141745,0.013606924913044605,0.0025361371759007323,0.048080684371560656,0.001515453448540871,0.0008031418188836348,0.00043453457038067356,0.0027413046488460324,0.2078006434105628,0.1347222143126201,0.012611653375540044,0.08402909682762649,0.2724210299188017,0.005198543444711046,0.074048307484472,0.03215843711331168,0.09137485012826874,0.005808771944548319,0.029706165433249776,0.007935427508085402,0.005127972729147334,0.02107956894944607,0.0009523193097520366,0.0026106766044478036,0.008021915851049055,0.00041268565094920717,5.6726014857622076e-05,0.0001301550936050333,0.00011978731422868094,0.0009244902353806594,0.0005533459319209122,8.05841255391293e-05,0.00028880283476473423,0.0006479866917756816,7.35749404792152e-05,0.0006653063661952174,0.00806142670589094,0.0007821625820212397,0.0001785359521426777,0.0009720100216243921,0.002173455235312094,0.0023059069179161007,1.7699322940600837e-06,6.74686434258831e-05,5.975739973740346e-05,0.00137012223899724,0.002582066538438177,0.0005515297779199457,4.3800053164400055e-05,0.00026029563360685515,0.00017508460991511043,0.00032987275763129986,0.000234828039058943,1.6767369916292907e-05,0.000112723770975931,8.054538146207157e-05,7.279506959623205e-05,6.52910560752229e-05,3.7631003984017752e-06,8.516194949814704e-05,0.00018452813036740068,0.0003120229807627162,8.882204235804991e-05,6.697397133903493e-05,3.184753642182514e-05,1.5920890142684385e-05,1.67044915055925e-06,8.933137780142708e-05,3.958742533782811e-05,2.227518192565725e-05,3.6834525851903166e-05,9.047501232384292e-05,1.8597479070070477e-06,9.167796330755706e-05,2.6658137354473865e-05,0.00022813035050850416,1.7355679462482954e-06,2.2487290456396636e-06,2.0771883961323567e-05,8.598484355637481e-07,4.6332973604457095e-06,6.9295572049377085e-06,0.00027564691999337754,5.138202560162064e-05,1.0189791426196138e-05,3.6917851300444227e-06,3.45473093950055e-05,4.47859071250889e-06,0.00010208315623572162,6.157306663556739e-05,0.0002007731440376581,0.002283399858955981,0.0003089044578374889,0.0021292083305586296,0.004082372517390631,5.058756365228234e-05,0.005071193480985503,4.168447464536484e-06,0.0005274875926604139,0.00216910861470776,0.0026990621492557487,0.006182159769478224,0.0011330472058193042,0.00024674147560066473,5.200300632335342e-07,7.120264336357707e-06,0.0017875731709149356,0.0001809876041325431,0.00035524038803602664,6.747689269559487e-07,0.0005005806366225052,6.28734196705949e-05,0.0002716991675573155,0.0001730698734898617,3.0659577938685345e-06,4.062026819862119e-05,1.6587671902712486e-08,6.31921221807552e-05,8.059506034130415e-05,0.002649154166609602,0.002598515022600001,0.0013048033100049317,0.0005223080954772641,0.0004441675517745658,3.697777088484955e-05,4.6717870207491075e-05,0.0005012878898176254,5.459764368054287e-05,0.00033268963617327785,0.0009029968661939947,0.00031153524975691127,0.0004791365130509817,0.0005520502756088952,8.208887504634887e-05,1.016385542174092e-05,0.00030647625863977623,3.866985188016869e-05,0.0002629630998352006,0.0010439422861199255,1.4078335314859913e-05,1.3347953145004254e-05,2.611256654017069e-06,9.091560827778622e-05,3.215070446316304e-05,7.193150386530789e-05,0.0001328025244102804,6.2539012957163465e-06,4.7623081355752106e-05,1.603387875803719e-07,3.0402758754988213e-07,1.6763706771616427e-06,6.3663888274057e-05,0.00012772617845513423,2.6663643978075413e-05,1.2437468817516617e-05,3.086873700652859e-06,3.31594930567114e-05,1.643229996517448e-09,7.5575406106587195e-06,2.6114992681680604e-06,1.952904201973915e-05,0.0001014041120368514,3.112211627742667e-06,2.8033377588387864e-05,6.996470164866153e-05,4.1396030606932754e-05,1.1320540139969637e-05,2.480027117002237e-08,2.7671060554013138e-08,3.7570487019245036e-06,9.433631358302108e-06,8.631195749231324e-07,2.5899402888995837e-07,5.731021790467139e-08,2.5242238788081295e-07,1.04151602897673e-07,9.01273250697443e-07,3.2764159960674277e-06,2.146108796452495e-06,6.213932945975387e-08,1.2278564254231128e-07,1.3736102928429972e-06,6.926414997110442e-11,1.6796311008704379e-09,4.244194159674919e-06,3.438957918433516e-07,4.28822158227149e-07,2.771823788272343e-07,1.5527292163142192e-06,4.068486521013881e-07,6.054186085791002e-08,1.6164391314354987e-07,6.24034970364562e-07,2.5689757476854425e-07,3.164228434826555e-09,2.899936490941002e-08,2.176792079922052e-10,7.738428120518392e-09,7.978895788518514e-07,5.230828206137517e-07,3.81252807102328e-09,1.3600750436992826e-07,7.683822822457387e-08,7.005685080940793e-07,1.5890667626194954e-07,5.327071339600309e-07,1.662099700094899e-07,4.506765616252295e-07,3.021195205121785e-08,1.2609931321350132e-08,3.902091227914184e-08,1.4303543149907227e-07,4.6083408644648216e-08,2.676355816966236e-07,2.6076591108648017e-08,3.951076526842456e-06,7.11814563292279e-07,1.373120965819652e-06,1.0134351867918667e-05,3.631635085987739e-07,4.397274095957471e-07,4.539557707516906e-08,4.526112817870853e-11,6.622022032942709e-07,5.41668794995509e-06,4.868368121968558e-07,2.573804334327079e-05,7.128335650641304e-07,3.745155519041532e-09,8.959030983746175e-08,8.337481411935244e-07,4.4206575449123875e-06,1.1353914350920036e-06,8.040536236819662e-08,7.583603567340447e-08,6.608428897436625e-07,1.2839625787020026e-05,3.411428473043543e-09,3.1790964438727087e-07,3.123568115270814e-07,1.7954058872948764e-06,1.6650063550116556e-09,9.760426400440281e-08,2.5202496636289595e-06,1.4206993803611567e-08,5.319923159774476e-07,2.2291074550651047e-06,1.5180795687186333e-07,4.413067111741498e-08,9.915022847195587e-08,3.492828666296077e-07,1.6155441828757944e-06,6.697133958510904e-08,4.111191627131916e-07,2.333320583414178e-07,1.041853513239488e-06,2.146893861354471e-06,2.094823313925076e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.026833471332078584,0.02164445313071628,0.009144534178407326,0.18838843195704502,0.03213254278987643,0.014811342596364074,7.626042959341106e-07,0.00015251744840716341,0.013277732478156112,0.005504696779588869,0.2750809467091879,0.1549276398913273,0.008523065161206045,0.0006869288228257275,0.0001128729318531363,0.0008863140980799322,0.00294945531830626,0.001542908705777446,0.0017640133184015916,0.0019826891132614932,0.0060866286611376275,0.03412751040211104,0.0038640737092299204,0.0012908120123460431,0.03890168737402355,0.004427789647569513,0.007773347074012227,0.01843902952195875,3.5437112737568555e-06,6.901295272898622e-05,0.0003179952076572956,0.012385433715915717,0.0021998564389429376,0.004322212796187497,0.0054815441903079964,0.0015039868862323225,0.004068043913093344,0.0004455447539593038,7.7354565140908e-05,0.0005290302618727871,0.0013580464573754725,0.0010528291307001503,8.603937955653507e-06,0.0006802297986294725,0.0029748382742846857,0.003016870731290311,9.94150349313827e-05,1.3799640569800431e-05,2.942166608632668e-05,0.0009558418452644268,0.0017244453419200667,0.00021174604624896176,7.281594058561325e-05,0.00013124582280044095,1.030997016915336e-05,8.59244782382973e-05,0.0007031253209643928,1.2030463105716649e-05,0.00017116927455140818,0.0004353581856775257,0.00012226228001077644,0.00023584081884520103,1.3165562595673919e-07,6.416543921528017e-06,3.332173384329451e-06,1.731396556570175e-05,0.00010018038952885888,1.0645595889702264e-05,2.891501945878616e-06,4.3676535717018794e-05,5.601244424946472e-05,7.807633853817997e-05,4.587653634757771e-07,1.3840182514046617e-05,4.956817606549535e-05,2.4399914578809856e-05,4.494982160263561e-06,0.00019327664708379544,9.433426938709744e-06,0.0002565981336193346,2.6656852629702854e-05,7.101496523720385e-06,7.823530830508574e-05,3.103202107723746e-06,4.9441584678788786e-05,8.764867273969301e-06,0.0003367070465851718,3.777573807273171e-05,3.5205462228793394e-05,2.7104745812245312e-06,4.8001962889010485e-05,2.2925845118759725e-05,9.906627814748603e-05,0.00012413974430813823,0.00017430385047068064,0.0062150373327121144,0.0004167956397571615,0.0020007984402536927,0.00838869428245248,0.0007726041105620141,0.004447399565093768,0.000709438038476673,2.173930965421178e-05,1.3827756923046053e-05,0.00019907810353081423,0.0007532834944345979,0.0002619514562542946,0.00017261573179583323,3.7543159569386475e-05,0.0007721733994685565,0.0007755358385468369,8.877939568785465e-05,0.0024643883006092437,0.0004241545745879982,2.5044920900718637e-05,5.6528960983293075e-05,0.0002643095363517034,0.00019558292178745162,4.970742809118356e-05,0.0007516478050164643,4.9550303156564723e-05,5.5396948263064516e-05,4.5717201913042516e-06,0.0003392899637035818,0.0004127317318931567,2.5248316972259488e-05,1.177229527993262e-05,2.3807177385037903e-06,5.3563174517101686e-05,2.1688584008749956e-05,0.00040087570943292405,4.868325337104018e-05,0.00028948172801035454,0.0009722324921690451,0.00013506920095029962,0.00011386883692132699,0.0001768860170954234,2.549897498038689e-06,4.838012278129966e-06,0.00019449538896543217,2.889151199969575e-05,3.671590753873133e-05,0.00024218954024934902,1.6940215642691214e-05,6.695600278083802e-05,1.5189489666056488e-08,2.5247272944728394e-05,3.138157137549946e-05,3.961019759879392e-05,9.25817988253197e-05,5.746052174293581e-06,5.49146825679081e-06,2.6635550504749972e-05,6.239561702869878e-07,6.816645587992554e-07,3.42888125186569e-05,6.741955532829635e-05,1.1138390540565979e-05,4.5952245741887054e-07,2.9240504040295434e-06,1.1555233269344711e-05,2.0526934441100764e-06,5.247111968031959e-06,8.658162349295395e-07,4.863481376737866e-06,3.263523548224789e-05,1.754641938411794e-07,1.0761810497195157e-05,1.3516075120012516e-05,1.2980501106429898e-05,5.164905994448077e-06,2.7736333896299925e-07,1.3747738503155915e-09,7.104442723004922e-08,1.4017338374472388e-06,1.4968341721655065e-07,2.0868897232517725e-07,2.966658607661543e-08,7.883576427225591e-07,1.3185368490375993e-06,5.870750694469962e-07,2.720431148794944e-06,8.049829416378884e-07,1.704862917506489e-08,4.986804911233378e-07,6.701733425984457e-07,1.6653323164916856e-10,4.935850128617858e-08,2.4925684414256466e-06,7.562393484761287e-07,6.40041464272656e-07,8.246388727428666e-08,4.103278499201224e-07,5.568460026417199e-07,3.016717422532622e-07,1.793427142349202e-07,1.7262428486652936e-07,4.0829597480751545e-09,1.978085339970903e-08,1.6839368788268416e-08,3.9310472654818795e-09,2.729736436890562e-10,1.3193738093164598e-06,7.42799050712506e-07,8.142426994872665e-07,2.018589260188719e-07,9.063547823373597e-08,4.0994865324606167e-07,4.015312513594438e-07,3.156330521392192e-07,8.071872059645102e-10,6.618590120410772e-10,6.6972378753860085e-09,5.264941349558683e-08,8.212248392425181e-08,5.263805604727168e-07,5.456143270521352e-08,2.960210743196967e-09,1.468988264363702e-09,2.668639415670526e-06,5.776293914294683e-06,9.511609277979005e-10,2.2796605660957425e-06,3.530500336523801e-10,3.5943527123549757e-06,5.067130190994362e-07,8.98274454819159e-08,2.330280964857323e-06,9.345663471993504e-07,7.611233230342407e-07,6.316129516958924e-06,2.493481691345778e-06,8.162543996270699e-08,1.7275855745957358e-06,2.1846543343251312e-06,6.888235870583514e-07,7.130924950971007e-06,1.637081137317864e-08,8.479954107798449e-07,2.0216885645574223e-06,1.9360141934043895e-08,2.270683244542937e-06,4.1059444333413353e-07,1.1887232465035424e-07,3.0850273446958454e-08,1.1742593282182412e-06,4.464031255757561e-08,9.402076592834874e-07,7.492806441966593e-07,7.564379389535247e-08,2.445998141809014e-07,1.8419744751696498e-07,1.670711275991721e-07,7.684978564626022e-08,4.846803136615563e-08,2.736905311273574e-07,1.007194327939942e-12,1.1793442227236994e-06,3.6348265397556645e-07,4.1482290669137e-07,7.967745605519383e-07,4.857951023673479e-07
