atom_numbers,value
N1,10.506559977109134
H2,1.9255626324329085
H3,1.9384616977519473
C4,9.625748494554104
H5,2.0535570433006938
C6,9.619597555958245
H7,2.0454647774487453
H8,2.0825045309603896
C9,9.59250626250545
N10,10.44447212925126
C11,9.644773440812363
H12,2.052667539762311
C13,9.698810949316131
H14,2.0718607104993008
N15,10.394404747954045
H16,1.8732950032946025
C17,9.74655938986649
O18,10.93173114903728
N19,10.377528532558431
H20,1.8892043096139886
C21,9.596878426882528
H22,2.02094917573171
C23,9.612698379654066
H24,2.08013957840556
H25,2.070459950070941
C26,9.57312785012832
H27,2.089049668279835
C28,9.723914422742965
H29,2.088776108157267
H30,2.091423697298194
H31,2.0933348707295107
C32,9.713116341809952
H33,2.088035976280552
H34,2.0908080639220707
H35,2.0944413962815553
C36,9.717144888256463
O37,10.904903235418756
O38,10.897362734002058
H39,1.7596092359305433
